"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","MCL,BAX AF488-Alexa Fluor™ 488-A","BIM AF647-Alexa Fluor™ 647-A","CD5 APC-CY7-APC-Cy7-A","CD19 BV421-Brilliant Violet 421-A","LD Aqua-Fixable Aqua-A","CD69 BV605-Brilliant Violet 605-A","Ki67_BV711-Brilliant Violet 711-A","Bcl-2 PE-R-PE-A","IgG Rb AF594-AF594-A","CXCR4 PE-CY7-PE-Cy7-A","Time","SampleID"
301065,271783,86,251204,226797,85,3457.52,498.24,16119.1,8456.44,3895.92,1799.14,1532.03,482.82,23436.7,3843.13,2.53604,1
329746,288508,90,300116,261270,86,4362.23,173.259,11212.8,15467,5477.56,23600.9,2773.11,434.592,29365.6,3538.31,2.56292,1
345296,316685,87,220513,187658,99,7134.02,1435.37,13841.9,12945.4,4684.36,25473.2,25.9218,1115.77,12145.1,2338.15,2.59678,1
293303,277203,82,163394,149976,81,4287.64,-200.727,15649.8,36698.5,3396.89,29935.8,-345.773,158.685,11488.1,172.328,2.63661,1
316775,288059,89,175459,160133,82,1808.87,290.552,9922.67,8684.81,2745.13,11079.1,566.402,-520.049,11793.6,5020.16,2.64955,1
334572,300949,93,298362,263134,87,3981.45,2072.14,27820.1,15853.3,5491.29,2476.88,2990.05,276.157,29532.1,677.722,2.65652,1
298704,274322,91,191976,175817,82,2616.47,682.774,16955.2,7813.5,3866.69,1874.98,1561.72,646.164,18186.5,8497.87,2.67444,1
301690,276968,81,209867,187703,84,4662.29,-147.538,12553.3,8152.07,3401.89,1235.06,1529.65,1032.19,18644.1,4008.38,2.6844,1
333240,295922,85,222962,197247,85,5978.94,3168.24,12715.5,11884.1,4135.17,1222.67,2171.13,369.09,25001.1,1249.94,2.71327,1
303957,255813,90,414515,353808,88,3443.76,1936.73,14741,13033.5,3963.47,13826.3,3945.06,493.404,26318.8,5677.38,2.71726,1
334361,296287,88,241377,215747,85,5679.04,2837.77,29509,24784.2,2521.99,5136.42,1792.83,-119.301,25236.9,493.843,2.7531,1
330671,294659,88,190230,154414,85,6026.44,703.978,8678.22,18120.1,5533.48,25747,218.019,630.218,21204.4,3879.71,2.83276,1
263920,246261,82,155069,142047,82,2131.9,1389.67,5598.07,35677.8,3328.88,9350.28,1413.62,-120.511,12557,1598.75,2.83973,1
330551,293203,87,231385,200440,86,4925.82,633.612,24486.1,7865.31,3787.55,5248.68,1142.62,11.6391,21874.3,2461.55,2.85566,1
303961,280055,88,176440,161160,81,7340.39,133.249,10582.6,21099.3,3042.48,5790.36,1883.04,442.859,14788.8,1274.37,2.85765,1
279606,258883,85,164307,149775,81,1449.9,1499.64,6049.61,7929.79,3841.62,15356.3,786.599,237.852,9500.29,3595.41,2.87259,1
352104,312179,86,249174,216992,87,3187.25,2001.19,22637.2,9072.25,3875.2,4481.59,861.654,-172.484,21340.3,949.709,2.92934,1
210912,194414,79,222824,204937,81,1888.6,1707.63,8416.65,26445.7,2795.95,20738.9,1909.38,378.724,12517.1,1386.27,2.99107,1
332119,297539,85,257499,227699,85,4290.57,1383.72,33263.6,9526.89,6201.78,17294.4,1924.99,-310.722,34433.1,3207.5,3.00004,1
305176,270791,86,239014,209456,84,3800.76,1137.23,8603.47,9003.8,2908.93,10349.5,2882.23,1643.93,21574.5,5626.08,3.00203,1
304057,272800,85,218381,195363,82,2923.44,266.017,6311.67,8552.68,3942.24,15659.4,923.659,141.201,17993.4,2195.36,3.05679,1
304266,283828,82,185440,170312,82,3427.8,47.6255,8511.13,48892.1,3289.97,28137.3,1380.78,-185.46,12689,4358.38,3.11653,1
336953,306459,86,207537,185086,84,2659.34,2482.74,12752.1,8654.85,4881.65,11533.1,604.94,442.238,13297,3963.77,3.20814,1
259670,242012,83,133549,121225,80,1515.73,893.458,6751.21,33971.7,2422.89,11372.7,187.875,71.4773,9899.28,4279.13,3.21909,1
265226,235251,94,223118,161753,95,4526.94,2441.59,35746,33820.1,2556.29,9785.11,3132.41,2583.74,116370,3269.87,3.26887,1
283476,260784,83,173416,158430,82,2600.02,62.2225,14868.8,11588.7,2807.78,13906.5,142.212,797.476,19978.5,2579.62,3.28978,1
341265,306388,88,249399,221783,87,3766.23,2061.16,15264.8,8243.49,4374.84,4195.49,2515.07,1163.82,27027.4,3461.4,3.3097,1
350191,310759,86,225505,200897,85,4218.68,2211.16,19165.2,9691.37,5506.25,3554.62,2083.99,471.53,30574,5115.69,3.32463,1
325227,295452,85,233557,211673,84,3281.56,2568.28,7421.99,11716.2,3397.17,17193.4,-531.591,-28.8032,15430.5,2959.84,3.48295,1
311801,284179,83,234731,205468,83,3906.81,1424,15785.7,13174.3,3993.41,8.28695,2384.71,-577.925,19302.5,2528.05,3.50983,1
315588,283522,85,211672,183293,84,3783.47,1596.13,13289.2,7950.11,4874.07,6454.74,1165.73,1241.35,18022.1,2082.5,3.54866,1
221737,204106,81,178563,162774,80,909.106,1814.17,6982.36,12604.3,1743.79,4388.5,2079.33,731.922,19368.8,2631.52,3.64525,1
291477,271175,83,196654,178709,82,2197.48,2691.65,10949.7,11033.7,4147.05,1416.47,680.725,685.857,13838.5,3318.93,3.71793,1
313183,289868,85,189303,174152,82,2849.97,446.656,8329.42,8789.08,5194.77,25284.7,830.299,1251.31,12992.3,5455.48,4.04751,1
321212,286565,89,297971,262452,86,4375.56,3191,33727.2,14971.5,5292.95,2018.22,2202.92,308.575,21503,4992.36,4.05249,1
308244,279482,85,241572,219825,84,4154.64,341.989,3934.3,15725.4,2420.26,6715.21,1593.55,313.832,17101.4,1785.04,4.11223,1
355911,318018,89,246285,210606,88,4045.03,934.484,10184,16814.2,3179.42,2281.44,628.633,1046.38,14982,1347.1,4.11621,1
352254,312389,84,280537,242005,86,7479.54,-117.395,11710.2,7797.31,6222.86,14141.6,751.82,565.586,23999.1,1444.22,4.15604,1
285992,257867,82,205357,183641,82,5332.97,2625.12,11388.1,8952.37,3665.26,12898.6,1670.99,64.3048,14774.2,2935,4.16201,1
226303,200736,82,217328,188429,82,3367.82,3059.23,46312.4,12776.7,4914.38,2702.87,5796.59,-707.522,33919.1,7540.93,4.22574,1
305661,274544,83,226173,204625,84,5602.32,1947.42,8704,11374.5,6354.09,7779.99,2202.29,166.1,27598.7,3626.45,4.24565,1
341016,304137,88,254254,230428,85,3754.35,849.069,9195.51,8371.66,4503.15,5657.41,-278.059,629.939,5957.93,2311.08,4.2805,1
336725,302358,91,264156,239562,84,2934.01,626.896,9959.1,15188.3,4638.82,6048.14,2028.69,858.554,19050.1,5264.82,4.29145,1
342773,315821,85,228698,209187,83,7250.95,2656.1,10912.9,25011,5669.7,16931.5,594.909,-282.402,15775.7,1913.2,4.30838,1
326640,298296,84,168674,150806,83,3795.14,1008.7,4516.52,11376.7,4055.29,11588.1,250.82,249.871,5847.28,1614.57,4.31535,1
284161,258112,83,211635,191668,83,3053.96,820.982,16498.7,12443.7,3445.33,1026.77,1187.49,297.38,12866.8,1227.18,4.34024,1
279745,255569,83,196333,179988,82,3363.97,1197.71,12539.8,9129.82,3215.08,5902.54,1993.32,1080.91,17168.8,3605.91,4.38007,1
322353,290639,87,206347,182626,84,3804.34,609.899,5359.12,10656.6,4151.18,6964.32,2469.52,986.932,18089.7,5603.38,4.44878,1
320440,286656,89,242084,216260,84,3085.08,1900.31,26073.2,9398.72,3773.94,8438.9,2439.8,410.542,24160.7,1444.53,4.49159,1
279031,250620,87,208754,175271,84,4099.9,2816.72,12504.2,12443.2,959.549,3091.5,43.534,-2212.59,202029,50.2825,4.49657,1
301611,274219,85,198066,176027,83,3502,354.279,10290.3,16672.6,3971.06,593.301,3140.43,399.598,15193.3,1743.76,4.55233,1
277152,253403,82,188046,170782,82,2610.93,2211.87,11016.1,7606.91,3494.44,8025.81,2530.5,588.077,21619.9,4327.31,4.56627,1
337035,291980,86,226209,188283,87,7620.15,3667.82,20213.1,11251.4,4150.39,693.541,2035.58,596.494,37240.2,184.401,4.60809,1
326598,284061,91,231563,201903,86,4043.7,1719.96,6613.58,13332.9,2520.49,7617.32,2550.52,-323.535,37676.4,612.425,4.63398,1
292214,267527,83,213371,189325,84,3947.9,42.723,7938.17,20040.9,4560.87,2512.46,2202.24,732.76,27420.1,714.545,4.68376,1
271367,249931,82,183998,168471,82,2962.34,1766.22,15683.9,12183.8,3222.81,2562,2215.62,737.734,18060.4,2258.44,4.73155,1
378901,332534,91,323473,279251,89,4402.16,3712.95,27203.6,15637.3,5236.8,4148.53,2526.28,1091.45,22678.4,798.965,4.76342,1
271149,245967,86,220237,195147,82,3177.22,186.111,13364.9,16557.3,2119.89,4742.01,1862.31,21.5408,21994.6,4823.79,4.79329,1
306351,277471,86,209821,184166,84,2842.05,1242.58,12558.7,14220.7,2327.59,13685.7,1067.5,-214.155,18342.2,2148.22,4.80026,1
321371,293251,83,256988,231088,84,4298.57,1059.54,19029.3,18160.3,4287.54,11927.2,1689.12,770.963,19583.2,1544.84,4.82814,1
312664,287925,87,177894,162282,83,2132.96,1655.28,9464.69,31164.6,3279.09,13689.1,428.32,520.282,11784.1,4208.01,4.85004,1
335030,286295,91,299159,249252,89,5296.1,1279.96,20319.3,13467.8,4673.6,3034.72,1270.37,490.927,32273.6,3580.97,4.86299,1
260498,242999,80,224554,208031,82,2278.61,1103.34,7084.6,17646.3,2319.96,30977.6,1918.32,506.75,13769,5640.87,4.90978,1
256167,237472,81,155141,138880,81,1769.17,1056.73,4857.99,26320.2,3055.35,14211.8,2214.41,1112.6,13978.3,3505.16,4.93965,1
261189,233980,81,234554,208065,83,3597.21,883.374,8446.08,12388.7,1260.33,861.524,2281.14,485.974,25169.8,4960.96,4.94762,1
309639,274777,85,302616,270972,85,3785.08,860.023,7400.42,9591.28,4176.25,15839.1,3505.45,753.787,33903.9,822.908,4.98944,1
298825,276334,82,200482,183315,82,4381.74,1355.17,7287.21,23237.2,4409.1,3771.59,1701.53,1789.52,16712.5,2727.46,5.02031,1
341528,305059,87,289782,256823,85,3916.47,2937.12,26151.4,19134.9,5520.64,607.72,3159.94,1355.96,32551.1,2806.56,5.02429,1
334551,291919,86,261135,219858,86,3585.65,3674.09,38935.2,8967.49,2641.05,4006.11,1445.48,495.798,39529.3,2573.34,5.03524,1
261439,244128,80,176379,163658,80,2979.06,1599.23,6779.01,13114.9,1534.86,15402,1119.6,925.927,11247.7,2763.85,5.04918,1
270053,245463,85,179523,157930,83,3715.89,1422.66,12091.3,26442,4672.75,6787.04,1607.73,670.301,17514.1,3962.1,5.06312,1
308489,278249,86,179851,158980,83,5157.68,2136.51,23146,9192.3,4117.09,10777.9,2106.11,711.851,18459.1,2610.71,5.08104,1
338047,296075,86,316225,271968,87,3484.82,2551.9,15023.9,27058.7,3998.97,2934.69,5695.92,416.104,24376.3,2124.61,5.08303,1
311171,284664,86,207124,182748,84,3256.19,1477.89,9102.13,16772.7,4102.85,1766.62,1361.56,193.026,15851.1,918.961,5.15373,1
283677,258801,83,224085,198008,84,4735.4,809.562,16577.4,10358.2,3287.2,3506.62,1512.3,559.949,17762.8,2409.71,5.16767,1
345173,305748,91,261087,223454,87,5011.63,2162.82,36230.5,16555.5,4813.28,3571.98,1575.44,-71.4514,26761.3,-35.567,5.19157,1
354571,322996,91,205882,189606,84,2757.55,1343.5,9806.78,13547.7,5552.73,6007.95,1355.58,269.475,12719.7,800.171,5.20053,1
346482,304809,86,333413,283396,91,4070.95,1665.66,7872.09,8771.1,6170.68,8473.13,3260.3,1206.72,32838.3,1111.33,5.21845,1
276007,255650,81,189137,175523,81,2699.19,1586.57,14728.7,19485.4,4314.32,12472.4,458.186,0.0761227,17752,4269.99,5.26823,1
302064,275598,87,193218,177198,83,3100,2029.58,11925.2,13956.7,3468.19,17342.2,2314.86,721.211,19966.3,1197.87,5.2762,1
279322,262136,83,141910,130903,80,2954.3,779.639,13685.7,18286.4,2919.25,51871.5,136.839,-185.573,11560.5,2319.08,5.27919,1
330907,294509,85,245429,214844,85,4767.65,2757.98,21524.6,12680.4,4721.88,9261.23,1774.8,2052.73,26804.6,4228.22,5.33694,1
317140,288089,86,236338,215323,83,3104.95,1067.58,9934.57,13883.8,4414.67,10705.5,555.518,-22.9479,18619.8,2657.47,5.35486,1
336436,298117,88,276170,241967,86,6150.24,416.656,6453.16,20268,5434.21,696.775,2139.67,-375.219,24590.2,847.542,5.35685,1
319029,283683,87,196330,172769,84,4154.45,1237.66,10310.6,19854.9,5133.91,13854.3,2543.04,959.991,18679.6,1059.87,5.47534,1
194612,174750,81,149187,135641,79,2323.14,885.727,11020.9,26962.2,2050.38,3790.9,1046.64,-148.418,10841.2,3087.57,5.49924,1
281111,257370,82,181615,167422,82,2072.02,513.596,8912.24,11630.1,2602.79,10746.9,595.347,-1515.88,14002.8,3986.27,5.5311,1
369064,322547,96,197522,166440,86,4677.42,1703.2,17687.6,25150.2,3734.5,3559.08,2599.59,-373.497,29521.9,2393.32,5.54006,1
301390,275097,85,239939,217208,84,3087.21,194.378,9702.27,23568,4222.08,30867.2,836.282,-368.958,17307.1,4364.95,5.57491,1
274890,253724,81,178551,166501,80,-27827.7,928.814,8816.92,9792.68,3719.34,11281.4,580.758,1363.26,4916.33,5430.03,5.60677,1
261799,246598,83,143046,134639,79,2306.55,822,5216.07,20071.7,1278.85,4522.11,28.9366,553.961,6700.35,8137.63,5.63166,1
370553,312563,93,334288,277301,90,5010.26,1512.75,14868.9,18125.6,6119.19,8792.38,5267.27,87.2311,45725.2,2191.64,5.65257,1
271016,243701,90,209342,187152,83,2094.12,485.731,8060.64,16139.4,4115.63,19129.1,923.343,592.765,11724.5,2006.84,5.66452,1
352419,314923,91,262505,230998,87,4951.32,2080.1,11907.5,10333.3,5853.31,-23.0149,1686.89,582.315,22320.3,1994.02,5.79595,1
340558,306837,84,234088,202111,85,4866.37,1518.66,18919.2,7853.8,5093.98,10628.5,1442.57,-139.635,23248,2626.91,5.81288,1
254692,237320,79,150807,139180,81,2387.66,1215.07,7865.27,13809,3114.89,8442.78,1118.39,286.567,10347.8,1339.88,5.87959,1
321642,289681,86,194949,168098,99,3067.6,2801.92,19084.5,16039.9,4522.11,5454.09,926.859,974.356,12015,532.428,5.89453,1
298441,271382,85,184951,163603,83,3589.85,1461.59,19278.8,35513.1,3854.98,11725.3,1727.41,592.339,4320.49,1031.6,5.98314,1
319117,285476,83,278611,240156,86,3157.07,899.823,17458.9,12794,5583.01,11509.9,924.564,1236.85,25367.7,6588.47,6.01302,1
297379,262328,98,184210,150644,93,2889.4,-630.932,12449.8,8293.14,5855.36,11746.4,1189.62,564.646,20686.3,5806.72,6.02496,1
257769,231687,84,257227,229759,83,2544.03,1601.2,16822.2,18095.8,2860.95,1484.02,2297.67,957.111,15637.2,2367.87,6.05981,1
353767,318344,87,297003,264197,86,3060.72,-95.0022,11952.7,13700.8,5591.91,1390.83,1112.86,248.626,17567.2,1910.04,6.07077,1
333371,298205,86,246364,217339,85,3909.53,1686.52,27577.6,12479.7,5916.54,15754.2,1682.65,401.313,19953,3998.68,6.07774,1
288841,262154,87,215243,191834,82,2878.56,933.833,16579.6,26718.6,5630.79,37182.9,1080.65,735.321,18847.1,4002.98,6.11756,1
256920,237808,87,129006,117283,80,2424.71,508.05,4952.1,19878.2,1356.96,15116.3,941.282,-4.4028,13480.8,4102.8,6.16735,1
364408,325464,87,241997,211198,85,4946.11,4240.64,22026,9822.75,5596.69,5539.09,904.861,94.0479,7833.88,2564.16,6.22112,1
309619,282386,83,199189,183725,83,4320.36,514.556,11741.8,12239.7,3923.56,3575.41,618.642,-965.363,14801,2348.36,6.23804,1
257017,240691,86,133719,123534,81,6201.25,401.1,4505.32,15787.5,1282.15,16325.6,374.895,234.321,10377.5,4457.42,6.248,1
289588,266734,85,184345,168883,83,2415.78,1833.82,12799.6,12456.7,4138.5,16491,398.639,363.102,12013.8,5189.16,6.3177,1
278284,260992,82,145461,136066,79,3080.29,679.043,4115.96,13180.4,3541.83,20605.6,247.336,814.886,8899.52,1735.65,6.33463,1
277099,248336,84,169273,146890,81,10436.1,1766.3,9282.18,18988,4552.2,962.742,3834.23,555.465,25097.6,5143.56,6.33861,1
368180,321122,87,321637,272032,88,4719.85,1214.56,15251.9,13923.6,4976.13,13826.5,3115.75,30.8826,30583.1,3336.13,6.43917,1
302963,281760,81,166048,151099,81,2091.95,577.145,4818.93,12592.5,2809.48,20991.8,820.546,259.399,13808.9,2247.07,6.44017,1
310664,279714,88,188885,169166,83,4023.81,1272.59,10168.2,16995.4,3874.49,21531.3,2360.08,1405.88,12333.7,2132.21,6.44316,1
353135,320433,86,229842,207231,85,3660.46,2079.09,17417.7,8337.67,3493.43,3021.79,1488.81,707.386,21788.9,1819.24,6.44515,1
303543,275392,83,188405,167325,82,3679.51,1958.15,21363,21263.8,5221,-628.984,2006.25,783.156,18153.5,3011.09,6.49792,1
302809,270857,88,247872,225912,84,4001.35,796.165,10112.4,14075.4,6323.67,17903.1,2909.54,547.945,27851.3,7035.62,6.50688,1
336111,305754,84,199607,181535,84,3746.32,1449.48,6768.75,14596.1,4765.72,7368.26,1736.58,735.041,15099.1,1817.37,6.53576,1
316450,282085,89,247054,221428,84,4084.56,2233.15,9650.93,9027.6,3417.87,2342.28,2507.52,649.874,21392.8,644.704,6.55965,1
