"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","MCL,BAX AF488-Alexa Fluor    488-A","BIM AF647-Alexa Fluor    647-A","CD5 APC-CY7-APC-Cy7-A","CD19 BV421-Brilliant Violet 421-A","LD Aqua-Fixable Aqua-A","CD69 BV605-Brilliant Violet 605-A","Ki67_BV711-Brilliant Violet 711-A","Bcl-2 PE-R-PE-A","IgG Rb AF594-AF594-A","CXCR4 PE-CY7-PE-Cy7-A","SampleID","Time"
323873,302858,87,306763,275373,90,9075.52,204400,18959.1,32754,2223.13,4189.69,2834.21,407310,62284.1,-29398.6,56635,0.172757
159792,149981,78,134297,123033,79,2941.92,78266.9,8109.86,27869.8,1233.59,8222.07,728.929,189235,14239.1,-13246,79110.3,0.174096
298580,276013,86,201559,176502,85,5522.51,127599,7537.89,23337.1,429.693,2663.01,1416.15,462312,37302.5,-37878.7,76739.9,0.180792
324604,291243,91,238028,203560,91,6534.53,133590,11158.8,43200.1,2855.11,2799.14,4.8239,423026,19279.9,-35835,79250.4,0.188827
223092,186556,97,398461,327793,88,5652.32,123670,19753.7,44874,2219.19,15734,1285.58,569939,10960.9,-46803.2,77803.2,0.191506
332758,304041,88,241263,213768,86,6725.05,156215,4738.87,32347.6,294.621,6028.55,2058.01,597649,43881.8,-50385.4,88509.1,0.196862
339552,309851,96,291247,257073,87,8942.54,169139,7161.34,64781.8,1635.62,11996.8,1528.17,445958,52348.1,-38308.4,83626.8,0.203558
354959,320863,89,232543,199630,88,5695.04,180232,2441.52,9354.94,5405.41,6154.74,-328.808,575794,8747.25,-49248.3,56167.7,0.210254
318804,280248,89,379845,321246,90,5091.56,116551,14581.6,38463,1501.06,3840.04,1415.24,721880,36148.5,-61624.3,127861,0.21695
240276,215855,87,250619,216180,84,3427.65,85680.9,3425.9,22585.8,1014.81,3536.51,731.045,262846,30502.1,-20456.9,93966.4,0.241056
342407,299585,92,344112,291456,90,7916.71,85322.4,11877.7,36627.7,2943.55,4063.76,2077.48,460241,16874.2,-39651.3,97437.1,0.263822
289257,253836,86,355011,305958,90,5259.27,91177.6,14810.8,40176.6,5528.36,10439,1100.47,848047,13568.8,-72012.4,59678,0.269179
337841,306901,90,287880,257655,88,6460.52,186321,10214.2,30176.1,578.355,-1696.93,2425.81,636134,56881.9,-52266.2,89602.6,0.270518
244555,233553,81,168789,157377,82,3938.34,115338,2427.78,17852.5,-138.855,-1193.53,1096.23,288803,36702.3,-21883.7,83928.8,0.298642
275237,253195,88,184728,172168,84,5795.97,124667,3866.47,37371.4,-3522.77,4200.6,1497.12,302326,38975.5,-24382.3,78263.8,0.329443
337077,253374,97,213078,165990,92,7707.01,89269.2,3480.19,56009.3,-2260.75,7670.71,-5.01491,187122,58303.5,-15167,44106.8,0.333461
234603,149300,93,191180,125109,94,4453,63212.4,7543.99,20721.7,849.498,4228.1,721.184,252928,40674,-17480.3,101319,0.336139
299801,283440,85,183442,162340,85,5312.7,120433,4988.58,17423.6,615.263,4446.57,401.465,329953,25471.8,-26257.2,98505.6,0.341496
269831,239189,87,292769,258699,88,6482.96,113200,7212.49,47723.5,-76.1389,7901.81,2527.73,604197,40388,-51020.8,137159,0.365602
251695,229876,82,283220,254136,85,4457.12,152826,3719.8,11681.5,1816.78,-51.4329,818.196,719452,33300.9,-60627.5,66894.7,0.369619
331404,302113,87,356514,309529,89,7880.3,96167.1,22914.8,55908.9,3359.42,4213.78,1070.08,440206,19301.6,-36221.7,65718.8,0.387029
322578,293510,87,236144,217011,86,5892.83,177791,8774.97,34627,-332.72,4253.7,2294.28,625096,49882,-51078.5,107425,0.391046
306344,278044,92,241950,215020,87,5190.92,115770,8019.7,27104.7,2181.39,3527.05,2044.17,526649,31095.7,-45190.7,87004.7,0.400421
360024,336002,90,298347,279304,88,7194.33,101525,10681.5,4562.89,-199.163,4115.87,795.119,101093,51907.5,-8808.05,42120.5,0.407117
267767,243597,84,348728,313443,87,6883.76,166680,15776.9,70759,345.177,1733.57,3875.12,487072,56151.3,-41635,99994.8,0.420509
323684,297952,90,204503,184459,87,6622.26,146996,12110.6,40848.4,966.069,-982.781,2575.12,334502,57835.9,-27766.1,85748.9,0.437918
342713,311665,92,361508,322514,90,8943.33,221742,13993.4,35678.8,-1752.71,-1878.92,2292.76,307780,87092.4,-23197.3,105073,0.443275
200586,171276,83,284105,233380,86,2564.17,72980.2,17705.1,49361.3,2446.34,12987.4,805.044,114621,17925.6,-9898.59,121195,0.460685
265258,235256,91,328777,286373,87,4207.6,109331,19566.9,29798.4,3426.63,2521.67,895.776,605239,12494.1,-51785.8,107739,0.490147
299194,259561,89,373017,318148,91,9649.94,157203,11134.1,32902.8,1421.86,5887.04,5587.3,326402,43155.6,-23701.3,76919.8,0.494165
223123,181275,93,322167,260574,90,3542.87,229668,14369.3,22371.4,-2453.34,7937.61,3446.09,254708,63185.4,-19804.4,84358.2,0.526305
302280,274533,88,242497,221886,87,4813.06,93254.4,5058.06,22575.5,1520.06,3803.64,-499.001,437406,11172.7,-35703.8,65003.1,0.539697
294006,249148,91,479214,399167,92,8589.82,209619,15141.3,16063.6,19.6117,157.867,2677.05,981450,82850.6,-82175.1,119405,0.545054
294759,253335,90,448474,373016,92,12823.7,230211,21013.1,42523.7,-1815.81,1031.3,5521.05,335092,78798.5,-23353.4,73576.5,0.550411
356349,316284,94,260117,228888,90,10860.7,247283,10449.5,26708.7,-2699.18,2487.87,2574.33,351774,91020.7,-29418.3,71118.5,0.570499
321035,295886,87,275042,242473,90,4351.31,141064,6786.96,33831.4,450.849,5848.83,1170.92,593542,34738.3,-50390.2,89253.1,0.614693
275670,251830,85,313735,281687,88,5870.52,101127,10959.3,59741.9,2475.24,-1839.3,870.91,342043,31695.5,-29900.3,135780,0.614693
290692,263905,83,437994,365359,91,7528.13,88575,10334.3,25533.6,2180.59,5811.67,1935.58,381428,12896.1,-31670.7,88494.7,0.617371
245390,209113,91,465462,406049,90,7148.79,127269,11130.3,26709.1,1576.75,-1052.86,3021.62,452431,47993.4,-35434.5,115154,0.641477
340098,320174,87,192302,174168,85,7849.55,157042,3325.38,35794.2,864.261,5417.24,3122.71,335592,55865.7,-26320.3,101756,0.693705
358683,319684,90,236227,212912,89,8734.29,154438,5641.83,37973.3,-406.19,4436.92,1701.79,166897,43491.2,-11113.6,64548.8,0.775397
307014,288509,85,206079,184814,83,4826.4,60233.6,7178.57,28162.9,2066.96,8220.6,1058.36,348086,18821.5,-29040.8,93633.6,0.791467
312353,293973,86,223599,209449,84,7997.91,209106,7097.93,42194.5,-621.23,8761.52,3057.91,391805,59546.6,-32994.6,99154.1,0.795485
307367,281587,89,295033,269603,88,5985.1,158407,7762.56,16480.9,3510.12,-154.155,895.281,713966,17717.2,-60147.7,89006.8,0.800841
330802,290081,92,350438,298250,90,9624.02,151607,30200.6,37934.1,-410.093,5769.18,2023.61,406380,69519.1,-33662,87727.7,0.811555
285073,260150,86,227614,205443,86,4867.99,103867,5853.83,49762.6,1674.93,13632.8,949.327,273328,21138.9,-22344.8,105927,0.827625
266544,241979,97,305458,280135,86,4789.01,84658.9,9024.81,28000.5,4494.27,12744.1,610.631,644963,13992.5,-55525.3,68341.2,0.830304
293725,264468,87,369546,324935,88,5245.76,127189,10429.9,20569.9,3515.03,12673.3,744.975,691265,22096.6,-59380,47178.2,0.831643
305989,288931,85,201803,187655,85,6950.73,215937,6532.54,24123.8,291.892,3380.45,1291.33,554241,41920.4,-44999.2,103890,0.831643
306618,286922,85,212790,197461,85,8100.05,148751,5578.24,24187.4,-21.3359,707.486,2260.42,344820,52780.9,-26672.6,40661.4,0.835661
345230,307539,88,316590,271758,90,4793.29,52281.6,22744.8,32408.2,3270.71,3396.72,-86.6269,601129,19515.6,-51598.7,105258,0.842357
287021,272835,86,232879,220056,84,4317.56,93227.1,6400.9,8637.97,2228.84,2223.32,392.103,416544,15857.1,-32854.6,73015.9,0.861105
246843,226973,86,204785,191649,83,6218.79,101184,7476.26,28160,-35.6312,12500.8,1925.74,242866,26827.5,-18303,99877.7,0.863784
292338,278249,85,238210,221256,84,4945.11,151309,8350.38,17798.8,-415.074,8582.89,2119.44,467304,45378.2,-38460.8,89966.1,0.873158
284475,253745,84,427368,379123,90,6788.3,101470,20558.1,41489.3,1271.77,16581.3,2943.22,566175,48357.6,-48807.2,47590.8,0.890568
341262,313379,92,351251,312069,89,9542.45,192466,6906.91,26092.1,622.221,1306.62,1646.23,496539,53057.5,-41413.4,89690.5,0.895925
320971,292177,86,285097,250944,88,7446.01,92501.5,3878.18,38923,4066.17,4490.13,788.661,618035,19634.3,-52246.8,111570,0.899942
291829,266010,90,237514,213039,87,8677.8,211243,5582.68,33753.4,-772.414,6201.35,1496.43,401601,50707,-26080.2,91067.5,0.917352
332145,301013,90,221505,192442,88,6275.38,150523,9169.68,36114.5,174.957,6326.09,2168.48,445182,40841.2,-37644.3,45122.3,0.933422
282217,266523,86,255148,236375,85,7945.91,211601,7995.46,39914.7,-3799.58,7940.65,2658.68,329346,102250,-23583.4,89964.1,0.938779
311367,282783,85,411842,369361,90,9368.55,142802,22635.9,29628,1063.83,2507.96,3547.43,456027,57405.7,-36798.9,98413.1,0.938779
300548,284015,84,215185,200410,84,4042.68,104582,7947.84,33282.8,3340.24,12528.3,812.079,340419,11098.7,-27848,73089.1,0.940118
231887,194498,89,400160,335646,90,8310.67,130243,8112.83,29285.1,289.047,-2571.48,3672.17,855316,41216.5,-69459,76964.7,0.948153
274087,238030,89,421487,359378,92,8481.21,169671,11492.5,24279.5,1516.11,231.852,3032.95,585176,50462.2,-50146.4,104471,0.954849
295594,274332,85,199055,184183,84,8371.5,188708,6170.34,28851.3,-3613.04,6152.36,2086.96,374502,93308.3,-29269.7,75899,0.97092
278572,263158,84,151498,137325,84,5792.81,152591,3797.5,10676.6,-430.389,-1644.8,2141.88,277586,59459.1,-14914.7,90429.5,0.977616
159913,144260,82,205199,176294,83,9480.34,177959,15890.5,62762.2,737.536,4435.37,2653.41,355190,44610.1,-29662.9,60533.4,0.982973
154209,129436,83,150181,128443,82,6131.98,95056.5,14232.2,33913.1,2286.99,9239.48,445.17,235590,16372.7,-20436.6,85698,1.0044
348821,321830,89,192637,178356,87,8150.99,164024,3199.98,14299.3,-454.009,7013.96,262.438,373221,44061.6,-30566.3,97294.8,1.00842
310599,284478,87,212618,190261,87,3982.52,91471.6,9302.7,36061.2,3684.9,4706.21,1038,507891,6694.41,-43884.9,115432,1.01511
335598,308001,96,234707,191503,100,6858.71,157459,5972.6,18279.6,1020.97,2066.75,1516,645299,48829.6,-53653,100429,1.03386
260028,230307,90,378841,326601,87,7631.37,159611,11032.9,39077.5,-395.655,12501,2390.33,692254,58102.2,-57219.2,73189.8,1.03788
296261,279515,86,211951,194620,85,6237.6,168208,5813.05,42880.8,1505.64,-204.517,3071.14,519343,36071.3,-43938.2,71887.2,1.07002
467809,410328,97,411464,360889,96,13187.8,174818,8367.2,31057.7,519.552,575.859,3892.13,316900,74277.6,-25426.5,130100,1.10216
348133,331786,87,278873,269066,86,8425.62,198164,4994.62,26795.2,2307.22,2756.3,1649.69,248604,39166.6,-21190.4,73965.3,1.11555
318974,301052,85,215504,198781,85,7053.02,188549,3204.29,22093.1,2842.89,8797.99,2108.1,414748,35502.7,-35384.6,81991.7,1.11555
295327,279525,83,223817,196821,86,4806.53,182567,2980.61,10635.2,2680.21,9169.05,1236.45,366701,6662.14,-26979.6,71637.9,1.11555
373422,328716,91,349766,299608,93,8804.64,151272,14359.8,39354.4,1609.82,2157.64,1860.58,304629,56829.6,-24721.7,80942.5,1.12091
353967,314283,93,319655,281145,90,6372.82,176652,21065,29990.2,388.898,2882.33,778.341,748722,41549.1,-63784.5,113658,1.12895
367808,334171,89,274860,246376,89,8971.04,134622,8883.11,24438.9,862.629,13373,890.639,310585,51072.6,-23712.9,80321.4,1.13296
268142,259382,84,157257,148537,82,6148.35,121579,3253.27,14426.7,-313.692,150.992,2021.85,284278,41417.3,-21239.4,96878.8,1.14234
248408,234559,81,226130,210619,83,5130.95,125508,7473.79,38835,-145.554,4714.4,2971,475047,44906.4,-39310.9,45362.8,1.14635
350287,300905,96,342120,289195,90,10380.5,157132,6505.23,14537.2,3462.64,5372.31,1651.16,432333,48686.8,-36295.1,84542,1.15037
356466,330736,89,246819,223037,88,7761.23,223258,6117.9,17067.1,-1535.23,13656.6,1283.79,353069,51622.3,-29423,118822,1.18921
315051,289673,89,230922,209801,90,6477.97,132787,9561.66,27752.1,2818.28,2433.62,1719.04,358248,7679.17,-28443.2,70523.3,1.19992
333250,291609,91,342126,296827,90,9041.3,184872,9607.49,23976.3,429.509,2303.09,2840.67,684421,60463.8,-57868.4,115230,1.24412
298007,282874,86,203346,193583,85,7694.16,188371,4211.58,38050.6,-2629.97,-837.855,1676.79,224787,91565.2,-14045.2,83705.1,1.25215
296588,269297,85,218043,194938,89,3562.54,87758.8,10093.3,26063.3,3220.31,-846.434,2046.78,701817,21490.6,-60094.2,102986,1.26153
268793,186431,96,213054,133344,93,11627.1,277152,4535.7,33194.8,-3637.49,-519.559,3467.03,247886,126946,-18431,97489.9,1.2642
328030,304386,86,248198,222761,87,6778.21,70568.4,9767.65,45171.8,1971.56,5082.84,277.747,418987,14408.4,-34654.5,84855.7,1.28563
390582,345160,90,345572,295050,93,9591.32,230127,8907.92,23343.5,380.774,6531.94,1850.29,720284,81785.8,-56963.2,32890.4,1.30974
350701,315278,87,435396,371384,94,7867.97,53318,24097.9,91733.8,4284.25,5443.68,2161.71,334821,23384,-26280.9,63268.8,1.31777
328121,306317,85,197778,182163,86,4144.06,59493.3,8493.47,18370.6,4199.14,983.078,1140.43,470408,18663.4,-41035.8,93325.8,1.32313
223692,195931,83,236676,217914,85,6575.89,140582,5645.08,32058,-84.3476,3914.49,784.611,566140,34201.4,-46259.6,69522.8,1.32447
329940,303068,88,293760,263768,89,6717.27,167233,12132.6,31929.4,960.428,10601.5,1491.1,538310,50453.7,-45404.5,119276,1.32715
332848,299605,89,224963,198432,89,11305.7,267835,3095.72,46079,-6944.5,10413,2547.2,242573,137390,-18375.6,40365.4,1.33384
230381,193817,84,363658,305152,86,6433.09,88087.4,54412.7,32808.4,3148.13,7018.41,2104.54,325050,15263.5,-29906.2,114316,1.35527
323962,299615,86,253385,223248,88,3852.27,69699.1,14961.3,33736,4764.02,8515.29,-635.607,512566,10610.7,-45228.2,104633,1.36197
342346,305026,88,312053,269547,91,7296.91,232377,9015.13,18592.4,323.747,-1253.7,2468.17,579973,62257.1,-47834.8,72400.2,1.37134
377061,348998,91,383777,346428,91,6782.96,129279,7438.83,47819.2,2327.63,11476.2,12018.5,289664,44945.9,-22711.4,76949,1.37268
373321,342650,89,250745,228309,88,11650,248292,7975.7,965751,-1832.61,10133.4,5207.61,252228,53716,-20203.2,127667,1.39143
288128,251458,88,329270,282070,90,6911.49,131499,10791.3,24161.2,506.796,3001.9,2939,725707,46508.7,-63244.7,105104,1.39946
250998,234522,82,219600,204123,83,5143.18,126415,4921.06,37110,1960.15,7446.79,1223.31,366507,35987.1,-28255.5,118598,1.39946
271353,249953,86,222244,197742,86,5054.55,165693,6408.14,16835.5,631.512,5025.17,1637.96,609478,44960,-51383.8,76388.8,1.41286
331935,298189,89,269913,237223,89,7741.49,172092,13417.3,47216,-878.328,3192.52,1007.25,347297,70953.5,-27952.4,95828.2,1.44098
298927,265698,87,215722,180729,89,5370.73,170889,5379.41,22207.5,1006.95,6039.23,1786.75,614857,37180.6,-51855,84881.2,1.48115
279928,262926,87,181568,169931,83,7513.96,185028,4525.14,38704,-2985.27,4701.46,2312.9,318853,90655.6,-24816.8,152917,1.49321
350146,311399,91,314099,274356,91,6902.45,170371,20078.1,36464.8,1590.37,2293.09,1646.11,431747,58454.5,-36212.1,72304.1,1.51196
389356,327558,92,292162,237103,94,7086.22,95358.7,3901.44,19885.1,2634.74,7988.53,2295.42,579803,16171.1,-48447.3,122663,1.51597
214265,141016,92,389945,247616,96,7659.31,192528,17155.6,19476.8,1755.37,-276.055,4016.79,514490,48082.5,-42679,33230.6,1.53874
370475,332317,88,304142,264946,89,8247.79,202006,5557.52,24410.6,2474.77,-1362.22,3328.59,848728,39980.8,-71941.2,67740.2,1.55347
319835,288219,89,264735,245167,87,8217.22,188257,7217.22,19659,2061.7,2621,2277.24,258133,39623.7,-21334.5,76404.9,1.58427
289204,272130,84,249195,230339,84,6723.11,159918,7834.56,45599.8,1005.74,440.419,2113.9,569261,41892.1,-47960.4,125415,1.59365
346808,319563,86,293163,272658,87,9541.92,137014,21204.7,32902.1,1292.36,6556.37,2535.84,394702,62001.7,-34562.6,95449.2,1.59499
322219,290966,86,199771,178216,87,5852.9,158592,4519.76,36685.1,-293.773,4097.36,666.931,312797,46730.4,-24363.7,72591.2,1.6124
264733,246754,85,210518,194556,86,5839.87,143788,6111.05,76280.5,-714.237,20858.2,1504.98,376595,54029.4,-29245.8,100486,1.62981
378306,349583,88,318749,293932,90,11338.4,179258,20904.6,40593,882.077,6189.49,1831.56,236618,64250.6,-20164.3,117970,1.63248
538435,431934,100,502253,381349,103,13858.5,311548,8396.09,12525.5,2499.6,1779.89,2990.44,381240,81919.9,-30733.4,65413.6,1.6365
247182,228576,82,207359,194439,84,6587.79,170243,4022.6,54664.1,-1448.91,3455.74,3388.16,279227,53306.5,-17497.1,84191.4,1.63784
199692,171292,82,226282,193787,83,7592.95,202493,9106.78,63442.6,970.909,4143.61,1919.32,313855,81295.8,-25844.5,53785.7,1.64588
305962,273106,89,356461,314043,90,10364.9,158360,6919.54,22892.4,1231.58,4584.69,2063.01,257588,70815,-21820.1,85164.9,1.67132
308575,280323,86,198018,178084,87,6095.09,151163,6423.72,40162.8,1265.2,7515.2,1305.31,517363,40431.2,-40964.3,60463.3,1.68337
341847,310377,89,269822,246529,91,8778.64,229144,5536.52,30290.7,-300.14,-85.8448,2913.18,259271,53217.1,-21461.7,110616,1.68873
386378,341340,95,282689,247671,90,10017.9,189503,10611.6,50201,-1557.59,-5225.95,4226.78,574164,88248.4,-47254.2,71051.6,1.69944
306697,286759,90,159277,144188,85,5258.76,58247.4,11083.2,10171.6,3647.51,1908.36,1527.76,177287,12729.3,-9259.42,23415.3,1.70078
339490,305813,91,352270,307961,91,7478.56,147763,10567.8,33244.2,858.289,8300.1,186.845,608405,49172.4,-51813.5,76528.8,1.70882
311629,282258,86,297666,264954,89,6588.84,60216.2,11658.6,13977.4,2094.7,-288.205,1851.49,283269,15277.8,-21998.3,121789,1.7115
314909,226427,94,247936,165015,99,7687.06,114607,8063.45,49157.7,157.789,1152.81,1511.97,220149,39764.7,-17892.3,61375.3,1.72221
321996,297818,89,201679,183239,88,7847.54,184320,4730.55,39932.9,-1141.18,6732.81,2394.15,388599,75257.5,-30685,116342,1.74096
377082,329654,91,301226,256856,92,7319.92,193591,13062.1,23189.6,-258.657,4691.23,1732.51,464901,54103.9,-38583.5,51252.2,1.74899
212267,194499,85,236683,214855,87,6051.54,157002,6833.72,20879.2,1727.03,12998.4,2309.51,456627,31006.8,-34688.5,62774.6,1.78783
254455,233678,83,283478,252070,86,5696.62,158244,6982.56,61072.6,-419.919,13356.6,3400.99,599519,50045.5,-49918.3,43372.1,1.8039
240942,211880,82,441712,391416,89,5907.8,186547,14816.9,24108.6,2353.24,2821.25,4353.26,534755,50581.6,-45090.6,87424.1,1.80926
277696,245679,92,309272,270693,86,6571.47,133212,3051.04,12550.7,2791.02,1714.04,1984.18,514260,9723.92,-42736.8,94750.3,1.80926
342199,299904,89,390496,330159,92,9762.46,164960,24198,43598.5,2426.1,-19.6897,4125.5,568824,67882,-49395.8,76581.2,1.81997
275525,252052,85,166707,153375,85,7177.82,172739,7619.09,44585.4,-1266.7,6254.38,2847.74,407556,54340,-30234.4,110571,1.82265
306264,276188,89,263721,231753,89,5574.81,132765,4442.65,29435.5,795.214,9424.98,3833.95,506478,38450.7,-39393,93215.6,1.83069
309107,267866,89,407056,341206,92,8224.52,63450.9,13296,45761.6,5540.61,3983.35,1117.33,398549,21689.2,-35040,63810.6,1.83336
262625,243733,83,213974,195140,85,7685.96,177864,4207.82,30385.1,-3544.48,8.8383,2549.01,235269,87432.5,-15650.8,64495.3,1.85345
234464,212310,84,322283,284790,87,6858.7,178682,12503.3,39017.1,2181.85,1787.67,1778.39,553456,38905,-46864.7,68263.2,1.8655
338278,292637,95,285107,234390,92,5283.06,136457,3091.73,21140.8,4267.73,1191.78,1938.81,688789,24771.9,-58776.8,97736.6,1.86684
204986,190663,81,138083,122280,81,5342.72,121423,6653.29,16129.1,4528.08,11035.9,464.416,232968,16139.4,-17784,94022.3,1.86684
285516,269180,85,189670,160488,88,351.035,-382.951,13193.3,39209.6,930.854,5802.63,2031.79,-1106.32,13478.6,1011.26,89914.7,1.87488
331193,310849,85,270322,243846,88,5900.75,154823,9025.92,34801.1,2008.47,10743,1595.02,480335,27568.4,-40933.9,109607,1.87756
314451,292620,86,202171,187255,87,6700.73,121939,5127.66,93998.5,-1992.36,261.703,1117.44,165606,46530.1,-12464.1,83932.6,1.89363
277588,253074,85,137384,123458,86,5177.48,150006,4684.79,12283.3,760.426,2991.89,3498.44,193547,61381.1,2909.72,85978.3,1.89631
316649,280966,89,378395,324658,90,7257.86,202393,16166.4,12705.1,2339.38,2936.23,1623.23,955816,41560.6,-81701.6,75387.6,1.9338
273961,248776,88,200935,180975,85,7390.16,178288,4097.33,56969.3,-1354.63,6007.69,2670.64,380609,51257.2,-28209.2,113692,1.94184
212092,183144,91,359314,308154,88,6240.24,135341,16594.8,37317.9,2639.64,6116.49,2405.97,635351,40580.3,-53859.2,86036,1.96059
420599,327092,97,619211,473289,101,17843.6,288396,19100.6,83753.1,2544.55,-653.224,6328.07,835983,85958.7,-70496,100540,1.96059
332214,289492,90,328418,292502,90,4667.3,152258,5515.59,19635.3,2942,10040.2,-107.658,568669,28082.1,-48573.6,70616.5,1.96059
316722,284237,88,341427,309179,88,8329.57,214876,14058.6,30361.3,1337.9,-2504.42,1201.9,877886,59014.1,-74957.5,73166.8,1.98202
345542,311000,89,320297,275403,92,5718.43,170427,11665.6,30550.1,1688.82,2204.35,2528.55,836274,37085.4,-70820.1,85368.6,1.99541
257359,234079,85,161709,144746,86,2426.98,114955,4591.06,18386.7,3467.56,8647.05,1165.14,545050,2922.24,-42773.1,75131.3,1.99943
205108,175625,84,295880,261520,85,5244.9,42854.4,10544.4,27987.3,1167.94,9090.59,1584.13,481052,7874.97,-40898.4,81275.6,2.02889
290464,270074,85,272584,250187,86,8266.03,138320,13446.2,33169.3,-1955.42,1967.09,2832.6,286419,50907.1,-21851.3,74210.9,2.05299
349528,320910,89,302730,271176,89,10731.6,142402,15348.2,13508.7,1792.07,-1212.51,2685.36,328809,45932.3,-23230.8,74776.1,2.05567
315171,292979,85,209217,186001,87,7269.22,140417,7869.74,34283.2,-318.423,6801.75,2380.45,564295,57582.9,-46816.1,69389.1,2.05701
268136,247628,85,230998,214057,85,6772.56,164328,2848.59,18240.8,-2721.59,409.472,711.281,282011,91545.9,-21506.8,78077.2,2.05835
305563,269228,101,228208,197775,101,6180.17,148513,5135.44,23115.5,-290.977,-590.085,3387.67,351137,57306.2,-29015,40682.5,2.06103
317709,298106,86,263513,245098,87,6164.18,140687,10067.8,15859.6,1795.58,6343.22,1754.91,578144,29203.3,-48626.6,90579.1,2.09317
256709,218547,88,178194,137321,90,8248.18,150844,4294.03,16402.7,-1952.37,6684.27,2674.24,121686,64800.9,-8966.31,110877,2.12129
359866,315817,91,298329,260753,90,8504.39,130579,2933.63,11634.2,1053.36,14373.3,434.728,565582,37012.6,-46319.4,87111.6,2.13468
215008,194112,85,216507,195083,94,7398.23,176175,8472.14,41324.5,-661.458,6085.75,1174.08,259842,50387.1,-21151.4,83668.1,2.15611
287866,263438,90,209078,184725,85,7950.99,179431,3735.78,20769.2,-955.014,-3592.09,2836.29,374140,74691.3,-26702.8,85691.8,2.19227
322950,293224,87,353447,318180,90,5445.87,114499,9557.39,21410.8,1343.71,3522.93,4787.71,322469,38525.9,-26223.9,100927,2.23245
273023,252909,85,148488,139490,82,6182.46,186442,5614.83,22960.2,-565.671,26644.1,-317.5,119395,39069.3,-9142.03,69575,2.23914
325743,293420,89,225947,196740,89,7206.61,161178,14406.8,38308.7,919.016,5610.28,1566.87,516387,49036.4,-43459.4,130397,2.24852
323726,276518,92,213314,173933,90,6229.4,178155,2552.99,34354,275.853,29996.2,1155.62,430349,41322.1,-33440.1,46146.5,2.27798
352150,311816,93,314174,270736,91,9104.68,151317,10761.4,19884,1792.69,4516.94,2787.32,576912,55603.7,-49322.8,81831.2,2.28601
335101,307000,87,261219,228240,89,6743.2,169946,10594.7,28636.9,1351.43,10852.9,427.975,545437,41244.1,-46590.1,89878.4,2.31548
244901,221617,84,147396,129003,81,3993.22,127822,4827.22,21641.3,195.764,1378.88,2024.56,190831,51973.3,-10245,107079,2.32217
347215,321690,87,254424,228069,88,6048.17,132672,12446.2,40236.1,5573.3,12832.3,775.02,548506,10975.6,-46804.2,101443,2.32753
279439,257807,87,203640,182528,85,6994.36,187527,3160.31,45547.7,-3805.24,6812,2897.69,342772,94377.3,-27048.8,108229,2.3503
297034,274120,84,279487,252151,86,6747.28,162041,4913.03,33474,-2136.07,-3895.6,2884.89,696314,70858.3,-57380.3,77011.9,2.35565
318771,298094,87,217975,202330,85,7043.72,118176,10461.5,28661.6,-513.305,6012.68,1679.13,443036,40980.4,-37590.4,39090.9,2.39851
