"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","MCL,BAX AF488-Alexa Fluor    488-A","BIM AF647-Alexa Fluor    647-A","CD5 APC-CY7-APC-Cy7-A","CD19 BV421-Brilliant Violet 421-A","LD Aqua-Fixable Aqua-A","CD69 BV605-Brilliant Violet 605-A","Ki67_BV711-Brilliant Violet 711-A","Bcl-2 PE-R-PE-A","IgG Rb AF594-AF594-A","CXCR4 PE-CY7-PE-Cy7-A","SampleID","Time"
225232,196477,87,241810,203430,85,4368.3,144888,6645.25,14355.3,-110.545,11188.6,1040.02,225550,22781.6,-16641.5,98560.7,1.08702
307375,290512,84,227996,209488,86,5980.52,144911,7003.57,14547.9,-724.399,6732.75,1620.45,270868,36325.2,-22081.5,95997.8,1.10735
271428,263203,84,141968,136284,82,4261.57,142216,6418.76,39201.2,-1073.33,7485.28,1125.98,125504,22618.9,-9941.64,95609,1.11142
249935,241322,83,160736,153028,82,4649.58,171293,2845.04,17373.7,-219.547,7702.45,1515.74,212477,25551.3,-15764.5,76514.5,1.11549
314088,284639,92,275770,246765,88,8124.9,160346,13358.4,42509.6,-884.363,-163.639,3155.29,130704,64668.4,-8435.01,104821,1.12091
254704,234875,83,239896,223308,84,5120.85,183550,6300.48,22544.9,-983.634,-1032.04,2200.17,203582,32684,-15830.4,62902.1,1.12226
296460,255149,89,392211,346503,90,9737.23,192480,20702.9,10505.6,442.794,1538.08,3026.69,164918,53027.5,-13790.7,87887.1,1.13988
282323,262166,84,256061,233401,86,8808.4,146039,11891,45035.2,-424.726,6357.01,2267.88,130665,41847.4,-10355.2,51296.1,1.1426
315263,278509,91,423770,368737,90,10836.9,185396,20558.3,38936.1,291.033,12964.8,3901.09,161826,65614.9,-13292,38018.3,1.14395
295221,259044,89,393675,342148,91,8331.56,201424,13806.7,31561.7,101.711,2511.59,4550.26,165916,59201.6,-10948.6,73972.7,1.15615
284080,271771,85,184548,176658,84,6608.5,200145,7025.93,22177.8,-572.791,1693.85,1336.43,150052,49098.3,-11868,109502,1.18732
148304,132812,85,147256,130903,80,3584.6,117752,8782.98,36185.6,1438.42,955.274,2557.63,199029,11019.3,-16205.2,100648,1.18732
273421,255821,86,220526,206466,84,5854.27,209550,4144.37,18974,926.388,902.985,2047.13,242452,30995,-17566.1,53735.5,1.21308
363417,329993,91,340520,299049,91,9509.75,142039,26122.7,54318.6,-49.9583,1454.37,2527.6,152009,50050.2,-13169.2,84804,1.21579
249744,225957,89,339613,308223,86,5917.93,192484,7573.34,31172.9,-528.994,891.521,2331.28,210720,45816.9,-15026.1,43541,1.21714
354344,323741,88,269338,236844,89,8451.63,143603,19919.2,22330.6,159.587,984.275,2548.66,218584,49951.4,-18096.5,109251,1.22256
272537,253545,84,247075,225698,85,6736.39,138499,8124.32,41641.2,-402.425,17005.8,139.206,133144,43168.2,-10164.6,77168.1,1.25509
268768,240982,93,311433,273387,88,5664.79,139684,10035.2,19581.4,109.932,2238.74,1646.19,319746,44205,-26908.4,89688.8,1.29033
284905,270863,85,184812,172373,85,5407.47,120047,5669.86,24303.6,-1688.64,11158.4,1452.76,139947,39131.1,-11255.6,89753.8,1.29304
210009,194305,82,186908,174019,84,2906.59,114427,4281.84,27690.7,-323.892,165.712,285.232,127458,19852.4,-7799.58,85203.9,1.30118
279411,250930,86,325480,283947,89,8422.9,128968,17034.1,47441.9,277.994,-1853.14,1745.97,109174,50520,-8595.35,93534.8,1.31337
333106,306237,88,257874,230144,88,4640.07,67558.8,20293.1,28294.9,1543.08,1375.09,679.205,112826,17890.1,-8614.56,103788,1.31473
228351,200566,85,283005,244931,88,7407.71,204266,8409.23,44064.9,-534.944,1035.57,2758.89,241581,44959.7,-18123.8,60427.7,1.31744
