"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","MCL,BAX AF488-Alexa Fluor™ 488-A","BIM AF647-Alexa Fluor™ 647-A","CD5 APC-CY7-APC-Cy7-A","CD19 BV421-Brilliant Violet 421-A","LD Aqua-Fixable Aqua-A","CD69 BV605-Brilliant Violet 605-A","Ki67_BV711-Brilliant Violet 711-A","Bcl-2 PE-R-PE-A","IgG Rb AF594-AF594-A","CXCR4 PE-CY7-PE-Cy7-A","Time"
308414,287947,83,128544,115791,80,7815.89,75948.8,3889.64,3701.13,2408.18,1560.03,1300.95,76484.6,53833.7,-8572,0.102613
291955,265059,86,152297,134317,82,2836.22,29212.4,34022.2,3786.01,3252.18,101.674,1143,104643,47006.8,-12181.5,0.102613
341723,302654,89,295187,257187,87,13485.3,195363,12418.9,16350.7,1266.07,13951.8,4280.94,145690,139686,-13161.4,0.104586
276511,264075,80,158569,148872,83,2502.91,33766,9424.95,2220.32,2696.91,404.82,2676.58,106378,13171.7,-11430.5,0.104586
210813,196886,86,90886,82971,73,2993.18,42777.5,3250.79,2124.25,1202.7,-1377.02,776.865,50744,28827.1,-4356.56,0.105573
274408,262484,82,91682,91733,71,2793.76,10672,11538.2,2244.41,2684.99,-101.429,337.424,35634.8,18550.9,-4420.67,0.105573
310003,287377,85,149830,140378,81,6834.37,66707.7,1649.09,3417.23,2701.32,3055.69,133.542,30471.9,46979.4,-2663.34,0.106559
206219,185701,82,191539,168469,80,6381.76,76407.5,12420.4,3392.71,2306.61,1510.29,2737.89,49513.2,48986.1,-4900.34,0.107546
410914,348386,103,264063,213759,91,15091.6,202870,16588.9,16833.5,3551.11,-74.8021,5955.61,112011,129003,-5746.87,0.110506
253280,239190,83,113534,107910,77,3647.64,48934.7,8005.53,910.087,2287.79,1761.31,870.592,87700.8,13964.5,-7867.36,0.110506
274622,237277,85,254360,216676,86,4084.72,44911.3,291.749,2771.65,18150.6,543.318,233.02,2925.35,7247.1,3197.29,0.110506
231487,215110,80,133184,122523,80,2719.84,32595.1,875.941,2011.09,12723.8,-888.316,1137.05,82873.3,15801.3,-8796.29,0.111493
277183,261821,84,134615,125379,79,5057.36,73518,26241.8,2638.54,2475.34,2682.97,1067.24,83362,34809.1,-9539.55,0.111493
230927,217856,80,143690,136598,78,2601,40934.4,7303.27,2491.61,8784.01,859.532,1776.54,112903,24171.8,-11515.7,0.113466
325694,296862,87,143919,128544,82,8032.61,74765.5,2193.94,3791.47,3406.11,221.988,1410.6,59771.4,49704.8,-6105.77,0.114453
235990,213936,82,159046,135680,81,5651.52,87082,2610.43,2876.28,3062.06,1111.91,2400.29,123563,35978.6,-13583.1,0.114453
316428,294773,82,139711,127397,82,10041,120188,38423.9,4801.78,2213.73,1304.87,2487.83,52317.9,65537.3,-5313.97,0.115439
321201,291051,88,188209,166663,84,9588.74,356361,20618,4218.42,1727.69,1617.71,3322.39,179546,71848.9,-18649.2,0.115439
243529,221400,81,159233,148564,80,6188.69,105074,52965.7,3302.98,9661.85,1227.7,500.399,38435.3,44105.1,-3619.93,0.116426
298645,274511,83,101942,89318,81,6358.62,96519.8,20718.6,2920.44,2731.81,1281.52,1635.11,76629,41989.8,-8375.92,0.120373
306592,284503,83,162312,145447,81,5276.41,106407,9855.81,2706.61,4484.29,1334.02,1214.49,91133.2,30902,-10712.9,0.121359
337763,310045,85,153958,137835,83,8780.3,120861,7396.65,5389.6,3492.33,1238.95,2759.74,149296,71473.1,-16435.7,0.122346
323076,297832,83,183308,163492,82,5381.06,57372,19640.8,2876.3,3637.78,-295.346,941.989,118825,37059.6,-12877.6,0.122346
257436,242112,94,129238,106268,94,3671.69,16779.2,7567.72,1997.33,2294.58,609.898,876.054,47291.6,20847.2,-4874.06,0.122346
75739,76033,58,61043,59128,57,696.602,18206,-256.806,1124.14,2340.53,-972.263,62.0743,642.89,3066.76,618.763,0.122346
319703,299501,84,114153,102997,82,10037.2,83763.3,125.862,4511.08,6299.47,3542.5,1018.48,89662.4,56819.8,-9712.6,0.123333
323370,279219,87,292004,250268,88,13220.8,115236,468.41,5747.1,4595.31,359.226,2510.68,21222.6,88596,-2245.28,0.125306
291134,268906,85,135588,122256,81,7022.66,80258.4,3743.4,3151.71,2259.54,2367.17,2231.38,23281.9,44829.2,-2988.77,0.126293
324844,288465,90,186070,155220,84,4840.1,33605.1,26142.8,3493.73,4888.58,843.145,1332.97,40020.6,43174.6,-4145.81,0.126293
310146,283937,84,204600,183323,82,4402.37,24300.9,49299.1,3113.51,3351.27,965.015,1055.76,29525.5,43608.8,-4581.45,0.127279
327394,305900,84,140186,128095,83,7821.46,146212,66815.4,3001.71,3063.58,1408.08,499.979,46485.3,50377.5,-5389.97,0.127279
312086,295048,83,126461,117039,79,4425.93,60447,22813.5,4404.38,9355.43,2754.59,815.142,11235.1,36742,-316.113,0.128266
251508,229618,84,249381,222477,83,4778.81,34940,24788.3,3197.31,3496.63,2682.39,1778.78,108665,46969,-12617.3,0.129253
300315,275908,84,195276,171466,84,6542.9,101414,13143.7,3994.51,3431.32,-1492.02,1721.07,129248,52415.8,-14163.4,0.130239
267326,245631,82,177217,160377,79,4719.49,49556.2,10660.1,3145.9,2007,940.424,1687.32,21419.7,34860.2,-2332.4,0.130239
285678,261499,86,191547,176058,83,5327.37,67617.1,7186.52,3034.96,4260.08,-708.803,2746.33,38151.3,32233.5,-3861.21,0.131226
293716,270709,96,126172,113089,81,9278.58,93668.1,6324.47,3716.01,4235.02,-1681.25,2578.59,22519,53252.7,-2224.5,0.131226
326800,304372,83,140216,125961,82,9836.72,87631.3,144.011,4096.32,2743.49,768.063,805.677,15722.5,52027.9,-1668.47,0.132213
523541,326528,116,382194,219224,116,12490.9,193102,24937.7,7683.95,9484.16,-892.099,32723.2,89679,92070.4,-6567.85,0.132213
336060,307260,84,194818,176553,82,9304.61,159296,13828.8,5620.34,3566.31,5321.1,1804.26,109142,72325.1,-7414.79,0.132213
356518,324068,87,135921,119706,84,7910.9,85044.6,15079.4,4171.91,4286.78,470.443,1137.01,88331.1,50999.1,-9294,0.133199
292760,270816,88,130455,116988,82,5444.94,73132.3,5681.68,2382.26,2044.56,987.709,1607.96,28428.7,38389.1,-2606.31,0.134186
351353,317933,86,302561,267129,86,13410.3,189789,1027.9,5713.36,3609.85,4215.51,3068.01,17850.9,91817.6,390.448,0.134186
294521,277458,84,127535,118608,79,8456.5,79950,15400.4,3970.76,2171.39,2101.18,1369.96,42436,53880.6,-5069.53,0.135173
293367,273649,85,141978,130631,81,8339.78,101934,27090.1,3398.32,3692.95,880.796,1823.25,57595.9,55009.3,-6299.65,0.136159
300590,282244,86,153159,140000,80,7495.77,93776,15279.8,3427.89,4305.57,-87.2303,2587.06,48099.7,47399.8,-5141.38,0.137146
302123,280153,84,134901,122550,83,9070.6,62549,24037.8,4216.31,4904.64,1034.21,1244.49,29049.9,54566.4,-2361.33,0.138133
293756,272329,84,152507,136133,82,7640.56,87794.8,6585.28,4150.96,4628.22,1494.12,2018,19063.6,51735.8,-1653.66,0.140106
279722,263777,86,105170,98193,79,7576.67,87471.1,14094.9,3824.66,1595.51,2180.72,1297.21,30142.5,46315.4,-3188.8,0.141093
302530,281510,83,137265,125815,80,3817.65,82087.1,2135.73,1849.11,2654.41,1192.16,384.308,44120.7,17034.1,-4815.87,0.141093
322499,297447,85,145174,131121,81,8244.84,149079,10471.3,4794.92,5077.4,-1552.24,1652.69,106246,53606,-11419.4,0.144053
289353,277644,80,105988,99111,78,4848.94,30157.9,2278.93,2486.62,4384.58,123.55,320.868,23477.7,30151.5,-2482.97,0.144053
295797,273884,81,166089,150124,81,11411.2,99524.7,2446.63,5118.22,2335.81,9.04065,2544.39,72552.3,72078.8,-7510.92,0.144053
331805,301232,85,192971,161338,83,6501.17,75557.8,47106.8,5874.81,3115.9,1489.69,-63.3192,115669,84511,-14396.9,0.145039
412941,358836,90,374950,322271,89,21319.1,270992,-1264.93,9106.55,3453.41,22.2373,5455.19,21701.1,128710,687.415,0.148986
270361,249685,84,125393,112746,80,5826.51,82079.4,16712.4,2477.43,3397.08,-382.641,1858.93,73257.5,34729.8,-8282.41,0.149973
302800,283139,84,130442,121330,81,7899.27,91913,-144.654,4129.75,4074.61,1600.43,1465.39,23600.2,54005,-2154.23,0.151946
280569,260415,84,152900,136121,81,3689.55,80657.8,2280.74,2159.98,2826.46,437.76,906.425,45802.5,24525.8,-3682.7,0.151946
356182,318826,85,285229,246208,86,15653.6,214776,1627,7172.86,5521.34,1754.51,4073.03,16575.6,98926.3,323.6,0.152933
284939,266441,81,160834,152128,80,4931.93,28885,2443.46,2556.57,1653.32,602.336,1675.49,5472.55,37284.5,-967.307,0.152933
273067,239706,85,196612,170594,84,5517.59,36255.3,16086.5,2730.43,3007.16,3744.33,14678.8,6532.92,36596.4,-1478.43,0.153919
299711,276214,86,222687,207524,82,5116.95,76960.2,32196.1,2442.37,4206.38,2824.54,2204.46,73039,29824.6,-7999.64,0.153919
309531,291970,81,131295,117828,79,7022.21,74762.4,2634.64,2931.41,2803.11,2384.71,1182.07,65338.4,42067.1,-7391.39,0.153919
