"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","MCL,BAX AF488-Alexa Fluor™ 488-A","BIM AF647-Alexa Fluor™ 647-A","CD5 APC-CY7-APC-Cy7-A","CD19 BV421-Brilliant Violet 421-A","LD Aqua-Fixable Aqua-A","CD69 BV605-Brilliant Violet 605-A","Ki67_BV711-Brilliant Violet 711-A","Bcl-2 PE-R-PE-A","IgG Rb AF594-AF594-A","CXCR4 PE-CY7-PE-Cy7-A","Time"
369604,327897,87,239157,212415,85,12506.9,160201,6382.46,92543.2,1386.26,21541.1,1296.96,291982,82755,-32981.3,3.34365
295493,260733,86,320828,279591,85,12673.7,161704,8138.41,123743,1448.66,22987,4785.49,324641,84008.2,-34591.4,3.39488
330532,292116,89,238131,202567,87,10682.7,177393,3676,47762.9,893.125,2469.15,3108.17,396137,78260.7,-43676.6,3.53895
345778,313210,85,231583,211192,84,11406.9,212986,7349.51,108699,4242.97,1434.26,2343.26,289420,70135.9,-26895.5,3.59552
376342,330683,87,334564,276742,89,16355.4,235383,7725.51,146506,882.867,27386.9,2818.16,602503,111537,-66627.2,3.61686
362204,319559,91,227568,199144,86,12818.7,223131,10426.5,75345.7,-223.569,670.186,3618.18,243861,99004.1,-25536.2,3.67236
360293,320734,87,265040,236195,87,16128.2,270778,11629.1,61519.7,4073.45,3509.97,5987.97,239036,84888.5,-24588.1,3.72572
321572,288324,90,247380,222845,85,11177.3,163682,2204.94,33058.3,1942.6,13517.2,3476.68,499797,72270.3,-51704.9,3.77054
329981,288164,87,341490,294303,87,11613.3,105598,10795.8,83333.7,3467.37,12332.4,2255.41,399480,57010.8,-42680.8,3.84952
305172,266618,86,308268,261663,87,8125.29,108777,7528.8,93749,5846.26,17967.9,1872.12,436126,23441.4,-48457.9,3.85592
315055,285859,84,203673,175295,85,10794.8,141993,2359.9,88833.4,600.159,23803.3,2188.24,384890,61493.6,-42088.1,3.91035
317133,279611,87,304521,257737,86,13494.9,172336,2648.28,72991.5,3106.83,16810.8,4378.8,470166,87393.2,-52029.9,3.99787
366514,324960,92,290871,258976,89,12515,177283,2150.02,51299.9,3226.68,10960.1,3555.55,340238,92983.1,-36185.2,4.01708
317649,281896,90,230715,200091,85,13325.5,197627,3929.95,54906.5,1744.74,8688.6,4281.03,379782,105097,-39870.5,4.14835
328616,297487,86,218396,194762,84,14430.8,217003,8352.63,49856.3,2141.57,1407.47,2925.24,431693,91446.9,-47591.3,4.14941
356707,313756,86,373087,332381,89,15592.4,221048,7505.99,75087,3745.32,1443.19,5663,322661,99977.9,-32304.4,4.15155
478402,375996,96,286203,201106,96,14982,215802,8983.65,101765,2935.8,32551.7,5330.34,375136,108950,-36297.1,4.27108
307867,266414,90,338773,285853,88,15627.9,183563,5720.33,152722,3565.83,1147.94,29476.9,191447,73004,-16682.6,4.29989
278861,254221,84,179462,154274,83,8559.3,156412,3552.15,28525.1,640.299,1954.71,3605.58,218507,78273.9,-22911,4.32764
319753,288265,83,267864,235430,85,10124.7,143202,4924.55,78100.3,2413.63,5308.28,3966.15,222437,56006.2,-24285.5,4.33618
333513,296499,86,252455,230593,85,13463.7,181749,4858.84,61608,2426.98,647.552,3730.53,298363,90768,-28012,4.35112
315712,289301,89,241217,210177,84,10326.2,114326,4691.12,52100.6,2228.5,2057.97,1688.79,265077,44837.1,-29357.8,4.46638
303161,263823,89,242606,210735,85,3975.04,59843.3,5115.08,35314.8,3803,1169.22,735.797,352388,8375.81,-38305,4.4984
283254,249246,86,236482,209464,84,8024.09,211507,6723.42,66053.4,943.008,2581.39,4175.27,277522,59588,-28722.8,4.53255
377453,347326,84,265827,236479,85,16033.7,206548,4632.52,54640.2,3576.11,26216,1883.34,193983,86962.8,-21322.5,4.54536
332461,307531,85,180541,168522,83,9713.92,129240,5020.56,98327.9,-126.227,21952.5,845.096,259241,44404.3,-26582.9,4.56777
273388,241276,83,243847,218509,83,11731.5,146725,8678.59,90720.9,2088.26,1959.12,2294.67,180392,70395.2,-17459.3,4.62753
385401,335240,89,284795,245038,89,16582,234933,3321.68,58455.8,5051.71,5697.49,3459.19,339027,102383,-37829.9,4.76201
262108,247180,79,188524,165809,82,9776.79,172334,4423.95,59621.5,474.789,1808.15,5504.71,374571,78365.6,-38215.1,4.80683
339546,305030,86,262390,232569,86,12986,141394,5679.85,108614,1127.5,392.696,2675.32,91461.2,72712.9,-9974.89,4.82924
342290,304210,99,276024,242617,84,12289.6,178079,7998.49,80518.6,3704.79,-590.291,3716.2,219180,75473,-23006.1,4.94771
335552,303515,85,240505,215951,84,14360.9,182338,4862.23,63764.8,752.115,1181.91,3463.48,423475,88575.8,-47099.6,4.98933
331371,298404,86,229472,198906,84,13734.4,164516,5298.36,25163.9,2287.05,20518.4,2672.94,501628,84574.3,-54294.9,5.00961
349338,306739,91,298410,257408,89,12972.4,144530,6602.67,101258,1426.28,16941.7,1811.41,350332,77044,-36958.9,5.01387
339110,299360,89,297371,255086,87,14591.1,252820,5277,99679.8,1163.64,3622.39,5231.31,208792,96793.1,-21216.4,5.03522
326056,289852,83,327155,282749,86,13867,155582,5811.28,41064.4,2522.2,6747.38,1398.74,475318,72598.6,-49231.4,5.3159
338711,298771,99,239087,207381,86,12092.5,176352,4530.75,74535.5,1534.45,10319.4,3268.63,387695,80947,-44067.3,5.38847
343812,306938,86,248927,217262,85,14573.2,181813,1896.55,43460.6,2278.72,4746.35,3662.93,209293,80802.4,-19600.3,5.39488
296819,267300,84,241526,207803,84,11636.7,195191,5016.31,79591.2,1884.76,1242.65,5609.4,285182,101478,-26689.4,5.40128
326473,281158,91,246725,215294,86,13924.3,218187,7169.98,55551.1,1221.72,2998.7,4280.01,289964,80392.2,-26977.6,5.45037
266528,245621,84,191364,175031,82,7377.14,165684,4813.92,80479.5,-1719.08,13432.1,2776.07,273021,63079.8,-23607.3,5.55176
361182,318166,92,297323,259890,88,12434.5,134598,3136.72,100785,2441.24,7632.46,2940.5,292049,51856.9,-32802.4,5.58805
362819,315928,101,293356,246900,89,11574.9,193982,6026.11,65009.6,2989.6,4159.5,3832.84,297377,72000.1,-32310.9,5.619
351883,309701,89,287371,252267,87,17336.3,202320,5834.02,117270,1507.17,28978.5,4352.6,404836,118408,-43710.9,5.67876
312246,273689,91,328014,283094,86,12159.1,166299,2605.17,42011.3,2814.52,16962.1,4340.35,482707,76870.3,-53474.2,5.76628
313368,276661,85,310877,267265,87,11587.2,119437,6982.12,103590,2914.78,475.784,1627.07,430756,75335.3,-49441.7,5.8666
326083,299869,84,271117,239573,85,12341.9,132104,5123.56,109984,1739.69,29429.6,3001.57,310141,71665.8,-34815.6,5.9349
330954,298452,91,288436,259793,84,12151.5,148693,4362.41,57898.2,2338.78,11519.5,1787.37,334044,69941.8,-36830.4,5.99573
338330,300465,90,229876,201878,89,13048.2,151994,6380.44,65583.5,2722.98,11116.2,1034.43,370180,89989.1,-40800.9,6.00107
364524,325600,88,217060,192263,86,13917.3,189023,7107.62,86712.4,1883.29,5947.66,3590.27,253830,104075,-28072.2,6.01494
312241,283158,86,306311,274664,85,12888.2,183302,6962.8,48647.5,1443.07,12416.8,2840.07,369664,79722.9,-39556.2,6.03949
352200,309119,88,272064,232346,89,11554.5,172121,8249.74,56757.1,4601.39,28955.4,2584.85,504697,82519.8,-56863.2,6.11206
378804,337836,87,287676,248043,86,13804.3,130134,5203.71,183447,5132.5,15104.2,4639.21,294378,79935.9,-33491.2,6.11419
350846,313803,89,294518,257007,86,13003,144732,2135.05,110356,2777.17,12207.2,5436.26,318408,74626.4,-34068.1,6.14088
321375,288726,89,220242,195153,84,9995.77,134453,5196.46,64704.7,1237.89,187.492,3532.29,176370,60920.4,-19198.9,6.18783
276254,246118,93,188864,163235,84,8829.47,182522,4983.98,44080.3,433.95,6825.08,2683.24,435417,71376,-46523.3,6.22092
333825,294805,86,250404,221444,86,13226.8,229501,3967.85,55623.9,4135.91,1850.39,2511.3,263106,70296.3,-28852.8,6.2572
326985,293137,86,249655,223612,85,12662.1,189733,5304.37,75011.5,234.708,11879.3,2142.27,397446,83367.2,-41999.6,6.28815
312940,284312,85,189918,170146,84,9951.15,170380,7246.69,76168.1,2399.54,17098.2,1761.8,375564,83974.9,-38750.4,6.36073
350507,306407,88,293071,248602,90,14216.7,146596,4589.1,147632,2209.36,16376.1,4579.3,290235,86133.4,-31143.6,6.37033
299805,274150,85,243432,218337,84,9380.5,124093,4315.23,72806.1,881.849,21473.2,2014.75,207087,57479.2,-23123.5,6.39915
328321,296278,84,271137,236976,84,12611.7,150550,7281.78,56300.3,3552.41,9163.12,3574.61,373335,87460.7,-41549.4,6.59872
349346,316786,87,305594,281864,84,14873.9,172143,2344.18,93221.3,706.182,1760.46,4087.75,322404,100919,-35666.2,6.61153
337579,303921,84,252573,226031,87,13648.7,176070,6673.1,48447.1,2161.29,6156.8,2903.57,417609,77838.1,-42629.3,6.6318
343787,310186,86,257288,232529,85,15979.8,213903,6735.08,44639.2,912.55,2037.35,3445.87,355923,92575.6,-36196.2,6.71505
348632,312243,87,299195,269157,87,11627.9,124365,3406.53,88363.7,4042.81,16315.4,2552.45,331790,73883.6,-36837.6,6.76628
256516,233580,96,314337,262380,96,9075.36,144222,6423.59,37365.2,3170.2,4924.32,2424.13,402174,63692.6,-43254.2,6.77695
304339,259833,86,250305,212883,88,11098.6,272224,9475.54,55136.6,2130.73,-86.726,63893.6,203513,71517,-19926.6,6.88047
312284,274735,88,217553,186417,83,10885.5,199782,8120.77,76684.7,3206.45,33756.9,2937,364346,95561.5,-37693.3,6.92103
327518,284733,92,312472,273914,88,13504.7,117669,9883.42,141977,4985.73,5117.73,3661.86,250393,60407.9,-28667.8,6.94771
319709,293375,84,257972,229831,85,11241.7,139374,11424,82869.2,-110.08,2432.81,2309.79,238581,58647,-26816.3,6.94877
334222,292147,88,206235,179145,85,9384.87,112938,2209.36,40588.9,2943.52,-1637.26,36017.5,13403.7,79569.5,1242.48,6.95518
320097,290620,91,175783,157476,83,9423.14,145147,3450.72,38491.8,607.638,3117.53,3579.03,214810,76709.6,-23555,6.97439
288193,267871,83,225637,203859,84,11291.7,131851,3931.45,93363.4,1345.74,23028.7,2056.46,324220,64973.1,-36929,7.04482
351414,301765,88,342088,289236,90,12292.1,141816,11657.7,91111.8,4448.82,-581.408,4147.04,273766,37852.6,-25259.2,7.07684
