"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","MCL,BAX AF488-Alexa Fluor™ 488-A","BIM AF647-Alexa Fluor™ 647-A","CD5 APC-CY7-APC-Cy7-A","CD19 BV421-Brilliant Violet 421-A","LD Aqua-Fixable Aqua-A","CD69 BV605-Brilliant Violet 605-A","Ki67_BV711-Brilliant Violet 711-A","Bcl-2 PE-R-PE-A","IgG Rb AF594-AF594-A","CXCR4 PE-CY7-PE-Cy7-A","Time"
292153,271523,87,176761,163907,84,7759.81,204018,3496.91,26897.6,-2195.92,4049.87,2962.65,140485,76354.2,-8750.39,0.165462
331130,315739,85,279420,259363,87,7222.94,159142,10024.6,36899,1104.44,1580.1,2139.93,153074,48945.5,-13151.7,0.172656
378597,338679,93,356695,318781,90,9387.2,104049,14283.4,25350.6,2159.44,1619.1,853.274,191500,29758.4,-15969.8,0.198349
293558,271935,86,271111,235770,89,5652.86,158468,8477.75,43023.7,2307.2,6342.31,1752.94,121505,45712.4,-7774.48,0.200404
267765,231417,90,343908,296163,90,6684.29,144064,15613.5,27666.5,561.396,3509.66,1739.65,188295,36377,-14321.7,0.208626
344084,300237,90,303755,260463,93,9106.87,157427,18030.3,34046.9,1611.98,2558.84,2946.31,238074,46973.7,-19605.8,0.211709
309774,282068,89,171926,156972,87,5709.77,142273,9097.15,21929,647.773,2566.12,1506.38,213402,24241.5,-18174.9,0.216847
361461,312045,101,419955,355013,94,16810.8,273387,32319,89964.9,-1146.77,2630.88,3172.14,166809,78261,-12690.1,0.217875
362770,329614,90,312165,276185,89,8743.21,194565,16568.6,20210,536.441,934.692,2390.87,222277,62274.2,-17333.7,0.22918
262623,253568,83,168623,159471,82,4156.99,184427,2491.62,20790.7,-778.667,11440.5,1112.43,185470,24751.5,-15094,0.232263
237642,213140,88,253438,224517,85,5453.63,124183,11605.6,46661.4,-1702.05,2475.24,1640.36,175015,57450.9,-13307.1,0.232263
299450,264491,89,369539,322822,90,8385.89,149053,30577.3,44516.6,1325.69,4976.27,4351.79,171226,52642.3,-13903.8,0.236374
271332,234195,90,381747,325809,90,7295.36,78680.5,30375.4,27310.6,789.495,2835.24,2432.51,170284,37835.2,-14761.3,0.238429
315891,282928,89,222696,196679,88,7009.39,138682,7618.65,16321.5,1169.41,2997.73,960.634,214391,29684.8,-15074.5,0.239457
247529,227349,84,164731,148409,86,5540.35,175788,5889.12,34603.3,-281.64,7583.57,2264.17,155549,36954.5,-10761.1,0.24254
313753,290635,87,308393,272323,88,9246.71,237894,9481.14,56507.1,-486.146,-877.3,3860.29,172590,68188.7,-14444.6,0.253845
342074,315289,90,243428,216950,89,6809.28,66422.5,14484.4,38884.9,2516.67,2979.42,1753.38,109919,20823.7,-9207.98,0.257956
275317,261657,83,147330,139599,83,4624.37,150408,5594.96,26757.5,-873.854,4291.88,604.031,179511,25915.9,-14816.7,0.275427
301020,275322,87,344458,299750,88,5960.2,184396,13781.6,35886.5,-747.187,6236.14,3793.82,244767,49505,-21468.2,0.283649
349210,319416,88,268961,241725,88,10161.9,183494,17921,43164.9,-1023.76,-281.951,1677.57,243106,62321.5,-21010.8,0.286732
284213,268211,86,149120,143687,82,5324.6,137266,7186.66,44854.7,-2209.14,5152.36,941.216,137324,41058.8,-10826.4,0.286732
238985,227583,88,125183,115294,80,3337.72,114529,3534.13,16632.3,-432.277,5135.4,1341.53,171402,19516,-14544.5,0.288787
259862,236276,87,222352,199189,84,4717.45,148421,15514.9,37492,-505.941,1704.74,1734.24,203192,41163.4,-17865.1,0.297009
210269,184206,85,274201,248890,84,6165.77,168805,6050.21,57747.3,-791.739,10020.1,3087.52,221971,29282.9,-17714.8,0.298037
370732,325864,91,365556,324348,91,10578,203986,31414.2,29791,-714.686,-317.085,2867.74,187284,78155.5,-16091.9,0.298037
317954,297652,85,268396,247658,86,7567.38,121691,13345.5,16637.1,278.567,1459.44,1974.04,133041,45345.5,-8582.19,0.302148
223136,190934,92,399642,332677,89,5152.72,175573,22133.9,29160.8,725.684,-2256.51,2869.55,268010,51738.5,-22044.6,0.317563
304104,275951,85,335026,288893,92,10621.9,176311,32336,16728,-1113.07,669.167,3784.63,198285,60017.9,-15830.5,0.317563
207883,189374,82,280094,248079,86,6360.86,173283,9425.38,44836.4,-217.895,4413.42,2564.96,242597,31012.8,-18358.5,0.319619
295096,275381,85,237295,210683,87,6739.47,141658,6493.08,12141.1,-910.186,3601.18,854.958,195308,43532.3,-16326.8,0.331951
268266,256223,83,168514,160323,82,5340.28,179436,3862.06,8378.67,266.069,3125.39,2128.36,128963,35589.7,-8583.22,0.332979
189088,174931,82,178928,171095,80,4650.38,108525,4818.35,48792.2,-236.426,2667.28,2538.79,116282,36384.9,-7205.43,0.339145
316482,293164,87,214946,187839,88,7837.05,174085,9769.12,19894.1,-1346.45,1524.53,1942,144704,74856.2,-10525.5,0.351478
210039,189241,87,266532,245971,85,5778.76,198176,8419.29,34443,11.9204,11957.4,3263.46,158487,48240.9,-9824.31,0.379226
282763,260944,90,246661,227819,86,5851.37,166485,6478.64,27217.7,-1285.74,2777.8,1675.07,252746,41282.3,-21552.3,0.390531
220631,194610,87,283596,249298,87,5943.76,113525,8329.3,45739.4,-2479.47,2379.01,2865.52,191007,46126.1,-14635.6,0.393614
295515,266570,89,231803,209078,87,4928.7,169754,4411.05,20961,-228.416,946.796,2245.19,233117,28852,-17381.6,0.429584
318442,288248,88,334421,292988,90,9473.44,190221,32513.3,16618.7,-1969.3,5686.43,2887.18,163472,64048.6,-11780.8,0.445
287755,261427,86,351644,318369,87,7861.49,152905,13747.9,55413,125.82,5266.44,2629.15,156792,57114.1,-12310.6,0.466582
343378,313479,91,286853,262091,87,8498.25,122227,13229.8,26667.1,-590.048,166.344,1868.98,120887,48543.3,-10166.2,0.504607
297112,276187,89,223847,204527,86,7270.94,145239,6492.19,38787.9,-21.7148,-1978.3,1421.05,190047,41806.4,-14843.2,0.512829
221211,200068,84,265622,242355,84,6246.87,171613,7676.1,14052.2,1352.16,2493.23,2036.52,286038,36155.5,-22380.9,0.514884
367361,313799,104,446173,375446,92,11446.8,183616,25922,52910.2,1215.22,4554.11,3516.3,256929,61438.1,-20385.4,0.532355
242020,228755,86,168262,160078,83,3409.9,127430,2172.27,14094.8,208.888,1923.94,-350.405,154307,12393.7,-10301.9,0.535438
254307,233597,90,240439,219899,87,5967.41,133757,4181.26,44395.3,2472.22,8664.39,1560.74,191153,28703.3,-15505.3,0.540577
307964,281235,91,366529,332464,87,9388.57,198487,16999.4,46040.3,-715.113,1891.1,3299.03,179494,60818.4,-15308.6,0.549826
185086,161915,85,216951,199119,82,4397.22,137125,10516.5,32065.3,-296.878,-956.111,1976,175340,33028,-13795.9,0.55702
312779,280934,93,259885,231244,89,5820.45,224700,8129.36,12161.6,-253.55,1359.2,2638.66,315707,47244.1,-26241.4,0.559076
250080,219433,93,215271,193157,85,4772.03,130062,5027.09,31734.1,-2092.91,4167.43,214.856,145882,27516.7,-9629.7,0.561131
395184,350135,91,303614,269549,91,10418.9,198285,27201.5,53923.6,1116.96,8749.44,2435.56,245398,57310,-20435.7,0.56627
366739,332450,93,238641,215872,90,10328.1,171793,3177.27,46207,-2635.36,4371.51,2789.81,108534,72192.6,-7758.28,0.56627
372121,334072,92,283666,250215,90,11454,250561,11324.8,25672.3,-2998.15,-2533.28,2622.07,271714,81916.4,-22662.7,0.576547
261867,208343,90,446598,343971,95,9927.5,218907,14180.6,35298.5,-771.06,4982.5,2797.27,259166,68540.6,-21828.2,0.581685
286610,265086,85,220556,199565,87,6440.04,145260,11980.1,34608.3,883.583,1105.26,3413.35,208452,36962.1,-16819.6,0.631016
227576,202820,86,243680,213517,85,6043.46,145616,11566.9,60822,-1211.91,6017.73,1584.37,171977,44698.8,-13117.8,0.639237
234377,216920,85,192338,171569,84,4044.83,114828,4847.87,51000.9,-1128.53,9534.02,284.148,151277,31427.7,-11032,0.645404
311509,292759,86,207883,191501,86,9596.09,156930,7176.89,13974.8,-918.024,4147.56,1262.92,232422,39370.1,-19340.1,0.657736
247322,234402,84,193013,184821,83,3402.77,138785,3281.54,33027.6,-1122.87,5390,608.208,144489,20530,-10260,0.66493
324430,302598,86,273454,252303,87,8339.62,263521,18371.7,39561.9,-2107.92,61.9863,1300.05,192934,70204.1,-15585.4,0.677263
322401,292371,95,325372,282118,89,8169.25,146835,16266.5,48302.2,567.535,2974.85,2378.28,162932,53813.3,-13337.2,0.67829
291296,278748,86,181703,171603,84,6961.85,151130,12482.4,25915.1,1055.4,7850.58,489.353,91437.5,26515.4,-8170.06,0.681374
237220,223491,83,183239,180219,80,5137.87,131894,2918.67,29270.5,-580.277,3602.2,941.461,124558,30793.2,-8014.24,0.691651
255946,221331,87,348243,308323,89,4146.67,123080,7123.76,11708.9,3421.87,-39.5523,1516.28,273389,16625.1,-22549.4,0.693706
259706,229916,86,390764,345728,88,7755.52,170808,21874.1,41852.3,-1767.28,968.544,4260.74,151860,52623.3,-11163.2,0.699872
350129,312877,89,260523,232735,88,9484.65,156548,15371.1,35136.2,813.242,3595.57,2579.06,216392,54331.4,-17730.8,0.701928
357105,320225,87,370453,317969,92,7224.65,147526,22646.3,87291.6,-841.204,2649.97,4816.44,82064.8,54736.8,-5202.13,0.701928
263348,244629,85,244124,225126,86,6867.77,145358,7730.26,66285,-1682.05,2863.82,1460.08,138129,63726.6,-12511.6,0.71426
370490,328324,95,329631,287827,91,9003.06,185660,39859,8378.23,-1350.85,-299.524,2598.83,173203,70727.7,-15677.9,0.722482
186288,163810,87,188117,170605,81,2989.21,125027,2589.74,24694.9,1939.98,5565.58,138.41,165223,12794.8,-13583.5,0.72351
347691,317208,89,344330,309491,91,6774.5,162600,19489.2,17933.9,-839.965,1267.52,1231.73,227373,60862.3,-18275.1,0.743036
323154,300353,88,263725,238303,89,5653.1,134493,20441.6,33978.7,-1737.87,-236.085,1202.03,147548,53764.9,-11658.4,0.762563
362123,327786,95,334790,302135,91,9626.83,183319,15128.2,22865.9,-1191.97,240.813,2960.8,212380,63825.9,-17861,0.763591
261720,250868,83,141184,133059,81,5276.39,142570,3892.61,32855,-1233.03,3627.63,-430.538,159007,42811,-12409.3,0.763591
383666,341693,93,326973,292146,92,9762.82,217256,19588.8,45256.6,-889.548,-2120.05,1437.61,103271,80218.1,-8023.1,0.774895
300790,283611,86,220778,207132,87,7088.3,153294,7197.85,49280.6,-1625.9,1918.82,1635.9,172599,48205.5,-13353.7,0.785173
268592,251576,85,239975,222429,86,6002.47,190807,3586.84,26049.4,-1534.52,15302,1740.32,185919,54552.8,-12546.8,0.793394
259096,242659,84,180627,163493,84,5095.45,113992,5849.82,27019.6,196.855,3322.96,1376.37,172157,33520.4,-13405.2,0.797505
376680,330264,91,286166,247741,92,12945.4,223830,19660.2,58919.7,-1613.26,-930.943,3601.26,130412,83597.5,-9786.72,0.821143
225232,196477,87,241810,203430,85,4368.3,144888,6645.25,14355.3,-110.545,11188.6,1040.02,225550,22781.6,-16641.5,0.824226
307375,290512,84,227996,209488,86,5980.52,144911,7003.57,14547.9,-724.399,6732.75,1620.45,270868,36325.2,-22081.5,0.839641
271428,263203,84,141968,136284,82,4261.57,142216,6418.76,39201.2,-1073.33,7485.28,1125.98,125504,22618.9,-9941.64,0.842725
249935,241322,83,160736,153028,82,4649.58,171293,2845.04,17373.7,-219.547,7702.45,1515.74,212477,25551.3,-15764.5,0.845808
314088,284639,92,275770,246765,88,8124.9,160346,13358.4,42509.6,-884.363,-163.639,3155.29,130704,64668.4,-8435.01,0.849918
254704,234875,83,239896,223308,84,5120.85,183550,6300.48,22544.9,-983.634,-1032.04,2200.17,203582,32684,-15830.4,0.850946
296460,255149,89,392211,346503,90,9737.23,192480,20702.9,10505.6,442.794,1538.08,3026.69,164918,53027.5,-13790.7,0.864307
282323,262166,84,256061,233401,86,8808.4,146039,11891,45035.2,-424.726,6357.01,2267.88,130665,41847.4,-10355.2,0.866362
315263,278509,91,423770,368737,90,10836.9,185396,20558.3,38936.1,291.033,12964.8,3901.09,161826,65614.9,-13292,0.86739
295221,259044,89,393675,342148,91,8331.56,201424,13806.7,31561.7,101.711,2511.59,4550.26,165916,59201.6,-10948.6,0.876639
284080,271771,85,184548,176658,84,6608.5,200145,7025.93,22177.8,-572.791,1693.85,1336.43,150052,49098.3,-11868,0.900276
148304,132812,85,147256,130903,80,3584.6,117752,8782.98,36185.6,1438.42,955.274,2557.63,199029,11019.3,-16205.2,0.900276
273421,255821,86,220526,206466,84,5854.27,209550,4144.37,18974,926.388,902.985,2047.13,242452,30995,-17566.1,0.919803
363417,329993,91,340520,299049,91,9509.75,142039,26122.7,54318.6,-49.9583,1454.37,2527.6,152009,50050.2,-13169.2,0.921858
249744,225957,89,339613,308223,86,5917.93,192484,7573.34,31172.9,-528.994,891.521,2331.28,210720,45816.9,-15026.1,0.922886
354344,323741,88,269338,236844,89,8451.63,143603,19919.2,22330.6,159.587,984.275,2548.66,218584,49951.4,-18096.5,0.926997
272537,253545,84,247075,225698,85,6736.39,138499,8124.32,41641.2,-402.425,17005.8,139.206,133144,43168.2,-10164.6,0.951662
268768,240982,93,311433,273387,88,5664.79,139684,10035.2,19581.4,109.932,2238.74,1646.19,319746,44205,-26908.4,0.978383
284905,270863,85,184812,172373,85,5407.47,120047,5669.86,24303.6,-1688.64,11158.4,1452.76,139947,39131.1,-11255.6,0.980438
210009,194305,82,186908,174019,84,2906.59,114427,4281.84,27690.7,-323.892,165.712,285.232,127458,19852.4,-7799.58,0.986604
279411,250930,86,325480,283947,89,8422.9,128968,17034.1,47441.9,277.994,-1853.14,1745.97,109174,50520,-8595.35,0.995854
333106,306237,88,257874,230144,88,4640.07,67558.8,20293.1,28294.9,1543.08,1375.09,679.205,112826,17890.1,-8614.56,0.996881
228351,200566,85,283005,244931,88,7407.71,204266,8409.23,44064.9,-534.944,1035.57,2758.89,241581,44959.7,-18123.8,0.998937
347957,313865,89,358431,322522,90,7926.55,156702,13324,60969.2,448.191,5167.83,2421.23,113837,73784.1,-8321.33,1.00305
223265,199152,87,219226,190957,85,7250.74,222456,4917.72,59311.5,-3103.09,5175.64,2678.3,111251,79655.9,-6257.91,1.00716
337302,297424,90,363976,327105,90,10547.5,217444,16475.6,9475.78,949.552,521.315,3792.74,206527,68032.2,-15598.5,1.00819
208038,177639,82,267322,228321,86,4198.48,135378,2998.32,29470.9,-31.9693,2726.48,2415.55,269318,30549.9,-21288.2,1.01127
194285,171197,83,232513,208124,86,2801.25,111697,4045.54,41546.7,-1550.12,16657.2,682.28,133282,23618,-6395.23,1.01744
291683,267892,87,211335,196757,86,5584.44,193892,13488,36301.7,-1371.37,1594.52,1370.84,208557,39814.4,-16363.3,1.01949
311213,285044,86,270914,247405,87,8500.12,167726,11677.2,30954.5,-1936.83,2363.8,2028.64,158479,51269.5,-12025.1,1.02257
367570,330059,97,307231,278381,90,9553.05,188528,16381.9,23499.8,71.4793,-96.8264,3397.83,128355,68217.2,-9222.99,1.02463
342171,308939,89,352350,316380,90,9061.31,163961,15087.3,42493.7,-2184.53,1520.21,3541.36,96207.9,71448,-7120.49,1.02977
368120,340896,88,193889,170317,88,11574.4,210199,3694.27,57059.6,1187.7,11289.1,1574.77,145673,39112.8,-11752,1.02977
395552,346965,91,356949,312741,93,10782.7,209346,35213.1,21289.4,-231.074,-1188.4,3320.25,176565,80805.1,-15078,1.03491
315988,292608,86,255007,231224,88,5793.41,134777,23988.3,43623.2,-356.495,2780.33,2563.01,153037,37510.1,-12337,1.03696
270032,236565,89,255107,222684,87,6433.09,223652,16288,41832.8,-1724.22,4006.98,2365.82,250516,62257.8,-21152.1,1.04416
338918,297921,95,379164,324399,91,11780.2,141958,13016.5,22709.3,167.158,563.974,2218.13,197480,56710,-16013.2,1.04929
325627,303356,86,333930,303164,89,8400.88,191559,10884.3,6973.8,1933.65,7652.39,1354.53,122868,36810.5,-10843.3,1.05957
344629,321007,88,222325,202162,86,8820.43,199523,13768.3,38817.2,-1557.95,8336.48,2485.29,106729,57812.2,-8220.34,1.08115
323441,302566,85,244215,213454,88,8888.02,148393,8930.6,14859.6,609.135,5081.36,1490.73,264904,29794.4,-22043.1,1.08526
266529,254916,83,147258,136744,81,4650.97,142997,4834.63,28155.3,-2019.93,7978.27,2003.35,101775,49125.9,-7339.15,1.08835
260308,224437,98,454652,390993,91,7933.22,122225,29065.7,47395.2,1759.24,2878.09,4117.74,275213,58149.1,-22612.4,1.0904
287358,263376,92,184666,164062,86,5499.58,151287,5401.98,47351.5,-1323.34,7394.64,241.219,141665,50190.7,-10789.8,1.0976
221549,194506,86,353857,325121,86,8996.39,125281,14973,66150.7,-422.378,829,8495.6,113151,56122.3,-7636.28,1.10787
310314,267052,88,391391,333652,91,7838.71,157998,13779.8,31496.3,437.613,3932.98,2168.27,287164,48321.2,-23986,1.10993
340848,297005,91,329588,285720,90,9058.99,187573,8818.79,27011.8,-1031.39,259.283,1275.84,202461,66213.2,-15826.9,1.13254
274914,264295,83,187362,178730,83,4762.52,154981,6356.8,35071.7,-691.228,9559.07,736.356,178638,34223.1,-11591.6,1.13768
223863,204038,84,289236,263816,85,7005.15,199896,12418.2,11541.7,-996.687,1747.03,2014.95,229766,45663.1,-17996.9,1.16029
225241,202167,85,347462,321210,85,8997.18,168983,18686.4,6593.52,1464.74,525.08,4601.56,147087,40679.1,-10344.1,1.1644
345773,309877,87,329214,280088,92,7001.25,99945,30784.8,22650.4,1768.77,-1181.54,2752.25,137749,41211.1,-9933.18,1.16851
305572,280947,86,191507,175740,85,5474.95,190503,7466.65,48648.6,-225.661,2134.27,1235.62,239186,34675,-17674.9,1.1829
314294,289894,87,205222,183418,87,7010.94,148557,14833.5,31804.5,-2451.69,31.6876,1713.1,114456,58526.5,-7194.9,1.18495
278377,240307,88,345182,306743,90,8581.3,175568,22954,39325.9,-1442.62,705.079,2791.52,107560,70541.6,-8197.53,1.19626
342992,314048,87,274274,248400,88,9330.7,155564,18500.8,30055.3,-1329.88,3028.03,6077.23,61087.8,56690.3,-5006.02,1.22092
289768,273224,86,237863,222695,86,6239.15,165067,5051.88,20436.7,-4.38312,8730.23,2186.38,178241,40415.9,-14089.3,1.22503
288599,269025,84,209711,194832,86,5783.71,191502,12877.6,26563.6,-916.03,-192.672,1917.86,203512,37475.5,-15734.6,1.23017
340539,314434,87,267676,246526,88,7523.75,212871,30329.9,23388.7,847.066,-647.244,1621.07,266267,62657.5,-23164.6,1.23634
290053,274371,86,159743,149011,85,5873.13,126554,5796.65,19443.5,722.173,1799.82,1377.83,193095,27297.9,-14942.1,1.23737
193931,173923,86,268588,250080,83,5194.19,142030,9530.55,78517.5,-1570.5,5766.6,2927.53,142011,46026.7,-11871.3,1.25073
253196,222886,88,371636,322243,94,6945.39,109022,19129.3,37613.3,541.301,354.551,2605.64,144633,47449.5,-11741.8,1.25998
191695,166524,85,310235,274629,85,5027.18,134722,9458.45,32994.4,-629.599,5505.8,4845.65,301798,29403.5,-25336.6,1.26306
192108,175541,80,241502,226751,83,6552.22,136640,9753.88,40860.6,-275.107,8669.84,3834.53,121902,22006.9,-9097.94,1.2682
265968,255762,83,178161,170004,81,3071.8,143972,5932.18,18373.1,-164.667,3265.28,1191.84,122725,21692.1,-9870.77,1.2682
372897,321072,94,318891,273633,92,9246.54,186257,22414.2,17942.4,-1149.76,1117.12,1873.56,130686,72024.4,-9939.34,1.2867
343832,308117,93,298494,260346,89,8460.99,136657,11782.5,44460.5,3043.35,7906.39,2104.34,158826,48226.4,-11686.1,1.29081
327638,295422,90,284253,259277,89,6207.9,198945,12996.4,15984.8,-1305.18,1683.25,2193.75,224861,53434.4,-17727.9,1.29184
212320,195997,81,244982,233347,83,6236.72,139442,8260.2,53137.9,-293.422,9600.02,700.483,106109,38883.3,-6581.83,1.29697
224907,214019,85,197304,188734,82,5599.55,122667,5061.68,21619.5,-1554.13,15261.8,1312.55,93861.3,30095.1,-2592.56,1.29697
245341,231725,82,194642,185242,83,5631.77,103120,4993.1,41050.2,-585.917,3476.21,2008.73,121505,30467.2,-8226.92,1.29903
337460,308544,90,280592,254804,88,7890.67,137453,15186.2,31865.5,325.005,1274.88,1587.34,180617,51529.4,-14660.2,1.30006
328782,294207,101,312453,274520,90,7611.97,159113,10607.4,40546.6,75.0437,1665.95,3272.72,284052,45625.9,-24624.2,1.3165
272099,253259,85,158552,146250,86,6538.73,214419,7208.67,11593,-133.902,3863.99,1773.77,214959,37715,-13819.6,1.31856
258381,241648,84,206944,188357,84,6502.44,210199,6964.84,14892.6,-613.653,-2546.12,2868.68,176048,57213.7,-13572.6,1.32164
261074,204539,92,180040,123119,92,8070.44,244199,4082.26,69279,-6462.26,9785.47,1912.46,103547,96635.4,-5639.22,1.33089
211559,194755,81,227994,206706,84,5213.03,149574,11941.5,43527.9,-1950.92,127.277,2420.5,161872,40114.3,-13346.2,1.3535
221552,182666,88,418314,354429,90,8076.38,140274,8947.33,53006.8,298.709,3681.74,2893.54,281060,46425.9,-21913.3,1.35555
320025,291783,86,224058,197520,89,6038.81,160709,8553.3,26313.2,429.927,-1549.75,2794.64,180504,36203.3,-14463.1,1.36377
269987,226004,91,437107,373982,92,5958.86,110677,12581.1,43926.8,1766.65,1386.45,1807.44,136122,48276.7,-10444.5,1.36891
358112,321737,89,294357,266282,90,11845.7,164940,18015.6,31305,-1775.68,2819.01,2526.55,122451,74152.9,-7564.42,1.372
264852,178671,95,215423,158983,94,8352.16,233870,4719.29,34224.5,-4338.42,-967.918,2940.3,115697,87981.9,-9219.45,1.39152
281957,249840,86,228032,200534,86,6487.09,197848,6088.39,19429.9,-342.974,6488.96,1363.11,197174,43712.2,-14606.1,1.39666
339044,288641,89,387288,322162,93,10907.4,164193,14596.5,34121.4,1554.97,13122.7,4222.6,200990,74832.5,-15921,1.40488
294834,272215,84,198074,180251,85,6948.65,178163,12263.8,33135.4,-1510.31,3411.42,1198.67,169643,67006.7,-13615.8,1.41927
286521,268011,84,255465,238549,86,7084.11,127655,9917.04,42146.5,461.292,8259.12,3071.4,163945,36558.6,-13495.7,1.42749
268604,261233,82,200857,194118,83,4159.4,86117.2,8652.95,27646.2,2135.15,8012.14,1957.53,94324.3,7584.56,-7457.3,1.43058
300212,278058,86,226364,206272,87,5959.05,170485,2896.27,12454.4,65.2602,6186.86,867.837,183342,25407.5,-14921.8,1.43366
282594,267158,88,180719,166291,84,5543.83,159146,3207.44,14552,-1668.73,2883.72,1766.97,193924,32318.1,-14162.2,1.45216
362546,330125,88,300172,270196,89,12922.8,162449,14600,44178.2,-1605.61,490.979,4337.71,114741,61270.1,-8206.96,1.45524
332315,303423,88,296304,268490,89,7721.78,198601,33126.1,35035.4,-1281.26,-1278.41,2118.38,121455,76867.3,-10161.8,1.46038
234561,214609,81,237113,219533,83,5619.75,173617,7098.55,26567.9,-568.249,7261.75,996.085,222314,33071.6,-17426.2,1.46449
305890,283397,87,191896,168227,86,5472.34,122360,3935.45,19188,496.78,3496.79,-91.9109,233594,9189.29,-19910,1.47066
370264,341164,88,307309,280500,89,10606.7,140952,16621.7,44101.1,-2399.46,3798.61,2626.48,181583,68017.3,-14948.3,1.48505
369222,327171,97,315765,273985,91,8967.05,156719,26727.2,27866.6,1266.22,-2746.47,2581.25,136476,59162,-9947.73,1.49429
225506,209762,83,154258,147568,83,3295.47,88192.2,4917.43,9088.92,168.165,2267.35,200.162,96156,17583,-6347.64,1.50046
264224,236110,84,235187,209487,87,4551.49,130994,9374.87,51644.9,1830.21,2989.81,2629.48,206339,15079.9,-17802.9,1.52718
339910,290580,92,396545,343082,93,6808.21,170758,11222.3,26347.3,109.25,3582.22,3451.64,269401,66593.3,-22465.4,1.53849
315115,288087,88,207684,184040,87,8613.99,164708,8818.36,47733.2,823.748,-905.829,3232.27,243345,42476.4,-18165.4,1.54054
322090,284116,91,241409,207429,88,7589.58,108370,18122.6,25818.8,-1012.32,808.681,2650.6,111977,47658.6,-9196.31,1.55287
330069,299278,89,251374,225056,88,8095.03,179866,16941.9,22606.5,-938.782,1695.84,4212.09,245932,58109,-20532.7,1.5611
365291,327009,89,268225,230610,92,7431.65,195095,11790.2,33718.2,-719.349,7211.95,948.068,180609,52281,-11994.5,1.57137
230276,210647,83,206522,192755,85,7307.6,182467,4475.8,24160.9,-3734.92,5372.14,1843.8,103403,90265.9,-3801.16,1.57343
