"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","MCL,BAX AF488-Alexa Fluor™ 488-A","BIM AF647-Alexa Fluor™ 647-A","CD5 APC-CY7-APC-Cy7-A","CD19 BV421-Brilliant Violet 421-A","LD Aqua-Fixable Aqua-A","CD69 BV605-Brilliant Violet 605-A","Ki67_BV711-Brilliant Violet 711-A","Bcl-2 PE-R-PE-A","IgG Rb AF594-AF594-A","CXCR4 PE-CY7-PE-Cy7-A","Time"
284857,265041,88,129267,117471,80,6805.49,78074.5,10299.6,3898.22,1644.81,663.203,1815.55,154539,52586.3,-18294.7,0.0777553
464030,410335,88,299646,262020,88,19971.6,170571,-444.643,6752.01,5106.7,2797.95,3145.9,60323.2,83349.9,-5931.67,0.0787651
271023,258794,79,166411,156314,78,8747.03,95283.7,3071.05,4328.11,2378.99,3796.46,1724.68,28313.4,62398.2,-3173.95,0.0787651
275519,240535,84,207015,175481,83,4483.52,88651.4,-120.895,2924.52,17938,1102.69,701.768,1461.01,15552.7,1783.67,0.0828044
351335,324506,84,214725,198694,83,11154.9,138925,17543.4,5557.71,4081.3,3162.94,1420.06,144597,76136.4,-16420.8,0.0838142
49460,44684,60,87121,77725,67,1350.14,38948.8,544.71,1978.42,2486.26,-388.563,683.618,3300.26,15965.6,347.683,0.0838142
225024,198168,83,230867,197300,83,7219.95,85725,16139.4,4049.94,4915.44,1632.66,3311.84,72575.5,49352.5,-7193.91,0.084824
309229,291684,83,123059,112201,80,6718.37,71237.4,18888,2804.85,3464.15,2255.48,2409.66,74041.5,35733.2,-8521.68,0.084824
293256,277011,83,144028,132240,81,8263.49,141972,9624.94,3626.66,2044.02,1675.1,1558.1,64655.9,49351.5,-6815.53,0.0858338
322900,292652,84,238599,206545,85,10028.2,117180,-1471.88,5007.74,1892.56,1491.68,2510.51,13085.5,63482.9,-577.881,0.0858338
309154,285242,84,151047,137648,81,9446.34,102061,3927.52,4286.24,2044.12,408.8,3136.19,145387,65123.9,-16032.8,0.0868436
271543,201713,102,146813,113933,87,2281.49,89577.7,1873.68,4736.71,14986.9,1621.03,249.972,92676.6,16207.2,-8969.39,0.0878534
324347,296554,86,184301,168573,83,8161.59,90226.7,15883.8,3982.19,2049.04,1386.23,2085.59,25615.3,55117.9,-2422.07,0.0888632
290943,269355,82,140711,126873,82,6458.18,101830,1777.71,3709.45,2832.12,-691.828,1220.05,65540.6,47800.1,-7840.83,0.0888632
310335,284012,89,146117,133643,82,9309.44,173657,3976.14,4045.98,3266.38,858.766,2367.14,86074.6,63690,-8859.37,0.0908829
311219,295977,83,112747,103917,79,9049.54,82074.7,13167.4,4184.3,2284.43,299.049,1095.59,34937,53798.2,-3924.91,0.0908829
216397,208058,83,127398,120027,78,2513.58,52094,-548.106,1227.25,100.945,338.346,15194.6,1175.7,23027,-451.948,0.0918927
26351,27420,41,31649,31426,44,508.136,10122.9,206.902,661.869,785.211,-260.261,82.1372,58.1994,2191.27,343.101,0.0918927
315492,295134,83,159457,148023,80,7468.07,84835.1,16989.4,3499.31,3337.64,347.518,1656.11,95594.2,47990,-9241.26,0.0929025
259815,234987,82,224492,202082,82,6315.55,72601.1,1104.09,3298.72,1877.93,-1005.79,2317.09,65100.6,43659.4,-7224.58,0.0939123
175322,158713,78,145275,130495,79,3193.18,43329,11930.2,1735.14,13350.7,1091.81,-283.402,99431.3,14906.6,-11104.7,0.0939123
320086,296656,85,197096,175027,82,9647.6,119207,16180.5,4756.37,3582.41,10.2799,1705.44,51375.4,65417.6,-5068.49,0.0939123
314782,264460,87,210653,181424,87,14394.6,142579,-1124.38,4864.27,2919.72,2181.05,3979.97,54245.6,88281.4,-5221.46,0.0959319
340060,291646,101,286527,245489,101,10697.2,164215,14899.2,14371.1,4665,859.273,2698.02,286046,86342.3,-25564.4,0.0959319
329180,296005,88,188386,162859,83,8187.31,115956,20768.6,4483.03,3778.61,1940.94,1714.93,154977,56563.1,-16917.5,0.0969417
31063,26126,51,72528,62404,59,2684.68,66067.3,27.8901,2590.1,-147.322,-1903.13,752.711,5.18744,38325.9,328.742,0.0979515
338406,314604,83,142049,130200,82,9699.75,89236.5,303.426,3928.34,4222.78,315.622,2268.73,13691.2,53281.5,-764.329,0.0989613
421817,372307,86,321596,267468,90,18972.4,298331,1721.05,9026.79,4320.1,-1748.46,7117.29,43395.9,126015,-979.268,0.101991
253956,228391,85,159116,139382,81,5199.98,73389.7,3803.81,3068.22,6465.82,287.612,1174.78,73813.3,33294.5,-8590.78,0.101991
126902,112838,88,144809,129600,77,1990.88,42555.8,937.405,1255.14,5899.82,1788.68,168.45,62.8469,7457.36,330.975,0.103001
308063,286349,85,198794,178910,82,7765.77,104754,11889.4,3701.13,2879.66,-879.728,2804.86,23697.9,52477.3,-2226.74,0.10502
495383,398356,94,304296,245414,92,9048.69,149185,59790.2,5617.91,19028.4,746.395,3613.62,152857,57718.6,-16827.9,0.10502
287162,268118,81,176629,163846,81,9583.87,112437,14220.5,5125.44,3518.81,-2189.38,3239.85,56630.3,68024.3,-4713.54,0.10805
334520,310181,83,126291,113859,81,5963.81,70903.7,63974.7,2370.77,3277.89,1601.29,820.617,94588.2,29478.3,-10682.4,0.10805
207474,184193,80,145144,114172,79,2493.23,60483.2,511.175,2174.66,6157.4,2639.9,1728.02,9106.41,22655.6,953.186,0.10805
294968,277474,82,109774,103072,80,6224.13,53506.5,4696.18,2728.07,1669.04,267.474,686.573,75149.4,36923.5,-7571.43,0.10805
115710,102495,81,90101,81992,74,1739.46,36644.6,-619.169,974.606,2580.44,-198.098,-295.306,1035.03,6150.2,583.204,0.109059
290709,272691,81,118140,108559,79,9600.73,124335,4040.71,3978.19,2718.17,647.511,1082.61,26807.6,56642.5,-751.484,0.109059
364647,325316,87,309808,281885,86,5323.47,101093,95.716,3889.18,16826.3,4274.76,1778.23,2195.2,15832.8,3520.08,0.110069
312156,276028,90,143968,129189,84,4166.37,31046.6,156.103,1687.07,1641.01,486.253,7270.27,16666.7,10701.2,-1523.17,0.111079
270930,249001,81,214127,192588,81,9776.96,114883,24280.4,4855.82,2405.39,2515.97,6420.16,26447.1,56816.2,4206.21,0.111079
414559,364844,89,267799,233429,87,3874.4,64017.2,1721.56,3400.39,11371.5,2480.22,1288.31,10524.6,12918.7,6511.78,0.111079
272519,259576,86,91473,86492,77,4394.29,35289.3,8217.82,2043.92,2501.97,1552.38,704.083,67009.1,20781.1,-6400.09,0.112089
297883,269808,87,153252,137757,83,6772.33,78011.8,-222.611,3122.61,4246.48,1257.2,2669.58,27975.7,42299.4,-2729.59,0.113099
347694,316086,90,155136,138476,84,11137.3,106070,7065.4,5043.39,3290.67,707.907,2048.78,58776.3,65071.7,-6501.27,0.113099
260857,234148,84,215846,188734,85,5961.86,81448.7,5385.22,3384.6,2069.88,252.208,2956.99,91623.5,42280.6,-9507.42,0.115118
303183,283997,83,155000,138762,82,5725,65826,49421.1,2646.28,2179.09,-718.452,1861.62,103477,34546.5,-10501.4,0.115118
254594,231620,84,166929,147197,83,5772.56,70069,45878.2,2305.81,3425.01,-483.13,1779.48,114502,37846,-12737.7,0.117138
322437,296225,87,136115,116157,83,7618.25,85264.6,14254.9,3783.2,1603.56,-297.289,1524.97,119515,45978.5,-12406,0.118148
329758,308753,85,146282,135139,81,10245.7,95841.8,9567.63,4478.99,4446.41,1044.27,2145.87,41037.1,56269.7,-4086.15,0.121177
385172,342262,91,255253,217842,89,11853.9,176937,-296.585,6016.63,5478.92,2444.34,7243.4,52826.6,89625,-4776.89,0.123197
132567,127882,74,126265,117457,75,6426.09,165304,-144.694,3464.09,4553.41,467.502,1768.14,14760.1,43942.7,-54.927,0.124207
303001,270203,96,228694,196051,85,8718.7,120255,20354,5371.19,2788.88,-250.814,2809.14,67859.5,70722.2,-8312.75,0.124207
408567,369366,86,293693,259619,86,22122.3,296643,2485.74,7063.8,5093.8,-576.625,5258.65,27238.4,110298,-1313.44,0.124207
179879,166576,79,153772,142547,79,2628.47,48757,8090.02,1585.19,14147.2,3438.45,1243.11,101797,11536.8,-10967.5,0.126226
308257,286331,83,150293,137446,81,8032.24,121072,14012,3775.12,2829.31,455.875,1839.98,161997,55050.7,-17731.5,0.126226
406973,356031,90,307064,266840,88,21180.6,348121,-473.394,10015.8,3597.72,2561.77,6130.14,25739.1,156163,-209.098,0.128246
302886,278657,84,136510,121080,81,7907.28,83717.4,1474.09,2922.47,2297.67,328.418,3068.08,33402.2,47380.4,-3040.86,0.129256
511152,429013,96,227861,192392,91,13644.3,180102,63739.5,5794.96,5823.81,2857.83,2562.83,252163,79813.2,-28603,0.130265
280686,255031,84,189293,166933,83,7956.01,91297.1,3203.46,3563.7,3118.27,459.404,3026.8,70572.9,51285.3,-7452.07,0.131275
379779,339635,91,240153,205456,87,12014.3,197031,16029.5,20155.6,2452.53,2653.99,3949.23,102658,95930.5,-9708.5,0.131275
625500,348356,109,291363,145673,106,18081.7,316627,35713.6,8035.76,7853.65,864.259,5457.78,127736,107154,-13162,0.131275
300807,272978,87,162417,144202,83,4683.44,60677.6,52318.6,2500.65,2442.21,1551.04,2254.49,88987.2,33691.1,-9711.62,0.132285
56009,56325,55,54794,52116,65,1317.93,20672.2,704.014,685.447,3044.57,-68.4724,450.485,1393.53,1894.35,510.135,0.134305
363687,329363,94,166708,139438,84,12458.5,334745,28685.7,5474.74,4455.53,558.089,2883.67,136098,80636.3,-14268.3,0.134305
419178,294331,120,249227,172087,110,6154.33,59132.5,8550.1,7072.61,11149.8,-1726.19,3220.85,75654.8,34519.3,-7655.31,0.135314
274272,257226,81,203409,189080,81,5657.16,74980,4102.99,2995.8,3557,1623.5,1872.13,59333.5,39360.4,-6322.47,0.138344
339425,312054,88,161044,144704,84,10469.2,102425,2576.32,4250.47,3069.22,3258.43,1391.39,65085.7,62362.4,-6218.04,0.139354
226589,209868,81,190324,173479,82,10891,166493,32475.6,5618.25,3018.9,1589.31,3837.45,86198,79804,-9233.96,0.139354
305657,281270,87,151103,137639,82,5650.83,63923.5,164.417,3145.27,3113.28,-28.5895,1488.91,64539.1,37922.6,-7565.33,0.141373
337001,310446,85,132004,120560,83,8201.35,75471.8,7875.17,4057.04,2596.7,-185.139,1458.03,101713,55323,-10985.7,0.141373
319905,282318,87,158337,139338,82,11999.4,127608,20991.2,5252.74,5133.35,1251.62,1660.3,36648.8,69187.8,-4496.8,0.142383
293548,279935,82,143166,133951,81,6176.65,59365.6,24534.7,3232.15,4131.59,1559.36,1919.33,62787.2,35634.4,-6715.5,0.142383
318242,298588,91,186272,171682,83,7126.72,91290.5,13643,3313.01,2181.33,322.995,1609.06,48205.8,42890.2,-4979.6,0.144403
313351,291254,83,140289,128483,80,5764.97,61057.7,19684.9,2187.68,2615.03,64.4466,921.339,105580,30560.4,-11507.6,0.145413
324972,295948,86,188457,163452,83,5192.58,68312.4,3131.85,2577.5,3932,362.815,1397.06,16480.9,36196.4,-1002.64,0.147432
287839,267713,83,119322,108332,80,8226.91,87689.4,-678.684,3560.7,4097.27,-22.3576,1639.27,24812.9,48073.1,-2074.72,0.148442
329787,305783,83,123093,113086,81,9757.59,82171.6,36202.3,4947.22,3975.33,1259.08,2650.6,99373.5,62812.9,-11923.3,0.149452
302550,277825,83,180381,162849,82,9571.25,124706,4687.04,4532.79,4538.95,-2749.51,4433.09,64040.5,61095.7,-5453.29,0.150462
320375,276570,86,226713,196584,85,4523.13,71793.5,1907.7,3778.11,26089.7,-1567.47,1631.58,3345.09,9647.98,3255.09,0.150462
