"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","MCL,BAX AF488-Alexa Fluor™ 488-A","BIM AF647-Alexa Fluor™ 647-A","CD5 APC-CY7-APC-Cy7-A","CD19 BV421-Brilliant Violet 421-A","LD Aqua-Fixable Aqua-A","CD69 BV605-Brilliant Violet 605-A","Ki67_BV711-Brilliant Violet 711-A","Bcl-2 PE-R-PE-A","IgG Rb AF594-AF594-A","CXCR4 PE-CY7-PE-Cy7-A","Time"
265005,244542,84,177244,163370,80,6635.74,154760,7627.03,50218.1,2985.2,6352.92,3575.95,100033,63757.2,-9383.85,0.493937
300902,278944,84,174824,158092,82,9472.77,171473,4754.02,64957.4,2443.01,1614.38,4669.88,142577,84556,-14494.7,0.520748
284528,262710,95,179517,163144,82,8473.67,185385,2424.93,60572,3176.47,2866.68,1959.77,109707,76414.2,-11161.4,0.536216
258669,242341,82,156985,145328,81,6121.01,148682,2073.96,40886.2,402.204,-231.932,2883.21,103019,56891.2,-9742.49,0.542403
275337,252818,94,174961,163429,81,7682.07,166704,4903.07,40515.3,1920.99,2492.87,2990.86,86219.4,72934.1,-7288.62,0.555808
283624,263889,86,236186,219110,81,7634.37,163145,5727.63,57972.2,497.728,1959.45,2585.48,103391,59036.8,-9388.55,0.565089
261205,245328,81,176717,164444,79,5978.55,116705,4456.17,49776.5,3296.03,18.7709,2463.94,82498.3,51846.8,-6851.41,0.569214
305711,282021,84,200290,181030,84,10020,204661,3775.62,124394,4433.58,5067.67,3446.19,128734,88642.1,-11892.6,0.578494
281892,256656,84,216504,196694,82,11824.5,215061,2940.78,66088,1500.29,3453.87,3933.65,135931,112356,-11250.2,0.588806
275308,258978,85,162535,152640,80,6518.11,139383,2220.53,51313.5,526.782,1028.36,2451.33,112183,59332.9,-8814.61,0.599118
318037,297988,84,168744,154282,81,13260.7,227756,2477.26,19992.8,4666.45,3291.52,2856.82,96831.4,103927,-5177.75,0.606336
247002,230608,80,197806,180390,82,5308.25,143250,6151.89,109729,441.963,-81.3116,3517.07,70107.1,69783.4,-5631.31,0.612524
270480,248905,85,199250,182037,83,7661.35,149775,4520.23,49475.6,1661.81,2139.45,1911.17,107922,72904.4,-8849.57,0.615617
266576,252311,80,194018,173636,88,6372.24,146681,3558.24,56469.9,1663.47,4404.96,3365.1,75337.6,72207.5,-3790.85,0.636241
299780,284056,80,138222,128050,80,9222.52,148105,4368.91,85887.1,976.389,242.68,1601.32,79796.2,66988.6,-5329.43,0.649646
266476,250762,81,169760,155181,82,7689.29,139659,4271.27,55845.8,983.318,2034.85,2827.86,79043,75060.4,-5445.32,0.650677
251575,228589,85,192305,177611,81,8049.56,182014,3321.86,73051.6,-348.718,31965.2,2776.88,105114,72774.9,-2260.15,0.651709
236985,217814,88,206345,188227,82,7158.75,157642,3884.47,83126.3,1353.52,2461.08,2939.37,103896,72252.4,-8008.47,0.659958
287806,268059,83,179639,161704,82,11308,204601,2493.56,66890.1,1709,4456.62,4342.6,96577.9,107809,-7874.28,0.673363
308320,285013,83,188126,169499,83,7023.11,165963,2342.1,58966.5,2340.7,14451.4,3046.54,143083,60414.2,-15441.9,0.678519
301505,259091,85,229356,188387,88,11108.2,186002,2779.62,54575.3,1963.99,-1318.87,2316.79,97511.4,80005.1,-7513.57,0.680582
284747,266813,83,137972,125556,80,7564.15,142094,6042.84,61939.2,2397.12,296.486,3097.68,73827.5,68358.6,-6542.65,0.690894
252709,226075,81,172981,153876,81,8301.96,183905,2336.26,60950.2,-424.832,1945.18,2872.14,115306,80606.5,-8976.95,0.69605
259833,243274,80,173759,160313,80,8640.55,194800,2263.57,48063.6,1011.19,-665.025,4471.21,129235,82166.6,-8596.34,0.712548
266678,249302,82,168790,152300,81,8167.94,166759,4865.8,67370.7,1621.1,-379.229,3329.74,111832,70578.4,-8266.33,0.714611
271965,251753,82,191692,177921,82,8757.51,178949,7279.77,38387.3,1397.04,2150.96,3621.35,117194,79568.4,-11522.5,0.717704
278236,262729,84,138780,129178,82,7105.76,159220,4327.98,64990.5,3013.46,2927.12,1331.27,93871.9,70517.4,-8570.38,0.717704
310479,283177,85,191808,169755,83,10858,227470,4711.03,48988.7,777.981,1325.48,3718.02,152287,107763,-12147.1,0.719767
282614,260153,82,156969,143086,81,10139.1,183229,3718.4,63532.6,-771.029,1880.24,2902.01,120008,92347.4,-8794.08,0.736266
283256,266032,84,183889,168083,82,8186.99,201729,3219.65,46668.7,1387.45,4805.09,3307.29,130998,84994.2,-12698.3,0.74039
312141,286444,85,168314,154843,83,10164.3,227265,3411.49,53676,980.079,4457.28,2990.45,154964,108546,-11390.7,0.74039
265230,250491,81,178389,168493,81,7270.02,169043,2663.67,41513.1,309.482,1859.6,3378.17,132983,68995,-10569,0.763076
258749,238833,82,184934,166038,81,6732.67,154864,10936.7,76495.2,-526.873,2422.61,2644.41,84585.5,63122.3,-8206.35,0.768232
260848,243882,81,175638,161093,81,7389.51,157132,2731.87,62163.6,1020.42,1351.65,2832.53,101764,75625.6,-8712.58,0.787825
306562,286687,88,153005,142329,82,9207.76,156661,4224.2,82377.2,2483.99,6852.25,1881.77,95964.6,65774.3,-9745.95,0.796074
287593,265702,85,182604,165320,83,7613.26,188647,4279.74,66221,1838.41,242.76,3608.22,120585,81716.3,-10878.8,0.799168
299019,282090,81,180816,169848,82,8654.74,177435,2789.21,27722.2,3893.28,7247.34,2793.48,138331,87867.9,-13399.6,0.800199
250379,236223,80,175473,164034,80,5965.07,160365,2060.08,47402.7,490.472,-367.313,2274.72,126469,66346.7,-9348.63,0.800199
247735,227245,80,195097,177744,80,6105.83,134674,7854.53,71841.1,1615.97,2647.29,2401.2,124922,59962.7,-10402.4,0.804324
247359,234891,80,141840,133963,78,5417.46,133447,2007.15,25556.1,598.17,674.238,3407.92,89075.7,64903.2,-7644.69,0.807417
295818,273758,83,187038,170075,81,9147.62,156070,7502.8,61328,2274.54,16269.9,2578.25,95526,70159.7,-8498.82,0.808449
296287,262813,84,226846,196455,84,9257.21,200983,3941.24,57198.1,1855.26,8204.25,3853.54,135200,91960.3,-12424.1,0.811542
265728,248071,83,182650,161893,82,8596.95,209950,8596.19,68412.9,-834.71,2026.62,3081.96,74428,103441,-6521.24,0.812573
287176,263908,84,199838,184167,83,8715.33,161534,10609.6,53041.5,1944.77,492.841,3942.25,82310.7,75685.7,-7256.2,0.843509
303442,283237,84,186068,169654,83,9200.09,165900,4880.71,58828.3,1322.56,2399.25,2085.64,99276.7,66660,-8007.1,0.848665
265219,250513,80,133261,126058,80,8447.51,158414,2226.85,32038,-670.708,1239.75,3461.77,138592,82139.9,-6596.35,0.853821
300681,283676,83,143309,133052,82,10318.2,204493,5856.93,56666.3,2838.37,8189.81,3490.61,122412,77265.8,-12157.3,0.856914
284370,263679,82,175259,158334,82,8624.66,187642,7808.16,49862.4,1321.32,8307.34,3268.7,129166,84315.7,-12541.7,0.861039
260847,245813,81,174143,155078,81,7133.68,160350,3279.75,79502.3,785.216,4959.73,2570.05,106152,80010.8,-9140.42,0.868257
298449,273850,88,171492,157059,82,8890.12,219787,5606.27,43049.6,-188.276,-157.059,4040.69,136057,93865.4,-12575.3,0.874444
266908,249540,82,173234,162742,80,8469.33,170041,3186.28,59831.9,2792.94,2120.1,2523.51,136255,62365.8,-10943.8,0.88785
237732,223330,85,155610,144044,78,3766,89397.3,2067.89,57790.6,2001.25,1004.69,1995.3,54068.7,27787.9,-1860.34,0.88785
