"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","MCL,BAX AF488-Alexa Fluor™ 488-A","BIM AF647-Alexa Fluor™ 647-A","CD5 APC-CY7-APC-Cy7-A","CD19 BV421-Brilliant Violet 421-A","LD Aqua-Fixable Aqua-A","CD69 BV605-Brilliant Violet 605-A","Ki67_BV711-Brilliant Violet 711-A","Bcl-2 PE-R-PE-A","IgG Rb AF594-AF594-A","CXCR4 PE-CY7-PE-Cy7-A","Time"
293121,276164,83,123801,112651,79,5977,115356,1771.6,3701.95,1618.93,1730.33,1488.92,139132,46903.9,-15847.4,0.0490936
321191,300631,82,112934,101328,80,10511.9,113977,4818.03,3951.25,2327.75,3868.88,994.46,55208.6,63788.2,-5767.84,0.0490936
340046,288798,88,141904,118623,86,10317.3,94319.8,189.48,4493.9,2285.84,1746.46,1144.46,41331.1,57111.2,-4577.73,0.0501164
317919,298519,83,118895,109063,80,8487.51,77963.8,9617.66,3691.17,8177.09,-7.67371,1521.55,72844.8,41929.3,-8128.68,0.0501164
312295,291604,84,114361,104650,81,8944.6,84977.4,-218.417,4798.48,5637.31,-573.822,1283.71,105865,58769.3,-11505.3,0.0542075
642105,362158,107,274843,157259,104,14225.3,215128,48298.6,6067.3,7141.5,972.377,3774.2,278735,88216.9,-31998.3,0.0572759
320478,300667,82,107866,99199,80,7849.41,89011.1,5360.16,2909.35,1174.01,3274.77,313.245,58354,43993.9,-6038.16,0.0582987
302428,283723,89,103341,94563,79,7658.28,66599.5,23382.2,3196.34,2272.46,-1249.69,1027.9,58682.4,45852.6,-6105.73,0.0593214
313326,294283,83,111422,103567,78,6622.06,93310,4615.64,2732.96,2223.7,310.11,178.23,130208,37286.8,-14101.3,0.0593214
587767,453067,107,459096,359481,101,5967.83,108683,12256,2529.53,10065.7,-213.973,680.486,248878,-280.149,-28689.9,0.0603442
305899,286225,83,137747,125515,82,8052.11,81362.2,34710.6,2838.53,3549.65,540.022,2043.05,106496,40578.6,-11944.4,0.0623898
295345,276941,81,161223,144595,83,8186.88,93814.2,41979.5,2625.51,2842.38,2849.01,1702.36,76893,42589.9,-8551.28,0.0634126
306593,286460,88,147446,137083,81,10096,107663,25884.7,4494.33,3757.53,2904.51,3066.57,82685.8,69366.4,-9147.38,0.0634126
280331,268510,79,191086,167945,95,8193.68,139742,-29.016,3866.6,3333.03,2287.51,1402.56,144094,56538.8,-15716.6,0.0634126
275086,253420,83,175745,162660,81,6804.1,93795.8,3360.09,3187.82,952.141,-346.049,2559.76,158703,46181.4,-17364,0.0644354
249675,224031,81,203860,181923,83,4167.61,49518.9,555.671,2287.54,1379.79,-1181.38,2149.51,68647.5,31098,-7385.89,0.0644354
349097,327094,83,165969,150680,83,9339.62,81755.4,37207.8,3687.88,1054.5,-751.013,1465.46,28748.2,54639.3,-2260.79,0.0644354
327110,304725,84,165277,154784,81,7657.4,96432.6,4279.87,2650.41,849.099,2032.43,507.02,57098.7,37171.1,-6124.28,0.0654581
314195,286084,89,168197,150952,84,7880.16,70702.2,-963.131,3045.97,2004.95,-687.654,2047.11,18154.6,43972.9,-926.662,0.0654581
672122,313373,134,263498,130004,130,20295.6,270200,15867.8,8482.31,6839.86,-117.884,4184.54,307134,117955,-34658.2,0.0664809
309718,288979,94,127088,116276,81,8858.8,98104.9,5389.36,3388.04,2213.77,332.152,1951.03,104907,58691.9,-11803,0.0675037
410547,361757,93,220805,188211,86,13852.9,261239,15478.2,54582,2094.37,138.789,3797.25,196626,105828,-21420.8,0.0715948
286725,274691,80,106657,98645,78,8453.08,148112,14105.6,3709.24,3507.12,1616.66,1387.8,75574.2,57786.8,-8546.89,0.0726176
327880,302786,86,135158,119514,82,8333.54,101725,3846.89,4228.58,2012.42,-1711.09,3087.77,74448.7,52563.7,-8305.35,0.0736404
321495,302774,85,116211,107560,80,6383.8,170936,2698.15,3062.45,1497.14,604.369,1111.07,174564,43363.2,-18586.4,0.0736404
314286,292170,86,114296,105543,80,9452.89,99617.2,-26.408,4250.01,3463.26,906.641,1242.66,123909,66021.6,-13596.6,0.075686
276657,263468,80,110441,103532,79,4518.14,75923.2,3902.37,2307.99,2194.44,129.186,973.898,134570,29361.1,-15077.7,0.075686
275979,265744,82,103904,98276,77,3902.34,132481,6269.04,1656.99,1018.39,-950.091,718.999,103314,19921,-11577.9,0.0767088
302775,283233,95,175580,162225,83,5517.14,55622.8,1787.47,2861.31,1531.83,1474.13,1385.81,90815.5,40219.7,-10235,0.0767088
433133,391836,89,174182,155864,86,12879.4,112348,2655.73,4916.38,3766.31,1134.84,1822.41,120163,59179.8,-14172,0.0777315
302060,271212,83,235956,200545,83,9131.18,118538,334.272,3549.57,2550.86,-1300.64,4287.01,13871.6,61463.3,-817.856,0.0787543
270517,256655,85,123561,112109,81,7815.08,96901,16680,2655.91,3064.67,-405.142,2619.16,50333.5,46403.6,-4676.17,0.0787543
320707,300032,91,132686,121329,81,11476.8,171835,36651.3,4843.46,4003.6,684.719,2118.25,111704,71310,-11777.8,0.0797771
519340,422835,108,295702,240418,93,12507.3,111926,2276.02,5580.58,6123.54,-1759.52,2487.79,244848,67852.1,-27032.2,0.0807999
319732,295042,88,164001,150969,83,10587.3,110370,-1019.29,4478.6,2114.34,319.929,2283.18,16883.5,64136.5,-1878.74,0.0818227
350636,324080,89,205640,183852,85,9505.07,114747,17323.2,4804.83,1980.95,1174.38,1647.09,86577.1,69358.3,-9734.11,0.0828455
324240,300349,83,132613,118470,81,8641.13,152868,213.438,3700.84,3048.4,-1115.32,3011.97,118904,56290.1,-13157.5,0.0828455
336704,305693,84,195600,176869,83,7964.29,89385.3,-96.7722,3920.35,2917.27,498.203,2998.5,43418.5,55714.8,-4830.49,0.0838682
325423,296598,87,105626,92568,81,6305.81,64619.4,4415.98,3218.08,3123.82,684.431,836.158,78078,44329.7,-8782.73,0.0859138
321636,301989,84,125081,117306,82,10583.4,105892,-1130.57,3494.24,3490.24,2812.08,1362.39,19719,55825.2,-2072.81,0.0869366
314705,292543,85,158474,141206,82,8988.73,100546,14710.5,4710.45,4207.07,2153.15,1169.12,98686.4,61858.7,-9941.69,0.0879594
304202,283062,82,167410,151640,81,9742.87,123163,8750.08,4077.75,1578.75,2288.85,794.805,88347.9,59465.7,-9963.7,0.0930733
318559,294792,88,174153,161654,82,6800.16,97987.9,-146.724,3393.88,1734.64,1313.73,1424.03,82330.9,45150.6,-9614.07,0.0940961
292917,275095,82,118731,109586,80,7941,85635.8,1471.55,3863.17,1730,-113.789,1198.84,78297.1,49039.6,-8783.15,0.0951189
325004,300319,86,125189,113224,82,7568.94,92710.4,395.747,3972.57,2300.99,4.86874,1999.23,61017.5,50446.4,-6581,0.0971644
274855,252161,82,182556,165361,81,6776.4,81129.3,13460.6,3002.29,1665.72,851.846,2487.34,130741,42054,-14138.8,0.0971644
319905,270261,85,262629,215875,90,4155.93,47208.1,1260.58,4124.83,25101.5,2304.16,865.401,4642.08,11050.8,2395.46,0.0971644
329123,306604,83,132104,119890,82,10528.4,102865,6094.22,4165.42,5518,564.367,1771.55,58423.5,63703.7,-6584.73,0.100233
392104,346423,87,344668,291704,94,18467.1,267277,1680.97,7085.23,3618.17,1558.04,5345.61,66895.2,105471,-5473.91,0.100233
313436,290321,81,187763,164416,82,8831.34,105965,-632.082,4907.69,2994.18,267.397,1721.8,22609,61546.2,-2007.55,0.102278
317291,297751,82,136570,124800,83,5567.39,71482.3,5311.71,2305.62,1362.75,1261.11,904.363,114797,35918.4,-13222.9,0.103301
672166,335292,112,284805,138822,110,14806.4,211356,34114.4,7130.83,8425.38,-934.382,3681.2,438334,92373.1,-49730.8,0.105347
292306,277385,82,130963,119902,81,9134.09,90054.3,3066.27,3562.89,1118.97,1025.3,1743.88,25920.3,48463.6,-2470.56,0.105347
300497,280052,85,136420,124986,81,5982.93,80929.9,17301.2,2872.29,2005.5,1820.88,1725.46,9508.46,37047.3,-1758.4,0.106369
301985,285467,86,166847,158697,82,3774.7,54445,5240.18,1960.34,3440.1,696.759,1320.73,219240,26492.9,-24705.9,0.107392
309816,292323,83,145357,132615,81,10094,135622,7397.53,3884.54,2586.33,1746.68,1715.13,104014,62860.1,-11894.1,0.107392
347076,323422,98,113707,102177,82,9133.99,104829,23689.9,4279.91,1633.57,786.449,654.993,66040.8,52976.4,-7905.73,0.108415
320424,297052,84,116756,105246,81,7984.32,78923.2,1678.34,3179.17,1103.3,306.666,1156.52,162910,50055.7,-18089.8,0.109438
334323,305559,85,179970,161248,85,11538.8,115475,9670.9,4104.98,1618.59,35.5839,2688.27,157301,65410.2,-17499.5,0.110461
314902,294672,82,164065,145503,81,7667.37,105675,1605.67,3685.48,2520.29,-260.178,2387.18,62365.8,49807.1,-6846.02,0.110461
316285,298875,85,101918,94228,80,10214,120105,9612.37,4069.86,479.113,-1828.64,1670.41,64705.3,60974.6,-7961.4,0.110461
304200,286894,82,121242,112737,80,7352.56,78251.9,2548.34,3104.85,2662.01,-70.1441,1985.34,47398.4,45023,-4623.03,0.111483
342651,310545,99,171755,153461,99,10671.9,92226.6,9786.68,4810.69,2318.05,1418.06,1465.51,122762,70031.8,-14343,0.111483
307041,287003,83,155127,143035,82,4121.05,72167.4,5924.92,2404.43,1741.35,-1741.74,2206.6,182556,26128,-20717,0.114552
232747,216595,81,113582,100902,80,3627.96,62801.5,25781.6,1932.3,9760.3,550.255,622.446,65419,22374.1,-6226.65,0.115575
84412,67833,75,161939,122615,79,510.806,473.402,7.99305,3909.63,7214.31,-74.2919,581.205,488.716,85.9237,-22.0257,0.118643
337083,315309,88,137277,126078,80,6627.22,69374.4,16379.5,3155.61,3673.73,2073.68,905.634,134643,40524.1,-15157.9,0.119666
331052,307163,87,177529,162320,83,10350.8,122796,10303.2,4647.69,1881.73,913.711,3565.99,277351,65787.4,-31390.3,0.120688
281444,266004,82,146602,134555,80,10663.7,90897.9,531.485,3888.27,2755.24,3311.96,1205.28,64505.5,52825.3,-7485.71,0.121711
307337,287212,83,117182,108309,81,10062,88273.5,13571.7,4421.03,2154.39,890.702,2698.14,76451.3,65438.4,-8949.08,0.122734
324584,302804,89,133325,119334,83,11269.2,96745.8,10423.2,4790.63,2705.87,1433.26,2708.41,101887,65326.1,-11426.2,0.123757
325169,302685,97,158557,145571,82,9627.35,129637,15614.7,4211.16,2164.96,2717.34,1860.99,223076,56472.6,-24922.4,0.123757
317215,295659,88,131502,122739,81,9111.82,102312,24011.7,4158.92,2605.99,1336.63,998.644,130459,56350.1,-14564.4,0.12478
287473,273013,85,90670,86263,78,5279.99,51335,4822.08,2375.07,1887.81,133.008,1163.87,68144,26206.1,-7407.52,0.125802
317116,295848,91,201384,173013,88,9348.33,96054.9,18137.8,4448.52,3949.79,-945.063,3730.28,79570.7,57339.6,-7698.42,0.127848
435809,383718,89,281017,245191,89,21298.4,282317,1488.26,8110.49,2166.25,5551.22,4957.12,50386.7,126249,-3780.58,0.128871
