"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","MCL,BAX AF488-Alexa Fluor    488-A","BIM AF647-Alexa Fluor    647-A","CD5 APC-CY7-APC-Cy7-A","CD19 BV421-Brilliant Violet 421-A","LD Aqua-Fixable Aqua-A","CD69 BV605-Brilliant Violet 605-A","Ki67_BV711-Brilliant Violet 711-A","Bcl-2 PE-R-PE-A","IgG Rb AF594-AF594-A","CXCR4 PE-CY7-PE-Cy7-A","SampleID","Time"
178489,163242,79,75682,69528,78,1101.03,51880.8,6143.14,4895.76,1472.9,2545.57,1001.91,75146.2,5026.94,22499.2,77453.9,21.1989
314000,294420,87,122710,112560,83,2740.31,85709.3,10865.1,6207.01,1901.42,2629.93,2338.33,161420,18001.8,7284.32,77176.8,21.2003
303992,278429,87,144033,133430,86,2338.24,66152,9003.26,5806.18,447.203,4800.47,536.223,132895,8303.68,10237.9,110721,21.203
312176,283135,88,178322,161691,86,2602.46,102261,11682.1,4712.48,3087.29,9844.03,69.1596,168474,20557.9,19254.1,63928.7,21.2043
247015,224369,83,142860,127962,83,3543.65,57515.2,8815.04,7322.11,1847.66,1297.25,2283.42,112848,25367.1,9180.47,44968.1,21.2057
226640,207507,81,157216,144717,83,2125.27,74360.3,8552.17,4229.51,3241.51,821.631,2015.33,151435,21669.1,10764.3,99053,21.2057
276501,258242,82,125041,116818,82,1741.98,137213,7614.88,15640.5,1632.96,2449.62,681.029,135290,19793.2,9819.9,78453.2,21.2071
264641,250315,83,105999,98062,81,3947.6,99848.8,8780.51,3855.62,2676.25,702.546,1244.75,111372,31071.3,9483.34,112673,21.222
297883,277562,87,114552,107417,83,2747.47,51036.2,14567.3,6312.09,2584.88,2486.48,347.864,105914,20299.3,5450.11,106822,21.2356
245379,223722,83,110617,100255,83,3009.93,94266.6,10700.7,6554.04,1800.22,5720.8,2228.26,135649,21614.9,13575.2,69583.9,21.2397
259431,246373,83,116122,111337,82,3148.98,95137.5,11378.3,13532.5,2657.14,-25.3998,345.665,94029.3,24991.5,18426.8,107317,21.2546
307084,288974,86,83713,78642,83,2761.57,62186.4,12940.1,4953.67,786.488,1612.06,1561.29,97787.9,11976.6,8683.94,85884.8,21.3252
253160,229947,84,156633,140063,85,2513.27,75300.2,10523.7,3707.76,3663.53,6986.52,1655.99,183982,29372.6,12033.3,70228.7,21.3279
200327,181295,81,126093,115274,81,1614.04,119775,10149.8,9929.42,1711.98,3615.55,1328.12,212636,13340.5,13684.9,86436.2,21.3388
216382,191712,83,184795,165524,86,2443.02,117396,12126.3,3529.27,2551.18,9029.53,2356.3,141275,34954.2,9006.79,67866.9,21.3429
290947,261422,89,106533,94612,85,2722.28,93482,8772.87,3792.39,2720.51,2783.44,-237.515,143360,21815.9,9776.48,100417,21.351
280067,269880,82,111586,102215,86,2343.26,78160,12446.7,3270.15,1915.41,5161.69,919.273,123110,15822.4,9736.45,77618.1,21.3959
248310,242626,79,126811,114428,83,2371.36,51213.8,8897.04,7383.79,3304.65,1035.97,681.517,78392.4,18551,15575.4,88088.7,21.4611
254877,244224,82,130005,122511,82,2974.68,56688.5,10890.2,12897.6,2420.5,2347.35,611.118,117124,23063.9,31306.3,103787,21.4665
268315,255205,82,158969,150976,84,3200.18,110987,8992.04,8743.35,1517.12,30.6275,516.494,118377,23035.6,14049.2,81403,21.4665
228176,207479,81,147652,134581,83,2513.54,89282.7,11695.2,6681.64,1674.5,3725.94,628.396,105321,20592.1,13007.3,94274.2,21.4842
298223,275018,86,101865,91068,83,1902.69,45841.1,14570.8,3088.92,1470.03,5569.9,-243.052,136520,1957.08,7856.49,81926.2,21.4964
308045,288931,86,131521,123007,85,2128.98,104309,15927.6,2985.6,1100.42,9628.72,112.204,140137,23737.9,5761.7,82561.3,21.4977
276396,255535,84,146820,134940,83,3272.98,91676.5,9719.59,3798.98,1010.33,4374.47,661.477,180609,24909.7,11561.6,96152.5,21.5154
277175,253567,86,117514,104990,87,2759.4,79350.6,14573.7,4313.21,1570.61,8417.57,-50.8329,87241.1,21308.7,32012.8,23150.2,21.5208
319800,293796,89,119022,94513,84,2860.61,78498.5,15415.5,6714.62,1364.11,2589.95,400.03,119805,25008.5,9381.61,136521,21.5249
311679,285434,88,104439,96960,84,1478.78,26441.8,16270.4,7786.19,887.131,5911.9,-80.729,100792,5992.08,8594.08,77242,21.5303
215159,195276,83,93793,83514,80,1103.23,80598.8,11481.9,6071.79,1255.73,2466.71,1741.95,110025,7898.37,16543.9,84858,21.5684
226379,206286,91,132538,120838,84,929.384,73453.6,6808.27,7846,2587.94,8641.67,829.404,118723,7325.67,15575.5,100721,21.5806
237891,210522,92,147475,133826,86,3081.56,66001.1,17619.6,6083.94,554.633,2484.72,1397.41,68635.1,15445.9,7074.35,59974.5,21.5915
302856,289888,86,75787,73164,71,1638.54,65800.3,6486.68,2677.01,707.235,5501.08,-314.736,113567,9735.99,6759.45,74637.5,21.6105
268928,244883,92,133535,125872,84,3766.53,109648,8915.49,5315.31,2626.01,3242.17,537.482,82050,20119.7,4761.27,119394,21.6213
199761,176828,84,69259,63158,78,1426.96,38038.3,8266.79,3620.3,1387.55,1048.98,4192.41,74721.4,5619.13,7001.55,78529.6,21.6254
486405,335104,103,221272,150712,102,5981.35,140275,23470.9,4576.71,3143.47,3851.13,2018.07,188291,39747.6,30629.3,128726,21.6268
302952,293296,81,91640,87601,82,2608.85,86142,4425.36,3259.11,3020.81,-2898.04,1284.03,124865,22292.2,3716.02,71743.5,21.6431
275123,257201,84,130870,122996,83,3750.11,87353.8,9182.93,6571.79,1733.43,2770.92,1162.84,129390,27076.9,5108.68,86500.1,21.6512
289081,274587,84,100291,93280,83,2075.21,101114,14972,6833.83,1313.32,612.412,1469.91,144159,19574.4,6853.26,82634.2,21.6512
292782,265610,86,138373,126503,86,3128.36,88350.5,9257.21,4956.97,1220.37,1370.51,1147.51,89902.4,22894.5,13627.9,90348.5,21.673
275036,257208,87,92641,87887,81,1782.3,69548.4,5774.7,6843.6,2185.34,1258.13,53.04,98054.5,17409.4,9388.24,96358.8,21.696
274811,264119,84,110920,107086,81,2777.33,55081.4,7104.4,5704.81,1404.81,-348.464,461.619,80349.8,18759.4,1920.82,100202,21.7151
297349,280343,85,92178,86042,84,2144.66,61493.4,8352.53,3190.05,1343.5,1647.34,1339.03,106634,13125.6,12649.1,48938.8,21.7286
327003,298068,87,128328,114701,86,3770.29,99244.1,13367.5,8530.3,891.747,570.09,-76.1419,106805,18168.4,6577.25,96624.8,21.7341
289242,270060,85,120804,110121,83,1893.59,60146,11807.4,8916.23,1768.59,2325.33,853.716,125288,17905.9,7503.37,88834.8,21.7354
216524,192630,82,145682,129663,85,3827.22,97879.1,14592,4866.6,699.156,5208.44,1235.63,168513,24723.2,12152.1,88686.6,21.7368
242788,219083,87,123272,109664,83,1948.28,79393.9,10479.2,4840.57,455.29,676.107,1929.83,63609.4,15004.7,24573.1,96602.2,21.7382
240852,223785,81,138633,128674,83,3073.21,91255.2,10881.4,7045.38,997.43,2062.02,1839.2,151945,24293.9,12640.6,67981.2,21.7585
263584,246702,83,127979,115415,84,1714,53833.2,5006.41,8356.93,494.228,2883.87,865.186,100620,16909.3,15954.7,104088,21.7612
321478,293146,89,129405,114702,85,2946.57,117015,14191.2,4628.99,2046.12,4063.78,1263.02,165864,19654.5,819.621,84407.3,21.7735
330555,313923,87,101537,97929,83,2677.25,104912,7899.93,7868.43,1799.83,5674,-9.96216,92033.5,20266.4,27178.9,72971,21.7911
281873,270381,84,104361,100431,82,1552.28,104072,4432.83,4066.72,218.038,2749.77,846.431,144580,18047.3,7684.97,110733,21.8196
292963,276718,83,125309,119177,85,2636.98,73923.8,15557.1,7331.82,2950.2,1880.58,1691.78,131773,14265.6,12549.3,76680.3,21.855
246820,227427,86,133013,123766,85,2177.89,100827,8604.75,4565.33,2385.5,6090.52,1364.36,122613,28743.4,13274.3,78927.5,21.8563
306034,287875,88,97413,90114,83,2700.51,92555.5,9074.48,2936.8,1261.57,4570.93,398.639,94694.2,22330,20072.9,33216.1,21.8645
283344,263762,86,131477,120503,84,2327.87,91273.3,11628.4,5163.18,3142.23,3359.39,700.018,141760,19043.7,8037.6,59951.8,21.8713
297529,276891,85,92999,86047,82,2416.67,61043.1,6185.44,4136.38,1352.56,2311.12,59.0523,98004.1,16968.8,10641.1,76255.4,21.8713
243911,228739,80,111800,100348,83,3451.31,100893,11126.8,4455.42,1948.21,1517.9,2733.79,97433.4,22083.7,10177.1,104396,21.8767
214722,189987,83,125822,114531,83,2216.93,79648.9,7216.12,3176.21,3119.54,1437.71,1696.63,111658,10474.4,7743.71,66240.7,21.8767
254169,231299,84,151669,136923,86,2442.9,91188.2,7408.01,7620.18,2251.08,6793.76,2256.6,112168,21665.8,12081.4,58053.1,21.8781
316409,290768,87,123635,109206,100,2706.06,39852.4,19510.8,3609.16,3101.73,809.521,236.788,102027,12068.4,11017.8,111962,21.8821
206393,183556,81,173419,156311,84,2718.6,54590.3,19434,5186.75,1673.6,3059.15,2380.98,215631,17483.1,15647.5,86084.1,21.9011
273969,263425,82,88174,83317,80,2017.94,59808.5,9049.22,6000.18,757.693,3840.28,-39.8545,86589.7,15372.4,14204.1,104045,21.9039
199630,178022,80,193440,176385,84,2545.27,62288,20838.3,10766.3,1371.01,575.13,1940.35,138155,27517.4,14934.7,99422.6,21.9052
306032,276247,85,101807,91584,83,3950.87,86396.2,8106.23,3410.36,2253.4,1790.45,819.845,117032,22112.7,13134.6,21845.3,21.9161
302937,282717,87,100711,94042,83,1849.04,63179.6,9034.69,5135.7,2316.1,-623.093,1210.38,152506,17168.7,9106.82,81996.4,21.9188
228416,207756,85,151865,142944,82,2442.94,90958.4,9595.85,10300.4,562.569,3586.84,1470.07,121154,24473.1,4640.12,80651.4,21.9188
301963,289731,84,106677,101270,82,2427.76,39149.1,15638.1,8010,2596.96,4137.37,828.998,107334,17286.9,13684.4,91036.8,21.9242
299380,289550,82,98687,92990,81,1819.19,76082.2,8538.82,12634.2,1373.43,10650.9,1199.61,106354,18954,9076.03,97542.2,21.931
205928,189730,80,102666,94454,80,2621.96,113750,8956.69,4296.55,161.722,1021.02,1743.86,98504.5,31027.6,15725.1,82623.5,21.9419
294308,272570,87,143919,131874,83,3122.46,96780.5,12844.4,5831.68,743.151,810.347,280.666,128932,27733.8,7456.36,101177,21.9433
211187,192546,80,127257,113044,81,1894.03,74021.2,13362.3,12522.5,513.796,3311.84,1677.11,100069,15704.2,28842.4,88704.1,21.9786
302480,276534,87,112350,102660,85,2098.19,149601,9955.36,5646.89,2657.31,5735.05,898.386,218121,24520.2,9895.65,39468.3,21.9854
291908,277354,83,85410,80453,81,2067.04,45334.5,10374.6,5770.04,1881.67,2559.67,391.854,63515.2,7353.36,7741.99,62012.8,21.9908
316129,289114,87,132316,119030,86,3647.2,84793.2,11857.2,10175.2,1447.56,2969.1,1395.43,140510,28223.6,7293.87,85037.1,22.0166
235578,209711,82,153009,134895,87,3588.27,115305,16543.9,5776.95,1346.34,1546.2,2073.68,164967,28697.7,10807.8,58779.2,22.0234
266804,249968,83,114481,107630,83,1771.79,67268.6,9475.21,4555.21,1467.55,3641.16,249.984,109133,19332.9,9393.51,99977.7,22.0288
294120,267536,85,131378,118468,86,2703.77,75091.7,7899.33,4378.89,1321.48,3890.52,1701.11,162165,19327.1,10101.7,64379.7,22.0506
230721,201642,84,207684,165469,87,3191.41,80716.5,11222.9,11454.6,1606.9,8688.11,1514.45,69157.6,19476,6163.35,86142.4,22.0519
319125,288898,87,130524,116576,88,2871.36,84921.5,9293.27,3791.33,2650.21,7926.41,1122.75,111306,14298,12278,115339,22.0533
323213,297710,87,109425,102014,85,3799.16,91388.1,6805.33,3004.58,1770.43,3695.54,439.432,73311,16954.4,7693.48,94775.7,22.0574
284934,266153,85,95557,86123,84,1966.04,104315,8213.99,5932.35,2371.59,3455.59,-249.17,117894,14497.2,10865.9,53330.5,22.0669
226715,207174,82,308848,267672,84,2084.13,63879,4378.08,4400.63,3340.92,-504.25,2371.89,119465,17860.6,14612.3,88270.5,22.0709
299680,284810,86,103682,97773,82,2465.17,54186,6538.87,6247.54,761.936,3771.71,732.106,70935,13003.1,11078.6,41288.9,22.0764
251562,222345,85,168896,150905,85,3929.58,101989,18655.7,3345.76,1303.94,2601.05,1805.04,134065,30353.6,9338.03,84913.6,22.0872
298745,283759,84,80184,74087,82,2548.05,110770,9116.4,3672.41,2585.47,3699.55,416.376,110980,20074.5,8055.66,64523.6,22.1022
266743,249931,83,128190,118490,83,2359.95,89111.9,13352.8,3632.13,2504.79,5615.37,1000.45,139382,26149.5,7125.36,96450.6,22.1035
264137,250826,81,87096,82066,80,2861.89,38747.4,6186.85,4006.82,1996.6,1621.23,846.523,88829.4,18564.2,18222.4,61080.3,22.109
220108,196850,83,167373,152997,84,2421.25,97456.7,11459.1,5152.29,1534.14,1412.13,1380.54,166308,23710.6,24249.2,80447.6,22.113
317914,291876,87,97527,89140,84,1986.14,55348.2,9416.31,4726.37,755.61,4430.34,594.064,166362,23485,11843.6,78342.5,22.1293
325950,302327,86,163903,145550,86,4239.54,74449.1,23564.3,17350.7,1917.51,7301.45,-215.942,106890,26452.5,7993.69,75380.3,22.1321
295061,279621,85,119323,111509,84,2046.42,109870,4415.04,2898.94,358.006,6363.88,386.785,147489,19939.5,18703.9,84751.2,22.147
285317,268272,85,82839,79019,83,1631.98,70144,10525,6481.42,1508.66,3140.75,853.392,95378.1,13505.6,19644.1,94887.5,22.1551
196747,177779,82,137699,125231,83,3769.9,65743.6,10581.9,4937.94,1881.22,2709.72,1746.18,121328,21342.1,20255.3,72581.3,22.1687
291003,276432,85,96265,93009,82,2028.92,47738.1,6040.15,3436.81,58.4107,2505.96,-499.779,76152.8,15364.7,15011.1,114546,22.1714
225488,206610,84,152818,137930,84,3040.74,100145,10562.6,11434.7,2627.63,6752.2,1172.65,79062.7,19113.5,16188.7,104188,22.1918
297450,271090,85,159893,144128,86,3416.02,104970,12175.4,8648.54,-262.125,4510.23,730.244,140655,23198.9,8349.05,86751.7,22.1945
250156,237259,83,123851,117121,83,2668.46,122744,8098.55,4811.46,2309.43,179.465,1855.63,160949,41797.4,3876.34,102927,22.2163
317236,294662,86,106730,96109,84,2065.62,64699.4,12099.1,7721.73,1358.92,7256.88,-228.666,95824.1,11945.3,13242.1,58978.7,22.2244
280982,259212,84,135530,123241,84,3287.58,124392,14602.2,8703.04,2030.33,4083.12,294.345,169978,30420.9,12058.2,86115.8,22.2394
304052,282521,84,140848,131093,85,2293.06,75400.3,13867,5188.84,3678.48,-466.49,-135.244,181266,24345.9,8804.26,77201.1,22.2489
215938,196097,81,112178,101218,81,2429.44,83315.4,7290.99,4520.49,805.881,1386.81,1656.06,121464,22202.2,24866.2,100406,22.2611
304403,282302,86,115009,103496,84,3770.06,80317.7,7391.47,8631.16,2855.07,6796.38,1556.54,65619.2,27288.8,8413.3,109623,22.2665
246946,225686,83,108287,98434,83,2969.9,77315.8,7797.48,6431.09,10.0783,2659.64,832.452,136065,23310.1,12323.5,129782,22.2733
260386,240489,84,111555,103820,82,3246.13,93137.6,7225.16,5764.31,1308.18,3162.53,3056,110719,25481.4,12756.5,101328,22.2747
282609,266000,86,118357,112828,85,2406.42,51921.2,7107.63,3117.39,1153.26,1732.15,-171.224,110399,16886.6,5103.42,120265,22.2896
293452,271406,85,128537,117891,86,2282.27,118720,7572.34,6573.71,2155.57,1812.28,1126.1,169610,19912.8,4833.44,58848.8,22.2923
310230,284035,88,134691,120725,87,2890.06,60020.9,12431.1,5110.88,2525.08,1698.9,571.145,108403,7400.08,11201.8,62479.2,22.2937
270710,246148,85,134958,124289,84,3010.01,106751,7015.95,5284.21,1732.38,4846.62,1284.43,113885,25809.3,6857.07,105805,22.2964
221425,203189,81,116730,109203,80,3031.1,60947.2,8582.43,6375.14,1490.74,3507.62,491.978,125873,23003.7,21135.7,93431.9,22.3127
338868,312583,87,156441,144008,88,4090.44,85143.5,28084.8,5584.36,3771.84,2271.47,1561.09,157818,36228.2,10050.6,71938.7,22.3168
316238,294950,87,128329,119005,86,2983.36,61456.4,6125.33,3084.29,2536.68,2289.18,210.493,52341.9,15855.3,13657.2,58449.1,22.3331
243155,223873,84,129839,120084,82,3741.37,117433,10167.7,9172.08,1773.26,1105.88,2094.87,105343,31887.4,13687.6,84489.6,22.3507
258376,241543,83,111534,105705,80,3046.79,77416.5,7817.42,3217.48,3129.41,1149.31,1328.39,133018,22674.9,7442.82,111802,22.3548
318929,302086,88,84917,78279,81,3077.38,89772.8,5315.67,5521.7,2679.73,4737.25,811.257,113240,21378.6,9465.51,83728.4,22.3548
300983,285398,83,112189,103626,82,2669.93,61011.4,12375.6,8411.42,1233.87,8305.7,591.3,128755,23355.5,9920.01,123115,22.3575
257161,234903,84,112209,100426,83,2971.52,80982.4,15847.6,12992.6,2543.04,2789.48,1336.36,104149,18500.2,12768.8,57586.4,22.3684
264541,238202,86,136952,122919,84,3740.26,84106.5,8226.97,8028.11,1078.1,9864.36,2097.95,116836,23151.9,11377.3,68878.3,22.3698
391803,348315,90,191152,163161,91,1608.17,113096,12947.2,24286.7,3157.36,5297.35,2092.28,405042,26219.7,2007.51,95820.3,22.3738
301407,289882,85,101645,96513,83,2725.13,68381.7,7461.31,5270.28,757.198,1376.55,1292.23,107003,20707.7,12937,96291.4,22.3888
280678,268114,84,112063,105843,84,1615.39,56919.7,11173.2,4914.3,2528.05,2335.72,606.5,93754.8,9741.69,11310.6,60448.2,22.3888
246243,233333,82,121571,116435,82,1814.36,75376.2,10366.9,9405.5,2096.63,2012.41,985.236,181896,20529.9,12907.6,80588.8,22.3956
287333,269740,86,91719,83535,83,1964.6,53894.1,7340.52,5482.16,4020.25,1240.75,-56.6792,111994,16212.6,9011.72,76545.8,22.3969
302899,284840,86,99675,93852,83,2360.3,74619,6485.18,3459.42,873.16,4371.35,587.245,120624,21843.2,8212.83,131778,22.4146
298568,261103,101,115108,102528,101,2436.86,72071.8,15327.1,7149.79,1211.28,1700.63,1111.16,134753,18782.1,3580.48,94006.7,22.5735
301685,280493,85,151462,136037,87,4631.97,155814,7155.33,3152.83,3135.97,3980.62,1479.57,146823,26360,9711.61,52732.5,22.5749
301739,281680,85,103923,90236,91,2706.5,69400.9,11295.5,4494.09,973.035,1713.86,974.408,104757,15360,2817.87,120071,22.5844
143764,117586,91,199220,176291,87,4338.41,92942.2,8871.38,5116.33,577.217,6366.48,1400.8,47989.6,18848.8,2323.71,88573.2,22.5844
294495,269155,88,123376,111331,86,3720.05,74718.4,9438.37,3550.88,2046.16,3172,334.716,71132.2,22419.1,7858.4,94121.4,22.5857
237810,216881,82,185504,168607,88,4160.11,87085,8042.77,12737.4,2200.74,3739.15,2672.55,89879.3,28920.8,11223.4,125327,22.5857
171328,149694,93,148320,136496,84,4865.91,87989.8,8661.24,13540.4,1529.47,5426.69,2081.45,42449.3,15685.3,8809.63,80224.3,22.5857
290156,269705,85,85157,76406,84,1817.26,52218.9,8624.71,3951.49,1464.78,2496.63,1255.17,115782,15673.9,3901.76,83840.4,22.5898
319540,296866,86,104639,93286,85,1884.68,89694.2,12850.7,3610.14,1745.88,538.723,1292.79,166965,19138.2,4237.28,114269,22.5912
270715,250101,85,102282,94665,83,2849.37,78138.4,9203.63,10352.3,2228.78,-1754.91,-300.016,97825.3,25967,9004.89,96182.4,22.5912
286147,277016,82,99163,94110,82,3579.25,54230.8,5389.2,2988.63,777.108,1065.48,871.115,36437.2,11003.5,6614.09,88505.5,22.5912
253615,234007,82,160472,150145,82,1867.63,50310.9,23680.7,3828.95,2581.26,14295.8,990.343,121304,15486.8,6991.83,95093,22.5952
218347,196105,85,166569,152852,83,2794.83,89890,9769.57,7577.04,1729.58,3759.87,1283.72,149211,23338.3,15184.7,54692.3,22.5993
302936,281394,87,102202,91282,87,1497.47,65787.5,9001.68,4657.64,2225.35,2908.81,282.284,139208,13157.1,9264.57,78488.1,22.6088
307816,287236,84,115401,105141,84,2395.7,86407.1,13136.7,7459.64,1322.43,7482.09,500.61,140852,26051,10214.6,89682.8,22.6115
284235,266533,84,158243,103786,84,2598.6,76011.1,7765.08,5090.5,3067.87,-2549.84,1573.62,96508.9,18574.8,12245.6,101388,22.6129
201417,177406,81,162498,147378,83,2687.01,83409.8,17803.9,5306.19,2858.09,5318.25,2361.81,107381,22670.1,7744.47,85690.5,22.6224
197665,180122,82,83778,76574,79,570.158,20700,5934.9,4619.29,4380.9,8678.36,-44.2546,61514.2,2522.4,2788.92,96833,22.6441
211144,190174,82,128569,119347,83,2124,97123.3,12603.4,5635.94,2241.52,845.312,1192.93,102288,22424.4,17548,85303.9,22.6482
290160,269044,85,134975,122060,84,2748.69,107758,8916.61,3242.02,2062.6,2860.53,1481.29,166655,25827.4,18323,55172.9,22.6496
264921,241168,84,155560,141461,87,1856.71,142720,12230,6584.17,1814.6,4428.75,1935.46,226064,21744.2,15175.7,100431,22.6564
313624,292996,86,108237,99963,83,2256.57,73014.6,11092.2,3269.99,4121.61,-323.1,1454.44,174794,19565.6,3406.85,49061.3,22.6577
307555,292222,85,117815,110292,84,2987.51,93783.2,10168.9,7991.49,1403.2,3760.79,1159.82,118284,30829.4,16219.5,104456,22.6618
350754,329300,87,111104,99873,84,2953.58,97495.9,16747.5,6829,1128.88,10253.1,1322.87,180181,24940,8323.07,104043,22.6631
321410,303018,87,111457,102447,85,2341.53,61737.5,9064.57,6256.26,1187.58,2904.67,721.435,146094,25503.7,14141.5,88772,22.6645
250092,230988,82,148245,137365,84,3484.38,94152.1,9336.17,5363.49,2571.54,89.3195,1291.63,109707,35943,26543,91381.7,22.6862
291038,270127,89,102955,96019,84,2323.82,76086.3,5381.35,4296.45,1284.56,1681.99,819.528,94396.4,20391.7,10562,100987,22.689
286644,273644,83,117479,108074,84,4159.23,92279.2,11573.6,5864.79,1749.52,8838.25,636.713,104061,28805.8,16722.4,67863.8,22.7066
300232,279950,85,109765,98509,86,4062.7,73781.5,13317.9,6994.01,1570.33,1707.7,1303.98,100712,26438.7,6362.89,43976,22.7148
296296,275210,87,100742,94124,84,2440.93,97212,5828.89,5537.51,2035.8,341.051,1581.29,125397,21176,8016.94,53659.7,22.7216
256917,238589,85,126848,118445,82,2931.69,78442.1,9016.87,13664.6,1037.17,3629.31,115.005,105612,28421,26155.3,112000,22.7365
312913,294073,86,118776,110594,84,3272.79,98718.7,10352.8,3669.29,2471.87,1251.25,270,115053,21615.9,9057.38,76235.5,22.7772
331950,307361,87,106214,96530,85,2959.99,96325.7,16210.6,5845.16,2346.54,-1062.94,652.026,109572,23038.7,4173.53,94500.1,22.799
227634,204112,82,138308,124252,83,1996.97,101141,11051.4,3997.89,2752.08,2394.85,2449.41,168409,30606.9,4490.07,70818.1,22.8003
298284,278202,85,111381,100648,84,2038.42,88989.1,8680.99,3730.03,1317.67,-25.0966,232.084,140819,21898.5,9298.78,69251,22.8289
268244,244806,84,154059,138299,86,3499.29,101516,14775.9,5628.29,1785.6,6832.73,695.946,161226,29905,16514,94027.3,22.8397
599233,410278,111,248225,163561,112,6593.77,176000,19659.4,7709.8,3559.93,5381.35,2984.31,214632,45115.1,15321.3,73583.1,22.8506
225559,208437,81,130056,116937,83,2156.76,146281,6370.09,3202.84,1753.56,3431.46,3249.74,157595,21168.1,14006.3,97463.9,22.8547
282099,263065,83,139171,127672,84,3488.33,97596.7,7452.02,3232.36,1145.56,4258.93,-187.149,111846,20231.1,9849.18,100246,22.8587
235598,213152,84,118417,104512,85,1432.35,86704.5,7311.04,3497.68,2263.34,2632.18,1240.69,92254.2,15716.6,13301.9,118072,22.8615
311512,288453,85,109311,99535,86,1645.93,88033,5342.87,3217.22,2269.7,3743.25,439.307,131667,13165,13461.5,64828.9,22.8655
191383,182245,79,101570,95717,79,-332.453,87429.9,5131.95,3504.55,2073.62,1273.68,1055.95,155868,10470.7,14327.5,101803,22.8818
290615,273428,84,115277,106859,83,2718.58,146413,11957.7,7110.95,682.451,8034.91,574.05,150059,25998.8,10169.1,74098.3,22.9104
298959,285625,84,102010,93262,85,2435.78,66625.1,7300.93,4486.01,1844.98,3609.7,1371.01,95430.7,4548.37,7502.58,72358.8,22.9104
284952,262698,87,122031,111474,84,3189.19,84826,11630.7,9665.89,1855.97,3219.81,1206.37,61227.4,22982.8,23458.9,99237,22.943
263553,241466,87,115148,105225,85,2119.02,57340.4,7146.55,3255,896.364,3380.67,-558.659,103651,12919.9,16248.9,78383.9,22.9443
291695,278547,85,112541,107332,82,2688.74,83694.6,15004.6,16475,2304.94,8778.23,924.856,94185.7,23426.7,10752.7,74891.8,22.9538
325308,295153,91,152946,140448,88,3482.42,142245,4928.28,4724.26,595.243,9227.59,1066.87,153342,40272.7,10752.5,95728.1,22.9783
275256,252465,85,105006,95467,83,2230.23,74442,24849.9,9371.44,503.006,5520.03,-103.479,100437,22640.1,11460.3,109128,22.9796
310675,293929,84,101090,92498,82,3008.09,122850,8708.56,7973.48,2442.78,4843.69,580.309,111005,22136.5,10664.6,51931.3,22.9851
271780,261181,82,111043,105211,80,2930.58,74503,4197.88,2895.05,696.54,5165.77,1291.11,90547.7,26766.3,10477.3,84778.5,22.9878
399592,312072,93,295039,230994,97,3143.85,112803,5870.71,5859.66,5366.96,4406.94,1187.57,117411,22840.3,15855.3,91001.9,22.9891
290811,275039,84,105848,98611,82,2972.83,84901.4,4370.45,3271.62,1583.14,1179.21,751.784,81915.8,22758.4,13693.3,86468.4,22.9919
293510,250966,88,158591,134606,86,2974.61,107451,9882.66,3767.99,872.791,2388.46,1664.71,207934,27152.1,22277.2,76726.9,22.9986
308034,284600,88,119216,109087,86,2817.01,75295.5,13736.2,4426.77,2135.45,9090.44,2278.57,94720.3,22191.6,23402.6,55873.5,23
317203,293184,86,108830,96410,86,2764.61,75224.1,18991,5105.58,2477.87,4225.23,444.79,119726,20282.3,7552.91,78268.3,23.0149
287735,270602,87,73086,68201,82,1374.21,47785.4,7569.07,6443.12,1151.75,355.206,879.758,110539,10242.2,10952.6,96177.9,23.0258
274188,250337,84,131110,116103,84,1709.15,58154.4,9692.99,4507.29,2398.48,3326.27,749.641,127748,7157.61,12006.1,44045.1,23.0367
293983,266833,86,147373,133274,85,3744.64,121882,12609.7,3070.9,1110.18,4925.55,2230.29,154350,27545.2,6541.3,84410.8,23.038
289261,265887,85,105233,96279,83,2621.14,67758.8,7742.85,3746.63,429.058,4554.39,608.338,121858,15674.2,3309.5,81318.9,23.0435
229896,210961,82,130544,118377,83,2241.91,79872.9,19964.5,9883.22,1295.99,7279.15,1893.4,197924,21682.4,21963.7,107586,23.053
237371,204106,85,185803,160939,85,241.674,52075.8,14374.6,9813.1,1855.85,711.829,354.705,227589,6976.48,4841.29,86425.5,23.0543
290750,273485,85,93998,88445,82,1907.7,99976.8,7311.94,4596.96,498.346,3565.32,-381.311,130248,19533.9,14142,105716,23.0638
212602,197267,80,107018,98594,94,3083.43,69235.2,9334.67,18246,970.091,-299.889,2504.65,87240.9,24979.1,16300.8,92484.6,23.1195
277191,254361,85,158114,144996,84,1748.01,49854.7,15321,4324.16,1264.31,477.688,235.941,151798,9987.33,5324.84,103894,23.1453
284366,269875,83,93661,86100,83,1697.19,86979.9,10327.4,4656.43,1082.77,397.583,484.783,98708.2,15473.9,5334.53,93526.6,23.1494
298017,280303,86,103143,95639,84,2964.57,110423,4429.66,6420.08,506.236,1061.93,-168.269,161346,24652.9,12130,114118,23.163
286013,274561,84,92623,83346,82,3004.98,68014.2,9434.13,5667.61,55.9541,4937.98,1034.78,95806.5,19857.6,18616.9,59076.2,23.1725
