"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","MCL,BAX AF488-Alexa Fluor    488-A","BIM AF647-Alexa Fluor    647-A","CD5 APC-CY7-APC-Cy7-A","CD19 BV421-Brilliant Violet 421-A","LD Aqua-Fixable Aqua-A","CD69 BV605-Brilliant Violet 605-A","Ki67_BV711-Brilliant Violet 711-A","Bcl-2 PE-R-PE-A","IgG Rb AF594-AF594-A","CXCR4 PE-CY7-PE-Cy7-A","SampleID","Time"
293191,267070,86,241409,218841,83,5378.1,64772.2,7212.88,19948.9,2847.63,5833.53,1962.03,161828,22297.2,-16459.9,100891,15.3935
364400,320645,86,308490,265808,87,13694.6,201163,27997.5,24072.9,5119.08,946.563,5771.08,122691,127420,-11621.6,63227.9,15.3988
385554,339823,89,260167,225224,88,13853.5,132178,16277.5,14459.5,4632.3,7125.45,2570.58,120064,133999,-7722.28,95612.1,15.408
326254,297222,86,209991,178821,84,7891.41,131948,19441.6,55001.9,1650.83,482.447,3337,73105.9,72077.3,-4716.3,91682.5,15.4119
326135,296562,84,237412,206075,85,12254.8,192563,26193.4,12643.2,4641.03,592.24,2991.56,147472,98576.2,-14455,83418.9,15.4198
271757,250521,84,209404,191597,83,10009.6,151262,9210.23,34905.7,2808.02,12608.2,4159.78,134651,90951.1,-13068.4,90656.1,15.4225
308255,283590,84,176481,162841,83,9419.55,204120,7183.56,19879.6,2405.89,5929.23,1327.68,159568,83696,-8314.63,105284,15.4264
292894,270133,84,155323,137695,80,6138.06,153353,5844.05,39916,2850.18,48583.3,1978.6,150490,54659.2,-13789.9,115315,15.4607
293137,274279,85,173533,159378,81,10495.2,134585,8848.44,12474.1,2331.76,16734.3,458.432,129516,63295,-13486.5,83944.1,15.4633
279405,257273,83,142274,130442,81,4879.45,134373,7500.82,12144.1,2166.86,6376,1365.71,155197,70366.1,-14303.6,91053.6,15.4818
293002,271395,87,181232,167334,80,7431.08,121518,12294.8,24170.7,1806.27,15671.9,1907.29,150443,74475.1,-14812.1,97839,15.4976
358313,323251,88,246016,223194,86,13269.3,185936,22822.6,12546.1,3527.46,3573.51,1693.1,99938.5,92780.5,-7011.16,78677.2,15.52
421257,369134,90,262477,227040,88,16595.6,272666,13675.3,19788.5,2988.15,2191.41,2625.48,184719,152800,-19664.6,61407.2,15.5568
284174,265069,82,195208,185164,81,5759.8,86265,5859.59,20893.4,1955.05,6134.5,1139.86,131367,77835.8,-12717.2,67551.6,15.5674
258685,226243,85,244316,215894,83,10566.5,146639,29202.7,9571.25,2105.96,-937.085,5554.79,76448.6,99276.8,-2367.84,125017,15.6082
397184,355905,88,297064,261292,86,13422.3,195140,19383.7,19118.2,2328.09,382.042,4183.75,165002,161234,-15446.5,109044,15.6267
307649,263916,87,272505,229316,88,8681.02,140525,12842.6,17952.1,2596.04,4525.69,4941.18,111682,119117,-6741.85,55329.5,15.6398
289353,268063,85,147594,134686,81,6389.3,89399.6,6974.6,42334.9,-280.295,8131.93,2506.6,131828,53313,-12110.8,68643.8,15.6411
284468,247466,92,295728,257175,85,6734.49,238303,17457.5,8464.05,2278.73,9126.87,2711.2,279516,83448,-24859,104923,15.6793
363531,321645,91,293268,250678,90,6872.67,62426.8,12768.6,19274.1,5292.21,7789.1,998.94,185902,44781.8,-19725.1,102046,15.682
342954,302883,90,233037,200066,92,11454.5,190572,17224.7,26084.6,3599.65,2219.02,3583.28,83568.1,97000.8,-8651.42,88880.4,15.7031
265302,243992,81,152986,140156,80,8169.11,167882,4608.54,9471.1,1704.97,36937.1,1744.94,115055,85363.9,-5509.45,71546.6,15.7031
258236,222733,87,319304,277786,85,11501.4,218717,23830.9,24145.1,-24.6654,5278.31,4874.34,123056,121834,-9843.45,67348.7,15.7057
276210,250199,84,249435,217577,85,10195.3,191424,13849,18480.4,482.05,1556.91,3473.02,165240,106586,-14512.3,75734.7,15.7294
324574,296601,85,172793,160371,83,11320,129334,9572.81,8804.97,2477.84,7511.24,3179.08,92741.4,93545.6,-7833.41,79857.9,15.7399
317412,284661,91,208549,185899,84,9528.84,156321,14873.8,14801.4,1638.71,14479,2771.93,144052,87029.7,-12345.8,151676,15.7492
355318,316261,100,225003,195678,84,10032.2,138940,13369.2,22043.4,4514.42,424.451,2778.99,101157,85924.7,-5748.9,68158,15.7847
251450,218544,90,280857,246650,86,8260.88,159179,14629.9,14667.6,2913.32,13527.4,3249.09,145435,79695,-12443.3,46379,15.8005
309197,268111,90,359786,311890,86,9331.36,161886,17867.2,23074,1306.4,50.9989,5199.86,139457,91241.8,-13171.5,87055.7,15.8321
332708,296178,89,266012,233228,85,6343.27,63494.5,25462.3,23309,5818.08,2826.17,1953.97,172442,64799.8,-17459,87888.1,15.8387
326484,295208,88,204279,180668,83,9661.81,169161,23712.8,19720.2,1087.74,5965.23,4193.39,182511,87586.1,-14057.8,111716,15.8572
423052,377984,86,367934,328159,87,16483.5,197981,18848.5,8107.14,6070.19,678.039,5387.57,199638,115911,-20927.5,100253,15.8572
270196,248805,82,152870,139473,81,7924.36,174170,6351.43,23498.7,-284.887,12332.9,3920.6,125090,77679.8,-8357.45,96633.1,15.8769
321932,289426,98,207873,179543,98,11013.1,198558,4757.1,30941.4,2556.43,-2241.59,4131.13,127455,105802,-12052.1,85655.2,15.8967
331290,297432,89,215402,191324,83,9700.02,138152,19052.6,11518.9,3313.73,16853.4,2878.96,128178,80009,-11592.4,83172,15.9428
325684,272293,89,338931,288223,90,15134.7,273018,46785.5,9260.74,5562.34,-41.6253,4279.49,202895,130511,-22073.8,92503.8,15.9441
363717,325487,85,237504,208138,87,13641.3,186814,16907.5,20824.2,3808.96,9869.74,4428.25,149853,117095,-14060.6,89970.2,15.9639
362745,323530,85,211285,181575,86,12615.9,155487,9986.47,11366.3,3239.1,17361.4,3455.32,117272,109120,-8675.9,115461,15.9652
301406,270407,87,207727,184134,83,11013.1,168606,15197.6,17280.3,1460.36,6899.6,2617.88,116923,72943.5,-8948.68,50564.6,16.0113
356544,316165,94,211895,187644,86,10702.3,163060,14910.3,23102.3,1389.73,12260.7,1318.86,177800,105069,-17931,54785.5,16.0469
308696,279431,85,181832,163266,82,6302.47,128687,7191.53,12156,1714.92,10976.5,1826.53,151248,57852.5,-15804.3,74204.6,16.0521
394217,350011,97,239695,215690,86,17197.3,260060,10272.8,18876.8,1733.28,5255.1,4539.82,148833,168664,-9877.21,70241,16.0587
226464,213335,82,128132,119594,78,2656.24,75041.7,5453.89,16270.4,2420.75,5282.64,1477.12,107767,5605.33,-8952.59,97962.4,16.064
364117,321694,89,245383,206870,87,9227.15,105023,13318.9,17201.8,2435.17,8276.01,1442.91,111780,134253,-11054.4,100320,16.1114
331456,296762,87,220182,185513,99,13501.9,167738,27635,14576.5,614.253,8019.44,1759.76,98686.8,126177,-9036.78,77647.8,16.114
316845,275792,85,262705,230337,86,11290.7,154417,12739.5,10060.6,3869.35,4905.76,4410.68,62288.9,96396.8,-4550.3,51910.5,16.1786
400281,347682,90,317456,276074,88,12801.2,182312,22901.3,17925.1,3528.06,14342.5,3236.97,326079,101451,-32286.6,121434,16.2023
345584,311312,88,220334,193869,83,10701.7,153980,7491.6,13421.4,1317.72,6510.55,2426.04,127479,101621,-11546.3,72526.2,16.2102
269894,249580,84,191598,170367,81,4616.26,59519.9,11021.2,40347.6,1849.08,25755.7,3743.97,101878,66108.2,-10854.4,64379.1,16.2273
257650,237897,86,171216,153851,82,7660.96,152039,4217.61,21581.8,977.116,8035.61,1421.11,97710.5,58135,-6422.25,122845,16.23
307012,286110,91,184654,159952,97,6472.21,116571,4381.64,23231.7,1568.56,6391.95,1621.35,188166,93983.6,-18087.7,76558.2,16.2431
301596,277726,84,211587,186316,84,11079.6,204329,15004.2,10285.2,2308.33,3193.89,3653.81,167997,95701.4,-11225.1,97766.9,16.2906
347921,303076,87,294469,254178,87,13901,190139,22566.8,15021.5,731.218,-301.877,5536.09,150521,118503,-12507.2,100787,16.2971
411343,370037,93,255766,226716,87,12421,197724,18178.9,23546.3,4169.01,5871.97,1484.96,174368,91815.3,-14284.1,120589,16.3274
326987,280770,101,182667,162214,87,5648.75,106654,12139.5,24054.7,1885.59,17237.4,1179.36,120296,73177.8,-10564.7,81924,16.3419
325825,289807,99,195917,171027,85,7628.89,154300,6170.71,25914.9,1271.29,16059.2,2923.74,173049,77005.7,-17614.1,57030.1,16.3472
274942,257072,80,195642,180673,82,8536.07,121623,10640.7,9188.22,992.18,9281.41,3200.5,150100,83256.9,-14636.4,72151.7,16.3498
313501,280424,97,196187,177819,82,4583.2,95405.8,9844.19,22215.2,1272.59,24964.9,55.5145,182627,70039.2,-18735.2,103563,16.3511
343447,301634,100,269997,214078,85,13533.6,207925,10774.4,21483.5,3784.04,3891.42,2572.62,171993,124288,-17048.2,66561.7,16.3643
325460,291598,87,232686,200091,85,13152.2,208145,9805.41,17943,1123.55,5255.48,4023.78,158991,121786,-14929.1,92525.9,16.367
327390,284813,94,302931,266679,86,9573.01,109624,16295.4,19483.3,2976.45,-1838.1,1762.35,121206,140433,-9850.4,114631,16.3722
286658,269957,80,172975,160553,81,6459.8,97897.1,8127.85,26621.9,2486.81,14926.7,1761.62,110502,77867.9,-10978.4,50278.6,16.3867
280621,256279,83,185899,170554,81,6530.56,140125,7977.73,39023.8,834.128,18777.9,2761.78,132981,63464.1,-12510.7,97726.1,16.3933
334257,295809,87,278047,246139,86,13795.5,186521,19920.8,14538.1,2432.09,40.0428,5350.21,151036,110508,-16006.9,64521.4,16.4407
323298,291522,85,241140,215747,83,9632.7,179284,14817.2,19729.3,2895.15,11331.4,3180.89,137545,90287.7,-11795.9,85825.6,16.4407
362159,324386,95,243318,217532,85,10503.5,149575,6377.52,16275.1,1195.28,19800.6,2605,182548,110528,-15141.9,73235.2,16.4934
308896,287380,84,190685,170261,96,8494.17,145815,6822.26,15000.5,2719.41,1165.45,1689.46,84092.7,81942.2,-7055.09,85515.5,16.5013
280274,265614,82,145602,137844,80,5141.82,115009,9231.17,17855.5,2469.67,12843.4,2325.78,105741,40558.7,-9885.7,139204,16.5092
338284,303652,88,232655,205789,86,12421.4,244964,28500.7,21922.4,1398.86,9659.83,3492.65,159910,132813,-15101.4,48822,16.5158
374532,337116,86,252132,224296,85,8847.78,88968.8,10418.7,7971.74,5308.92,4591.23,318.688,119772,66006.8,-12015.7,129461,16.5435
451031,394199,92,283758,251055,88,12797.6,81479.1,10774.4,28416.6,5003.56,7818.95,1542.28,117849,166543,-12657.5,75077.8,16.5948
341669,309356,85,234350,204040,85,8760.11,161638,10007.9,14965.3,3103.99,5557,2435.18,169947,90386.8,-18303.3,116733,16.6067
324826,299121,84,211165,188780,87,15238.3,228729,11089.7,21819.6,-168.99,3218.29,4692.36,167971,133449,-15358.1,104893,16.612
404879,364960,92,252166,226000,87,16305.4,219155,10834.7,14882.1,2447.71,4411.61,5461.71,168826,134899,-16763.8,66182.8,16.6225
299715,275628,82,181339,155175,82,6457.28,55863.1,11258,11222.7,4290.99,901.001,825.936,138452,97287,-10793.8,102843,16.633
229801,203593,83,227533,201257,85,4792.32,116449,11045.2,38456.2,571.974,12734.8,1847.24,138886,58917.9,-12028.9,130178,16.6423
310449,277317,85,264428,232063,85,10084.5,209227,7360.03,17248,199.319,7687.52,4985.68,186101,124422,-18064.9,127278,16.6607
300881,267755,90,196714,174358,83,10260.4,147071,15880.6,20955,2584.69,4621.4,3748.36,111449,79893.2,-9267.16,77239.5,16.6726
327108,286137,93,264394,231806,87,11177.7,214098,28334.8,19071.1,2354.31,3837.44,7026.38,97647.9,79201.1,-7320.67,91067,16.6752
453574,388674,94,336488,282520,93,15928.4,165596,23438.9,21069.4,4253.79,6914.6,5679.79,89005.3,176672,-8698.7,79749,16.6818
299293,274652,84,192401,169989,82,6107.13,102093,8874.99,23838,2597.03,399.716,1294.97,112627,91331.3,-12245.4,79403.8,16.6818
301723,267835,87,281455,254756,86,8527.25,96042.6,13043.4,18179.9,2474.19,3661.56,3102.14,136200,152600,-8500.76,91813.8,16.7055
326474,290086,87,217049,188290,85,12804.3,152783,30422.3,13075.9,2692.14,4440.72,4021.14,82145.1,128809,-8376.16,108295,16.7173
352208,314360,86,275236,243377,86,11127,137109,29900.5,15981.5,3443.37,3142.2,4177.76,205393,120293,-20567.4,81018.1,16.72
346091,316190,83,233054,214937,83,11164,189575,15755.7,16587.1,1770.82,7631.85,2860.79,159589,116291,-12963.3,43284.9,16.7239
309599,290395,87,146687,137926,81,7968.47,150761,5666.58,14258.1,2038.06,6959,2337.78,124508,74151.2,-11830.2,89624.9,16.7463
295644,257962,89,285842,245169,86,12009.3,180129,26591.5,18254.9,1276.43,7.63465,3419.98,140542,114323,-13758,93882.9,16.7621
311307,279430,86,209456,183403,84,9447.85,164676,17591.6,16283.2,3559.98,222.724,3694.83,151558,86697.2,-14150.2,76263.7,16.7806
324083,290696,86,206976,182971,85,10601,216248,7884.79,11615.6,2310.6,22682.2,2598.04,198588,103211,-18403.4,133668,16.8056
315646,283223,94,251434,219654,85,13533.2,149321,20616.1,25417.6,3037.43,1985.68,8298.45,87239.8,93974.4,-7501.66,80684.7,16.8069
332828,302748,84,225967,203483,89,11232.3,181884,19537.4,13558.8,2630.13,643.202,3591.21,123295,98527,-10171.3,124558,16.8122
313796,292425,82,251405,226241,85,11143.2,145641,18460.9,9984.72,2463.59,878.561,4040.1,62712.7,82880.5,-5342.77,83712.8,16.8135
366793,317002,93,330776,278230,88,16298.5,280433,11622,12287,1626.29,7506.48,5917.45,352307,150628,-38458.9,94460.6,16.8188
314820,286727,84,215428,196217,86,9813,179560,9941.58,20311.4,3132.65,3398.35,3275.46,140597,87439.6,-13797.1,69427.3,16.8319
395164,357990,86,272145,246511,85,16629.5,174369,12846.6,10071.4,3491.36,15526.2,1500.82,137213,113573,-11355.6,98297.7,16.8596
296236,247576,86,316100,262457,88,7824.46,157400,23362.1,8101.36,3017.36,11070.7,4966.27,183145,72281.6,-16892.6,99608.3,16.8596
271701,245950,85,206308,185498,84,7304.58,191870,7791.86,22004.6,1275.47,9213.59,4038.49,131183,72184.8,-10601,113034,16.8636
315853,287292,87,219150,196260,90,5709.43,63955.8,11784.5,19090.4,1355.72,9240.87,619.432,152026,92607,-14516,85660.7,16.8754
393351,345102,91,313025,272642,90,16573.2,239014,21805.6,22256.3,5281.66,4589.04,4197.83,110579,152953,-6026.46,74794.1,16.9083
306342,270427,84,219422,192609,86,9362.67,125514,33644.6,10545.4,3551.34,5219.25,4443.23,118939,75750.3,-10641.4,93012.2,16.9716
321114,284080,91,268094,235811,99,9079.41,170345,15561,19838.1,4098.53,1655.81,2751.19,118771,67535.8,-11751.3,90353.3,16.9729
331210,295441,99,220803,191473,88,11735.7,188636,14446.6,16401.6,3030.97,21929.2,4739.58,205652,102690,-15802,88564.2,16.9755
417215,372759,91,258592,232761,87,17366.8,237357,18408.7,17524,2073.35,8628.86,4443.74,144284,139971,-11583.2,94115.9,17.0071
316129,285380,85,218072,189592,84,11245.9,151772,24175.6,9721.55,2242.75,-273.014,6349.64,121592,100345,-10331.4,105261,17.0137
293881,265866,97,157178,137571,97,5425.53,119937,16416.9,42044.1,121.513,23444.6,3352.67,102376,95330.6,-11746.2,75236.2,17.0243
390167,346719,92,226142,193707,87,14365.2,169374,8115.19,18590.7,4357.4,6643.98,3148.74,78469.2,134238,-8171.61,119672,17.0625
308391,272250,98,152847,133699,83,11050.5,174684,11292.2,24294.4,275.074,17970.6,2836.26,139074,119503,-13641.4,85921.8,17.0875
337208,298309,87,327404,290172,87,9208.22,111504,21740.7,17125.7,3062.72,10130.6,3181.13,144812,139195,-17078.2,84294.8,17.098
351554,311021,86,239760,208652,86,13838.7,209188,24931.1,28242.9,2270.77,4115.85,3938.5,183994,115975,-19065.2,75050.7,17.1231
301061,275640,83,196858,176890,83,10186.7,136763,20447.4,18059.3,1053.22,18053.2,2542.75,114334,113252,-9608.2,63686.2,17.131
331331,298965,85,232700,208296,84,11848.7,201577,9099.61,12096.7,2314.28,8007.13,3669.89,140371,113860,-13149.3,60578.1,17.1534
286109,254686,97,238019,215441,83,3908.38,85750.6,8979.46,19129.7,4099.83,794.696,1570.84,100771,12743.9,-10915.2,92188.2,17.156
336818,304365,87,200727,177753,84,13601,215492,20680.5,16744.4,1235.53,18131.3,3644.02,151424,137318,-14055.4,71049.3,17.1784
345476,305453,88,345808,297223,88,15492.3,215945,15061,20744.4,3233.78,11614.8,3492.6,148646,122182,-11278.4,109379,17.1784
296154,260188,87,223979,191470,84,12041.6,243860,19972.5,18347,1602.08,2316.98,4345.43,128429,95243.2,-11889.7,78019.2,17.1823
308022,284210,85,199422,176110,97,10997.2,120321,12019.1,19121.4,2349.62,29238.9,1944.55,85165.9,92270.6,-5815.21,69478.4,17.1942
304243,280928,89,162580,147378,82,8641.55,191450,8639.9,14364.6,1452.53,18837.7,2160.98,182282,68064.6,-13006.3,65460.1,17.2232
298753,268019,84,239338,207989,85,9396.42,119864,6784.11,14355.7,1444.83,242.98,4730.31,93202.7,85404.3,-8463.74,105485,17.2903
276681,255502,83,163462,151013,82,4739.82,46959.8,4945.4,9588.84,3150.77,7727.12,-24.0852,151049,48712.2,-14418.2,83015.8,17.3035
311689,277553,92,249329,218751,85,11705.3,161432,33000.5,10461,2861.55,3119.39,5866.74,67404.6,83038.7,-1190.01,102632,17.3088
305890,269788,98,206609,177740,98,8595.61,178951,14066.7,11861.3,1044.69,13399.1,3859.98,161373,89042.2,-11247.3,103086,17.3312
313430,287013,87,218120,195941,83,9670.53,182764,13814.4,23033.5,2889.03,265.177,2560.05,132004,85329.4,-12832,83868.2,17.3562
319224,287558,96,210802,188630,85,9709.29,147694,30349.5,14197.3,3549.15,4012.93,1488.59,76048.4,80722.6,-6841.05,84113.4,17.3733
319802,284290,86,224451,196113,85,7126.12,81209.1,13994.8,18649,1550.71,16579.7,2762.25,211892,115144,-20497.3,80417.8,17.4076
349026,315031,88,244194,218587,86,14016.7,197231,11328.8,18237.1,2194.88,6217.97,3992.63,165019,122514,-11907.2,125704,17.4432
318078,282530,85,212563,187064,85,10272.4,130877,19588.7,15700.2,1445.69,9959.88,2122.8,175285,86695.5,-16072,83049.9,17.4484
331724,295432,84,189742,166608,84,10943.4,196008,14399.4,21616.9,1218.99,10432.1,3697.31,142027,107224,-12631.4,104178,17.5011
249150,208818,87,330423,276334,87,9530.02,171432,16908.7,19219,3116.51,6112.09,5087.95,180576,75623.7,-14642.8,98569.1,17.5288
327395,292940,89,284301,255096,86,5785.94,122047,11927.2,15108.5,1865.46,16912.1,2756.77,270633,95051,-26917.2,111360,17.5367
346930,305349,89,296197,264165,88,11063.5,112137,15875.9,14262.2,3495.83,3303.47,3402.74,111595,86120.8,-10485.5,83640.8,17.5446
350658,310165,91,302213,254572,90,10382.7,143395,30708.9,21146.5,2721.81,11103.8,1756.67,148032,105935,-11473.5,88668.2,17.5485
307205,274808,98,222331,197645,86,5823.29,66078.7,17595.5,16414.3,5269.27,-599.876,1293.05,153523,56449.5,-13577.8,28212.9,17.5696
296053,267439,85,227637,207295,84,9656.93,156051,6996.24,14223.3,1947.31,3464.07,2462.24,130316,91253.2,-9892.23,85627.2,17.5722
304895,278869,89,191944,177284,83,9996.53,199225,16657.9,29786.6,1742.04,-1323.09,2525.5,122549,91528.3,-12737.5,62357.1,17.6197
311053,273844,93,212017,173176,97,3883.82,80350.6,28184.2,10592.4,5033.47,2605.9,2775.2,92770.8,15801.8,-11261.1,66941.3,17.6223
325891,290042,87,231878,208855,85,8900.07,71106.7,7772.35,21518.3,1960.03,341.736,1575.63,96679.1,149256,-10888,125115,17.6263
283756,248546,87,253344,223290,85,10490.3,141025,7041.34,10015.7,2639.88,21691.4,2744.32,154124,76093.4,-12625.1,74465.7,17.6263
284621,253474,85,225215,190850,85,9376.04,118563,8352.61,11929.4,4379.42,7445.82,3702.34,132216,105367,-13336.1,90419.6,17.6381
239622,220915,88,189431,177125,81,3918.07,77134.8,11389.1,11883.6,1107.7,14774.9,726.875,121860,28792.2,-11082.5,59597.4,17.6486
347526,313393,87,225618,201544,85,11390.4,148820,12035.3,13462.9,2643.81,8972.34,2359.79,101438,105724,-9391.33,65459.2,17.7027
359832,316564,91,247827,216077,89,12028.2,216020,17034.4,22985.4,3669.02,15827.3,4808.25,188401,117984,-17768.5,88494.4,17.7171
312852,278590,87,365302,316600,88,12660.4,110317,16333.4,20639.6,5151.57,-2286.36,2991.83,98061.6,154235,-11416.4,61756.8,17.7237
303284,270508,87,256156,227228,84,9864.48,113579,7427.24,9029.82,3354.12,2652.69,5569.55,171691,133970,-15189.6,57289.8,17.7725
300372,278543,85,154173,144146,80,6918.09,143242,4131.71,24463.1,1371.7,14581.8,3700.53,137841,69774.5,-10385.4,99518.1,17.8001
302353,273793,86,175254,157590,83,6363.92,101523,10097.4,26526.3,2146.03,607.521,1361.18,99753.4,64720.4,-5784.02,100781,17.8028
309361,282626,86,185207,167039,82,4397.38,123079,7458.82,12507.9,2260.12,7508.76,2074.49,191123,37084.8,-20125.5,84510.4,17.8146
325129,282398,89,284957,230435,91,9480.35,147050,11349.9,28568.9,3587.41,12542.7,1989.18,136939,82322.4,-13213.7,84648.2,17.8199
338927,302347,88,271964,237703,86,13518.5,252292,30845.6,23975,3105.19,-77.9826,4586.3,116573,131989,-11177.1,116681,17.8212
337850,293995,86,304686,263005,88,9152.52,96712.1,30100.4,23154.3,1618.13,2864.75,1745.43,113425,124654,-12514.5,44611.9,17.8238
248587,229833,80,207364,191440,81,2660.79,56591.6,9102.45,8157.26,3950.68,1850.73,349.609,90847.1,3524.55,-7340.72,90682.7,17.8238
298060,270585,85,187857,167760,83,4169.43,58938.7,22097.4,19647.7,3136.41,26588.7,463.396,110525,56368.1,-2786.58,69808.4,17.8476
264052,229095,84,284861,238018,87,7378.07,80442.8,6221.78,12711.6,1059.07,4005.06,1995.43,168346,88916.8,-19147.6,111669,17.8476
399349,347204,94,229789,204239,86,12927.7,174541,23505.2,21266.3,4485.21,1793.05,3504.65,90750.7,103280,-9367.5,98595.3,17.8489
334818,303806,84,203411,184668,83,8484.29,171574,7692.62,50801.1,3088.58,4779.77,5270.01,161249,82401.2,-16406,86756.6,17.862
386787,328083,89,334550,284744,90,10662,152660,6626.57,17865,4540.01,2168.18,4471.91,153806,139651,-16534.3,81477.1,17.9002
335045,298804,92,156158,137049,88,6931.58,153164,23501.9,7692.55,3055.21,6618.29,3128.52,71566.2,95030.7,-5722.23,62006.9,17.9305
297925,266352,95,274790,244406,84,12226.1,179313,14168.7,20921.2,1088.98,6297.25,4220.65,149276,99887.1,-9734.01,54622.1,17.9345
332253,285918,86,313941,267296,87,12105.5,186026,12301.5,14012.3,2539.18,8084.64,3926.75,163647,120892,-16221.7,57652,17.9701
313989,282098,88,302594,265442,86,14303.8,202438,21333.3,21488,2818.02,10546.4,4550.46,204544,124899,-21280.8,95534.6,17.9885
301198,274700,86,214889,194967,84,8619.02,142464,7142.3,39570.9,1997.16,41281.7,4827.22,130067,94211.1,-11513.7,87604.9,18.0069
339888,305048,86,252387,227103,86,13618.4,227533,28440.8,19740.7,2023,891.372,2422.92,152115,144817,-14063.5,105158,18.0227
216381,186225,88,222053,193724,82,5164.73,89563.2,3872.94,11069,2349.36,-362.216,1535.95,164053,44073.8,-13142.2,64787,18.0227
327329,301192,89,203884,186974,83,10778.7,155327,8395.51,20108.1,1950.53,15822,1427.17,141608,97760.7,-10715.6,108894,18.0544
332071,290871,85,284023,250304,84,8852.15,121585,11425.9,8275.04,3183.23,23389.4,53.0904,196628,89447.8,-21737,86593.5,18.0965
356654,309921,88,246146,210725,88,10150,172188,18506.2,19016.8,2609.65,441.292,3234.14,113282,112048,-10705,78946.9,18.1084
304068,271050,92,222512,198121,85,10233.3,184618,8836.74,15704.4,2574.25,17891.5,2178.82,144657,83203.9,-14207,56392.5,18.1163
374854,327425,94,325977,278927,89,13697.7,223101,23739.5,15884.1,4755.88,-84.1273,5302.34,152546,132144,-13787.9,71068.4,18.1268
307519,275389,85,232706,203573,85,12313.8,142429,8867.09,16309.8,2761.98,1703.17,4203.95,126777,108633,-5657.42,115721,18.14
323248,296204,84,203923,182017,83,9691.23,112352,16088.2,24365.5,3358.24,17250.6,2418,121138,111488,-10278.6,130602,18.1505
241908,217988,94,216780,194080,94,6219.99,129658,8550.78,9341.21,2447.21,3003.5,2334.95,95771.8,49263,-8421.76,116150,18.1518
322983,282557,87,205775,176264,85,11190,206545,25448.3,13682.9,1933.77,-163.073,4644.49,158536,104243,-14456.1,85532.2,18.1676
319108,288187,88,224388,203588,83,11853.9,188704,22792,16783.7,2512.92,17308.1,3762.77,132951,116000,-11855,116936,18.1914
401269,343039,90,334837,277771,90,15703.5,219361,72394.5,19426.9,2615.04,5147.7,5080.11,96311.2,115335,-9064.23,65735.6,18.1979
354604,325072,99,224748,197299,99,12282.8,205884,14783.8,11931.7,3196.82,954.423,3585.17,127343,91122.1,-8659.4,92872.1,18.2098
293346,256263,84,177998,157977,83,5369.95,95895.2,10586.5,13369.9,5194.99,7505.6,1708.51,92656,43802.4,-5630.98,112163,18.2177
381375,348925,83,294863,259714,85,8558.86,73861.2,22505.5,16992.2,4316.35,226.383,2160.03,163754,131988,-17630.1,129185,18.2243
327334,282218,90,290033,229730,89,14436.1,206180,19417.2,22796.7,3490.01,8404.14,6164.86,159216,123290,-15943.1,84581,18.2849
336898,311340,84,193090,173040,85,11717.2,181503,10261.6,17962.8,2432.61,2943.68,1379.72,125893,111163,-10454.6,98801.1,18.3455
322130,294624,84,193809,175466,87,8044.7,171653,11308.1,19961.6,918.064,10624.3,2638.48,140196,96214.7,-10584.2,89420.5,18.5444
336002,295610,90,218326,189442,84,9617.57,159301,21025.7,16931.1,2283.26,2876.3,2435.73,149614,107037,-14142,33930,18.5497
399945,344452,98,289236,246970,89,13746,172826,7063.39,15225.3,2774.38,14052.7,6510.84,238866,139711,-24602.1,57054.6,18.572
340157,307715,89,160707,144771,84,9418.58,153826,7498.09,16218.8,2398.28,2368.98,2853.67,129651,91355.6,-8600.38,82156,18.5747
266172,233306,90,241430,223063,83,5557.21,114012,5716.45,26812.9,2624.01,7870.17,2029.13,126551,51662.2,-9637.08,73636.4,18.5786
298199,271055,85,177824,160387,82,8115.61,121852,13886.1,10629.9,2158.78,11398.6,762.729,111528,110258,-9802.49,88834.9,18.5905
288306,266547,84,186296,174079,80,8645.46,234523,5323.26,31253.1,1099.61,914.849,4281.41,161808,90411.2,-15736.6,76782.9,18.5971
318854,294402,92,181570,164682,82,9457,132309,9380.79,17385.4,2010.08,11359.7,2085.52,154028,62303.2,-14788.7,93281.5,18.5971
343649,299204,96,271140,234538,87,11374.1,219921,23140.2,14563,3461.39,21988.2,4696.74,168974,136354,-15473.8,80580.9,18.63
394908,342893,89,254686,223973,86,10863.7,133777,16528.6,23014.1,2982.41,2551.02,2106.5,142429,140689,-13850.4,74179.4,18.6353
349113,307177,89,304711,265804,86,16300.4,223219,28969.6,13669.7,-575.186,3031.75,6082.1,194722,132225,-19755.3,84113.2,18.6353
348877,290138,99,132371,108770,84,12957.7,171063,5869.81,13751.1,4759.91,10438.2,2910.98,110968,103545,-7930.24,73044.3,18.6379
387340,333076,93,296112,247615,89,10759.6,118475,55755.2,17548.9,5423.3,-723.762,4132.18,129268,146544,-14315.2,93599.5,18.6458
377972,322487,102,306205,257527,89,12863.8,205714,22465.7,17628.2,2087.58,-5166.07,4163.04,116976,147574,-8188.89,75828.8,18.6524
287029,264356,85,139239,129652,81,7217.12,178509,3888.36,26032,-65.7885,-788.848,1973.07,120187,75239.2,-9035.18,117487,18.6656
