"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","MCL,BAX AF488-Alexa Fluor    488-A","BIM AF647-Alexa Fluor    647-A","CD5 APC-CY7-APC-Cy7-A","CD19 BV421-Brilliant Violet 421-A","LD Aqua-Fixable Aqua-A","CD69 BV605-Brilliant Violet 605-A","Ki67_BV711-Brilliant Violet 711-A","Bcl-2 PE-R-PE-A","IgG Rb AF594-AF594-A","CXCR4 PE-CY7-PE-Cy7-A","SampleID","Time"
288591,248000,92,282215,235014,87,15153.8,216726,11147.9,12965.9,3032.71,2822.39,3024.56,209132,132739,-23151.5,113125,18.8698
290838,264520,86,220055,199533,84,7876.01,198053,9725.33,47211.6,2697.39,16067.9,3160.78,336245,79546.8,-34087,70606.4,18.8738
403741,334395,97,372389,298057,92,18295,224471,48722.3,103848,1514.62,3500,11451.1,167537,138163,-17728.6,128390,18.9752
456040,404841,90,322599,285283,89,22566.1,414175,11548.6,91589.8,1912.64,1296.08,4927.04,250081,182419,-26671.8,65956.3,19.114
310926,281852,89,149439,137682,81,9076.6,219266,12300.3,52604.9,684.954,13106.1,3002.41,315031,68096.5,-34626.5,56463.6,19.1447
263904,243687,80,260622,246607,81,8482.12,136570,8415.37,50643.6,950.712,19427.7,1427.45,292230,72036.4,-31189.1,89349.7,19.2768
407528,364088,89,257927,229640,87,22772.7,312758,33001.4,94344.2,3133.7,5988.56,4923.57,195320,170186,-22264.8,77540.6,19.2861
302281,276905,86,227474,206156,85,10923.1,212729,8044.48,71819.3,704.122,40142.2,4333.16,278180,94281.2,-26725.8,73834.5,19.3502
246851,226415,82,146657,129862,81,4954.92,170367,6678.37,46584.2,1616.34,21101.9,1888.36,302409,55122.6,-32030.9,100166,19.3515
345901,298258,89,310728,268936,88,18053.2,202984,60293.6,120536,5563.88,1310.16,5765.65,132904,105401,-13855.3,85765.4,19.617
303426,276070,86,141681,128657,82,9981.37,162913,9984.13,69152.8,-24.2366,21080.1,1398.9,235204,60791.4,-26236.4,74510.1,19.7104
387300,336795,91,317736,273101,89,16463.6,332795,21072.2,138515,2486.04,3082.15,6934.67,218118,170539,-21957,71729.1,19.7625
412702,361954,93,320039,274027,88,18562.4,317358,21323.4,81681.6,1935.42,-984.306,5606.78,278676,153636,-29689.7,69678.3,19.7665
345827,308930,86,221050,194917,86,14559.1,198145,49437.7,88875.7,1363.34,9353.95,2704.58,227868,123281,-23668.8,104276,19.7745
391205,334511,92,276385,233007,89,18867.9,338511,27761.8,147886,1820.7,-1338.08,5986.55,228835,166395,-23988,116579,19.8372
313726,287974,83,248200,218006,88,11268.3,182781,7274.59,53294.8,2082.58,6084.64,3776.18,442188,110448,-47320.7,105263,19.8813
323746,285525,90,287185,248626,88,18463.2,323177,31357.7,96951.9,2909.41,6794.56,4816.23,200885,152449,-21717.1,90815.5,19.9667
324455,292308,87,241535,214477,84,12444.6,236654,6861.2,77182.4,-98.8793,2646.38,4681.36,182487,117225,-18889.3,106912,20.0894
369517,336039,89,203306,178026,85,16687.6,309945,11823.1,73619.7,2825.37,4757.5,2640.95,323926,107079,-35127.3,88302.8,20.451
255532,217103,85,245760,200283,86,10582.4,221405,13333.4,78298.3,-729.429,31746.1,5760.23,241859,98845.8,-23095,85655.5,20.4857
355202,316126,87,232829,202235,88,13128.8,228583,18926.5,56809.6,-294.513,2228.09,1927.31,187668,111861,-20628.4,62266.1,20.5458
322295,284312,91,208814,180923,84,12743.7,180374,33670.7,91297.8,1820.52,5032.54,3824.76,116464,107220,-11812.9,95075.9,20.7006
430654,377691,91,307980,270691,89,16198.2,203499,19910.1,102301,5068.79,226.233,3261.33,211909,116642,-23939.8,76055.3,20.8073
333277,307609,84,273559,247062,86,14972.8,305416,28291.4,50966.9,893.615,14852.6,3745.81,284853,130049,-30303.4,115750,20.85
375716,334497,88,288622,254281,88,16492.9,280102,26624.4,96667.8,645.622,783.329,5590.9,181815,128682,-18640,43830,20.9941
337307,310233,88,202422,185221,82,13776.6,248883,6881.1,26705,682.223,11110.1,1991.46,357175,106334,-38529,101888,21.0328
359439,328829,84,253226,226345,84,15525.5,266296,40863.4,54158.2,2196.8,10571.6,5261.68,190471,119469,-19769.7,78454.7,21.1316
357384,318347,87,224819,197830,87,11397.2,191377,17257.6,69092.6,3960.9,28774.3,2119.46,237127,94742.2,-24600.3,117720,21.1489
324465,299687,83,223919,200396,87,14818.4,244788,29013.7,81789.5,-234.786,3847.74,3115.09,218174,138774,-22052.1,125132,21.1543
384637,331881,102,313732,267697,89,17354,268870,21454.1,91760.8,2339.51,1536.49,4373.08,280382,135665,-26695.8,95868.8,21.3584
437410,383170,91,266142,229687,96,10014.6,254151,23137.1,21796.6,3181.23,-2189.23,3412.75,305241,106050,-33684.7,59195.6,21.3758
381415,321939,97,318706,254055,99,14616.8,254644,25194.7,83809.5,3846.1,2159.05,6384.25,287925,136001,-31807.8,68195.7,21.4985
382714,342878,85,156248,136722,84,10327,201675,17254.9,95029.2,3306.04,25559.3,4177.3,171369,106447,-18356.5,104734,21.5493
355689,309491,91,322172,274812,87,15257.4,200964,11720.4,74388.5,3957.21,7182.38,5027.55,279502,102333,-30854.3,81949,21.64
307092,278066,85,242835,217473,85,12136.3,237815,17445.2,68029.5,-1197.75,48805.5,6102.17,468776,124403,-48219.3,97723.9,21.7601
364191,299484,96,367095,303151,91,17491,199289,33446.5,98458.7,1938.5,9643.69,9102.51,201963,113291,-16927,95556.8,21.7801
285702,265437,82,187570,173815,81,7475.13,170562,4808.4,35191.1,278.671,2837.33,1302.31,407056,75011.8,-40368.4,85581.1,21.8962
329945,297434,84,217224,194276,83,13424.5,212295,29771.8,41330,-492.474,305.201,3778.48,128289,94653.3,-11176.2,93450.9,21.9829
222793,209385,78,94584,87030,77,5230.64,99521.3,10624.6,12435.6,3154.01,3301.68,2972.47,58111.2,23476.5,-3618.86,126299,22.1137
327455,296350,83,273448,243894,85,12966.7,287290,24423.1,105764,95.5835,134.389,5774.52,181644,133312,-18686.8,123340,22.4647
374936,328992,88,305373,268498,87,12765.2,233045,39641.5,120975,2019.71,4447.17,5038.86,202903,114766,-22140.8,94519.2,22.6168
340253,290890,90,344017,289246,89,13572,239746,48662,110260,3664.51,-419.473,8689.09,341321,125921,-37524.3,83276.7,22.6421
352370,321049,83,196353,177080,82,13477.8,264542,14831.2,59283.6,800.968,1666.87,2623.94,209563,132914,-20925.9,46243.2,22.6835
300731,252706,88,320907,268901,88,10436,242149,25003.9,101113,922.091,2092.04,8119.88,224557,101575,-22663.9,132998,22.6875
275199,256794,82,183855,168368,82,8490.12,185245,4499.5,102797,687.775,-2153.19,3023.85,341670,71407.7,-35979.4,89775.8,22.7649
384038,323910,90,374644,321125,90,17884.8,223240,53770.7,112041,1097.67,7496.08,5072.93,257684,144568,-27607.2,56915.7,22.7916
310820,278459,90,208195,190106,86,10475.7,168625,5904.23,60092.7,1744.05,19605.3,3943.75,436565,103281,-47362,117884,23.0251
399523,360773,87,221443,201901,86,18098.5,261083,30702.3,63510.6,3833.06,994.006,8275.93,118271,104303,-12213.4,87010.1,23.0611
296264,262744,83,268149,230542,85,12424.1,206789,17397.6,87088.6,2528.41,9075.15,3113.5,202509,71488.9,-22326.9,36818.8,23.5028
283902,238074,94,380872,316157,90,14860.4,238333,21830.3,119354,1712.03,61.9006,13039.5,253733,131468,-20672,117513,23.5162
343406,302229,86,218174,189742,86,12361.5,216470,31616.1,101568,2446.7,22435.8,6676.9,273324,110603,-27806.6,115724,23.7217
297548,276425,83,175606,162351,82,9517.63,176646,12761.9,115425,500.611,24070.3,3421.05,298386,89064.8,-31662.9,104716,23.8111
340503,311739,93,254665,224097,98,14211.1,283224,33660.9,68347.7,3392.17,-743.206,5167.19,149071,127627,-14908.9,76494.9,23.9418
337254,284812,91,302462,243954,89,14076.4,218960,12517.7,135080,2977.79,-550.972,5155.32,265534,106245,-27540.7,78343.6,24.0046
335233,299901,99,146401,125074,99,6985.33,134646,18754.4,8152.55,4796.48,1265.35,1052.88,97950.4,50734.9,-10434.9,102422,24.0046
436546,381504,91,239066,208903,89,25452.1,278994,62608,115315,568.455,1751.4,3225.76,134701,150878,-15076.5,85863,24.0806
233497,207127,83,267465,236340,83,11662.3,196483,31400.2,85399.2,2061.75,1713.6,8385.12,122434,79733.8,-8915.7,73663.6,24.5076
398245,357555,90,215011,189489,87,15121.7,192413,11793.3,47973.1,2441.27,12994.8,3348.43,305175,89255.4,-34277,100013,24.7772
308499,268183,85,387171,281546,92,15703.5,271911,20233.4,92960.7,4351.26,-1615.38,4878.97,282667,137795,-31009.3,98783.9,24.8065
354838,303286,99,230728,197388,88,9837.58,181514,20604.8,65783.2,961.538,23007.7,4813.07,267681,94173.1,-28617.2,34765.6,24.8879
300112,269738,84,259434,228107,85,16176,195626,10479.5,80545.3,113.025,1375.54,5117.19,64565.1,132681,-6302.99,93764.3,24.8946
374094,331586,88,212383,184385,87,18328.4,237326,16474.7,35670.9,3431.17,-82.1061,4612.25,142195,134195,-14190.5,86965.3,24.8986
366599,323123,92,234399,204830,85,15225.5,255052,33861.7,48723.7,3963.84,-405.412,3008.91,106668,97553.7,-9654.65,90894.4,24.952
424197,383506,87,235124,208765,85,15812.8,166638,16233.3,45700.4,5491.36,-209.048,3809.61,107584,65299.4,-12136.6,21845.3,25.0654
400164,362998,92,219490,201558,86,17052,305245,12351.9,50172.8,3721.72,5177.14,2950.18,157503,132573,-16430.2,107411,25.1295
267911,246920,83,198687,178124,81,6816.32,152181,7730.14,55401.9,1661.27,8686.68,3994.98,402712,73026.2,-39332.7,42910.8,25.4697
317746,266707,95,260587,214226,90,8823.68,225423,30116.4,82127.2,1802.15,-1190.17,6979.28,206162,106914,-19790.8,62017.1,25.6192
320409,284573,85,212776,179753,85,13013.3,179897,20240.8,77561.7,4296.76,3542.47,6069.68,143919,92182.7,-15937.5,88477,26.0222
258661,227540,83,291787,254046,85,10325.1,191537,19018.6,51515.4,3741.69,4492.72,4085.34,173166,87686.4,-17692.1,102822,26.1583
372323,300485,92,282934,227819,89,6416.17,184638,43684,150374,145.527,-359.855,6167.87,369780,83945.8,-41353,99852.1,26.1823
386742,334959,91,283941,240062,88,20619.3,327620,29624.6,93131.6,1865.85,9979.1,5093.85,148795,161571,-13455.5,77169.9,26.233
306108,286047,82,138495,127152,81,4939.78,120427,15964.3,70225.2,2173.91,18634.2,2531.07,280032,50599.9,-27290.6,93497.9,26.3424
324689,297018,83,216000,189678,84,11360.3,208777,10390.3,88627.1,3803.9,33210.9,5331.86,367838,110365,-37924.7,85738.3,26.3624
388002,345210,88,330916,293098,89,18729.7,336041,42665.8,109818,977.96,3266.39,6546.39,231859,157949,-24386.1,114305,26.4679
325515,289162,87,198336,170870,85,10355.4,230229,11322.3,58151.5,2390.68,2428.96,4229.96,190794,82946.4,-21278,63704.2,26.4919
321837,292052,86,271121,240095,85,15409.5,191553,35752.1,82119.9,1705.68,2126.82,5931.92,149580,101421,-16689,79361.4,26.5279
297033,272057,90,221656,198200,84,10351,254104,9148.17,67199.7,-44.8377,26598.8,3756.09,417434,100145,-44255.8,88962.6,26.7174
413004,370519,101,272556,242814,87,21772.4,329139,29552.7,110260,4732.94,154.104,4872.29,118131,169173,-12215.2,130012,26.8255
366727,336102,86,220384,197118,85,12445.2,216294,4274.95,120513,659.963,-2800.78,3585.23,280544,111513,-27649.9,109287,27.2472
297155,268553,90,251304,221670,86,10917.7,215251,19344.4,72435.5,620.015,3234.81,3469.82,245598,116703,-28233,39500.1,27.3819
252968,218536,84,280253,244785,85,9899.83,193395,16630.9,91300.9,6183.9,16711.4,3535.56,226471,85578.2,-24857.6,59446.4,27.4433
350645,308754,90,286138,250937,87,17007.7,222854,29311.3,79396.4,-69.3138,941.362,5149.3,214820,135916,-22486.5,111117,27.6528
437796,374691,91,337287,286260,89,20701.5,292681,23657.9,56237.9,3560.8,4850.71,10414.9,215361,149946,-21299,88258.2,27.7289
356987,326219,88,207206,190213,84,18780.8,254797,25293.5,61241.1,1183.68,2658.6,3314.09,126813,125916,-13655.3,80055.5,27.869
339579,303967,87,236584,215492,86,10189,280904,14743.1,76830.7,-1086.14,9198.54,5184.09,491206,131516,-51435.1,127830,27.8997
411715,370953,87,237628,210983,87,15063.6,169807,9274.14,56295.8,3677.75,5551.98,3452.67,478898,97140.5,-53814.7,75945.9,27.9277
308557,274512,86,243199,215050,84,11656.1,218657,68992.8,89790.2,1722.14,13199.2,4813.03,103665,98373.3,-10514.3,54913.2,27.9797
227074,204858,80,212912,196419,82,6794.05,137727,7147.84,45393.9,1382.5,39938.9,2135.52,300313,63256.7,-30875.4,51152.2,28.0531
325425,296754,85,241912,211963,86,11685.4,217277,10388.6,83111.7,2102.46,12091.8,4366.86,423117,113444,-41298.6,64739.9,28.1519
296760,271852,84,183233,165377,82,9057.89,177672,21268,85723.6,191.919,39783.6,2881.18,260106,85765.4,-21509.1,81962.6,28.4348
388929,353561,87,275506,251261,85,17052.4,242491,25787.5,75043,1250.96,1161.19,3817.64,132402,129113,-11930.4,73203.1,28.4548
258586,240274,81,148848,137935,80,7890.27,150266,8442.19,64523.5,64.9028,35069.1,2102.69,261579,67858,-26209.7,53136,28.5348
415958,347151,90,311561,251523,92,14144.2,314329,4349.76,69876,4043.51,38335.1,3658.93,547941,112013,-60184.5,59534.5,28.5949
340134,296989,88,269773,240773,87,16319.2,239987,34933.7,94075.2,2131.35,1051.63,6848.19,177110,128840,-15401.9,94929,28.7657
405759,367611,90,268256,221079,86,15267.9,220296,27518.8,79955.1,2657.96,6769.23,2563.47,120085,92140.1,-12056.3,89164.8,28.7964
287135,259683,84,249486,228833,83,13086.8,407574,14891.2,24903.9,5917.49,1326.82,5613.67,197888,66613.1,-14712.3,128440,29.1754
330233,287122,99,225197,179899,99,10817.4,202356,8292.31,94269.2,49.6809,18328.2,3892.17,357778,96364.1,-37762.3,84837.1,29.6811
302110,273888,97,210456,188252,83,11480.5,192348,13706.4,64389.7,4290.05,22544.4,2900.68,325545,58366.4,-33425,64598.6,29.7118
341934,299555,94,310051,270353,88,17395.6,253189,24244.7,41402.1,2967.86,6211.94,7709.73,250508,126132,-26674.9,97324,29.7251
417786,366764,92,353028,298070,102,27829.5,443098,20854.7,74119.9,1439.33,-207.598,10318.9,194626,268090,-17634.8,80539.7,29.7371
324092,305223,97,204536,184435,83,9305.84,228786,12400.5,74731.6,1486.67,23483.7,1661.93,335284,80406.2,-35414.1,81952.2,29.7545
285721,237347,88,141872,116259,84,2970.39,58424.2,19037.2,28509.5,1664.07,1660.47,3494.92,96436,12070.7,-4786.58,71798.8,29.7732
344965,298967,89,271632,226074,88,12344.9,241342,34333.3,104916,2982.69,5074.73,7202.05,196289,104095,-21160.7,86991.9,29.7838
333243,297171,89,218072,187560,85,13166.2,252732,26957.1,59508.6,502.649,6095.45,5105.54,196186,107025,-20146.7,106232,29.8012
275458,257334,80,186771,170919,81,7909.05,175414,4605.47,86934.5,-630.859,6698.75,3194.08,378990,71815.6,-41675.6,91553,29.8346
386762,329033,90,271632,225365,88,20612.5,274899,26045.8,83388.6,896.099,3268.06,7451.15,125793,188559,-6511.94,82345.6,29.8346
358703,330685,85,214914,198150,85,13001,247967,17689.3,50506.9,3340.19,772.126,3694.46,173682,92937.5,-18684.1,107448,29.8412
466551,364460,101,276003,210215,93,21077.1,337612,11351.3,62126.5,1204.82,-2298.34,6666.46,177516,189791,-18604.4,83143,29.8532
372325,314168,102,322888,266201,89,16174.3,250087,25524.8,72403.2,121.866,-1479.47,3845.71,291285,148180,-29639.5,101489,29.992
269044,236280,85,319531,275607,85,16013.8,242661,30762.1,76909.2,2042.89,-667.847,19021.7,191617,120366,-20449.4,109797,30.0307
325379,291313,90,245261,214125,86,13551.6,232118,11031,98770.2,2524.76,2741.9,4357.5,312990,113664,-29440.8,82205.6,30.0547
278794,264380,81,177215,167199,81,8713.6,154658,9696.84,36580,1255.73,18468.1,1732.07,222421,52101,-24576.1,97804.3,30.3723
379125,331117,92,290608,253543,87,19151.6,247472,39615.9,79619.6,1603.54,2724.08,5698.36,270623,162304,-29122.1,100235,30.5004
341525,300699,90,363331,310992,88,15449.5,232446,15230.4,128305,1163.1,6910.37,5310.49,301425,140219,-32568.8,98767.9,31.0182
396657,340629,101,270119,218466,88,16757.8,238056,47623.3,114182,1794.44,5185.95,8035.45,162566,125404,-16079.4,78233.6,31.1222
325857,278562,92,358217,302631,89,14425.1,223338,12813.3,82903.9,991.2,534.6,5111.62,304965,115521,-33253.7,80736.9,31.193
368733,329077,93,246362,213898,87,12047,292928,6683.05,90576.4,3139.34,28051,2732.8,412821,109159,-43370.3,94831.5,31.257
339903,308044,87,207622,189878,85,11247.2,231486,7950.02,46537.6,1021.92,15054.9,2859.72,504248,98479.8,-55915.4,103747,31.5012
368242,330194,85,216957,186588,85,14216,210884,19542.3,85310.4,3000.57,19567.1,2637.14,238744,111122,-25608.1,71479.7,31.5506
230173,203516,82,245002,215004,82,7655.06,169630,11283.4,83348.8,1770.87,304.857,5071.03,291377,76744.8,-31899.1,103287,31.6
448862,388318,91,307322,261036,92,20117.6,320574,25605.9,104967,1637.13,1190.86,5018.27,250004,159893,-28162.1,94080.2,31.6747
312441,283593,94,170401,155270,83,11144.8,208384,7150.01,72574.7,75.784,19626.7,3509.5,351901,110292,-36277,78277.4,31.7147
351934,302931,89,221214,182554,88,12712.8,245871,28259.3,37495.9,962.104,732.471,3284.21,159595,101997,-17125.7,72852.5,31.7854
277511,250741,83,170424,151348,81,8828.65,210839,10406.1,58971.1,3934.95,20749.3,2821.66,325182,95165.5,-30617.7,89907.1,31.8402
306603,277624,90,197991,180670,83,9793.32,94491.4,7174.14,20511.8,1616.01,-68.0264,30030,101091,50734.3,-9513.09,91500.8,31.8655
311758,287295,87,195680,172856,85,11166.8,157365,12893.9,39082.3,3361.56,17271.5,3864.58,336781,84622,-35523.8,80106.5,32.2738
355081,314826,87,247864,217386,86,14604.6,227603,20329.2,80100.4,298.694,10675.4,3285.02,211805,131426,-21900.7,63744.9,32.3045
418900,380184,88,313987,282362,88,16950.7,275314,23239.2,59681.6,2283.64,1402.37,4377.66,182194,142142,-19921.1,78124.2,32.3045
326076,292068,85,242599,211672,86,13303.3,227822,25122.9,66698.2,1152.28,9683.75,3885.85,227277,103693,-25137.5,106900,32.5647
386837,325452,89,247792,192148,92,13660.1,204832,17781.3,103530,2685.74,55136.1,2322.71,374102,104184,-38478,60604.4,32.905
314842,288112,83,187765,170712,83,11253.3,214209,6776.5,47241.1,679.299,16105,4711.51,267978,98361.9,-24924.5,80412.2,33.0304
390783,343834,91,291800,248370,89,17877.9,278902,18575.4,109033,-1266.87,-1227.12,6969.17,150502,177138,-15360.3,152917,33.1145
457332,353883,98,284268,227029,94,4424.59,135500,19996.1,80326.6,4998.87,3235.91,2002.5,199794,10519.6,-20996,78211.5,33.1279
324042,295664,85,215347,193045,83,9106.96,182427,4274.53,67269,1301.54,4309.02,1352.74,480338,77620.1,-52559.6,78005.2,33.2159
439465,349940,94,257946,207235,95,7283.54,257269,36032.5,109997,488.858,1867,8526.59,268988,98768.3,-27567.5,89965.4,33.2773
346855,311886,85,244213,221783,86,11918.1,191451,24378.4,79036.1,291.957,1806.07,4089.09,344871,100384,-37279.7,63700.1,33.2907
358376,317159,93,220193,196367,85,15634.9,284443,55685.6,105065,-727.076,9372.96,5768.28,168204,146094,-16391.8,90137.5,33.3253
400774,349549,95,246815,215277,88,19233.4,226217,54737.7,62441.5,1263.06,3539.89,5091.14,126508,142547,-7478.89,71004.7,33.4401
427136,377350,93,273485,239587,88,15452.4,282788,19389.9,128533,1182.96,8072.18,4576.55,228109,114961,-24691.1,101608,33.5856
359546,331732,89,156051,142770,81,14506.6,181101,12941.6,36154.2,2449.01,10823.1,3023.07,170435,99822.8,-18531.6,105080,33.7123
347988,309028,86,253039,217557,86,12298.5,209504,16173.3,80576.1,1456.15,2763.17,10182.2,214374,111091,-22910.6,91212.5,33.8231
379933,331069,89,294183,254369,88,16484.5,184324,12200.9,93053.5,3302.73,-830.823,7144.53,193669,89371.8,-20960.4,82406.6,34.0366
358070,314147,86,315996,268020,89,19092.3,296185,18933.5,92957.2,666.435,-672.949,7837.67,238939,148151,-23924.5,68902.4,34.2568
317419,268172,91,280118,234253,87,11336.8,242017,30612.1,124611,513.924,1445.81,5155.14,247038,107571,-14865.2,110901,34.4116
287979,263654,88,225728,205699,82,8165.17,167223,7626.94,63452.1,123.721,29409.9,3767.43,309365,65357.8,-34047.5,115496,34.5357
332002,301079,85,277739,249318,87,15494.8,314563,7980.68,69279,376.696,7008.15,4782.43,282630,149892,-28808.1,38533.1,34.6371
324263,299031,88,186965,173353,84,10027.9,195582,6905.91,44460.5,776.883,20108.4,3349.77,235531,97750.3,-24603.6,111906,34.6944
334813,287661,90,303361,251288,100,15244.9,197960,51270.9,88444.7,1940.5,2196.5,9820.43,188018,92796.9,-21294.1,113406,34.7812
397375,358036,89,242452,219037,86,23815,241936,30392.4,80834.9,3004.96,5679.15,2635.04,118536,117917,-13323.3,130688,34.8639
340777,304146,86,230535,203289,86,4423.71,79879.6,11743.6,73243.6,4749.17,11947.2,1435.66,431962,18888.6,-48982.3,87373.1,34.98
330078,277742,86,279809,199804,101,6903.56,154329,58888.2,107502,2367.79,2135,5284.6,184354,73189.9,-19443.9,60520.7,35.1161
251086,235183,79,179957,164982,80,7414.45,132714,23777.5,62884.2,-155.188,16737.6,2521.42,214964,51027.6,-22499.4,89621.5,35.1948
371867,312052,93,296701,238797,90,18766.1,320003,10435.1,61791.7,1188.39,2494.7,4889.63,320171,164218,-34082.5,126082,35.5071
373584,313472,96,242685,198132,89,5238.46,125045,7179.24,110747,4762.39,3810.88,2066.6,191845,19184.6,-20846.5,80241.9,35.6312
362179,312055,86,271435,227630,88,13501,237068,7010.29,11358.5,2788.68,778.627,4514.18,264595,117353,-27950.7,91728,35.6672
364524,326983,89,224643,198468,86,11948.8,206923,23816.3,85947,2273.25,15882,4140.04,293344,99989,-32274.5,56766.9,35.6992
353944,314550,86,220098,199307,85,11641.3,172042,20080.5,41184.8,2085.39,6293.84,4776.38,271581,74998.4,-29069.8,75106.5,35.846
267174,243079,83,260105,229001,84,10589.9,178835,26191,71551.3,2313.51,9352.69,4875.72,214362,108225,-20915.1,77657.1,35.9888
394476,350118,90,239324,212403,86,11292.8,258565,22054.5,86912.5,3440.23,1770.02,5084.07,262566,120204,-28877.7,78821,36.1783
337418,300704,85,226863,195012,86,12373.3,213270,28223.6,72374.1,1440.74,2430.08,8818.95,173526,94436.3,-18052.6,102806,36.1943
263254,246942,82,160668,145334,81,7396.53,193293,5070.14,92037.3,-168.32,21892.2,1856.79,256700,71888.1,-26159.2,114178,36.5426
428125,379120,88,246399,218931,88,19987.4,219064,19602.2,75862.4,1777.23,2855.14,3387.85,184489,130271,-20144.8,88492.1,36.6774
288671,259815,85,163645,143105,83,7282.35,144687,4688.37,56220.9,1501,26960,2661.94,278631,66682.4,-26333.6,70643.5,36.7401
389670,353286,85,248378,218634,87,16793,315003,15700,112978,3033.1,523.901,4694.76,218065,147198,-23926,102612,36.7561
380348,342965,88,179483,155473,85,13248.9,179109,31725.4,74165.7,1365.9,29076.8,2388.59,171907,92271.8,-19000.3,76936.9,36.9536
284449,259214,87,182418,160523,84,9377.52,169923,6497.18,62480.8,978.681,18467.6,2484.77,295764,71922.4,-30826.9,126694,37.0096
338473,309384,84,182710,162726,83,11498.5,244869,17011.3,70468.9,876.788,31233.5,3880.51,335065,112831,-32018.2,151433,40.7885
410547,361757,93,220805,188211,86,13852.9,261239,15478.2,54582,2094.37,138.789,3797.25,196626,105828,-21420.8,217390,40.867
468946,412529,97,306046,264768,89,19563.9,262983,30068.5,111206,2547.91,4694.2,4643.9,197160,151671,-21020.9,196618,40.9699
260171,236230,82,203448,184073,83,5907.29,125694,12045.7,67257.2,2958.86,34124.5,3311.74,254122,47880.1,-26213.7,165334,41.0146
446817,400613,91,269931,236626,89,16699.4,208068,16971.4,71955.3,3257.55,7677.02,3072,157169,95885.6,-15113.8,190350,41.1243
368044,320900,89,269452,227167,88,15581.7,299658,49537.7,71047.4,1297.47,733.812,7813.77,142122,128368,-14477.1,135969,41.1825
259463,242090,81,150251,139685,81,5492.49,165266,8208.19,49741.2,272.574,-381.193,1574.98,175621,48095.9,-16823.9,164084,41.2529
329207,297452,89,198693,179253,83,10367.6,246419,4248,37125.5,361.093,8113.34,4183.2,362231,92843.5,-38877.3,161279,41.3639
423140,364126,92,295976,247182,93,18241.6,263023,18702.2,83997.4,3891.5,-514.349,5742.99,494660,144565,-54210.1,203387,41.4708
286490,264727,82,145809,128411,81,6215.86,147127,5312.09,70428.1,195.421,37731,3736.98,287944,66018.3,-29306.7,192081,41.6617
422377,382422,87,267951,237841,89,12525.1,185332,19873.4,75125.9,1825.67,7223.65,4002.16,198457,101310,-20270.4,146721,41.701
414323,372063,90,205098,183820,85,15330.1,298761,11797.8,46825.1,363.884,43147.2,2714.61,351179,108789,-39076.4,178541,41.7958
353227,312777,86,237639,203713,85,14905.1,270962,42865.2,65734.9,1875.09,4416.61,4595.75,161442,127712,-16584.3,195609,41.923
348204,309153,88,276320,243421,88,12972.1,240412,35440.8,88264.6,1074.26,11584.7,4759.37,223084,135202,-21798.8,200661,42.0652
351379,303246,100,267610,231795,86,13709.4,247357,30519.2,69990.4,2065.47,-1670.64,7604.12,261095,118259,-28370,148345,42.0963
311092,278343,87,181224,155922,84,12394.5,257087,6146.08,62010.3,-1034.99,59067.2,4477.72,347013,107729,-31013.5,172203,42.1085
281950,254771,87,221177,200001,84,15175.4,232479,9987.29,38920.6,232.868,22869.2,4701.04,315157,130917,-32305,184902,42.1207
312739,286506,87,175250,159483,82,10460.7,195004,8887.79,88074.4,1245.78,28277.7,2806.84,308368,100437,-31682.9,179647,42.1329
322292,290796,98,217576,188523,98,11294.3,191480,5119.94,56087.3,2350.24,15728.6,4124.32,317765,90968.6,-31025.9,198985,42.1491
373454,339007,89,275314,248009,87,15711.9,250746,16320.2,81968.5,-823.262,60989.4,3797.47,362329,148850,-38810,161829,42.1925
331965,301737,84,227254,204632,84,11707.4,171917,11134.6,33569.8,380.327,2931.8,2963.73,384244,103419,-40734.8,170595,42.2168
321565,285499,86,286748,258202,86,10583.1,206967,30664.6,58369.9,2590.66,8.66773,8681.26,231592,83456.6,-24557.9,157114,42.2195
381323,341834,88,205049,177167,88,16083.4,260575,15815.3,93205.6,3293.13,13352.6,2521.23,345688,158350,-33300.9,163115,42.3766
342698,315673,87,189993,172229,83,10568.5,209631,10107.4,102750,669.874,2057.78,4932.36,265590,107582,-27158.7,165079,42.3942
344421,295998,88,346406,289142,88,10017.3,256372,19752.5,105267,2858.7,6287.73,4919.12,287869,112886,-31013.7,163826,42.3955
450499,378613,95,341995,288683,91,21516.3,255316,46053.9,9092.47,5987.76,1080.33,4402.74,289750,134636,-32571.9,186606,42.405
403157,353983,88,241115,205766,88,15711.6,268434,15053.3,51218.9,2135.11,3219.61,5965.59,244960,108867,-27147.8,148185,42.4132
444617,377327,98,375318,301659,93,16510.3,222716,21161.1,8505.15,5471.27,1237.09,6059.56,265667,127019,-28603.6,160283,42.512
389003,337600,92,215099,181124,87,14177.4,242791,11152.2,70469.5,375.683,-158.158,4553.99,208475,138900,-22434.2,209770,42.5147
251750,220208,82,293750,255672,85,9979.62,169083,10838.3,58267.4,1349.98,19475.9,3788,403676,77574.3,-41856.3,194491,42.5391
208639,190709,83,215752,184855,82,6732.65,118041,8398.98,65052.5,629.98,48131.5,2860.19,304489,45639.2,-32585,197949,42.6352
