"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","MCL,BAX AF488-Alexa Fluor™ 488-A","BIM AF647-Alexa Fluor™ 647-A","CD5 APC-CY7-APC-Cy7-A","CD19 BV421-Brilliant Violet 421-A","LD Aqua-Fixable Aqua-A","CD69 BV605-Brilliant Violet 605-A","Ki67_BV711-Brilliant Violet 711-A","Bcl-2 PE-R-PE-A","IgG Rb AF594-AF594-A","CXCR4 PE-CY7-PE-Cy7-A","Time","SampleID"
264482,239623,85,293515,267834,86,2087.16,-1440.06,17791,48398,166.799,7512.91,2444.98,269.935,24603.3,360.679,0.127992,1
262217,240532,90,224028,209357,85,1907.14,-821.473,7737.9,16122.1,610.57,2695.41,1512.34,236.19,19124.1,2055.01,0.140086,1
346927,320246,88,272343,246434,89,2986.81,-1027.31,29949.6,47691.8,3648.01,893.767,1550.69,-601.863,22556.9,-541.065,0.142101,1
298177,273644,86,377029,338399,87,9103.57,790.939,5756.65,13642.2,4188.83,5401.94,1356.75,-111.033,9237.56,90.0824,0.142101,1
310250,290927,85,223074,201837,86,4206.52,542.084,10397.3,35298.1,2770.16,3748.35,2536.08,-431.628,15813.5,279.456,0.149156,1
290050,267690,98,238228,215745,87,3913.53,1207.19,9100,34577,1289.26,11906.2,1817.31,169.506,11536.8,114.875,0.151172,1
335099,312311,88,220631,204232,87,2915.27,-418.538,3996.54,30103,2331.81,11581.8,1765.49,429.528,17701.3,4732.83,0.159234,1
275643,229485,100,485884,398815,92,4085.38,-1761.64,19975.8,80117.8,1839.15,-506.935,5683.54,39.9613,35769.8,424.869,0.162257,1
326329,303071,86,224869,206908,87,3364.13,-1256.88,8573.84,44232,2172.51,5691.53,1589.43,-1450.02,24424.5,4761.87,0.169312,1
251209,187920,95,167448,119681,92,49604.8,688.413,6912.69,38458.8,476.682,9646.23,198.776,-11.078,16929.6,3333.48,0.182414,1
195761,168990,88,246706,214822,85,2681.03,1347.16,7713.8,44254.9,895.413,3460.35,2200.78,1263.11,19855.7,1260.08,0.183422,1
289732,267777,91,220336,199689,85,1975.09,335.883,7750.17,49194.2,1669.63,1152.37,1047.57,785.325,21332.5,1116.68,0.192492,1
282357,261207,85,234958,211972,84,3702.74,-1491.2,10677.9,18104.6,1399.85,-7.09968,1381.79,833.401,8726.62,683.448,0.197531,1
337279,313558,90,286995,270546,86,2881.49,487.142,13112,61464.7,1173.97,15159.2,1440.49,1158.84,17997.9,845.632,0.198539,1
314717,294680,86,245396,228953,86,2681.99,-352.25,7620.82,25856.3,2768.88,10802.3,2181.41,213.367,14121.6,1663.69,0.199546,1
261501,205450,91,258182,190939,91,3079.12,97.8848,11085.5,50716.7,2593.66,4685.9,1906.33,371.798,24093.3,32.1948,0.203578,1
308605,281007,87,323897,288741,89,4707.84,-407.552,21526.7,14400.5,2890.89,4528.86,2141.43,969.961,20992.4,747.502,0.209625,1
341761,305844,89,319431,284258,90,4593.44,-1044.07,14615.4,39606.6,2624.76,5664.41,1970.6,1554.25,16515.9,-197.499,0.21164,1
269817,233641,86,329494,287047,87,2479.72,-44.4325,11674.9,86596,853.08,12052.6,2942.3,-469.726,36837.9,-124.161,0.227765,1
250583,228603,86,358891,329813,86,2626.89,-1520.16,7399.81,43777.1,2114.71,2075.42,3352.11,-1009.47,27405.9,-56.1112,0.228773,1
265073,244770,86,179927,166850,85,5662.95,-313.465,6268.25,27457.8,993.83,9938.14,1088.07,-1104.66,19593.2,424.522,0.228773,1
409999,364213,94,344182,300496,95,6651.7,3317.69,19173.3,47065.8,6067.37,10176.3,1416.04,-269.279,21323.3,839.438,0.233812,1
267573,243185,88,228911,203735,87,1965.52,-823.524,6963.63,39517.2,23.5895,3907.47,1338.93,-242.431,16496.7,333.328,0.236835,1
398221,346218,93,399910,335538,94,3988.26,-1064.56,6799.65,21514,3072.89,8307.59,2387.65,1072.5,27565.1,1837.19,0.246914,1
230215,210800,83,262798,244579,83,2274.14,1691.98,9471.19,30269.5,1229.14,1926.46,1787.46,45.0695,19775.9,2825.36,0.250945,1
251667,233527,83,235240,215463,84,1917.17,-829.148,8036.72,27237.7,1066.3,5439.92,1176.97,917.933,18550.3,3067.88,0.25296,1
233576,206053,87,341668,303374,87,3164.91,8954.46,17188.1,33085.7,3206.19,378.009,1002.53,1621.49,1874.38,1224.78,0.257999,1
265946,237159,84,180058,165641,84,21888.5,-1566.6,12037.2,30885.9,-495.83,15263.2,213.908,-655.801,23993,480.56,0.257999,1
220618,199067,91,300102,269971,89,2422.98,-910.841,9164.69,36704.9,1717.91,5979.22,3102.1,-1081.23,18490,3711.31,0.260015,1
255468,220374,87,416928,359789,98,3921.36,-513.01,15199.6,32612.2,806.175,1605.12,3296.92,408.314,39325.9,480.946,0.260015,1
280944,247790,85,282087,245301,90,3005.5,1449.52,13458.5,44297.5,2355.69,8200.3,2831.26,283.566,4446.68,1239.35,0.261023,1
222244,192587,96,325962,281275,86,2335.54,-421.617,6773.51,32249.8,128.763,21020.4,3130.43,-632.853,25633,1655.5,0.269085,1
246953,225957,83,277384,254908,85,4270.62,225.515,9494.9,14353.2,3447.77,1724.24,1707,206.047,20230,1104.82,0.281179,1
368647,324408,90,384312,330038,94,9716.15,-516.815,11121.6,27306.2,4362.9,2331.01,1329.97,762.844,19139.8,-44.2453,0.286218,1
305929,272590,95,381532,323938,91,3294.46,-144.038,11155.7,24703.2,4269.33,13686.7,1397.91,1110.35,24455.9,756.771,0.289242,1
312107,288990,87,219877,202079,86,3868.38,-1533.25,8358.15,28376.4,2346.54,24754.4,382.968,829.979,19160.3,2736.13,0.29932,1
323386,295266,87,277069,250033,88,3872.18,-935.68,17604.3,54220,3149.22,7550.96,2015.69,-628.276,16104.7,50.8341,0.302343,1
217805,201185,82,216234,202747,83,2274.48,581.859,5732.65,18287.3,401.083,6105.37,65.1189,-915.909,15016.1,368.908,0.304359,1
320051,289281,89,285446,254785,88,4205.45,-1741.52,32123.1,38549.7,3023.69,5716.52,1903.32,1638.21,15353.4,432.202,0.310406,1
266357,247397,85,296807,266840,87,3000.94,630.552,3716.12,42527.2,2160.33,-1928.99,1999.84,-151.682,28346.6,1190.6,0.322499,1
312487,284200,88,225495,206067,86,2897.62,-836.769,8221.32,46478.6,3008.62,15196.4,113.843,392.936,13925.6,744.345,0.324515,1
306639,279050,91,211145,189621,88,1754.67,-459.202,5247.79,15299.9,1698.77,4886.31,1417.08,93.7152,18148.5,2730.04,0.342656,1
272414,257637,85,218943,198164,84,1569.48,8.68305,6592.03,51129.3,-168.977,5495.68,1729.42,-937.365,17631.5,-317.957,0.352734,1
255573,238260,92,309470,289592,84,2930.29,-522.37,16682.7,51673.9,1954.7,1371.43,2818.41,340.168,20742,-193.854,0.353741,1
318810,294218,87,345334,305355,90,5148.22,-211.249,11116.9,48147.2,-807.971,6208.07,1850.99,100.718,29002,823.934,0.357773,1
357559,326205,91,354710,309774,90,4255.56,-932.257,13695.6,20971.7,2228.04,5401.99,1552.21,1863.53,23058.9,165.132,0.358781,1
226359,200123,87,356969,303885,88,-599.283,4664.8,19408.8,28774.4,1285.85,307.597,931.429,36.7748,14032.5,1315.71,0.369866,1
331639,290581,91,439660,376454,91,2903.77,-373.405,16836.7,35849.2,1385.55,1746.21,2230.98,627.762,31111,255.872,0.369866,1
291785,266890,90,275217,244320,87,3713.37,190.55,13266.4,28096.2,937.731,2169.67,1582.11,8.22583,16994.2,1778.89,0.374905,1
257301,244989,84,189799,176584,82,2435.1,807.446,4011.92,21089.4,1875.93,9825.73,663.995,503.455,14226.6,5447.12,0.38196,1
307344,280599,85,349418,313148,88,2603.8,-972.552,13452.7,29100.4,2764.76,3622.74,1427.34,-858.044,21951.9,80.188,0.386999,1
299490,279168,88,272720,255419,86,3929.49,137.617,6886.17,24576.6,2421.32,12197.7,570.397,30.3915,15930.2,7.48411,0.389015,1
332348,305648,89,259553,236777,88,4386.66,-1979.4,22824.3,48155.5,2384.93,6932.78,599.179,929.88,18312.6,1367.67,0.409171,1
307505,273227,92,549331,478808,91,2886.11,-1164.95,14455.9,20379.1,2678.2,3442.17,3188.57,-1108.93,22414.4,1320.75,0.417234,1
223963,193029,86,357710,295257,89,21511.8,-238.992,12572.7,31979.2,2482.1,5837.62,47683.4,-452.393,28758.8,1174.26,0.431343,1
301896,277779,88,231055,209464,87,1874.93,-58.0929,8437.25,28184.8,886.959,2929.69,714.978,-269.929,19714.8,3228.33,0.436382,1
280107,257017,88,246633,223141,87,3086.52,-2120.83,18596.7,40260.9,413.31,-1019.16,1206.73,1429.23,17803.9,1620.42,0.441421,1
298491,252763,91,389204,318535,93,2952.52,599.26,20826.4,49445.9,2037.98,-932.37,4159.31,-38.8368,24677.3,-791.406,0.444444,1
363444,327478,87,280601,246044,89,4793.44,-767.237,22637.1,30264.6,5531.78,1433.97,843.909,1000.19,8669.46,141.486,0.462585,1
160349,147400,79,284840,254058,83,2342.52,4803.76,19717.4,46434,2693.03,-164.794,1083.18,1863.14,1387.95,744.128,0.463593,1
247797,215937,84,231710,203480,82,20190,-1944.2,11272,24772.7,-610.869,-201.814,26877.2,571.92,26425.3,-708.019,0.471655,1
306874,282627,86,162200,144748,85,17235.6,-671.6,8653.63,25116.2,2667.81,5520.31,1353.62,783.946,5887.72,2632.95,0.483749,1
260068,215472,89,282412,228868,92,2964.5,141.175,6467.49,40487.1,171.131,7525.46,1674.37,-569.77,33826.7,384.01,0.48778,1
301519,282921,88,157809,146537,85,4150.54,-1870.68,13872,21655,3083.98,5039.09,305.186,-666.057,11741.6,2010.34,0.489796,1
266214,256259,83,190754,181807,83,1708.37,789.365,3687.11,25494.3,706.302,7422.84,1375.79,-359.366,12604.7,3370.44,0.51096,1
295729,284165,83,193381,185731,83,2646.09,681.975,4808.48,35634.9,656.528,15587.7,355.832,-666.296,9870.65,298.959,0.517007,1
302211,282420,86,204899,189807,85,2006.16,-382.234,4954.34,29672.5,490.687,12995.5,1554.03,1388.85,14983.1,1458.83,0.531116,1
271639,256254,86,179024,165315,85,9572.08,236.446,3818,13095.7,2301.87,6794.85,64.6855,587.2,15880.2,1522.74,0.533132,1
212029,189955,86,317406,289966,84,3104.59,528.909,11671.8,44429.6,-678.357,4642.09,1875.55,-221.835,35336.8,1098.47,0.541194,1
430804,395351,89,386790,364538,90,26231.5,-792.11,16405,55609,4193.66,6065.28,596.099,1946.08,24820.1,-458.663,0.544218,1
287026,272386,84,246413,231007,86,2093.83,-1010.77,5342.61,25011.2,739.399,2413.97,1561.62,782.763,16292.6,727.711,0.545225,1
333927,304654,92,379758,341127,92,5903.44,-741.404,22829.8,47126.7,3709.41,3253.75,1226.79,1898.96,19826.7,1294.07,0.547241,1
267506,229870,91,385727,327139,91,3177.92,-299.417,23409.5,42961.6,2071.02,5313.95,4217.94,298.443,24042.5,1101.41,0.549257,1
303300,274686,88,338886,296754,90,3335.84,149.594,25055.7,11973.7,4548.17,1673.44,2038.09,-141.015,8654.04,-333.915,0.562358,1
215589,195106,85,354013,319455,87,2678.6,-1104.02,18410.6,30076.3,2249.1,1833.51,3260.08,1337.76,31398.4,771.532,0.564374,1
387030,336168,97,453712,393037,95,4171.61,-99.8428,13955.8,12668.4,2612.65,9198.36,1757.16,-186.073,27403.3,1555.75,0.576468,1
254294,236924,83,164257,149086,85,11642.3,-621.619,6067.02,40678.3,1250.59,1856.02,2555.11,634.84,20223.4,5484.29,0.615772,1
333823,290652,90,336470,293122,90,3412.7,-1985.6,31707.6,40551.2,2580.03,-454.374,3052.8,1543.09,24705.5,-379.196,0.619803,1
237455,231943,79,210165,185165,84,12707.3,-1174.72,5918.42,36715.4,2076.59,8406.33,690.477,-65.6225,16412.5,3035.8,0.623835,1
298193,211555,95,212300,151445,91,2832.39,-852.578,10280.2,72995.2,2702.29,-35.0746,1130.54,1101.38,23351.5,626.315,0.640967,1
268673,244010,85,195947,165510,85,5662,-3.9635,4086.72,24200.4,307.916,12344.5,-8.23435,515.937,22572.1,2836.65,0.644999,1
325558,287701,89,313195,275784,89,5794.41,97.1901,8354.17,24171.5,3794.47,583.287,1136.72,1173.67,13851.4,676.577,0.647014,1
271410,255424,85,153553,143795,83,3188.77,355.477,3783.96,10835.1,1931.22,2708.36,32.6412,-5.82001,16926,5341.43,0.650038,1
318608,289521,87,246971,218124,87,2539.86,-252.309,5005.21,16375.1,3460.54,10687.5,1272.7,862.325,6760.04,716.945,0.652053,1
299004,271005,91,310999,260680,90,3156.81,-1920.28,12306.3,36676.9,1114.01,15354.3,2209.57,1314.7,18844.2,322.034,0.657092,1
278198,259783,85,183655,169452,82,2674.36,-1022.24,6346.06,58395.3,1419.11,9166.24,322.121,808.121,19848.5,1568.13,0.664147,1
306743,285264,87,249724,228795,86,5790.23,-1182.02,8706.78,17773,2785.22,5878.75,984.415,939.17,10695,1603.47,0.689342,1
281999,269033,85,229671,212166,84,1511.81,769.391,8638.89,21715.6,2006.47,11009.2,1113.81,1284.89,12534.7,104.56,0.701436,1
226911,216724,81,161093,148922,83,7969.02,-199.593,2363.74,25094,1002.5,7017.65,1797.88,42.4558,16943.5,6740.14,0.71353,1
285232,268793,85,236622,219260,86,2354.52,-558.587,4709.1,23546.1,1113.71,3316.98,-19.5007,500.71,20269.6,2687.84,0.717561,1
220426,204827,82,112710,103819,79,12879.4,-768.779,6799.81,20588.8,682.911,3996.41,75.2072,46.4262,16500.9,5544.31,0.719577,1
310679,285013,87,257477,227432,87,3283.35,354.313,11389.3,28769.2,1966.78,7025.78,2018.27,812.553,5266.16,676.103,0.748803,1
237339,217980,85,229457,214674,85,1904.59,-274.726,6485.11,29167.2,1573.62,661.899,2341.27,958.865,18379.7,2853.47,0.761905,1
310181,283298,87,323799,290197,88,8507.36,-2204.79,11921.1,12399.9,3463.98,5852.82,1862.18,-664.753,23294.8,1618.21,0.770975,1
288971,269728,85,218370,201011,85,2376.04,63.6431,6329.05,49368.1,565.489,1233.67,612.153,-269.744,18381.4,75.0975,0.780045,1
308359,275505,89,216673,186877,87,2656.74,-488.514,4564.53,29809.6,1890.69,1268.57,1230.72,846.155,15196.3,442.351,0.792139,1
311943,289587,88,266040,241192,87,3249.25,-476.911,12826.8,53040.6,1377.31,261.615,760.204,1182.08,22812.2,-362.437,0.801209,1
227475,200686,89,321945,285693,87,4606.15,-1440.32,10818.1,45250.3,2669.46,2328.18,2422.69,519.927,20156.4,354.484,0.803225,1
199083,177614,85,267011,241380,84,1654.51,-29.2445,3794.14,12425.4,1329.76,3090.08,1762.46,-423.503,27201.1,897.256,0.807256,1
429303,376970,93,381491,328909,94,4539.79,612.049,12238.6,33064.8,3227.82,15951.3,589.613,1332.06,21149.6,584.675,0.807256,1
317563,276419,92,373660,303666,93,2658.76,189.1,21152.7,88022.2,3455.19,8499.55,847.833,1814.5,18968.8,-710.486,0.838498,1
259242,217301,85,407681,338068,92,3177.6,-148.712,18934.1,23540.6,1386.78,3293.11,3091,-404.49,31720.3,600.575,0.84253,1
354724,324458,89,268195,240013,89,4138.55,-576.211,12275.3,10319.4,2209.57,4552.63,545.572,1757.73,17479.1,532.221,0.849584,1
278446,265076,84,154804,144278,84,17888.5,112.54,3502.59,16561.3,1977.43,6859.9,1673.07,-594.107,9514.06,5563.51,0.853615,1
218063,191629,85,310225,274194,86,2116.35,-264.094,7814.58,44901.2,1391.43,11889.5,3311.45,585.829,19830.3,921.799,0.879819,1
253813,223061,85,339144,300177,88,2766.39,-1484.61,11370.8,36845.6,1799.31,7340.6,3535.88,105.205,26717.5,583.184,0.900983,1
302366,272890,88,384354,347174,89,2544.22,-1618,9217.5,68816.9,996.298,1471.57,2416.13,-93.273,27831.8,272.121,0.904006,1
351432,319457,87,267233,238304,89,2991.26,-164.728,6262.33,47349.9,1440.24,12745.4,1002.58,788.762,22437.7,482.359,0.908037,1
268576,255824,84,163105,154632,82,2033.85,-772.809,4255.04,29255.2,325.207,13597.2,224.11,445.931,17947.2,5739.27,0.909045,1
250647,222294,85,326619,290371,86,3236.23,-803.745,10529.6,37510.6,1387.93,2421.98,1121.13,49.865,21831.9,233.334,0.911061,1
315003,280844,88,234932,202803,88,2229.8,-1759.52,19322.9,51999.7,1249.75,4074.54,3111.25,-49.8241,17326.8,173.041,0.917108,1
278830,248802,87,206859,181579,88,19102.1,-662.413,4499.61,10370.4,3106.79,14859.8,1852.8,21.1975,21655.5,8548.84,0.924162,1
294477,251151,90,335209,275979,91,4809.77,250.206,10687.3,21457.8,1593.3,2589.82,1104.48,196.684,16942.1,700.596,0.933232,1
229514,201418,85,259817,222095,86,2612.42,-766.465,9118.2,48559.9,2277.77,3457.74,1341.55,1564.43,24732.1,-274.667,0.936256,1
317594,268459,90,401137,329545,93,4942.49,-50.3556,8425.04,32147.8,2297.08,8102.77,2910.05,-370.094,35228.9,353.595,0.937264,1
213158,183669,86,294702,245950,88,2950.12,-1112.51,15176.9,18962.2,3941.89,6866.67,690.032,476.215,11809.9,887.651,0.938272,1
230619,160988,105,293511,172632,100,3544.51,-642.218,5317.88,80489.5,1838,31679.8,2309.51,464.099,38020.2,1381.17,0.939279,1
325983,299787,88,293568,261648,88,3628.57,-888.11,16161.5,19474.3,2867.37,9043.11,295.12,-509.434,20826.2,367.665,0.956412,1
272079,231741,86,318367,267331,88,2604.46,1180.59,4260.4,10886.7,1451.48,1907.4,2555.36,332.853,25799.4,923.053,0.960443,1
268415,252536,84,150559,136528,85,10981.5,1453.56,2766.05,28728.6,1115.41,8214.1,1724.96,-173.494,16821.8,8595.75,0.962459,1
283693,219956,91,80868,58675,90,3646.29,-943.701,5132.99,4527,4205.68,-35.4966,714.836,620.625,12957.5,379.198,0.970522,1
139742,107868,82,357860,276247,89,2857.19,-1072.54,8842.54,72020.3,2870.43,5009.92,6387.27,-465.529,36474,-48.3413,0.970522,1
357519,317429,90,261310,227344,92,3680.07,-97.5153,11703.7,45352.7,2681.81,2630.38,1105.89,645.608,21855.2,1337.65,0.972537,1
213249,184226,86,285573,253542,86,2068.32,-107.107,9946.72,40369,-359.978,4334.85,2456.03,-96.6879,27714.2,1378.53,0.984631,1
392816,348346,93,264545,234949,91,3030.27,-374.986,14371.1,43434.1,3308.49,15876.5,1338.82,-513.233,19647.6,466.803,0.98967,1
339958,286650,90,383080,309294,94,4480.49,-689.746,15699.3,47568.6,5130.43,622.207,2677.92,1183.8,17384.7,1522.91,1.00781,1
238290,222013,84,206890,187635,84,16283.5,-628.832,6887.41,21006.1,1231,4242.26,1645.22,395.464,20254.2,1682.88,1.01487,1
176021,137271,82,509357,404422,90,4105.25,-787.701,16788.6,8893.37,3496.11,2721.83,1335.04,820.528,37004.1,-72.4411,1.01688,1
274351,255565,86,183308,167867,86,1938.27,418.587,6559.17,32407.2,911.123,3175.16,970.954,728.226,17924.7,2586.88,1.0199,1
249145,233460,83,252271,219121,84,2189.13,-300.895,10212.5,33360.8,232.674,5922.34,1210.57,471.594,21095.9,1745.63,1.03704,1
220153,185467,84,244161,199565,86,2123.08,-701.573,7734.5,14776.6,855.088,2787.31,199.578,199.128,19991.9,3255.77,1.05014,1
388383,345438,91,284977,251612,90,3180.96,-446.544,2694.58,17687.2,2610.31,4959.51,1387.97,148.409,16856,1175.11,1.05417,1
337714,300561,89,268797,237738,90,3230.42,-1944.5,22203.2,32204,1378.59,30077.6,774.355,1895.03,3368.06,-195.587,1.05619,1
351609,329110,89,191728,180174,86,2770.79,-606.645,2697.26,34333,950.52,3442.23,23.6103,839.926,14250.4,2340.54,1.05719,1
232349,215163,83,228820,204445,90,1799.91,38.8024,13074.3,38495.7,1378.32,8939.11,2031.87,-594.534,16404.6,1718.11,1.05719,1
602134,282774,145,457421,226753,142,9949.5,-274.187,35771.4,44763.9,4652.13,3617.1,1776.76,-84.9839,54802.9,691.702,1.0844,1
283382,249819,87,301094,257600,89,4910.05,-792.585,14783,24698.1,1405.15,796.832,2029.18,1569,9730,295.756,1.09549,1
328516,281509,90,336573,288451,90,4619.51,9491.85,24700.4,25364.1,2238.99,8153.32,2129.67,1422.51,6372.04,1015.9,1.10859,1
398686,356123,91,444482,393609,92,2825.31,-1470.91,33945.7,30980.4,2168.52,2505.9,686.796,911.205,28600.6,765.759,1.11363,1
300042,270329,86,323036,289988,88,2594.3,-546.213,11801.8,53778.8,2098.39,5751.74,954.724,-519.458,19022.5,1568.62,1.13177,1
300325,229959,91,200628,145855,89,2756.43,-907.199,7447.91,49171.6,137.213,9022.24,2270.1,-579.049,25574.9,2124.18,1.13883,1
317719,293261,87,256543,229024,87,3519,-311.438,14648.4,42771.6,2790.8,3278.73,290.912,56.3193,20211.4,146.23,1.14286,1
301398,276916,87,224906,208199,85,3699.34,-227.862,7448.12,46626.6,1183.1,-492.086,1319.05,70.356,24218.2,2824.65,1.14689,1
335812,301201,88,293285,256364,90,2810.42,1245.43,5773.88,48767,3420.24,29.4368,2154.09,902.629,24825.8,798.115,1.15797,1
267124,241077,83,337232,298180,87,3160.99,-1497.38,14771.7,42909.6,2002.39,10590.8,2660.24,-1027.71,19516.7,898.661,1.17511,1
360909,316271,90,191191,164186,90,2854.89,-1428.6,6108.74,13262.1,1733.04,4023.65,3287.23,1418.42,27063.3,3783.48,1.18922,1
318659,284059,89,205302,179998,88,23271.9,-646.294,13919.8,34892.6,2722.16,4085.85,427.233,1235.93,9927.34,2709.67,1.19325,1
294623,273583,88,278611,264417,87,1824.11,-166.462,9410.96,34172.9,2781.31,10411.6,1252.15,-650.273,19093.5,961.52,1.19426,1
298846,279627,85,204378,185499,85,11421.3,-338.612,8379.11,27304.9,2116.11,9940.57,492.958,1258.43,13568.8,313.442,1.21744,1
332641,296426,95,298184,251815,90,3371.75,-1450.71,10999,5626.31,1859.34,4097.27,1874.18,1204.8,19575.1,-16.9504,1.21844,1
275533,254394,86,170547,153950,85,3527.07,-1115.81,7505.35,32567.7,1300.87,2548.46,305.32,676.059,12734.7,2155.66,1.22751,1
229842,205615,83,208552,187169,85,2022.47,-152.325,4921.57,42814.4,814.8,1645.13,991.675,-995.04,26603.4,9186.17,1.23457,1
260280,237134,85,259319,240928,86,2599.55,-785.374,6131.04,28900.5,1487.49,2273.1,1733.53,454.051,21559,1472.83,1.24565,1
326914,284241,88,453023,385464,94,4235.12,-617.326,9758.81,27593.2,3596.79,4316.22,2722.66,367.604,28676.3,301.913,1.27085,1
279394,258297,84,209434,193346,85,2350.07,-201.228,8413.18,49463.8,912.569,7333.44,1573.41,487.258,20215.7,1585.5,1.27186,1
350208,319464,90,395647,355992,92,2729.34,-353.157,10008.1,17093.6,2114.8,7728.88,953.164,1873.68,24217.3,-180.75,1.27589,1
344943,308342,87,327605,281794,91,3980.32,-243.08,30482.7,26084.8,1685.93,3982.6,2422.45,543.69,43031.7,671.318,1.28193,1
350636,311946,89,277820,244514,88,5425.74,601.943,19997.8,19756.3,4030.36,1191.56,2749.67,1711.5,20312.1,-353.841,1.30411,1
251390,225694,87,432235,361339,90,4822.45,-700.578,20966.3,41274.5,1913.21,2242.4,1529.7,-736.503,30434.9,860.151,1.30915,1
327480,298797,89,220775,193731,87,3880.61,-1743.78,6011.6,26361.8,1922.74,10123.8,1469.52,360.609,15531.9,2889.57,1.32225,1
278269,254859,87,236816,216535,87,4000.72,-906.568,12320.8,53489.5,1150.78,11280.3,872.958,12.5421,16526.4,1442.54,1.32326,1
281421,256549,86,334685,280377,91,5724.75,956.893,8937.56,76152.6,1645.67,27884.1,884.057,848.154,23053.2,1402.79,1.32426,1
363527,295666,95,280857,221505,93,22200.6,-926.992,9931.05,33658.5,1852.06,293.348,4977.72,530.885,28121.3,1662.1,1.33434,1
