"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","MCL,BAX AF488-Alexa Fluor™ 488-A","BIM AF647-Alexa Fluor™ 647-A","CD5 APC-CY7-APC-Cy7-A","CD19 BV421-Brilliant Violet 421-A","LD Aqua-Fixable Aqua-A","CD69 BV605-Brilliant Violet 605-A","Ki67_BV711-Brilliant Violet 711-A","Bcl-2 PE-R-PE-A","IgG Rb AF594-AF594-A","CXCR4 PE-CY7-PE-Cy7-A","Time","SampleID"
300464,273111,86,187356,167715,84,3321.86,2247.48,16191.9,33574.5,2526.75,16678.3,863.19,-325.272,19541.3,853.585,8.15111,1
346547,316101,85,259799,230607,86,4233,3922.92,54906.4,131580,4413.54,12127,2426.67,339.842,31665.3,419.169,8.20871,1
280932,260091,83,223119,202719,82,2339.63,1548.2,9197.19,65783.8,5715.23,20583.2,1655.42,145.817,11704.5,3643.26,8.25142,1
302576,279629,82,229608,205812,82,2966.4,1705.24,11707.6,36230.9,3081.45,23560.9,1610.77,-542.03,29104.5,5062.62,8.27625,1
342714,301853,89,276828,232768,88,4843.83,1322.97,34202.3,90095.5,2621.73,5041.98,3152.74,243.153,41213,399.382,8.33882,1
346057,319514,86,232263,214257,83,3277.66,970.785,16208.5,66707.6,2512.72,9123.46,728.655,1274.83,12599.4,115.99,8.35968,1
286679,252973,86,239587,201533,86,4343.38,377.455,11645.7,66906.4,5086.4,19387.9,2171.08,580.901,23353.5,1516.19,8.37755,1
318575,290817,84,172179,153282,82,6168.58,2082.64,31559.1,19829.9,-3590.16,-1760.4,977.127,-3410.81,338678,-1320.07,8.52256,1
368058,336946,88,262439,236850,86,5914.72,1372.35,9715.36,67285.5,5128.8,555.012,1482.2,893.655,37884.4,32.2475,8.61294,1
331518,293329,91,272123,239037,87,5388,2391.48,49584,72400.3,4444.1,4856.48,1575.23,-126.779,28981.6,226.069,8.61393,1
390896,340459,91,309589,246610,88,4529.54,2937.74,52618,113645,3648.22,2141.78,5498.93,1286.3,56288.3,4478.83,8.6189,1
329482,279051,88,350684,289409,89,4757.1,1807.56,30329.8,115755,4362.14,-393.331,5744.37,515.21,57779.7,3679.29,8.63876,1
329832,304388,86,160603,145356,83,10568.7,202878,6077.51,102967,557.572,44039.5,3839.17,294074,95101.9,-29664.5,8.68942,1
302393,265338,87,294651,250827,85,3367.43,2613.61,54184.1,71700.6,3222.67,8723.64,4398.16,-283.524,30782.7,-848.574,8.8821,1
396440,351568,90,337456,299547,88,12603.4,2404.51,23321.3,65781.9,4892.17,928.353,1722.92,341.974,31520.3,211.918,8.88905,1
312168,278417,87,244575,210869,85,4641.27,1078.63,11309.9,51995.6,5522.6,25052.8,2332.16,1918.91,27079.4,3285.24,8.94367,1
219402,193742,81,216869,189018,83,1860.96,729.48,9418.72,52669.2,1420.24,29454.3,757.411,1308.2,25367.1,3462.6,9.04398,1
328176,289685,86,241641,208746,85,3232.29,3226.65,31890.6,100396,2720.95,10791.1,2746.43,713.701,27313.8,5249.45,9.06385,1
332221,292514,85,320375,273476,89,3359.08,162.501,26271.5,118321,5168.47,7975.03,1996.18,1158.46,35177.2,2818.68,9.08371,1
396153,352801,88,216336,193123,86,29005.3,545.775,10712.5,71315.8,5301.2,8618.04,2148.8,825.999,24780.8,-377.806,9.13337,1
386694,336487,89,307641,270730,88,5555.23,976.719,52163.9,90815.1,4831.71,6795.05,4294.56,885.463,58173.7,1370.83,9.1443,1
292365,264362,85,235234,213096,82,2658.08,968.169,16669.8,44957.9,3831.52,16139.3,2774.82,56.9924,26620.7,1370.19,9.16217,1
300626,270911,85,243536,216675,83,3873.62,1203.46,6630.89,72264.6,3212.91,1763.37,1684.89,1004.09,21562,1231.52,9.18005,1
289122,257563,84,296779,259772,85,3338.63,982.584,20944.2,89901.8,1930.13,2199.61,3834.87,172.952,37082.7,631.374,9.27043,1
338369,287629,88,324815,279072,88,9826.36,1643.25,34509.2,94888.9,4305.93,10695,3848.34,1538.94,32812,973.99,9.33201,1
362640,328266,86,237622,214887,85,7670.53,596.84,22709.3,37100.2,4466.15,9205.14,1422.08,-253.795,24496.6,1075.09,9.33896,1
324678,290793,87,185403,165388,83,2909.91,731.611,9858.51,81442.9,3666.36,2234.69,998.607,-80.5755,20903.5,1246.04,9.34691,1
346356,305574,87,247186,209350,97,7343.67,-1094.49,29756.1,79865.5,5568.63,7772.28,2902.35,694.732,30266,-1200.33,9.40054,1
337479,308400,85,212675,194603,84,7490.88,725.999,14842.9,48108.2,3068.74,-402.86,1763.33,87.8778,14579.5,-65.0621,9.42736,1
282790,262004,83,167979,155990,79,1727.12,425.536,20496,27619.1,2720.7,14055.3,126.075,-555.113,17678.1,1064.42,9.48099,1
383573,348825,86,251275,228982,85,7984.57,1596.87,12956.9,51105.6,5980.23,9772.25,1918.84,688.476,11851.3,436.375,9.54654,1
331929,287445,100,242799,208308,87,5484.45,-227.811,27022.5,65562.5,2906.31,500.172,2743.7,841.622,58530.9,-529.256,9.55349,1
325624,287074,88,258901,222864,86,3374.07,4637.12,69029.8,49834.1,2263.02,6057.47,3544.22,1724.14,22944,-474.151,9.55846,1
338068,310207,85,253751,224561,85,4327.53,428.487,15840.4,104407,2361.99,32787.3,547.177,34.5994,15182.4,861.848,9.59521,1
284222,244925,87,272364,232656,85,7540.13,484.105,40406.3,64579.6,6030.85,961.861,2141.1,149.82,45823.7,-111.752,9.61805,1
236995,219756,85,182920,163640,81,1921.03,1156.07,6634.05,94976.1,2417.32,26454.8,1138.82,-323.379,19254.8,4480.19,9.63692,1
337906,286681,89,235980,187892,88,3106.76,889.774,7689.34,120468,5648.58,6998.54,2708.59,297.001,19618.1,1271.83,9.74816,1
340055,301460,87,259318,231841,86,4267.99,861.828,21874.2,127638,1676.64,10261.7,2212.64,-749.453,24296.4,248.444,9.78987,1
326240,270356,87,325682,265218,89,4875.6,3496.27,35713.1,87693.6,5552.29,12038.3,5536.39,1406.1,32009.7,-106.069,9.81271,1
356997,305848,102,324994,273265,90,4570.43,1129.84,16621.6,61461.9,4767.19,68.3319,11671.1,57.5919,47775.5,779.77,9.8733,1
407855,375874,88,223294,202173,86,5629.33,215.767,26166.1,97091.8,2908.07,7943.1,1948.98,751.769,28647.5,506.16,9.87727,1
324054,282274,87,334282,280496,87,3262.79,2117.72,57039.8,95971.8,1833.97,5437.13,6254.14,1042.81,40575,1290.79,9.91898,1
295724,265202,92,218409,191518,84,2597.71,1364.8,12751.4,94280,4253.44,30172.6,1215.81,528.355,24327.3,3065.6,9.93488,1
266722,250319,81,139208,133376,78,2288.08,-573.217,4811.15,84134.9,997.466,2398.89,869.754,-1015.88,11973,1086.78,9.95971,1
338108,307027,87,254498,219950,87,4762.78,1089.15,17846.3,81324.3,2056.94,2156.36,1929.88,968.244,40614,1044.72,9.97262,1
308234,282723,89,221528,201655,83,3174.73,406.433,19080.9,72112.4,1900.39,1972.09,1683.07,-270.35,14751,882.989,9.99745,1
312990,286640,97,174793,150123,97,3018.48,1944.76,8257,96075.2,4078,51505.8,762.419,-150.143,8313.86,3169.69,10.0193,1
360405,319252,87,274870,237928,87,4262.13,4195.66,46214,95766,4212.24,10689.2,2389.1,22.8134,32570.8,1144.82,10.0978,1
339909,312867,84,173741,160306,82,3996.15,861.36,5004.41,49119.1,2545.18,3020.23,859.478,911.393,13054.6,-242.089,10.1722,1
244562,209124,91,330978,291995,84,3745.37,809.334,36560.7,86570.7,4082.57,2682.9,15662.9,209.327,39939.6,-1610.2,10.1792,1
311414,275161,85,280853,243973,86,4105.69,-297.169,52681.6,63622.9,3195.66,1950.12,5211.73,-788.359,48943.7,1398.55,10.1862,1
372129,324828,93,311705,269003,87,5563.05,-158.282,17157,120414,3157.76,3742.37,2964.21,1215.44,52923.2,21.4834,10.3401,1
307677,251234,95,391105,314105,101,5886.44,3470.66,48701.3,75357.9,3351.36,11088.1,2759.54,1687.71,40007,-941.957,10.3411,1
270457,239226,85,299042,266131,86,-295.631,1180.39,39205.3,62200.9,4437.95,29.9821,2837.43,41.3251,39538.5,-46.2904,10.347,1
310179,276564,87,234384,207040,85,2428.55,1615.67,36788.1,57419.5,2551.12,11119.1,2035.92,126.322,17040,178.449,10.4424,1
293337,259208,85,269575,230510,85,4364.59,650.72,21869.5,68121.9,2904.57,26243.6,4042.26,-663.735,34141.8,4332.79,10.5705,1
331620,292426,85,287517,246659,86,5576.9,-124.719,19389.1,59754.9,5313.63,4735.76,4622.44,939.073,25174,-358.896,10.7225,1
333703,301352,88,257619,231878,86,3519.91,1509.68,45394.4,80961.4,3748.67,2727.21,2486.44,-119.889,40513.5,14.0695,10.9271,1
302088,281426,84,164150,149770,83,11762,1561.77,28132.2,7963.51,1114.47,1982.96,776.899,177.37,115465,-303.63,10.9857,1
358692,321060,89,263153,229407,87,3911.02,1963.09,46882.6,135535,4809.46,17458.1,4733.94,135.596,31097.7,-656.383,11.0065,1
333510,283839,101,264273,230518,88,2814.4,920.297,12062.1,65382,2913.66,8319.1,2030.19,353.82,25522.8,3749.41,11.1386,1
257771,240628,80,186475,167174,79,2652.84,1328.67,9242.22,80658.5,2246.11,698.862,1641.42,-80.042,21401.8,784.972,11.1992,1
258897,230695,88,255658,233228,84,2781,1014.4,20728.4,15904.4,3458.99,-131.423,3527.38,-351.446,18649.1,4639.78,11.3631,1
450655,397708,92,240410,212299,87,14811.4,1641.12,11239.9,66356.4,6275.57,273.725,1970.55,1490.24,34652.6,-400.216,11.378,1
405275,364314,89,217784,187806,87,5503.49,1011.03,39683.6,67910.4,4291.22,1250.2,936.392,369.689,36387.2,-397.21,11.515,1
349757,306195,94,271437,230955,88,3809.72,1073.09,14107.4,112235,4001.95,2150.04,3664.09,184.027,25877.7,303.805,11.5568,1
386544,337998,99,324785,280139,88,9426.85,2505.3,27868.7,32808.9,5564.69,496.698,2136.93,932.515,28783.3,-415.203,11.5856,1
329474,283917,88,268816,232301,88,5388.05,-243.617,25095.7,81943.5,6007.18,2728.39,4208.58,1351.48,59287.3,-633.903,11.663,1
265941,244584,82,187470,169946,82,1965.46,3006.95,10110.4,50336.7,5391.14,17829.6,1199.11,599.557,16923.3,2713.92,11.6749,1
385212,322270,90,284477,230157,90,4446.26,859.535,23437.6,76537.2,1784.9,39216.7,1590.95,767.265,25259.5,957.377,11.6829,1
244395,228238,82,191440,172643,81,3025.47,1378.38,36364.2,49987.9,1802.3,12932.4,3257,1929.45,30053.2,-304.906,11.7802,1
262341,243104,87,199928,183601,82,2250.51,806.311,10243.9,62088.1,1350.84,13249.5,2878.14,-113.605,23452.1,4793.16,11.81,1
330621,305351,85,217133,199550,83,3556.27,770.672,7273.6,58112.2,5297.08,23152,601.815,-457.601,15101.2,2517.5,11.9938,1
379747,343796,87,258598,231020,86,4776.31,179.393,6697.49,72674.5,5970.31,39254.1,155.532,1218.02,24938.2,4828.83,12.0752,1
418609,371049,92,205152,178089,90,5163.77,890.824,8389.18,76206.9,5733.38,5062.07,2270.78,756.576,24474.8,1125.6,12.0782,1
278421,239367,98,291244,251168,98,3720.93,1695.33,26395.5,119519,5340.74,-122.476,3861.42,612.641,39595.4,-855.992,12.1884,1
285893,261831,84,217133,191666,84,2764.69,373.997,8918.26,81382.2,2525.55,8103.27,2931.65,123.892,29626.7,3829.71,12.2033,1
429535,381894,91,278069,243048,88,6324.6,2041.06,21933.2,167728,4322.99,3584.55,2511.2,301.484,36195.6,-152.085,12.2093,1
342303,299396,96,242989,213476,85,3192.54,2366.01,26877.8,75787.6,4439.64,4424.4,2680.71,1421.64,20743.5,438.728,12.2103,1
281774,248742,86,300705,260640,86,3753.11,869.886,23367,129117,5341.33,-2151.25,3055.35,394.14,47502.3,959.077,12.2639,1
405603,357113,87,352579,300859,88,6209.15,784.85,31873.9,135709,4761.69,4563.46,3801.56,1177.67,70051.5,3523.93,12.3523,1
336218,301445,87,248439,221425,86,7266.7,3974.6,42877,98912.8,3049.55,10550.9,3778.41,-122.017,49055.4,952.713,12.403,1
247828,225210,83,228325,200831,82,2729.58,590.339,4840.44,79356.2,2171.5,11586.5,2892.56,63.9207,28468,1916.75,12.4089,1
327334,301423,85,227334,210619,83,3728.31,538.048,7671.9,11109.7,5590.06,13117,833.674,933.93,18180.2,1422.41,12.4764,1
275181,252795,81,192362,173480,83,2854.37,1071.55,17097,64157.1,2981.88,20055.7,632.141,1518.24,18786.2,1878.54,12.5519,1
338224,304699,84,228320,199602,85,6924.01,329.009,18847.1,58101,2987.91,1043.66,3480.89,301.966,25280.5,556.203,12.6761,1
325735,293605,89,286180,253787,86,3661.18,1712.01,27897.1,85203.7,2483.63,12172.2,2591.87,-515.64,31199.7,4167.83,12.7963,1
324526,303639,84,248222,229897,82,2814.16,151.064,10467,85188,1384.96,59595.8,1140.85,728.097,10832,4468.43,12.8012,1
334957,306144,83,197869,177670,84,4619.26,697.474,9111.43,59960.5,2534.85,2946.68,918.444,558.533,19890.4,1286.63,12.8241,1
292677,254998,87,302328,254613,86,14164.2,2989.89,31646.8,114108,2785.14,512.662,3031.13,168.394,23700,-164.447,12.8956,1
318453,286589,84,232562,203943,84,7273.61,1378.32,31027.3,60714.1,5171.86,-955.482,2503.12,1273.19,29245.9,901.068,13.0475,1
347977,320749,84,222461,201208,85,4438.25,-65.9025,13210.5,67360.8,2914.71,2963.13,2220.03,357.213,41404.6,-288.868,13.0783,1
329556,286722,86,274170,228936,86,5782.83,1053.8,56301.1,128902,5622.93,19061.7,4145.31,467.967,51696.6,1968.16,13.1061,1
289625,264417,91,176786,159576,82,2379.48,-189.721,9108.92,59788,2344.31,12464.7,1196.25,306.758,24259.2,3433.53,13.1171,1
246524,225729,82,194049,175055,81,2353.09,-107.5,12933.9,90236.7,3384.45,10015.4,731.921,722.145,14339.9,3120.67,13.1369,1
286236,263350,83,222682,202599,83,5922.19,765.773,64791,75613.1,3741.38,5569.66,2812.16,-722.958,38427.1,-1580.93,13.1528,1
390603,354309,91,249254,219203,88,4235.52,2336.43,36613.3,128865,5652.96,8109.11,2235.62,1443.95,28113.4,1646.36,13.1608,1
327261,287315,87,291314,249769,86,3816.32,4739.24,67322.4,113097,4474.49,1108.86,5685.06,1231.36,43289.7,390.994,13.3048,1
310228,283376,86,229124,204905,84,3496.27,1080.74,10855.4,67590.5,3602.96,27946.6,1648.23,-531.723,17880.4,1289.32,13.3177,1
339134,313829,86,203050,186463,82,3871.8,1432.93,19998.3,92149,4800.14,1273.95,1450.81,40.6158,13174.1,666.259,13.3207,1
423854,371837,96,271651,237017,89,6722.45,627.76,9598.75,95777.7,5415.58,1814.19,1607.41,629.218,31603,55.6291,13.3366,1
382243,354020,83,311396,279952,87,21236.4,382.838,22657.3,77980.9,5144.36,1407.06,1352.12,497.757,30842.2,-321.384,13.3455,1
363521,319653,90,303314,264548,88,4682.13,813.859,33098.7,57465.1,6143.86,1492.37,2672.87,34.5294,29157.1,813.188,13.3584,1
312938,284536,85,210660,190933,83,3478.03,1244.6,8102.68,46360.6,1926.24,18025.8,629.922,-380.299,23651.2,698.326,13.411,1
297018,270802,91,211352,191661,83,8777.89,731.099,7127.51,88783.3,-138.321,25603.8,1038.81,31.4876,20476.6,1096.8,13.416,1
305228,276290,83,206202,172938,83,6863.55,-96.9467,9256.44,72207.7,3825.11,428.249,3565.31,247.455,41885.6,6.25044,13.5819,1
396924,332723,91,348015,280046,92,8092.25,1.02766,31759.1,81528,3977.54,254.234,3260.55,1933.5,58724.4,-743.116,13.6375,1
326516,298610,87,206372,182940,85,6025.14,649.139,10800,66621.1,1996.58,12367.1,2135.41,238.23,44619.3,748.38,13.6454,1
270898,249753,82,188039,167721,83,2324.41,605.956,11393.6,54463.2,3639.98,24276.9,1072.16,244.873,28371.7,1807.79,13.706,1
268181,258855,78,164369,150341,80,2332.64,519.108,6921.92,58412.4,771.592,14088.5,1560.26,-47.0262,12052.7,2646.64,13.71,1
404464,354186,96,332869,285055,91,8712.18,1835.96,21588.6,156192,6284.13,3320.7,4718.82,-576.754,42979.6,-95.2772,13.711,1
273916,252573,88,192958,169731,86,3893.49,925.242,14181.2,54359,2559.08,23799.4,849.209,101.214,26656.1,3685.38,13.7557,1
300809,272725,85,227702,204740,84,4163.51,1382.04,10970.9,43071.2,3181.07,6532.2,2135.36,484.169,27051.5,1229.91,13.998,1
340590,316699,84,281972,254335,84,3871.48,1196.13,23114.7,45160,3869.03,5257.01,2339.05,1248.63,17397.2,-286.262,14.0308,1
418873,376796,87,220156,196215,86,4402.03,873.466,30994.9,93736.7,4690.42,4163.96,948.641,333.985,23331.2,457.324,14.1003,1
321837,280662,99,141640,114370,99,3874.65,941.735,40619.2,10895.9,5181.86,1545.69,1579.64,-79.0187,32108.2,-120.603,14.1003,1
330320,297110,91,237063,212566,85,-9489.78,890.02,25101.1,42765.5,3919.84,8402.37,2648.01,323.18,36091.9,4733.85,14.1182,1
308182,265520,91,266071,224192,88,3010.98,1031.39,31890,114826,3133.86,3149.13,2583.12,199.418,35113.8,746.9,14.2225,1
355345,312235,87,233187,193849,86,5222.6,2972.37,53065.1,93150.5,4579.36,4553.03,3439.95,-670.644,63107.5,494.93,14.2433,1
290465,264798,94,234985,208054,87,2175.62,1673.9,24615.4,50453,3203.34,227.228,2628.94,-537.265,20023.5,1.87127,14.2493,1
307867,279051,85,205254,175573,85,3063.24,941.237,14512.9,105369,2799.98,28522.8,815.366,956.864,27694.1,2885.93,14.3546,1
291828,260685,84,234741,203566,84,3279.03,-407.072,33525.7,62402.2,1101.1,40998.4,2018.24,-259.258,34515.2,-289.371,14.3893,1
330506,281748,91,360924,312334,88,4083.17,2488.43,31091,94972.6,5122.26,1114.1,21472.2,44.6929,36232.9,383.359,14.4102,1
347942,302041,96,262498,219042,88,5250.58,1134.5,22256.3,108596,3508.76,41678.7,457.17,129.14,26126,2296.4,14.4231,1
292604,261698,93,289469,251571,85,3309.01,850.518,29266.2,76584.9,3239.1,2942.78,3356.69,293.259,42012.4,-191.839,14.4291,1
349069,306715,89,242467,211254,88,3392.48,1567.65,42969.7,36833.1,3762.27,7963.63,3198,324.066,27014.3,-149.158,14.444,1
369207,326584,88,268345,233174,87,4002.09,1744.53,17344.6,69643.7,2850.72,666.947,4837.6,-163.452,60819.2,942.546,14.4598,1
389165,354294,89,234091,209129,86,4603.98,2795,43149.8,74241.2,4422.29,2977.41,723.262,560.511,25917.4,-379.276,14.5353,1
318813,293925,86,223715,204646,85,3117.69,890.504,9256.7,89966.9,4130.07,23467.2,-145.784,1206.16,10907.1,4648.82,14.5443,1
245855,213189,84,288949,249230,85,2810.4,81.6218,38978.8,127300,4051.98,8780.46,3350.13,363.287,26852.4,614.294,14.581,1
324273,289310,90,223034,198150,83,4585.93,2670.54,27939.9,36455,3497.71,4624.97,3888.99,-33.5568,47986.7,2922.1,14.6803,1
335456,293445,87,365653,312036,87,5587.18,1698.38,37156.8,139538,5586.37,7042.65,9106.27,-133.229,45540.1,220.199,14.6843,1
324303,300926,85,186367,167214,82,2576.18,1072.88,11607.3,57739.8,2243.08,35417,-616.897,-188.79,11108.2,4940.22,14.7022,1
258711,244744,83,156015,142822,81,4348.03,-27.3429,4918.7,64569.1,1771.42,35164.1,-116.522,476.786,8276.17,926.73,14.736,1
310268,277374,98,228606,202761,84,7443.37,1675.57,49141.7,65303.1,3367,1622.97,3793.93,458.534,39100.9,10.2685,14.7727,1
324519,287449,86,217124,187663,85,2193.18,428.84,14417.1,43111.4,4178.85,13053.2,2913.24,797.137,20181,1269.41,14.8472,1
229408,207428,80,259754,236474,82,2634.13,-597.367,19029.8,68056.6,2059.81,18787.9,1314.66,-78.0181,22592.9,1766.72,14.9078,1
405376,362132,87,298778,261602,89,6333.96,971.088,19829.7,48213,3880.53,23556.4,1423,-122.607,18159.6,-71.7908,14.9713,1
288589,271230,83,137198,126069,81,3226.77,1607.85,9344.67,66007.8,2572.49,48990,736.675,-167.207,11654.8,1970.61,15.0766,1
331349,295405,87,245146,216878,86,4268.95,2070.31,42306.4,68221.7,3279.9,-218.259,2510.2,422.088,34889.3,-109.796,15.0905,1
374602,337471,86,287727,249514,86,4668.8,1305.16,39683.4,128110,2333.04,1357.78,3558.15,315.832,43190.2,411.325,15.1024,1
320556,285691,87,200071,178658,85,3222.75,856.339,7500.55,45123,2009.89,15491.1,2249.69,-46.8261,16306.7,28.761,15.1243,1
228234,210208,82,227556,209625,81,1551.76,618.775,6391.14,38894.2,2766.53,24641.8,51.0389,1072.17,11151.9,4329.04,15.1968,1
366885,334942,89,206608,189629,83,3168.76,2587.01,10485.2,22073.3,3116.94,293.851,1186.75,682.41,16453.5,968.63,15.2137,1
309259,283580,84,175902,158961,83,2803.25,275.857,13900.3,52599.3,1571.87,24380.5,1506.28,688.184,20177,-236.145,15.2375,1
359806,326001,85,220617,192351,84,4437.57,1239.13,24219.9,62562.5,5219.11,9037.71,1734.35,76.8223,13162.9,684.662,15.2872,1
280292,259796,80,179471,163089,82,3598.85,1034.84,7176.02,32625.2,721.011,13409.8,467.912,493.373,15315.6,1640.58,15.3011,1
426050,374105,92,249889,221182,89,13376.8,1054.81,21745.3,53070.1,5413.23,7186.39,1072.94,424.975,37305.6,117.019,15.3289,1
350170,267167,106,330005,224662,106,4872.21,928.761,5117.01,78311.9,4905.38,902.773,4793.63,79.3444,42013.6,132.399,15.3408,1
326375,299604,97,275515,231993,97,3938.29,1372.38,13201.4,99247.5,4613.34,35136.3,781.699,-368.795,15728.8,5731.01,15.4024,1
367756,320925,89,260886,221924,87,4874.52,948.956,26352.2,68475.5,3666.04,1376.48,4556.08,1213.71,38054.4,-1054.49,15.4679,1
387569,332086,92,262939,222522,88,6489.48,547.785,59998.4,111852,2524.19,2555.16,2506.76,-297.977,61033.5,-804.875,15.5712,1
251960,226697,84,170117,154502,79,2496.91,627.308,17990.4,28610.1,6317.06,2386.38,2380.51,518.773,22794.8,2284.52,15.6626,1
284776,259230,97,217999,195193,97,2792.26,2399.21,9830.14,72150.5,3700.8,22205,2413.51,359.162,24736.7,1333.84,15.6715,1
329988,284529,87,291793,253169,86,4589.16,1326.81,21814.4,59135.3,3660.81,3143.19,15644,-413.334,52129,-349.226,15.7013,1
304014,272911,84,289796,254208,85,3388.68,1855.7,18705.5,63682.9,1816.14,26677.5,2737.51,234.745,29618.6,4787.31,15.7053,1
301354,265944,86,273677,245462,87,3448.7,342.343,11799.2,54090.4,5188.6,1824.59,3765.02,-259.643,17788.4,2521.65,15.7311,1
360822,308866,98,263172,218722,89,4313.61,3750.47,73987.9,78006,4559.92,326.15,4653.03,475.618,58023.7,350.627,15.7371,1
289404,255870,84,285835,245522,85,3523.21,1334.64,26525.1,59379.9,3844.94,18260.7,2479.71,467.854,35134.6,-26.2086,15.751,1
281923,252598,91,242033,217722,84,2671.14,701.683,14869.3,104848,3999.97,38708.1,2249.88,-826.022,19768,3688.81,15.7669,1
300688,278644,84,163199,153451,82,2743.39,701.294,6182.44,30169.5,4270.43,20830.9,1027.61,-31.7471,14701.7,1665.04,15.7728,1
344694,299291,93,285104,242781,88,7665.01,2536.89,68409.2,104828,4192.82,-548.374,2093.24,314.048,46931,-555.829,15.7768,1
326271,296713,95,239328,213127,84,2944.17,2254.78,14734.4,89999.4,4527.58,40419.8,1870.52,580.414,28584,3926.31,15.8801,1
337292,297632,88,253762,217808,86,3422.74,3793.52,90150.8,48198.5,2126.41,2814.56,3932.46,1090.3,34133.4,-1025.82,15.893,1
356410,316806,86,290632,259399,87,5812.1,1360.05,26119.7,99576.8,4724.24,1631.22,3878.98,1709.92,52709.3,133.259,15.9059,1
377521,331378,89,333455,287703,88,4391.16,1565.36,34641.7,114459,4432.13,2650.18,2419.47,-9.75381,32687,-209.671,15.9377,1
323768,288442,90,282990,248990,85,3566.23,1727.2,47129.2,93888.5,4398.21,83.2425,4494.24,-30.6639,48088.2,243.797,15.9447,1
361806,313743,93,310168,264570,89,4151.25,2232.47,58746.8,74817.5,3672.29,1560.01,3593.86,824.698,38034.6,92.4567,15.9735,1
282650,251769,83,289009,252238,97,6688.28,520.862,18130.1,63767.7,2838.33,29672.6,3919.48,654.163,49093,622.242,15.9993,1
307676,263177,90,330860,285641,87,4011.08,396.173,5486.07,47288,5700.02,97.8356,2826.03,-260.325,15934.5,461.212,16.048,1
333158,302018,86,258853,230965,85,3293.73,350.272,15220.4,79084.6,4349.62,22284.9,1477.84,399.215,17096.4,214.099,16.1334,1
359164,323870,88,230420,210515,84,3445.64,370.636,12822.3,62833.5,3920.54,21587.4,849.723,415.842,13623.5,390.292,16.1423,1
363073,306221,88,300847,248573,89,12120.6,3293.23,36790.5,85626.2,4368.08,12353.7,4871.17,964.545,47146,-283.303,16.1512,1
319938,295173,85,213110,190364,84,6773.23,59.3962,9866.68,61661,4018.23,3494.89,1416.79,655.205,19823.3,1302.77,16.2486,1
292193,268999,82,174013,157467,81,6427.23,567.201,18532.7,66392.1,2488.71,13911,2025.72,756.766,18803.1,3666.52,16.2526,1
329246,298927,98,294786,265911,98,4374.07,1793.12,40147.7,95954.2,3202.47,3297.95,3296.17,1132.91,53348.3,1203.07,16.2585,1
340765,303826,87,225522,200305,86,3974.93,568.738,13294.3,86442.9,2936.95,9275.61,5796.51,-48.6072,28934.6,294.059,16.2665,1
278630,250234,83,273128,238041,86,3792.4,929.401,12661.8,74627.5,4359.93,857.078,4526.97,948.546,41312.8,-747.445,16.3131,1
311968,284015,84,243215,217464,84,2845.26,-351.892,7556.74,32335.7,5210.95,11365.1,1302.63,30.8138,14424.5,1618.15,16.4184,1
321754,290428,85,201898,180445,84,2956.39,2660.46,39959.7,61743.9,3575.21,3598.76,2983.02,635.854,26452.2,115.557,16.5068,1
356599,323474,85,252395,226765,85,4306.97,0.0760061,17294.7,60233.8,3809.48,17878.5,1016.22,972.423,21582.6,901.606,16.5326,1
274875,249843,85,199580,172013,85,872.33,3016.73,40918.5,40849.6,2810.93,-500.208,2327.07,245.137,38788.9,1698.77,16.629,1
302948,278288,83,220545,203220,82,2840.7,339.439,16744.7,58033.4,3052.83,19702.5,1746.18,527.7,15745.4,1615.87,16.7094,1
391107,352220,89,235182,212022,85,6391.09,1053.99,10061.4,96412.8,4619.19,800.044,1221.73,48.1863,25564,145.757,16.7203,1
391959,356719,88,305408,245416,100,6945.16,2121.81,29032.9,45959.2,4693.31,1931.99,2026.22,-167.232,27002,-390.408,16.7442,1
247592,227265,84,168741,154042,80,2127.53,-272.434,8074.79,109301,2136.62,30533.8,1551.99,1275.04,14428.2,2845.91,16.8276,1
344240,304528,87,333404,295136,87,8497.32,2108.04,27047,63106.8,5972.04,7019.56,1146.93,1072.8,25222.5,182.151,16.8693,1
401830,358181,90,306381,274245,88,10341.4,1165.01,20966.3,47882.4,5154.42,1441.04,2070.14,824.355,30809.5,-345.471,16.8951,1
453271,394387,92,359988,311883,90,4449.63,463.969,5533.59,33333.8,6180.84,11424.1,1032.29,443.088,29957,312.578,16.9597,1
312348,274249,92,284146,246766,85,4747.34,3735.37,49937.2,91985.9,5111.15,4766.84,8033.42,67.7595,29820.4,-947.457,17.0521,1
324338,304041,83,184895,165573,85,3209.05,812.409,7960.29,73670.9,3557.96,17401.7,320.68,1230.32,8788.5,2114.6,17.06,1
269463,220773,90,407143,338391,88,3210.37,786.74,32208.7,84029,2230.97,2945.53,21607.3,642.277,47331.8,3027.5,17.0988,1
314045,273875,93,244218,208680,87,6817.03,1442.3,57901,59157.4,2368.92,3688.71,6799.92,13.6774,33930.1,1744.38,17.1305,1
345703,314657,89,202304,184129,84,5625.43,119.918,9408.66,34258,2900.84,17397.2,957.64,82.4456,12531,-199.879,17.1633,1
369348,334136,94,236114,203386,87,4498.79,1634.63,11426.3,51342.8,5062.68,30016.4,611.482,477.354,12483.5,2247.46,17.1862,1
