"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","MCL,BAX AF488-Alexa Fluor    488-A","BIM AF647-Alexa Fluor    647-A","CD5 APC-CY7-APC-Cy7-A","CD19 BV421-Brilliant Violet 421-A","LD Aqua-Fixable Aqua-A","CD69 BV605-Brilliant Violet 605-A","Ki67_BV711-Brilliant Violet 711-A","Bcl-2 PE-R-PE-A","IgG Rb AF594-AF594-A","CXCR4 PE-CY7-PE-Cy7-A","SampleID","Time"
280272,259736,84,172475,157149,81,7294.42,135209,3157.3,75373.7,2923.9,-834.862,1964.19,103292,61650.3,-7309.78,29064.7,0.572567
310457,286594,83,167053,149875,82,8559.1,194718,4200.5,83011.1,1671.04,3060.71,4017.32,138552,76051.5,-11660.9,70785.5,0.602487
271739,250959,87,187377,171911,81,6003.2,157349,8026.89,68634.7,631.676,1547.17,2329.57,107667,52333.3,-11372.7,72641.8,0.609287
315969,258396,106,201598,156029,105,9017.21,227588,6045.72,54421.3,2269.85,1748.76,1902.79,113393,85084.2,-8808.49,61785.4,0.616087
266600,249886,82,145540,136306,80,5910.72,140099,2556.37,44689.5,1493.72,577.732,2046.78,83166.8,58735.2,-5321.9,131791,0.622887
287235,263976,84,171478,157034,82,7392.99,159987,5006.43,43468,1728.05,4188.15,2573.96,128970,62363.3,-13122.8,108538,0.635127
286423,268811,82,156471,145650,81,5703.46,143279,2666.52,33052.7,2302.93,-1415.86,3162.27,122521,58451.6,-11433.4,102024,0.644647
265005,244542,84,177244,163370,80,6635.74,154760,7627.03,50218.1,2985.2,6352.92,3575.95,100033,63757.2,-9383.85,96559.6,0.651447
300902,278944,84,174824,158092,82,9472.77,171473,4754.02,64957.4,2443.01,1614.38,4669.88,142577,84556,-14494.7,24625.1,0.686808
284528,262710,95,179517,163144,82,8473.67,185385,2424.93,60572,3176.47,2866.68,1959.77,109707,76414.2,-11161.4,124210,0.707208
258669,242341,82,156985,145328,81,6121.01,148682,2073.96,40886.2,402.204,-231.932,2883.21,103019,56891.2,-9742.49,87991.4,0.715368
275337,252818,94,174961,163429,81,7682.07,166704,4903.07,40515.3,1920.99,2492.87,2990.86,86219.4,72934.1,-7288.62,67676.2,0.733048
283624,263889,86,236186,219110,81,7634.37,163145,5727.63,57972.2,497.728,1959.45,2585.48,103391,59036.8,-9388.55,42527.2,0.745289
261205,245328,81,176717,164444,79,5978.55,116705,4456.17,49776.5,3296.03,18.7709,2463.94,82498.3,51846.8,-6851.41,89327.5,0.750729
305711,282021,84,200290,181030,84,10020,204661,3775.62,124394,4433.58,5067.67,3446.19,128734,88642.1,-11892.6,132975,0.762969
281892,256656,84,216504,196694,82,11824.5,215061,2940.78,66088,1500.29,3453.87,3933.65,135931,112356,-11250.2,95357.5,0.776569
275308,258978,85,162535,152640,80,6518.11,139383,2220.53,51313.5,526.782,1028.36,2451.33,112183,59332.9,-8814.61,105865,0.790169
318037,297988,84,168744,154282,81,13260.7,227756,2477.26,19992.8,4666.45,3291.52,2856.82,96831.4,103927,-5177.75,83350,0.799689
247002,230608,80,197806,180390,82,5308.25,143250,6151.89,109729,441.963,-81.3116,3517.07,70107.1,69783.4,-5631.31,109898,0.807849
270480,248905,85,199250,182037,83,7661.35,149775,4520.23,49475.6,1661.81,2139.45,1911.17,107922,72904.4,-8849.57,54009.9,0.811929
266576,252311,80,194018,173636,88,6372.24,146681,3558.24,56469.9,1663.47,4404.96,3365.1,75337.6,72207.5,-3790.85,108461,0.83913
299780,284056,80,138222,128050,80,9222.52,148105,4368.91,85887.1,976.389,242.68,1601.32,79796.2,66988.6,-5329.43,98875.5,0.85681
266476,250762,81,169760,155181,82,7689.29,139659,4271.27,55845.8,983.318,2034.85,2827.86,79043,75060.4,-5445.32,83351.9,0.85817
251575,228589,85,192305,177611,81,8049.56,182014,3321.86,73051.6,-348.718,31965.2,2776.88,105114,72774.9,-2260.15,91723.8,0.85953
236985,217814,88,206345,188227,82,7158.75,157642,3884.47,83126.3,1353.52,2461.08,2939.37,103896,72252.4,-8008.47,122125,0.87041
287806,268059,83,179639,161704,82,11308,204601,2493.56,66890.1,1709,4456.62,4342.6,96577.9,107809,-7874.28,88084.6,0.88809
308320,285013,83,188126,169499,83,7023.11,165963,2342.1,58966.5,2340.7,14451.4,3046.54,143083,60414.2,-15441.9,106805,0.89489
301505,259091,85,229356,188387,88,11108.2,186002,2779.62,54575.3,1963.99,-1318.87,2316.79,97511.4,80005.1,-7513.57,59000.9,0.89761
284747,266813,83,137972,125556,80,7564.15,142094,6042.84,61939.2,2397.12,296.486,3097.68,73827.5,68358.6,-6542.65,113215,0.91121
252709,226075,81,172981,153876,81,8301.96,183905,2336.26,60950.2,-424.832,1945.18,2872.14,115306,80606.5,-8976.95,127085,0.91801
259833,243274,80,173759,160313,80,8640.55,194800,2263.57,48063.6,1011.19,-665.025,4471.21,129235,82166.6,-8596.34,74617.1,0.939771
266678,249302,82,168790,152300,81,8167.94,166759,4865.8,67370.7,1621.1,-379.229,3329.74,111832,70578.4,-8266.33,65302.8,0.942491
271965,251753,82,191692,177921,82,8757.51,178949,7279.77,38387.3,1397.04,2150.96,3621.35,117194,79568.4,-11522.5,66398.9,0.946571
278236,262729,84,138780,129178,82,7105.76,159220,4327.98,64990.5,3013.46,2927.12,1331.27,93871.9,70517.4,-8570.38,102480,0.946571
310479,283177,85,191808,169755,83,10858,227470,4711.03,48988.7,777.981,1325.48,3718.02,152287,107763,-12147.1,70809.1,0.949291
282614,260153,82,156969,143086,81,10139.1,183229,3718.4,63532.6,-771.029,1880.24,2902.01,120008,92347.4,-8794.08,85263,0.971051
283256,266032,84,183889,168083,82,8186.99,201729,3219.65,46668.7,1387.45,4805.09,3307.29,130998,84994.2,-12698.3,56646.1,0.976491
312141,286444,85,168314,154843,83,10164.3,227265,3411.49,53676,980.079,4457.28,2990.45,154964,108546,-11390.7,109900,0.976491
265230,250491,81,178389,168493,81,7270.02,169043,2663.67,41513.1,309.482,1859.6,3378.17,132983,68995,-10569,70781.6,1.00641
258749,238833,82,184934,166038,81,6732.67,154864,10936.7,76495.2,-526.873,2422.61,2644.41,84585.5,63122.3,-8206.35,106477,1.01321
260848,243882,81,175638,161093,81,7389.51,157132,2731.87,62163.6,1020.42,1351.65,2832.53,101764,75625.6,-8712.58,104008,1.03905
306562,286687,88,153005,142329,82,9207.76,156661,4224.2,82377.2,2483.99,6852.25,1881.77,95964.6,65774.3,-9745.95,83756.7,1.04993
287593,265702,85,182604,165320,83,7613.26,188647,4279.74,66221,1838.41,242.76,3608.22,120585,81716.3,-10878.8,93954.8,1.05401
299019,282090,81,180816,169848,82,8654.74,177435,2789.21,27722.2,3893.28,7247.34,2793.48,138331,87867.9,-13399.6,80336.9,1.05537
250379,236223,80,175473,164034,80,5965.07,160365,2060.08,47402.7,490.472,-367.313,2274.72,126469,66346.7,-9348.63,79333.3,1.05537
247735,227245,80,195097,177744,80,6105.83,134674,7854.53,71841.1,1615.97,2647.29,2401.2,124922,59962.7,-10402.4,112457,1.06081
247359,234891,80,141840,133963,78,5417.46,133447,2007.15,25556.1,598.17,674.238,3407.92,89075.7,64903.2,-7644.69,88286.4,1.06489
295818,273758,83,187038,170075,81,9147.62,156070,7502.8,61328,2274.54,16269.9,2578.25,95526,70159.7,-8498.82,63394.1,1.06625
296287,262813,84,226846,196455,84,9257.21,200983,3941.24,57198.1,1855.26,8204.25,3853.54,135200,91960.3,-12424.1,121607,1.07033
265728,248071,83,182650,161893,82,8596.95,209950,8596.19,68412.9,-834.71,2026.62,3081.96,74428,103441,-6521.24,64478.2,1.07169
287176,263908,84,199838,184167,83,8715.33,161534,10609.6,53041.5,1944.77,492.841,3942.25,82310.7,75685.7,-7256.2,96615.9,1.11249
303442,283237,84,186068,169654,83,9200.09,165900,4880.71,58828.3,1322.56,2399.25,2085.64,99276.7,66660,-8007.1,68934.8,1.11929
265219,250513,80,133261,126058,80,8447.51,158414,2226.85,32038,-670.708,1239.75,3461.77,138592,82139.9,-6596.35,80573.7,1.12609
300681,283676,83,143309,133052,82,10318.2,204493,5856.93,56666.3,2838.37,8189.81,3490.61,122412,77265.8,-12157.3,96071.6,1.13017
284370,263679,82,175259,158334,82,8624.66,187642,7808.16,49862.4,1321.32,8307.34,3268.7,129166,84315.7,-12541.7,110314,1.13561
260847,245813,81,174143,155078,81,7133.68,160350,3279.75,79502.3,785.216,4959.73,2570.05,106152,80010.8,-9140.42,79936.5,1.14513
298449,273850,88,171492,157059,82,8890.12,219787,5606.27,43049.6,-188.276,-157.059,4040.69,136057,93865.4,-12575.3,94727.9,1.15329
266908,249540,82,173234,162742,80,8469.33,170041,3186.28,59831.9,2792.94,2120.1,2523.51,136255,62365.8,-10943.8,82545.6,1.17097
237732,223330,85,155610,144044,78,3766,89397.3,2067.89,57790.6,2001.25,1004.69,1995.3,54068.7,27787.9,-1860.34,87745,1.17097
287768,265538,83,202754,184571,82,8528.27,182930,5414.87,62187.6,15.1344,1121.97,3141.62,90000.2,85070.5,-5835.49,61333.8,1.20225
256645,232475,87,248018,201289,90,7098.95,175322,7192.82,55655.4,2720.96,4255.12,2639.67,119281,71905.7,-8741.5,84505.5,1.20633
256548,243833,79,177659,166929,79,7245.32,150273,5718.21,46349.8,-167.011,1026.43,3582.95,117849,56438.4,-11308.5,119877,1.22537
304890,273686,86,231100,204723,84,12284.2,233065,4240.39,65246.8,-359.984,-1197.05,4992.59,136514,96859.1,-11927.5,69100.7,1.25121
271248,255688,91,138643,128587,80,7584.54,143184,2179.33,40165.8,-82.2714,3139.51,4384.9,100024,67380.2,-8444.05,58961,1.27161
302755,279998,82,179368,161683,82,7993.88,179093,5038.33,60250.7,2308.71,2265.51,4711.57,135481,77557.8,-12580.7,121769,1.27433
293257,277730,85,170747,157683,82,8704.45,169053,3672.38,26209,3298.4,641.234,2895.28,150086,74129.8,-14551.4,112854,1.28521
192877,171085,81,198796,178039,80,5474.94,155938,7739.55,75993.1,643.182,1849.01,3847.65,115822,51467.6,-9291.61,104561,1.29065
292552,273238,82,177382,162047,81,8685.66,190530,3482.42,69049.4,1327.86,1956.36,2352.13,141985,87993.6,-14208.9,55451.4,1.32738
281600,261910,83,155753,142923,82,9653.87,220463,2087.62,37152.6,-452.706,1280.5,4697.98,142697,112092,-13513.5,121339,1.37362
265526,252549,81,135550,125180,80,6764.48,155764,4955.98,46379.3,2234.06,1107.29,1931.36,115744,58930.4,-7311.35,74328,1.37498
267505,245607,83,235041,212344,83,8340.78,224486,1989.84,78137.5,-476.447,1503.22,4706.41,162085,90568.1,-13323.3,60936.1,1.37634
290319,272905,80,211673,193278,81,9195.66,183490,2967.65,58093.7,2475.99,-680.513,3295.46,90863.2,82503.9,-8323.58,72031.3,1.38314
263848,246729,81,143875,131234,80,6147.94,130042,5605.19,60791.2,571.373,711.217,2182.02,74816.4,53752.4,-8117.53,95167.7,1.38722
190106,177556,78,187339,172143,80,5769.2,182628,4784.46,48996.8,792.347,2109.78,2249.4,128652,59223.6,-13462.6,101638,1.41442
272452,256693,84,160870,147237,79,6910.5,155289,2594.92,40162.9,2315.72,531.156,3407.02,111538,61363.1,-9442.32,92092.7,1.42122
267242,246781,86,167600,154331,81,7363.81,150955,2716.37,45582.8,1754.96,3674.64,2054.14,98612.8,65913.9,-5628.47,81616.4,1.4321
310333,285098,83,228655,205859,83,11248.1,176315,5823.43,71026.5,3175.28,3976.97,3666.72,122655,94891.8,-12193.8,126756,1.44434
224096,201648,81,175032,156252,82,5961.36,155933,5376.49,72602,1473.54,1844.98,2519.28,91475.2,71634.2,-8363.55,73335.1,1.44842
258867,242267,84,176585,159834,95,8089.72,236071,1987.85,54504.9,-727.237,-115.263,4011.32,166445,90396.9,-15673.8,89774.6,1.44978
286642,264204,92,154991,141809,81,7523.85,139516,4373.7,64013,1859.53,1060.41,3125.85,110503,68915.5,-7912.3,71673.7,1.45386
274893,266906,78,179809,165231,82,11317.4,176321,3384.57,69560.8,1589.9,1902.64,2814.19,120861,77562.8,-12405,96570.1,1.46066
286865,267592,93,140801,128198,81,7781.59,167192,3385.95,63190.1,1001.61,2328.08,2213.82,106490,71151.3,-10706.8,45195.1,1.46474
268955,252387,82,164030,151949,80,6965.3,168196,3480.12,53150.4,348.076,2617.08,1146.58,96599.7,71211.9,-8965.81,101806,1.47154
200120,183668,83,112732,105014,77,3817.06,131254,2042.76,15548.2,2510.79,31286,456.204,124079,23028.3,8134.39,63296.6,1.50282
256191,242104,81,160900,148425,80,7132.65,120969,3272.15,66368.9,1587.54,1860.56,2647.54,80381.5,49446.1,-6314.63,85131.9,1.50554
265892,249923,82,169162,158234,81,7600.24,169587,2651.11,62783.3,82.8567,1772.43,3511.23,85048.5,67783,-7104.52,64229.6,1.51778
216458,198990,79,188880,172287,81,8171.79,152257,2051.32,83790.8,307.751,2714.01,2808.98,103523,68719.7,-7641.53,60324.5,1.53954
269648,248614,86,138965,125474,81,6752.61,142824,4583.61,38798.1,1203.78,123.13,2861.72,106386,69649.4,-9305.5,46110.3,1.55178
295615,275427,92,193691,175685,83,9100.72,147709,3070.02,71145.4,1851.1,-542.702,2220.88,83576.1,71166.9,-6395.93,66113.1,1.55178
274843,255989,84,162698,150519,80,6598.52,158519,4417.52,56368.6,399.199,1121.44,3512.42,115920,70550.1,-11188.6,92015.1,1.55314
274177,254799,84,163482,149231,81,7172.09,157574,2154.53,65757.4,1272.55,19310.4,1953.87,109340,57517.6,-11785.3,98160.7,1.5681
257265,242413,79,182664,167371,81,6820.99,157673,4125.87,30481.3,1334.61,2740.1,2283.09,103720,60655.6,-8541.88,121180,1.5817
251533,235268,81,175647,162640,81,6822.24,131447,1946.1,60652.7,274.647,1662.64,2836.45,77523.9,60337.1,-4549.9,101470,1.61434
248802,230845,82,217766,203076,81,6877.79,139018,6526.16,45196.4,1016.62,12103.4,2884.32,83785,61571.6,-8431.29,40449.7,1.62386
279581,258619,82,231980,214406,84,9302.73,184274,5897.11,96983.1,1248.84,870.204,3774.02,116195,95641.9,-8785.76,64905.9,1.62522
274099,261125,84,124266,124087,76,7699.23,142050,3533.99,68981.1,2772.54,156.903,1446.31,73122.1,47470.5,-7690.92,84288.4,1.62658
278120,261519,81,158293,146163,81,9139.82,204145,2642.49,40561.4,1388.95,9031.95,3944.73,157442,88071.3,-15492.4,32184.6,1.63746
293030,267373,88,190966,172128,82,8632.82,175971,7414.76,69010.9,2961.92,3665.46,3840.99,102436,89597.5,-10666.4,80544.1,1.66602
291348,272897,83,144507,134667,81,8546.09,137388,4387.15,46548.1,1416.28,-2312.98,1925.1,84983.1,61252.5,-8165.04,74413.6,1.67146
244772,227324,83,166502,152099,81,7214.66,154420,3947.38,39685,-35.2747,1843.36,3473.53,104049,63937.6,-9305.98,94641,1.69186
270059,251610,85,201040,181363,84,7083.9,149887,4330.26,24848.9,2773.07,2669.21,2251.83,110700,57883.8,-10517,99589.6,1.6973
256055,239010,89,183043,168862,80,5731.67,117327,2434.61,38728.3,1996.32,1326.87,2467,89778.1,52319.4,-8931.15,107040,1.69866
274629,256089,84,153333,142241,80,8530.66,167184,2503.91,63689.9,1937.19,2819.51,2769.29,118051,74697.4,-10252,82992.6,1.7041
263725,240937,82,204886,182201,84,8160.5,164763,5466.35,72843.1,908.597,1628.98,2582.73,147185,74996.6,-14387.8,82275.3,1.71226
309793,287872,86,172292,158206,83,10386.8,194135,3495,42175.9,1811.39,-2473.49,1845.73,90574.2,89587.8,-8426.36,119055,1.7177
255700,241082,79,154875,143929,79,8211.41,174968,3018.6,32435.6,2694.93,464.661,3037.29,123293,68148.7,-9589.15,127492,1.72994
245197,230651,93,152348,139922,79,5242.12,126862,3097.37,34826.8,195.022,-480.249,2385.51,77535.1,50932.5,-7069.99,79016.4,1.73402
266515,248370,83,184513,168844,81,8086.91,160242,3553.66,54639.7,1430.74,1636.5,2718.67,121153,70703.7,-9931.23,90769.2,1.7585
285387,265565,83,183897,168517,82,10810,230571,2152.54,69686.5,615.9,6635.84,3210.87,146297,98802.9,-12946,66308.3,1.76122
231229,211424,82,220706,198828,81,8125.96,183364,3271.39,47321.5,359.706,5702.1,3811.32,98407.4,92671.6,-6928.77,88228,1.7653
299860,276543,88,153011,140546,82,8894.18,164699,3970.05,78997.1,1432.15,14524.1,2534.02,112630,69413.5,-10947.8,104103,1.76802
275588,262604,81,121742,114426,79,9340.63,140208,3352.68,35092.9,-77.43,-292.02,2761.17,121907,65197.8,-10962.3,74393.8,1.76938
261833,242537,83,201490,180519,83,8801.5,184959,2896.48,48688.8,424.715,-575.876,3026.87,103600,87876.5,-8140.33,90226.6,1.7721
264253,247074,82,148649,135328,79,7414.02,166652,2164.04,45810.8,818.656,12046.6,1997.84,111240,77978.7,-9968.64,88146.2,1.78298
272130,256665,81,173769,158024,95,8716.65,144109,4205.17,60970.1,1063.55,-1444.83,2867.9,72730.8,72396.4,-6765.83,73735.1,1.8265
258313,244048,80,178095,165257,82,6833.05,128286,3341.5,51331.6,2247.08,2737.36,1551.08,96234.9,57111.5,-9696.1,75589.8,1.8265
252682,238158,84,161922,148271,80,8099.29,153914,3949.28,33720.4,186.795,1337.39,2899,87395.1,66570.3,-7815.98,128450,1.82922
274991,255308,83,173144,157188,81,7296.96,191460,3206.86,63788.4,942.949,1958.61,1609.88,128319,73929.4,-9510.8,65451.9,1.83194
282412,264262,79,156952,140729,80,8673.57,186555,3207.09,81034.4,-948.275,6488.97,3628.14,100510,107823,-8627.04,76514.5,1.84554
279356,262721,84,190481,176983,83,9242.29,136742,1859.69,16883.1,1419.64,6220.12,1004.58,121470,45790.9,-10467.4,54517.3,1.85778
274968,258983,82,167533,155274,81,7996.88,176596,2379.22,39566,2105.27,2097.81,3883.06,190875,53089.8,-20111.4,85296.2,1.8673
247257,225647,82,178709,166379,81,6598.64,144694,5204.64,43536.4,219.751,-715.356,3204.89,85938.1,70615.9,-5860,96048,1.8809
265738,248227,81,175155,159786,80,8218.12,171726,4444.77,73831.9,992.916,1768.05,5248.66,98081.8,84266.7,-8337.23,75866.3,1.89042
265662,248912,82,171309,158459,81,8161.18,180099,5973.36,43502.4,656.874,-723.744,4229.08,117952,84810.4,-9256.94,94908.6,1.91354
296999,274767,84,196086,176651,82,10033.3,202210,6805.27,83032.5,2296.66,4661.75,5048.48,122218,91576,-10276.5,71580.8,1.91762
243377,227433,81,173570,157940,81,7209.99,153172,2329.29,44415.1,547.422,3266.81,4242.06,101423,77418,-5831.52,115085,1.92986
260383,236428,83,212508,190716,83,7959.83,151698,7522.92,90849.6,2020.74,1068.53,4037.34,84952.6,81983.2,-7704.31,86698.8,1.9829
279598,255941,84,150721,135186,80,7572.57,190684,2543.88,35780.4,1693.45,2108.72,2085.83,144822,71373.3,-11895.8,104382,1.9829
290532,270507,83,153107,142977,80,8450.76,168432,3658.26,41172.2,1191.24,916.69,4502.39,149528,78490.9,-14587.9,135015,2.00194
238130,214809,81,240102,219316,82,7664.52,174042,7572.89,53912.5,236.554,3563.91,3409.01,154581,82043.9,-15056.8,96945.5,2.01146
264022,245959,82,164257,151869,79,7286.36,163258,2333.61,72935.5,1858.35,1327.09,2553.95,111951,57482.4,-7050.43,116508,2.02234
292736,273374,84,164108,149187,81,10561.9,159856,5203.72,40586,1262.16,13322.9,2591.34,104724,55849.1,-10050.6,92866.2,2.03322
197146,178979,78,214862,194594,82,4467.87,129823,6010.22,93645.2,2083.33,-290.538,3071.35,106775,47677.4,-8587.72,80599,2.0373
268844,249994,86,129326,120549,80,6971.14,162988,2133.27,17983.2,761.692,780.879,1996.74,123574,57323.6,-10761.5,67218,2.0373
277162,255904,81,178361,161560,82,7297.72,157874,5668.54,82514,776.256,6311.98,2766.73,102885,71661.9,-9565.43,78975.8,2.04682
284314,263195,85,167416,155388,82,8295.8,192871,4101.11,43865.3,291.49,2552.58,4137.58,106798,98676.3,-8310.84,112682,2.08762
293566,268395,82,196513,178164,82,10132.9,216732,5997.9,49003.7,347.443,575.577,3652.67,152479,95264.9,-15118.1,106223,2.09714
248007,230116,83,192417,176433,81,6602.23,144376,5296.03,63656.6,-28.9244,13359.8,3011.09,86133.3,75482.2,-5502.16,64777.8,2.1121
261760,238623,83,202196,181294,81,7538.75,162732,6832.14,59184.1,875.754,1621.53,3856.45,144457,78286.5,-12188.9,83172.3,2.13794
286385,262705,85,216929,194965,82,10335.5,234428,6337.94,81003.6,-891.495,12347.1,4459.57,164129,109378,-16950,58988.5,2.14338
279145,254822,85,162375,150581,82,9102.66,182566,4057.79,55309.6,832.995,9690.81,1183.59,116853,66258.2,-9079.29,94079,2.14882
275495,253455,85,199316,182093,83,9904.5,199062,7674.77,65205.5,1228.4,26112.5,3846.21,130458,95591.1,-12115.5,108549,2.16242
279899,259160,84,188926,173689,81,9536.91,144288,6109.15,56196.9,96.1907,340.993,3111.46,75065.3,75027,-5450.5,71055.9,2.17738
280186,261070,96,139111,130688,80,8035.02,134170,2166.43,16728.2,587.624,1051.63,2000.31,89534.3,55860.2,-7896.48,26301.2,2.18282
218997,201395,81,188962,175370,80,6165.6,156334,3284.1,49948.5,873.281,2052.01,4031.43,107723,66616.6,-10669.8,102602,2.19235
282110,262678,81,173248,159780,81,8189.78,182587,5432.57,39593.1,3211,504.602,3159.38,135551,74281.9,-12114.6,152917,2.21139
254697,235175,85,159536,149411,81,8413.94,225188,2009.37,48563.5,-484.078,2851.64,2287.9,161831,91935.5,-11527.1,99090.6,2.22635
353290,282695,99,226582,186915,89,10838,232664,4255.07,51822.9,3697.97,4317.77,3731.73,104884,112851,-10358.6,93901.1,2.25083
291380,269994,84,170071,152410,84,9001.68,214450,5116.48,55594.2,1199.73,-1153.01,3149.86,149381,78288.6,-12609.8,93586.4,2.25627
259097,239274,83,203992,188552,81,8311.31,159780,5613.84,57604.7,-588.595,1403.85,3432.4,105503,82669.5,-10748.6,108346,2.28483
286761,264949,83,142740,130893,81,6968.5,137438,3641.94,31098.9,2677.08,-566.886,2541.84,97366.3,60537.6,-8069.44,132986,2.29435
