"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","MCL,BAX AF488-Alexa Fluor™ 488-A","BIM AF647-Alexa Fluor™ 647-A","CD5 APC-CY7-APC-Cy7-A","CD19 BV421-Brilliant Violet 421-A","LD Aqua-Fixable Aqua-A","CD69 BV605-Brilliant Violet 605-A","Ki67_BV711-Brilliant Violet 711-A","Bcl-2 PE-R-PE-A","IgG Rb AF594-AF594-A","CXCR4 PE-CY7-PE-Cy7-A","Time","SampleID"
341200,313455,88,151192,137738,87,1757.92,-902.468,9022.87,2780.43,1775.07,5494.82,366.523,1256.21,7350.7,3747.95,0.426082,1
268221,224808,90,239820,208593,88,2358.83,-37.8326,5309.87,3161.88,3235.53,6171.13,532.638,678.48,10853,1903.32,0.445808,1
376338,358919,85,175377,163455,86,2005.91,-721.493,4285.69,5110.36,2258.76,685.906,129.471,297.768,12594.8,104.694,0.446795,1
502861,411339,101,280895,229465,101,2978.46,-1349.9,17640.6,5950.93,3975.49,3592.99,1419.49,-609.639,22431.3,1540.01,0.475397,1
380892,339940,93,230619,206063,92,2914.3,781.605,11484.8,7413.77,2765.22,4245.31,1576.25,1465.94,15614.2,2215.03,0.478356,1
329916,303910,89,160032,146627,87,2070.91,-252.432,8602.63,3551.69,2405.76,765.092,467.816,474.294,7924.56,6404.68,0.479343,1
293822,258607,88,222430,197507,89,1407.7,-893.428,8852.14,6868.87,1046.76,5010.84,826.829,653.726,10708.5,2805.1,0.482301,1
321760,278513,91,307014,250209,92,2554.34,-1604.47,18578.6,5341.45,3223.81,4827.71,2503.66,729.488,18803.3,1498.5,0.494137,1
432053,370352,94,191845,160449,93,1860.86,-1443.9,8269.06,10743.6,1780.16,9967.02,139.709,52.9711,8335.43,4009.63,0.502027,1
360076,321909,94,179046,159867,89,1975.95,-1467.63,11588.8,7146.6,2415.24,1276.46,295.672,1198.68,8568.59,1150.06,0.505973,1
413047,348527,95,259580,219948,93,3373.55,-53.6404,6730.52,2936.29,1910.88,13204.9,153.832,962.807,13772.7,3632.29,0.526685,1
360201,326170,92,154717,138578,87,3158.88,-587.76,14246.3,4748.43,3508.69,3493.7,190.31,1384.97,8493.37,1353.45,0.53063,1
312253,289032,86,147468,138220,85,1879.59,282.608,7514.86,7437.96,2530.66,3495.42,1561.4,934.494,10590.7,5547.74,0.537534,1
298356,266041,88,212120,186192,90,2069.01,-1198.53,10086.4,6042.7,1763.33,5502.95,1612.99,1054.94,11621.5,1761.41,0.548384,1
321704,301514,88,152559,141946,87,1553.61,-794.942,10205,10140.7,1779.44,2783.84,1035.13,307.187,9091.93,4827.15,0.558247,1
303093,288359,83,145063,135816,84,1869.03,-317.544,8827.58,3731.32,3068.56,5742.25,-258.076,923.628,8692.5,3620.56,0.569096,1
282232,259459,85,223693,202942,85,1467.97,-2385.65,11777.9,11290.5,2167.42,-660.743,1465.09,859.088,11350.2,2048.88,0.578959,1
327449,299909,91,135634,125158,85,1671.34,343.484,6780.84,3600.04,2869.89,2563.35,1274.78,409.011,13612.5,3582.03,0.581918,1
332977,310745,90,157845,144452,86,4052.89,-492.755,5349.78,3432.13,3000.05,19340.4,898.133,1376.79,8777.81,9938.05,0.596712,1
535241,460315,100,338608,281138,100,7261.55,-5645.44,53522.4,22523.4,4963.91,771.378,1872.23,-669.959,23718.6,120.029,0.599671,1
326829,299662,87,188219,172389,87,3174.79,-2113.34,19387.5,2908.7,1870.75,4017.89,837.352,1524.43,12902.1,3862.37,0.612493,1
407138,364050,92,163565,146667,90,2257.15,308.632,11105.9,3075.61,1566.11,3353.18,1595.37,994.797,15467.2,6210.41,0.636164,1
341366,300572,89,168489,145897,88,2472.73,-1233.16,13530.6,6217.48,2059.99,9434.02,-609.89,252.587,9452.14,4488.89,0.639123,1
294980,264354,86,123244,108112,85,-126.885,-703.987,7314.63,6785.95,2633.58,2194.87,828.928,1357.76,2960.65,1229.35,0.734795,1
384908,330839,91,210727,179026,91,2746.98,-1563.64,13321.1,3847.09,1986.46,-139.622,1460.73,-102.986,13081.7,822.036,0.736767,1
330720,310061,86,104984,96521,84,2014.14,-1622.8,7801.49,2722.98,1293.24,2281.66,419.023,-527.507,5099.1,5665.01,0.761425,1
349983,330190,88,146550,134719,86,2901.28,-1200.08,10125.6,6974.8,1824.17,1997.32,581.824,408.663,9026.99,1713.08,0.767343,1
345495,321136,87,136083,123254,86,4758.47,-1237.74,10393.3,3986.19,3657.52,2835.52,-446.67,149.381,5987.27,3242.15,0.769315,1
251429,215163,87,210946,187425,88,2263.37,1345.39,4515.69,3482.43,1044.45,967.506,449.203,1096,9250.6,3193.98,0.78411,1
308133,279851,89,132692,115645,85,2772.82,-31.168,4659.93,2966.68,668.858,3753.38,267.065,-253.079,6971.45,5627.29,0.792,1
364485,332839,92,141344,124640,91,2650.45,-107.907,10662.9,3544.88,1123.6,1545.86,687.441,1990.23,9028.47,4525.82,0.806795,1
291772,245792,90,304560,265005,90,2105.97,-3030.35,34221.3,5967.8,3417.42,2121.92,1701.56,1680.03,13511.9,1881.81,0.809753,1
351030,317462,93,223680,202178,88,1863,706.398,13984.6,5881.38,2713.83,3437.76,1323.89,18.7817,10356.2,779.656,0.813699,1
360592,331397,89,130926,118628,88,6122.63,-1773.11,13904.5,6168.88,3578.69,7545.17,413.331,69.9775,8186.29,4476.73,0.813699,1
314809,298644,84,138944,129668,85,2070.11,161.449,6022.56,2879.52,2597.4,1961.23,655.418,1689.04,5624.4,4273.69,0.819616,1
180723,151890,87,158970,138184,85,1912.54,-968.049,10582.6,6760.87,1087.4,956.304,1529.26,1299.47,7983.28,1251.71,0.821589,1
312545,293464,86,166354,154103,87,1702.6,836.285,2965.2,9460.41,2323.04,4394.31,1372.21,-44.8483,9379.19,15386.5,0.825534,1
358126,325801,98,189165,173078,88,1728.79,-1337.3,14329.9,9332.86,1832.8,6855.66,-189.632,-352.721,9085.06,452.361,0.835397,1
321935,298828,89,167437,152384,90,2190.63,-1179.9,6547.84,6664.44,1909.78,3820.8,2040.94,43.5798,11264.4,2597.68,0.844274,1
243114,209672,86,153939,128553,85,2009.8,-1139.97,11742.1,16675.7,2368.49,3621.31,1298.62,1269.31,14008,7595.43,0.865973,1
364431,330003,89,220960,199842,89,1945.69,-1969.44,10314.2,3811.37,1778.53,1815.93,1064.5,1527.77,10865.2,1909.01,0.876822,1
288656,253380,87,216347,186876,88,3258.21,-873.03,7400.99,3545.7,1796.98,6313.3,383.046,257.905,5879.4,4155.38,0.879781,1
233203,196234,86,222551,194428,88,1874.74,-2189.4,8053.24,5752.07,1326.77,5143.67,1590.22,1055.95,12757.3,4683.57,0.906411,1
443375,381265,97,171010,146222,93,2694.95,-802.268,8808,6498.59,2179.8,2304.18,439.685,700.159,8085.47,3517.56,0.935014,1
374090,342197,92,162657,145585,90,4396.27,-2444.39,13544.2,7568.68,2571.44,5587.11,730.671,655.673,8181.93,2442.78,0.939945,1
373799,339707,90,172714,153450,89,1803.36,-295.506,11111.7,8228.39,3288.25,4065.61,625.309,1320.38,12789,3964.34,0.967562,1
382357,341554,91,190687,166977,91,2536.38,65.4129,12613.2,9649.11,2199.01,5366.18,510.829,1126.6,12882.8,1277.6,0.987288,1
373833,338400,90,261498,232222,91,1858.55,-671.618,9579.13,8080.91,-152.374,8115.46,390.353,530.206,5923.16,3001.98,1.00405,1
333919,308164,101,138616,126422,86,2801.59,-2512.89,8111.01,3366,1353.33,3016.38,524.201,-630.187,9635.15,8381.52,1.02082,1
474293,403459,100,306418,247842,97,4615.14,-77.9485,15485.4,5054.48,3625.64,6540.75,138.95,691.053,16142.4,1556.3,1.04055,1
327668,299486,88,159235,147106,85,2001.65,-468.21,4296.11,3060.63,1011.5,1600.49,950.368,479.068,13061.2,5373.44,1.05929,1
297795,258749,87,90382,77230,85,-5336.99,-927.319,7204.32,5887.31,1119.46,5695.43,303.709,157.926,5790.81,5969.46,1.06619,1
369288,329390,90,172561,155637,87,697.016,-713.741,7804.07,5829.29,1517.29,6928.01,521.233,1577.55,5786.1,6782.44,1.06915,1
350112,329593,88,125699,116511,84,3720.9,-1406.07,7085.43,3307.01,664.781,3157.28,282.863,1335.7,5423.51,2969.76,1.07408,1
262574,233641,85,85352,77709,83,1010.81,234.711,7698.47,9979.42,970.018,12669.6,696.271,-87.7547,15344.6,24816.4,1.10959,1
509935,441638,98,317136,265027,99,5450.85,-4827.7,38089.5,16945.4,4523.76,12257,1305.65,1669.75,17326.4,779.555,1.10959,1
376004,329693,104,272043,223556,104,2619.45,-1614.6,13501.9,7998.3,4309.46,6997.73,1007.87,706.866,20798.9,3588.57,1.11945,1
420793,365294,95,179649,151770,92,1957.4,-1824.09,14763.3,10451.4,3659.71,2778.77,1056.92,1482.48,13919.7,1836.52,1.12438,1
321315,301030,89,119269,111560,85,1521.95,-1595.27,8375.97,6525.79,2489.66,4925.28,614.587,88.3876,7166.81,3901.14,1.12636,1
392788,355022,91,189650,164916,94,2499.17,-454.814,13590.2,3922.08,3684.3,-613.507,826.685,1912.64,67416.5,371.688,1.14707,1
327890,300928,89,142550,129923,85,2140.5,-699.589,7586.5,3747.07,1365,-904.668,515.124,811.971,13371.2,5015.89,1.152,1
336239,300600,90,199844,173362,89,1534.83,-12.1895,9523.65,7254.19,1734.96,5157.42,1092.49,919.791,8444.77,3084.26,1.16088,1
240151,201541,85,367712,308858,91,2001.26,-2595.81,22405.8,9696.27,1164.26,2244.75,1206.19,1614.94,11442.3,2337.26,1.17074,1
199968,172542,82,145787,130521,84,1848.18,-72.7294,7982.11,6129.26,1695.75,4419.73,1469.8,-885.968,10939.2,4318.59,1.17173,1
252219,214212,87,250491,218089,87,8219.08,-2457.48,23532.4,2871.25,2405.1,4521.32,1137.54,220.053,13178,1055.91,1.18356,1
358303,305755,91,249088,201061,93,5415.37,-655.792,11256.1,3061.91,2613.53,6586.47,33.1501,158.898,8130.9,859.122,1.19047,1
436746,383635,94,221233,191551,94,5219.75,-3701.97,22756.5,5391.94,3977.74,1460.44,379.876,122.419,15403.8,-875.667,1.1954,1
309155,281872,89,161109,140962,86,1996.55,-3777.59,14328.8,4223.53,1617.41,6138.77,465.229,841.515,11462.4,4697.97,1.19737,1
362808,341461,89,134574,124272,87,1580.02,-1198.21,10767.1,11977.7,750.088,4476.08,-28.5511,384.198,6541.6,4347.79,1.20132,1
242817,217127,86,176242,159950,84,1766.44,-1447.67,17433.6,4346.49,1572.53,1036.73,993.873,1068.66,9692.33,324.299,1.2309,1
368362,329202,92,207342,184736,90,4873.63,203.715,18679.7,8760.39,3030.98,3479.44,735.979,1186.22,9215.2,2135.76,1.24373,1
357929,323272,97,199878,181380,90,1855.85,325.669,4234.78,2941.02,2291.13,4248.27,-73.797,-44.5941,10069.4,974.686,1.24866,1
208207,168389,85,374311,317276,90,2336.97,-1853.09,19975.3,5374.5,2760.6,2700.84,1862.95,360.562,17373.7,4381.33,1.25753,1
374715,341784,88,220820,200098,88,2229.19,-2267.59,16858.7,15343.9,2729.67,5749.18,254.735,680.426,11494.3,-87.7431,1.25753,1
331936,315501,86,128402,121648,83,1156.66,-1665.03,6426.93,9740.92,1121.18,5079.52,-531.463,778.695,6676.72,7565.38,1.25852,1
237126,208348,82,214990,185404,87,4791.29,-3421.51,21782.3,4276.06,2929.88,3558.76,595.417,658.234,10167.7,3014.11,1.26049,1
466181,405425,95,239908,201575,95,3264.6,-397.772,16874.1,8216.92,3063.8,5220.22,1010.27,1690.24,12608.9,369.698,1.26148,1
320144,281368,91,173801,147252,87,2344.98,672.259,5830.64,4250.75,1558.82,1659.3,1498.38,986.498,13185.7,3350.51,1.26641,1
264787,243226,85,183266,170495,86,1652.37,-597.057,6403.99,2867.85,1943.77,4052.04,2126.71,-160.528,65352.9,6466.06,1.2891,1
329231,302035,87,171050,155667,85,4337.19,-399.635,15529.3,4566.41,1303.01,7338.15,961.97,297.605,12436.6,1641.85,1.29896,1
359750,327493,90,188316,164118,90,1306.5,-894.531,10198.4,3291.89,2087.31,8884.11,916.9,-65.1192,7146.49,1781.55,1.3246,1
392486,357461,92,191778,170273,91,1737.14,-491.91,9207.72,3852.3,3291.84,2419.07,899.787,275.018,13981.7,1790.92,1.3394,1
388152,354312,91,195158,178985,89,2227.6,-1139.35,7405.13,6531.58,2035.92,1922.59,119.546,394.739,12942.2,1923.32,1.35715,1
231674,213048,84,189716,176853,86,1509.23,-612.718,12786.5,9596.35,1610.13,4195.39,1061.4,-30.846,10610.9,2329.28,1.36405,1
335446,312034,86,178838,163957,87,2561.12,-883.617,6779.79,2733.25,1766.98,6680.21,1216.71,578.972,10746.1,3543.74,1.36603,1
366184,325728,93,240091,219528,88,2005.72,-1601.93,14097.8,4518.29,2874.09,11521.2,1120.84,846.941,13135.3,2941.6,1.37392,1
370912,312962,99,167728,144307,92,2268.29,-1348.48,26152.1,9296.09,2926.76,23523.7,2192.47,1368.62,10815.7,4805.86,1.39266,1
312236,291075,88,196022,182839,87,1802,-128.523,11393.4,4312.67,1878.8,3663.12,698.976,959.563,10963.4,4312.7,1.41041,1
364225,329537,91,185283,165491,87,5209.45,270.194,4548.91,2894.28,151.64,4444.44,-341.335,368.96,8088.86,841.307,1.42422,1
330558,297720,88,211317,191426,87,1938.95,-1908.89,13626,2955.47,3624.43,1771.07,646.468,1787.3,7008.49,4029.4,1.43704,1
331644,309108,87,164662,154025,87,6015.1,-680.163,9469.94,2943.8,1188.66,8194.44,316.861,-232.64,16388.3,2762.36,1.44099,1
366223,334766,90,156833,140516,90,2993.91,-1000.35,10184.7,12997.8,860.448,7437.19,609.898,-211.469,8525.45,2175.35,1.44592,1
362486,325684,91,202023,177507,90,2113.96,-821.168,10527.6,10352.5,3450.35,2748.51,633.485,826.353,12927.1,1195.93,1.44789,1
359079,329365,93,134868,120491,87,2109.11,-1419.83,10730.9,6925.45,3444.54,7087.12,55.73,-425.429,5462.78,9063.56,1.45578,1
318311,289413,88,239900,221777,88,5839.36,-1084.3,6318.03,12648.4,3986.52,9362.74,39.8896,658.162,10307.2,1909.32,1.45775,1
358069,338328,86,160764,146259,86,4322.77,-380.338,10243.3,4495.19,2569.14,499.947,288.047,50.9155,8413.75,4017.97,1.45775,1
312857,268784,92,290733,252331,91,1896.22,-7070.52,36442.3,8818.51,1734.91,1566.57,1397.25,1946.68,21255.6,348.067,1.48241,1
290395,256216,87,257979,228170,100,3986.02,-2575.07,20558.2,2733.68,2324.82,7997.44,2207.84,1103.36,19371.6,1314.94,1.4834,1
443327,384065,109,230779,201079,94,3237.02,-891.046,17268.3,20031,2851.48,5733.62,1674.17,1488.13,17589.3,1873.98,1.52088,1
352696,327882,85,178916,162251,87,2202.99,-157.966,10701.8,11403.8,1170.55,3670.94,1725.72,166.603,9027.34,2386.39,1.52975,1
320066,284461,92,241304,207392,89,2331.75,-369.431,7995.36,10974.9,1198.01,2874.35,1819.58,443.183,20652.1,459.33,1.53173,1
408794,358105,96,197050,172971,94,2681.13,-1398.09,10425.8,8088.03,2930.7,855.963,1786.7,698.078,13062.6,1695.42,1.5554,1
351917,325037,92,175439,158295,89,-4173.14,-209.553,4951.26,3578.67,1729.14,4868.79,260.041,-41.4563,6417.24,2483.24,1.60866,1
357601,326871,88,146101,133201,88,4514.94,-534.919,12185.6,4302.73,2200.82,7626.66,1403.73,1072.43,5851.06,1972.92,1.61063,1
355165,325562,88,122325,109941,87,1816.03,-641.999,11328.3,4051.17,3267.46,3083.93,1247.4,1118.74,8462.58,1730.92,1.61753,1
312615,289961,85,163160,149196,84,2135.96,-1270.23,7082.93,6249.57,944.303,3043.35,691.846,-335.495,12616.9,3633.06,1.61951,1
298505,264748,88,211178,184766,87,1593.49,-359.852,8055.38,9766.82,2249.44,8584.12,674.265,-303.892,13483.7,2894.49,1.71025,1
350032,305158,90,200135,175935,90,2544.19,-475.645,7675.63,7864.32,1752.25,3589.81,1895.31,1308.11,13116.6,2440.77,1.7211,1
451300,392295,93,235801,198402,94,3177.72,-2015.09,19839.8,14713.8,2919.08,4044.46,1248.46,956.235,15577.8,4508.58,1.72405,1
379900,345579,90,144404,127375,88,2087.94,-1506.8,6055.33,6124.83,1886.92,4698.85,1311.65,492.196,8152.29,5746.68,1.72899,1
341272,317046,89,153806,138578,87,2531.93,-1115.45,7292.48,7235.15,3149.37,765.827,-168.547,278.382,9360.27,6447.14,1.74082,1
352556,325242,87,114049,99767,91,3534.47,-821.307,11014,8156.62,3459.21,5813.71,1139.08,1099.51,7419.49,2329.4,1.74279,1
370632,338359,89,199023,178054,91,3151.82,-393.132,12616,4407.2,3217.24,7512.8,264.283,386.626,13312.7,1062.08,1.77633,1
368278,330690,89,157738,142938,89,3761.29,672.077,5009.37,6415.91,2914.7,12986.7,1484.48,617.683,9423.72,4472.76,1.78915,1
342765,320817,88,138812,127445,86,1880.66,-811.007,6057.75,7457.15,1879.28,2984.3,239.611,34.845,8658.65,5495.11,1.79408,1
363571,333326,91,156625,143647,88,3284.95,-1391.27,10421,9483.42,1880.28,5403.98,-176.754,906.587,9479.13,1416.34,1.79605,1
259367,235723,85,177841,158365,83,1504.25,-1414.43,9892.32,3977.18,1611.78,-1134.27,2399.73,47.3104,16391.7,2647.62,1.79704,1
371406,336665,88,181806,162535,89,1937.71,-1059.56,11986.4,4285.89,3322.15,1692.48,679.446,419.793,11383.2,3799.19,1.79803,1
346125,305268,91,303118,265764,91,2429.95,-1880.63,14008.7,12077.9,2498.76,5751.34,1198.72,1307.58,14529.4,2053.96,1.80296,1
220932,195071,84,242785,209223,87,1787.86,-796.558,9968.2,20141.6,2078.63,3188.72,1238.88,-82.7028,12522.7,2705.96,1.80592,1
329327,292528,88,270608,239973,91,1871.68,-4186.78,26530.3,6451.81,1713.27,6205.74,1912.99,344.913,22640.2,1618.05,1.81874,1
371437,334281,90,164908,140066,103,6839.5,-1342.29,9712,2901.61,2910.22,1538.78,654.52,1214.53,9808.7,683.538,1.83452,1
336792,308687,90,141525,131584,86,1997.68,-942.279,6688.98,3847.2,1781.9,4582.17,-414.255,416.556,4740.15,2633.42,1.83649,1
311280,280996,92,108284,101653,83,1370.8,-2216.4,15844.3,3659.32,541.555,1807.45,1677.65,937.747,9720.28,4620.58,1.84636,1
241854,219474,84,160258,147989,82,1996.96,-291.204,5729.54,12238,2047.67,6259.81,2964.27,540.488,15822.1,1959.12,1.85129,1
254604,221035,86,321923,277174,86,2299.68,-889.722,10490.7,3040.9,2356.26,2573.69,442.814,53.8973,10476.2,2356.26,1.86707,1
541526,427298,104,315665,246594,107,4365.21,-2306.92,24293.7,13414.6,2338.97,2475.86,2616.89,1159.16,35853.8,5110.15,1.86904,1
381372,345561,91,173458,153338,89,2616.56,-2323.26,28798,17647,1877.29,11489.6,1374.07,1243.53,8929.28,1556.05,1.88186,1
286192,241081,87,321235,274999,91,2743.29,219.868,6820.88,5156.07,1064.92,2387.86,1444,1293.92,13885,1103.29,1.88581,1
338329,315755,87,153184,140702,86,1595.6,-2113.48,11378.8,3339.91,2383.35,2828.97,538.504,1188.05,9949.47,6042.58,1.90159,1
228037,186562,84,184199,153097,88,2114.73,-1763.59,20937.7,12076.3,1476.98,4383.66,1191.06,-438.733,15819,2571.86,1.91244,1
372923,336978,91,175750,154589,91,2192.42,-1616.92,11166,6373.99,2519.1,3753.98,683.589,1729.5,15476.4,2093.88,1.91244,1
275369,246456,84,242422,213951,87,1946.37,-54.4837,12217.3,4377.02,2047.6,1420.05,1288.64,2657.21,16027.1,12722.5,1.92723,1
348178,318606,89,146956,132060,88,4427.82,-915.991,9715.31,4551.68,3131.45,1618.69,502.8,484.189,7921.66,3200.7,1.93118,1
440768,393077,94,223866,196277,93,8500.37,-809.843,13137.3,19683.5,3226.94,6358.73,1178.52,185.956,13486.1,2174.78,1.94203,1
346325,313740,101,178976,154391,93,2488.83,-1228.53,10324.6,5002.4,3000.77,9488.16,-40.2359,-158.207,11151.6,2721.84,1.94203,1
537165,443636,100,416878,334434,102,4256.3,-3579.06,19143.4,5988.39,3547.51,5874.14,3182.05,234.079,26081.8,2734.36,1.94696,1
220496,191901,84,262436,229521,88,1965.42,-1432.7,14921.8,10609.7,1703.58,2459.72,1042.21,279.527,20654.9,2360.49,1.98148,1
404008,355572,92,184159,150534,106,2502.49,-1058.87,8897.69,7548.51,3361.56,3680.87,574.525,1165.39,16528,4445.76,1.99332,1
361438,340144,87,133535,123146,88,2666.96,-1074.09,5433.73,3979.72,1973.49,1899.45,287.17,-235.018,9580.99,3204.12,2.00022,1
314882,299856,86,131362,120381,84,1796.81,-879.723,8840.83,10868.5,1333.92,4556.66,-53.4133,-27.6824,8704.39,1258.25,2.00416,1
354941,328376,88,174394,161051,88,2436.72,-1166.84,10601.9,6768.44,1923.01,4001.77,41.4596,1836.63,7653.51,3515.59,2.0229,1
307725,283489,87,129127,119195,84,999.769,-504.037,5389.71,2938.49,1787.33,10736.9,479.809,-386.743,8559.36,8258.11,2.02586,1
225440,205733,83,156737,140298,83,1340.16,546.793,7888.82,17028.5,3224.69,2836.25,536.604,1091.94,11658.2,9959.21,2.02685,1
277404,255372,84,162008,148317,85,1839.58,-594.137,7226.52,6963.82,456.031,17781.8,130.967,539.857,13472.6,4034.61,2.03869,1
342762,314332,87,152680,136559,86,4069.07,117.071,10513.1,3150.09,1305.01,4312.66,563.442,801.2,8031.6,3617.33,2.03869,1
388097,345214,92,183096,160316,92,2425.41,-1059.51,7617.76,6108.77,3260.47,1908.65,498.677,491.513,13044.1,2761.59,2.07123,1
379729,355644,88,185493,169536,87,3721.9,-2049.86,12338.8,4903.69,2794.53,1953.39,877.713,138.358,9332.64,-140.722,2.07814,1
325194,304058,88,138357,130086,85,2851.31,-1462.66,9127.21,5104.85,2034.84,1282.36,1189.2,726.318,10320.8,2190.08,2.07912,1
208880,188512,84,177910,157598,85,1176.17,-1583.51,9017.13,8479.03,-318.453,7898.36,338.86,-298.987,12879.2,4902.13,2.0811,1
339652,313065,89,155514,144108,88,1954.72,-815.853,8523.51,4453.5,2252.51,4224.67,-11.5156,386.365,7253.67,10900.8,2.08307,1
370976,321570,105,201887,173467,105,1731.18,-1920.29,12601.2,6744.09,4331.37,5741.17,596.171,424.105,12868.3,2074.05,2.09688,1
332830,303672,90,164546,151813,85,2842.68,-303.034,12092.9,5276.05,1754.75,4070.8,481.458,431.807,8295.44,1218.55,2.12548,1
259235,228548,86,155433,136506,85,2592.62,-1588.88,12794.1,8817.53,1747.99,2190.51,2019.99,1488.91,12159.7,3040.97,2.13436,1
296320,297301,78,142545,133481,83,1838.85,-411.106,10321.6,2692.84,1276.35,3766.23,1177.67,133.012,7758.32,2276.75,2.15803,1
356759,315673,91,241465,202802,94,6277.89,-491.485,12748.3,12710.9,3200.38,-77.9675,1794.35,455.986,16228.2,302.959,2.19649,1
396866,358738,92,146129,135369,89,2090.53,-812.48,5682.56,4129.39,1627.11,751.877,476.592,-126.557,8264.36,1224.24,2.22608,1
320571,299383,86,212140,194935,86,2329.83,-511.691,8052.01,13585.9,2947.98,2829.75,2048.75,1411.76,19273.2,5776.73,2.23101,1
389876,349820,89,211989,191378,90,1667.46,-1903.89,10813.5,15199.1,1633.47,5134.34,2293.74,-160.179,13875.4,2979.41,2.232,1
324481,285851,89,161965,139552,87,5081.35,-1760.86,15253.2,8325.15,2482.95,1830.82,746.737,413.214,13201.6,1922.49,2.23595,1
251483,220171,84,209073,183088,86,2775.16,-501.175,9677.43,7332.78,925.04,9622.75,888.149,749.963,16778.4,3148.89,2.23693,1
334418,303678,91,164823,147896,90,1904.2,-1671.73,13035.7,4802.19,2317.19,3795.76,1459.44,1511.85,8312.38,1792.63,2.24088,1
