"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","MCL,BAX AF488-Alexa Fluor™ 488-A","BIM AF647-Alexa Fluor™ 647-A","CD5 APC-CY7-APC-Cy7-A","CD19 BV421-Brilliant Violet 421-A","LD Aqua-Fixable Aqua-A","CD69 BV605-Brilliant Violet 605-A","Ki67_BV711-Brilliant Violet 711-A","Bcl-2 PE-R-PE-A","IgG Rb AF594-AF594-A","CXCR4 PE-CY7-PE-Cy7-A","Time","SampleID"
259476,241917,83,158655,147601,80,1982.88,98.2197,4758.32,79468.4,2667.57,4115.6,1131.5,535.431,16408.4,1918.57,0.428835,1
281701,263094,85,143416,129888,82,2946.6,614.688,4599.58,62471.5,3212.52,4259.86,1054.85,-412.081,18532.5,1461.67,0.441206,1
286078,266277,82,181338,168181,81,2802.33,792.669,6549.19,67574,382.286,1911.31,1626.62,632.791,21955.7,253.334,0.464915,1
299447,278373,83,208591,191884,83,3110.82,-153.035,5543.34,38079.6,2004.12,5121.72,1854.12,1270.72,22376.7,21.7782,0.472131,1
279835,263054,82,142661,127949,81,2894.58,641.346,3144.91,64325.8,2531.15,7990.85,1090.83,-4.2078,22829.8,1237.03,0.473162,1
268463,252649,83,154166,144719,80,2786.02,582.495,3091.65,22086.9,2617.55,234.993,573.517,-343.853,18549.5,1516.61,0.478317,1
270871,258386,81,161527,151365,81,9627.28,159.987,2285.18,33873.8,2901.13,1265.45,1368.82,184.795,12141.9,231.367,0.487594,1
285287,261688,83,183217,161276,83,4555.01,1304.01,9614.11,74384.5,4726.78,8428.71,1908.18,-705.887,23647.6,-382.066,0.513366,1
268491,253412,82,125024,115880,80,5406.68,393.53,1795.83,35795.9,1918.68,4011.73,921.109,-367.429,13917.3,2902.2,0.515427,1
237772,220261,86,207331,194489,80,1526.78,480.12,3122.94,36494.4,2159.92,2137.66,872.755,275.221,21494.7,1082.72,0.521612,1
312691,286160,84,182160,163906,83,9284.08,574.773,4593.37,41271.8,2469.2,1399.61,2252.71,1002.28,25572.4,801.916,0.528828,1
307673,285896,83,167316,153435,82,2734.44,2947.46,3132.73,36551,4892.62,6497.39,1013.83,1957.59,20069.5,3644.36,0.54326,1
262561,247200,82,153467,142228,79,2260.08,979.464,2350.32,22897.9,729.463,315.378,661.919,951.037,15180.6,2107.48,0.573155,1
286852,260828,86,184242,165875,82,4120.85,-461.923,3738.16,63327.5,1911.87,325.109,1619.94,1133.21,25396.9,5110.71,0.581402,1
271823,254728,84,165325,151442,81,2487.98,423.698,3455.98,22655.5,2802.06,2026.6,1335.65,-443.138,24364,2716.11,0.586556,1
297286,274776,82,202901,183603,82,2766.79,1309.24,5189.9,55261.2,3207.2,4350.2,2320.29,191.284,25261,713.834,0.605112,1
282815,266833,84,167430,156818,81,23344.5,473.753,4385.08,79016.4,3380.69,5162.31,1210.55,151.95,16886,1857.28,0.606142,1
227251,221660,76,170162,157048,80,2208.65,-95.7167,4356.16,54006.3,3129.1,2351.17,1721.55,278.677,18983.5,1423.7,0.628821,1
280931,261343,82,185654,170553,82,3291.33,-73.1405,2824.8,65695.6,5285.98,-52.23,1886.02,-94.1452,25069.7,3940.85,0.646346,1
302993,279407,87,207653,189246,83,5907.83,1175.16,4975.14,45684.4,4806.43,2470.28,2152.69,381.689,19992.8,1466.9,0.661809,1
276850,259742,84,157144,149450,80,2791.18,374.321,2142.94,30393.6,450.263,1561.07,1214.88,-236.402,14930.9,1118.63,0.696858,1
262580,241912,84,164262,151541,80,3149.85,697.309,1989.06,40707.8,4301.3,6786.94,961.774,514.478,18767.8,3876.81,0.727783,1
274263,250406,84,169534,151851,80,2413.4,279.618,5299.2,58034.1,3459.77,3336.01,1881.44,1283.02,18941.6,1040.03,0.765925,1
282228,258640,86,210559,192481,83,3613.07,756.7,5492.99,43982.6,3480.89,678.705,1962.63,399.323,20910.4,648.341,0.804067,1
295925,274681,82,192075,173512,84,5513.55,294.579,6502.6,87755.6,849.088,2480.74,667.629,524.809,25804.1,1655.42,0.810252,1
291634,267022,83,183365,164021,84,3005.75,460.851,2646.41,33587.4,2827.74,3214.15,1410.71,980.589,22308.1,103.926,0.821591,1
273287,259707,80,166699,157395,81,2195.36,489.946,2102.8,27502.3,2126.76,2135.04,1598.68,1125.86,19326.1,1763.51,0.847362,1
272205,251960,81,186207,172035,81,2461.1,536.451,6751.38,37128.1,2619.95,295.341,2177.7,343.118,18927.1,2546.24,0.849424,1
287106,270120,81,146109,133273,81,31529.6,230.044,4555.04,60099.4,2415.29,2122.6,2602.79,-83.795,22586.4,-1019.32,0.849424,1
234915,215227,81,167392,149561,80,2364.4,153.722,4817.2,59547.3,2363.34,214.507,2379.64,-520.614,17914.9,230.534,0.86798,1
287915,264812,84,165569,150182,82,3408.68,362.897,2329.52,40364.2,3337.4,287.467,1788.96,-36.0965,19510.2,1164.93,0.870041,1
286513,267525,86,168775,156205,82,2922.31,1086.45,4486.74,54843.2,2973.12,1673.58,1421.74,552.382,19561,70.6446,0.876226,1
272985,250357,84,180332,164560,81,2306.25,1637.35,4405.42,47477.1,1747,13678.8,1320.64,-10.5006,24462.4,714.384,0.888597,1
278142,258451,82,178236,164446,81,4444.39,1067.73,6038.73,75190.9,2873.83,815.001,2111.01,35.922,19702.1,-244.016,0.897874,1
261156,245113,80,172412,160374,81,1933.22,-394.597,4173.34,42369,2754.52,9736.09,420.202,1298.65,15439.1,2352.23,0.899936,1
281487,262797,82,146799,133908,81,3751.06,796.49,3596.03,38713.3,3089.37,8377.52,895.654,1064.37,17098.2,833.66,0.912306,1
305152,283793,84,198710,186807,83,4441.4,1434.25,2803.41,54957.8,3383.38,3864.75,561.534,671.2,16277.9,345.499,0.923646,1
277913,260173,87,132706,120971,80,3598.99,-14.2798,3357.63,41118,3179.66,5541.37,406.866,-48.3385,18702.3,938.672,0.95354,1
291357,268500,86,159824,147683,81,4026.36,582.856,4266.47,58347,3868.7,8214.2,1036.12,610.084,20151,1291.18,0.982404,1
315388,295249,82,199831,185339,83,24635.8,445.24,2679.87,70732.1,3752.08,248.724,1457.4,1013.55,17691,58.0241,0.991682,1
258554,241803,81,136089,125843,80,2248.89,2439.15,4064.18,25561.6,3008.04,1196.22,1638.01,158.302,17749.1,2988.36,0.999929,1
268191,253029,82,160041,147896,81,14271.6,1245.26,4663.45,62014.2,3956.03,1003.73,1727.98,818.851,15781,101.382,1.00405,1
283627,266015,82,143025,130876,82,3212.64,-6.4141,4205.31,47664.4,4127.67,1116.13,1264.57,585.22,19765.4,1077.07,1.03704,1
211490,192827,81,172048,156131,80,1551.02,806.107,5609.03,36306.4,735.208,683.427,1405.59,489.423,17357.8,1606.24,1.05456,1
287559,265660,86,147374,134645,80,2973.56,468.873,5044.36,50443.4,1249.23,3995.33,1580.39,66.3657,18987.6,1378.89,1.0556,1
261640,244445,81,143899,133215,80,2470.04,61.6983,3410.94,42155.3,2051.04,658.845,1128.64,-156.367,17332.8,2025.77,1.05663,1
272816,252229,90,159726,146418,82,9300.51,-265.213,4480.39,30612.2,3257.03,3606.57,679.029,1531.76,17274.1,231.182,1.05766,1
286752,268217,82,131570,119693,81,22434.6,-650.637,3221.79,52050.4,2498.09,395.034,767.13,880.67,18397.3,269.161,1.06075,1
261964,240137,85,179362,165660,81,2028.46,69.1966,2924.69,39137.8,1918.23,2163.07,1315,271.336,16249.6,2889.77,1.07827,1
267811,249832,83,146562,133829,80,2313.69,711.338,2737.55,42813.1,2209.07,912.193,1573.51,997.994,15608.4,112.354,1.11023,1
296073,272279,86,191942,174047,84,18319.2,511.737,2794.19,78383.2,809.125,1280.57,1332.95,1112.47,20654.8,415.229,1.11642,1
277611,265630,80,125310,115540,79,3483.15,725.206,4417.56,75834.6,3204.21,2598.03,665.341,62.1653,11188.3,2118.88,1.13806,1
257704,243384,80,181913,170269,81,2580.35,830.922,3203.58,43045.9,3244.1,4149.19,1193.71,-340.971,23668.9,6407.23,1.13909,1
269070,253328,80,145130,132886,81,2871.31,1121.74,2672.34,28782.8,2404.47,2393.58,838.601,100.292,20016.6,3647.52,1.21022,1
279028,261083,81,158538,146319,81,2907.25,-539.504,4348.58,39457.3,2091.93,1641.64,982.302,621.466,15409.1,926.035,1.22981,1
252082,231440,92,153165,141593,80,13069.9,1056.17,2711.73,48743.7,1820.65,3252.09,1527.4,74.8928,21781.5,604.844,1.2329,1
269139,247515,81,185311,168092,81,13016.8,873.409,2870.5,37970.3,3126.48,868.275,1677.39,245.09,22139.7,1008.46,1.25455,1
263914,246435,91,169472,159765,81,5849.03,793.93,3573.73,46063.1,1911.3,7719.32,655.879,1203.87,13740.4,548.76,1.25558,1
279178,261536,80,171534,156707,82,21942.3,-266.211,3913.44,62337.9,2887.19,2468.29,1837.39,645.569,21390.8,247.042,1.2597,1
288882,269278,83,157679,146704,80,3807.63,543.226,1971.31,24767.8,2500.35,6006.79,567.048,312.767,13713.4,2575.33,1.2762,1
284051,259431,93,179379,160491,82,2756.5,180.048,3289.44,52253.6,2715.61,3690.79,1645.78,-438.986,23310.5,2584.02,1.33186,1
267462,252518,82,145926,133211,80,2288.65,162.017,3993.61,50748.7,3969.56,2907.49,1176.7,383.218,19528.9,-61.7413,1.34114,1
298298,275531,87,143034,130484,81,50.2405,471.206,4691.96,58655.9,4263.08,1219.74,1495.47,434,22008.2,2687.41,1.34939,1
267353,245888,84,198983,178065,83,2841.13,-313.988,4657.53,68157.5,4835.85,1126.04,2140.74,150.625,19685.7,764.397,1.38753,1
285237,264595,82,162829,147909,81,2393.95,810.567,3576.35,64050.3,1847.51,6017.99,2274.33,-280.831,18856.7,1953.35,1.42258,1
293314,275237,81,174553,162507,81,4764.87,225.724,2993.93,64193,2345.09,1864.33,1415.86,202.931,20714.8,930.501,1.4267,1
261184,247125,81,166674,153710,81,1562.65,-0.729833,2764.22,22469.5,2253.96,4987.82,1047.51,338.049,9392.71,395.199,1.44423,1
269423,249974,83,137661,124363,81,3794.34,196.932,7887.98,52508.3,1819.18,2874.66,1486.73,129.645,15739.4,1294.42,1.4566,1
289012,263132,85,215854,191760,90,2913.65,826.509,6229.25,84023.6,3313.83,2616.86,1924.45,663.846,24063.2,426.382,1.45866,1
281499,263382,90,172774,157751,82,4269.13,1511.14,4950.06,46913.2,2162.56,1162.24,1038.52,1224.03,18148.7,1372.63,1.4968,1
272497,252232,84,160544,146038,81,5132.83,665.182,4163.33,34382.5,3015.58,625.904,1172.8,828.311,36559.3,438.135,1.51536,1
225001,204069,82,187139,161854,82,1535.75,746.391,3188.57,33549.7,2245.23,1004.35,1707.03,801.717,14508.8,-98.6189,1.52257,1
283429,263727,85,179190,138678,80,4649.12,-272.525,3060.06,32353.8,2703.05,767.505,869.209,-22.1989,22779.9,-260.282,1.52463,1
305848,287472,82,153432,142447,82,3011.46,273.05,3669.35,64766.2,2103.58,1441.34,1492.37,478.097,14766.1,1661.31,1.53597,1
272348,253554,83,155804,138700,81,19312.9,-259.321,2905.26,48095.2,2892.39,1909.55,1978.97,732.952,22899.3,2634.16,1.55247,1
251472,237412,80,159959,146310,80,1220.07,331.813,3121.21,35921.4,2043.42,1677.74,1120.63,129.025,19840.3,3327.89,1.55762,1
268694,249751,85,145118,133403,78,4558.76,1139.47,2451.64,51059.6,4680.91,1162.77,1349.2,438.975,16962,1443.5,1.56484,1
238912,221622,82,194199,176018,81,1812.77,744.954,2039.24,40798.2,996.401,5466.05,1734.41,639.612,17318.1,2066.23,1.5669,1
231515,213561,81,170930,155104,81,3709.76,1688.1,4494,53378.6,3420.44,2034.26,1170.63,109.821,25348.2,601.07,1.57102,1
263949,247757,81,170875,155794,81,2704.87,514.677,6019.75,60571.5,4534.99,1349.39,1821.19,401.693,22508.4,321.656,1.57721,1
192557,175106,82,111840,93396,80,1840.3,651.837,6445.25,24420.7,5679.56,1858.41,2330.05,-111.5,21631.1,2251.81,1.58545,1
301425,278847,84,214186,196266,83,6152.72,26.1568,5351.42,82622.3,3124.27,6136.97,2136.22,31.6239,22604,679.596,1.59989,1
271411,252828,86,151354,140938,80,2480.57,1566.57,5871.74,80567.5,2636.99,332.283,1114.74,577.01,20229.1,1036.63,1.6236,1
244204,226244,80,113429,103817,79,2318.12,463.654,2562.14,19385.4,2164.62,2337.91,-62.679,209.763,12247.1,237.844,1.6236,1
283378,265303,84,162072,147502,82,4588.58,726.752,5072.68,64954.1,4661.86,1943.33,1165.42,368.313,22955.1,538.02,1.65452,1
260276,244144,82,141281,133806,79,2704.63,306.427,2565,31845.8,1133.52,2181.96,1053.88,441.913,16426,653.409,1.66277,1
286130,263895,83,170427,156206,81,4284.02,249.671,4423.45,59098.1,3482.82,1145.06,2212.77,748.788,19336.9,1926.26,1.6638,1
278297,261192,80,177520,164164,82,3511.86,54.5849,7140.37,35788.3,3288.96,2835.09,721.419,1472.6,17594.3,537.027,1.67205,1
265198,244536,83,178167,160793,82,2816.78,1300.84,7361.6,68619.9,2290.4,4170.13,1503.15,431.925,23966.8,731.622,1.73699,1
248849,229076,82,181223,162519,81,3021.04,103.638,5298.09,44442.3,2344.7,11482.5,1394.14,461.313,23050.8,228.892,1.75348,1
294061,270571,85,161880,148270,82,4783.34,-532.736,2462.06,39683.2,2040.45,7719.36,1134.87,-12.8846,16163.2,913.09,1.77822,1
290663,265839,87,181797,165831,82,6906.26,1117.56,3171.72,70719.3,5454,6782.99,1717.47,394.737,21343.4,-6.90752,1.77925,1
253060,236458,80,171630,158394,80,2473,-638.723,3995.37,30992.7,3563.68,2554.4,1016.26,732.838,16987.4,2254.35,1.804,1
216877,192928,84,221798,197048,82,3148.02,58.7617,2282.7,41551.4,2907.96,10892.1,3678.87,345.841,29818.5,1266.09,1.84008,1
254045,239033,82,156328,144833,81,2587.54,-83.4306,3085.77,43042.3,3284.76,3613.43,2301.81,51.7052,19546.9,1596.84,1.85038,1
266002,246077,81,135877,121550,81,1558.94,1054.74,2828.23,60953,4768.4,5343.58,1528.44,1084.88,14977.9,2587.65,1.91945,1
260678,242777,95,125117,116487,80,2611.78,20.9292,3494.1,41086.4,1741.52,926.621,1443.53,240.116,18074.9,1616.07,1.94522,1
237784,215222,86,134197,119898,81,3248.8,228.472,2309.2,83371.4,4194.85,1851.39,1700.22,168.193,18394.2,2860.02,1.97718,1
261984,241207,83,169046,154441,81,2232.77,1076.65,1996.64,44170.6,1128.6,2403.88,1147.74,236.385,15756.1,2837.69,1.98027,1
261734,246385,83,142826,133728,79,3107.18,1435.02,2933.98,41630.4,4017.27,1714.76,310.442,-270.801,26154.9,119.516,1.99058,1
282208,252871,84,220744,192686,82,2588.32,262.414,3066.57,39571,2723.99,-867.918,2976.3,-286.978,24282.8,1125.45,1.99986,1
260624,241369,87,165138,150384,82,17099.2,336.888,5021.78,31982.5,2311.63,-254.226,2001.85,674.202,18842.4,-416.31,2.00295,1
256227,235516,92,139504,123912,87,3679.05,392.443,1819.08,26898.4,2520.24,1103.95,1169.77,60.2703,14179.2,528.289,2.01326,1
268763,250403,81,183689,166314,82,3168.49,691.264,5873.74,54775.9,3772.75,1457.95,1276.93,94.3542,24512,732.233,2.0246,1
283060,266280,83,159833,148620,81,17461.3,901.666,3458.96,30254.3,3210.69,1402.98,583.861,998.532,14068.2,-114.544,2.03388,1
255798,241697,88,134080,123936,79,2684.2,1494.03,4063.75,29856,2327.86,275.908,1647.65,1103.59,20008.2,1834.14,2.03594,1
290625,264410,83,184970,163616,83,4578.86,-75.6559,6709.63,47097.1,1110.57,1079.82,1972.65,-482.695,28747.7,292.285,2.03697,1
243296,233131,78,134513,125487,79,2080.97,631.489,2206.74,32420.5,883.438,484.05,684.58,172.202,17688.1,452.614,2.04212,1
281360,263965,82,152904,140064,82,2412.6,297.117,2548.04,77357.7,3963.11,6449.79,1435.91,430.775,20346.5,2045.67,2.07202,1
259840,244504,82,115117,108691,79,2103.31,891.882,3977.96,31782,3302.58,917.332,701.096,72.8458,16261.8,248.189,2.0813,1
232031,217195,78,192416,179086,80,2025.65,189.977,3013.5,33551.6,3769.72,1941.5,1003.21,-80.0496,19994.2,844.428,2.08645,1
274937,256311,83,153624,141739,79,1780.84,294.458,4824.21,47927.3,3328.6,-327.596,972.93,187.54,21306.4,385.519,2.12253,1
275254,256637,84,171431,161488,81,2604.03,-9.20266,6152.41,64658.1,2307.8,4495.27,653.997,704.297,16187.6,525.854,2.12562,1
286715,263814,84,147975,134777,82,3733.81,933.051,5776.74,46122.3,4706.55,3572.72,1710.04,174.547,24204.3,313.255,2.13078,1
267678,250668,80,157082,142011,81,2670.02,561.612,4334.63,24555.8,4004.39,145.185,1433.81,123.294,23272.4,3884.13,2.13181,1
265694,246724,84,198568,185297,82,2091.83,-251.673,8069.77,82088.6,3014.92,2189.87,1932.98,-475.848,19750.2,1635.69,2.13902,1
262436,245532,86,141460,129763,79,2481.08,-71.1326,6466.91,68568.4,2036.03,1434.61,886.202,111.427,18112.7,1008.8,2.14212,1
275384,256116,84,144946,131562,81,5842.34,-211.347,3165.48,33088.5,1883.64,4934.79,247.533,727.475,18414.2,577.057,2.14315,1
249761,239154,79,137303,127562,88,2099.45,706.864,2458.08,33329.5,1502.73,4485.56,1214.61,112.305,9990.78,1511.93,2.1617,1
261471,243330,83,190329,175236,81,2451.67,1455.01,2891.09,41175.8,4238.69,1151.45,1353.65,610.032,17146.1,1678.47,2.1617,1
265164,247733,80,205132,186494,82,2296.59,1233.53,4808.71,73797.4,2166.33,6140.39,803.421,248.356,22438.8,727.07,2.16995,1
255578,236295,83,160689,146580,79,4764.45,409.864,3970.84,40528.6,1316.58,2392.85,2478.02,320.949,18926.8,1115.05,2.18129,1
253744,240527,80,146800,139148,79,12014.7,-5.87184,3049.85,33398.4,2057.57,538.811,1450.34,63.7279,16000.2,1399.51,2.18644,1
287904,268179,83,181698,167138,81,3458.01,723.243,9459.99,56444.9,3468.92,-291.883,1570.72,1346.05,21122.3,993.141,2.21015,1
248083,236273,82,134664,124178,79,2291.04,944.952,2670.14,42070.4,2100.68,1308.58,474.089,-81.3374,14700.9,727.593,2.25036,1
257247,240097,83,127920,118714,79,1673.78,1138.05,1864.49,37847.5,2771.23,1256,1283.83,1022.65,16868.8,885.257,2.25757,1
223025,207267,80,210235,193205,81,2479.54,721.978,7593.34,24260.8,3412.5,-249.306,2143.62,848.511,15054.5,990.78,2.25757,1
246955,224459,88,158466,144647,81,42384.8,803.316,4294.22,35325.8,2165.62,4996.24,834.769,39.7671,11420,-2.73976,2.27097,1
242418,229287,80,176282,162921,81,2327.57,585.728,2806.85,28303.7,1525.69,2727.97,911.66,381.861,23246.7,3853.88,2.27922,1
303623,280891,83,185210,171018,85,25268.6,619.348,5460.21,43351.6,3291.39,582.199,1693.44,953.357,17611.3,353.807,2.28747,1
273807,255011,86,179693,162502,81,3772.09,848.897,5045.27,64986.1,3427.03,1102.09,1432.81,-553.065,21147.3,630.474,2.32045,1
268448,253108,81,137648,130988,79,9772.03,963.153,5394.92,29584.6,2936.6,2158.4,1476.53,364.71,25646,166.836,2.32148,1
273533,256690,82,149043,139227,80,3557.15,1301.37,3436.75,38486.6,3629.7,1341.43,2481.54,768.078,19688.6,583.24,2.32458,1
260447,244596,82,152781,140393,81,2802.07,-0.491204,3436.16,38054.3,1468.28,1808.37,1319.03,788.647,21470.6,3383.32,2.32664,1
259491,242799,82,176699,160812,81,2743.82,1633.68,3622.14,80773.5,2343.12,1690,1830.66,456.027,17013.2,847.645,2.33179,1
283921,265989,84,170371,158000,80,3905.98,-519.719,6310.65,81280,4206.7,3104.33,1717.81,588.984,19594.3,1250.22,2.33489,1
207008,190775,80,157529,144407,80,1594.19,157.937,3468.16,56668.8,1909.7,2105.63,2234.46,903.548,20954.2,2760.53,2.41323,1
290115,272602,82,171231,158771,82,26274.1,509.239,2124.2,29838.8,3122.97,457.572,1051.85,-91.4129,12577,49.2045,2.43282,1
259223,245035,87,137685,127346,79,1650,-416.751,2816.23,60438.5,2331.16,1658.49,1387.12,602.268,11724.4,1333.16,2.43385,1
276391,257653,87,141491,130852,80,5110.6,386.839,3790.8,43547.8,3395.84,5560,733.648,618.346,14356.3,2204.43,2.43694,1
262932,249792,82,157716,145666,79,11669.7,686.532,3565.05,60491.4,2331.46,2612.75,1325.15,265.361,17831.6,801.245,2.44725,1
341592,290071,89,237637,191754,88,3954.55,739.6,3337.84,46585.6,5546.57,7616.2,1659.94,178.783,18719.3,239.978,2.45859,1
284621,266499,86,144354,134319,79,2642.46,-260.917,3861.36,25903.5,2641.1,7694.19,2266.82,512.995,17305.7,3499.62,2.46374,1
250422,235693,81,157365,147178,80,2400.27,-178.945,1865.31,32523.6,3545.95,3311.51,1624.55,432.985,15803.4,1095.21,2.50601,1
243814,229360,84,184837,171217,81,1076.69,-244.775,4096.25,46212.1,2224.95,5497.56,1532.94,969.122,22168.8,2848.79,2.50807,1
243763,232064,79,151908,144146,79,4030.98,242.708,1998.21,24419.1,1458.88,1262.93,-64.0893,133.988,14113.9,628.194,2.52559,1
259992,240127,87,170964,154511,80,3639.31,531.799,5203.96,62112.1,3327.42,1088.41,1938.39,912.537,20986.2,1206.85,2.53178,1
268309,251671,81,179287,167006,81,2863.74,490.319,4643.66,48192.4,2445.06,1212.13,526.451,949.381,17027.8,804.382,2.58641,1
232713,218010,80,161893,148288,80,1969.84,653.47,5069.82,55237.7,1297.39,345.769,2124.18,888.502,24943.1,165.854,2.58848,1
232135,217382,86,161000,153704,79,1932.12,95.9962,2961.99,55234,1454.6,932.296,1683.78,1047.63,17171.4,1151.59,2.59363,1
284062,260360,91,178563,163672,82,2874.92,514.935,6788.19,55711.5,2651.24,885.649,1638.5,81.9577,26034.2,1019.37,2.606,1
268292,239847,96,173199,148022,97,3500.56,-210.01,2609.12,29264.1,926.422,-1351.81,3166.74,-928.992,92623.8,3200.31,2.60806,1
275061,253903,85,150318,139451,81,3944.57,71.4398,4738.66,34695,3967.96,1467.16,925.065,544.153,20576.9,287.467,2.61012,1
283675,263789,83,164519,150693,82,12178.1,-102.779,6524.26,59573.7,3443.81,1724.52,751.314,-733.829,22592,2013.27,2.70805,1
361949,255286,104,293924,153504,100,2851.01,226.102,5363.14,45915.6,4091.71,2941.4,2002.13,312.852,31557.6,4712.4,2.7163,1
259968,242097,82,137890,128986,79,2344.18,41.8651,2931.65,28345.9,1832.28,3633.17,1683.78,401.451,15184.7,1730.37,2.77197,1
232461,225476,77,135962,126966,79,3160.03,546.036,3933.14,26662.1,2529.9,463.281,1705.75,-112.472,16323.3,773.632,2.78743,1
262672,247249,84,186454,169646,85,2965.33,1468.93,8698.2,61809.2,3686.46,2213.96,1047.42,519.342,23278.1,590.11,2.8297,1
283659,264325,82,191290,175629,82,5521.49,66.2331,4999.27,46048.1,1293.14,956.226,756.816,511.813,25039.9,879.26,2.83897,1
278858,257755,83,171286,159470,80,5915.63,6011.48,4021.43,46080.1,3413.03,2230.44,1955.88,1457.59,22786,1094.43,2.84,1
278523,259388,87,195004,177874,83,16696.1,710.444,7963.75,75419.8,1186.34,7810.3,2763.56,1023.11,23722.9,486.219,2.86681,1
257228,239458,82,144647,133055,81,2782.02,356.461,4566.72,55044.1,3411.01,2005.44,790.572,188.653,18685.8,69.2685,2.89155,1
258253,242242,87,144571,131915,81,2022.67,103.186,2017.72,75428,1537.46,1088,2458.32,355.484,18756.1,962.367,2.90289,1
280576,265421,82,137347,127226,81,3694.76,514.827,2986.26,57587.4,3281.22,8767.97,810.119,266.966,11676.6,3601.45,2.91216,1
251294,234759,81,165179,153117,80,21091.3,231.23,8738.42,52692.2,1198.63,1129.87,1382.71,618.35,22612.7,182.292,2.91319,1
263096,240568,88,183321,166606,81,4448.66,37.4112,5673.32,85714.3,1989.87,2677.21,1009.03,-306.067,22306.1,604.482,2.94103,1
270670,256777,81,147107,138064,80,2159.84,-315.305,4276,55353.6,2350.04,6086.62,1483.76,-103.317,17857.9,685.023,2.95752,1
