"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","MCL,BAX AF488-Alexa Fluor™ 488-A","BIM AF647-Alexa Fluor™ 647-A","CD5 APC-CY7-APC-Cy7-A","CD19 BV421-Brilliant Violet 421-A","LD Aqua-Fixable Aqua-A","CD69 BV605-Brilliant Violet 605-A","Ki67_BV711-Brilliant Violet 711-A","Bcl-2 PE-R-PE-A","IgG Rb AF594-AF594-A","CXCR4 PE-CY7-PE-Cy7-A","Time"
442332,390967,91,206136,184339,88,8567.51,40313.9,13207.5,48747.4,3447.94,5070.08,1957.67,16520.7,27751.7,4155.63,0.747566
409511,368723,92,230488,206992,87,8640.42,36385.7,5730.85,89146.2,3429.22,781.819,2574.25,12240.2,24005.1,1129.56,0.752596
325624,296562,91,147217,126385,86,4167.21,31022.9,6246.85,44585.4,7803.86,8607.8,1846.57,16156,22707.9,15812.4,0.759639
393585,358370,92,145590,131500,85,7518.45,46338.5,14366,17394.5,3290.6,525.846,1382.21,22918.9,25617.1,6019.1,0.763664
426539,377359,94,220184,191550,89,7226.45,44450.6,5227.26,67364.3,5715.11,19605.1,1960.68,41565,25355.4,902.785,0.804916
358176,326305,89,159626,148076,84,7054.99,41375.2,6704.15,56466.4,3809.52,5416.12,1108.52,22165.4,21078.9,110.127,0.836106
294657,278023,89,116662,108962,83,3580.33,34553.4,3432.64,21605.6,1712.43,1255.65,956.068,17860.8,10724.4,11761.7,0.844155
392828,348679,91,231788,204855,88,7560.69,38116.9,5339.85,28338.6,4687.16,6052.71,1677.59,17190.3,18555.2,1462.12,0.859248
332102,287311,91,249031,216154,88,5170.18,30058.9,11537.1,25652.5,2781.71,8360.33,2529.65,25923.6,18742.7,16198.7,0.87937
394851,353370,103,198391,176502,88,6062.79,58745.3,18089.2,44986.4,3635.05,22096,391.741,31961.9,29967.6,300.969,0.898487
332461,310403,89,125946,118875,82,5340.4,36033.7,3570.94,17109,3214.06,17020,564.001,30106.9,19163.7,5888.06,0.941751
451496,389764,105,258892,221632,105,12010.3,57154.9,7066.55,47920.7,5611.68,7907.59,2294.26,48971.6,39975.6,7635.99,0.946782
403233,356757,94,238247,212887,89,7217.29,48117.5,7818.9,79236,3833.53,9943.41,1834.75,40757.3,24952.1,1420.43,0.986022
423176,374106,92,211223,184874,94,6367.05,51164.5,13613,75243.3,2985.15,4131.35,1680.32,24080.8,28433,5760.26,1.01419
259774,252613,82,80801,76455,78,2701.09,21405.3,4838.56,12660.1,1403.98,4221.32,728.699,16851.1,12247.3,27711.2,1.02526
339027,288836,89,240643,203455,88,6838.17,31601.6,10356,15380,6313.57,3277.47,2717.13,25240.7,19032.9,1237.05,1.04538
331792,305978,88,151353,135906,85,3939.63,32232.4,15277,40721.4,3043.1,16482.4,1053.57,10113.8,17135.2,10682.7,1.05243
368184,325367,100,186961,168166,85,5897.2,39589.9,5183.09,59404.2,3941.96,21105,2235.12,27536.7,26928.5,7153.03,1.05343
405359,357951,94,210728,179859,88,9660.74,36343.8,8586.55,61111.1,3557.3,6286.17,2057.97,17482,25401.6,1021.13,1.06551
380666,342912,96,214616,187163,87,7177.63,33999.6,3207.44,30785.6,3873.14,10950.9,1140.29,36624.4,20976.6,1242.22,1.147
391876,346368,93,182853,161198,89,6283.61,47641.8,11395.1,36057.3,3863.15,9274.5,1814.3,33665.2,23108.4,31034.4,1.16612
361261,332826,87,132591,123143,83,5602.23,40447.2,3665.62,13989,5498.98,8864.05,2045.36,23799.1,18770.6,2435.07,1.18624
390939,329559,104,271109,224698,93,10053.5,47579.2,15525.7,86279.4,5435.82,27840.3,1747.47,42318.9,41843.2,9334.71,1.19932
401357,353961,94,227300,198315,88,10723.1,54191.2,12094.6,29156.1,3787.5,13794.7,905.064,28119,28585.6,7761.78,1.23957
359484,328456,88,112489,101376,84,5957.86,37935.9,4237.02,28838.5,3120,2905.42,897.427,19588.9,19488,3345.59,1.25969
392231,355091,88,214790,195922,87,7672.83,34148.4,8191.25,31648.1,4360.42,6716.89,1026.11,26250.6,24740.3,6214.57,1.28183
371993,335194,100,187703,171053,87,5689.25,31207.3,6515.93,20835,7049.73,-206.913,1328.55,21054.1,19773.1,5983.56,1.28485
475612,412097,102,243329,210370,90,11745.1,51481.1,17978.9,50772.1,7166.18,2656.65,2115.48,22518.7,29119.8,6832.03,1.29793
412604,367679,91,188550,164749,89,11160.7,58527.4,3211.4,25199.5,4366.63,10845.8,1782.66,48816.8,28458.9,3912.09,1.34622
400633,356317,92,224279,196065,88,8478.91,42533.6,14967.4,27497.6,4819.91,2599.13,2465.29,37640.5,25671.7,3892.11,1.36131
460455,394848,97,252302,219096,90,14406.6,43916.4,16997.5,12088.9,7158.81,3220.01,2022.4,38159,45368.8,29643.2,1.36735
445748,382915,94,291201,251801,91,8248.93,25770.4,16921.4,75056.5,4579.4,8145.08,1633.95,12386.8,14523.4,4199.49,1.37238
458179,395847,106,275419,242026,92,11987.1,43819,5342.47,50721.1,4736.59,3451.08,1114.39,33598.5,26851.6,1418.74,1.38446
419052,362711,96,266477,237506,89,9200.44,46640,18924.6,119204,4968.88,5206.26,3388.65,26040.5,34303.4,8204.52,1.38949
395248,362918,88,185216,169534,86,9865.23,44745.7,4720.34,59630.7,3344.65,3624.09,1006.58,24380.1,23532,2950.85,1.46092
375737,331321,90,231135,204992,87,7547.42,33566.3,13679.3,59811.5,4640.93,7380.45,1165.16,11844.9,15691.3,2417.42,1.46495
361771,308893,97,312956,272846,90,5868.02,18777.5,7377.67,30288.7,4329.04,14225,1274.71,59177.1,5450.43,3933.68,1.46595
419765,357365,105,319079,266077,100,11530.9,41509.8,8152.92,44307.6,5399.35,6232.65,3481.46,39641.4,31083.9,5946.05,1.46897
432770,371390,106,269618,232972,91,7494.77,45353.9,7776.33,97186.2,5027.79,15010.1,2560.02,22018.6,32452.8,2014.81,1.49412
410946,356572,105,200455,171556,105,8035.06,35021.9,16906.5,15331.5,4740.63,3922.75,187.894,35284.2,8881.85,16136.8,1.50016
336272,296535,94,187464,164929,86,11668.7,40616,8888.54,44733.5,6439.57,6115.55,3622.97,24111.4,32850.8,5013.27,1.52733
409227,360648,92,267724,236062,89,8315.33,48852.6,4929.85,45142.7,4531.71,5756.31,2399.2,19373.3,31950.6,1206.11,1.54745
379053,349425,88,164042,149510,85,7467.42,31630.7,7182.16,19353.2,4989.42,9952.78,1399.08,15249.6,16041.6,4139.91,1.55248
399802,347658,100,289841,254958,91,7608.11,47222.5,7664.3,67632,4909.35,7301.85,2475.3,26574.2,23205,1097.37,1.62191
358951,326138,89,148441,131598,85,5977.18,35241.1,4133.88,38726.5,2498.02,9011.9,1809.51,22875.4,19676.8,725.993,1.64404
429983,370210,100,263832,227743,90,9936.77,56708.7,5467.05,103355,5217.19,7898.21,3150.84,39221.9,33830.8,1450.05,1.67121
383372,345437,91,182238,158198,87,6962.31,43911.1,12537.5,53105.6,5300.76,13405.1,2744.15,21408.3,27056.4,14887.9,1.69938
449881,385115,92,288310,250485,90,9725.32,39696.7,8204.11,57031.8,6539.2,4624.6,2306.42,15298.7,26736.7,2772.4,1.70642
385957,334700,95,246118,217228,89,6289.01,31812.5,6563.92,109713,4336.85,4301.5,2573.52,14982.8,24530,248.454,1.84024
347890,310120,90,193388,169580,89,6257.54,38845.7,10465.3,49631.5,4048.28,4439.83,1520.16,27037.1,22495.6,7535.57,1.85231
410614,365548,91,185295,164110,88,8863.23,46251.1,8319.97,94931.5,5188.29,1465.51,3809.09,26574.8,23574,1953.16,1.87445
369757,338050,87,197006,180286,85,9518.04,42932.1,11671.2,18286.1,4607.84,5487.42,2187.53,30418,26293.5,722.432,1.90664
432298,369967,104,211580,180107,91,7641.23,39703.7,11723.1,57122.8,5648.75,3287.02,3722.87,14183.3,35302.3,15283.3,1.92174
413369,361628,95,224394,194620,90,16388.3,33551.7,3804.99,15170.2,4610.14,5506.76,2037.97,11239.1,27833.2,2125.57,1.93582
422646,355404,105,288183,250541,105,13801.7,54546,19039.6,26064.4,7158.68,4289.24,2434.37,37522.3,37988.2,16127.9,1.95091
419472,362252,94,223107,197064,89,7619.97,44046.7,6666.68,68420.8,4183.52,3715.25,2074.62,15306.7,23807.5,1301.49,1.95393
417999,363416,96,290455,257016,92,9154.3,38929,6222.7,133846,3409.45,21569.1,1573.44,26948.9,28063.2,119.631,1.97204
450674,383025,94,319348,265110,94,13683.8,51884.8,9742.74,18632.2,6553.25,5330.7,2937.18,38483.1,36260.8,12640.3,2.00424
355500,319802,101,151659,135956,83,5768.35,41072.7,3869.95,34783.1,2950.02,25524.2,1338.43,27396.3,19831.3,7208.15,2.0143
397900,339334,101,251937,210721,90,9873.83,46198.1,7579.08,114603,5702.31,23446.5,3528.52,48974,29553.2,2082.79,2.04247
330397,307507,85,121247,111429,83,6223.4,33266.6,3880.12,39379.7,1188.3,1004.84,1016.94,12857.6,15691.2,2590.82,2.04851
282806,256750,89,139051,127110,82,4156.64,34617.4,3403.61,32990.9,434.35,8263.03,371.652,19936.6,16072.4,11379.8,2.05354
397965,339925,105,339902,288999,92,10002.9,47307.5,8171.56,82597.6,6623.4,5056.28,3494.06,31944.7,40274.5,434.299,2.05958
353677,318223,89,161888,140713,85,5308.41,39749.5,6290,52009.4,2832.98,16923.6,728.645,21265.2,19494,1798.62,2.07769
423576,362916,105,250501,211503,90,8411.65,48126.4,15439.4,62367.9,3445.56,7899.29,1522.83,18230,27814.8,1493.05,2.10284
404808,335105,100,324511,270545,91,12453.4,67362,6892.75,34906.3,5800.75,1004.5,2962.9,19735,31300.6,202.518,2.15114
443551,382066,97,273252,230574,91,11676.2,47466.3,9147.53,22078.1,4844.85,10675.6,1713.33,43004.3,33368.3,2637.12,2.16623
403594,347640,97,293927,250992,91,12965,59258.7,6464.02,112432,5885.95,1725.64,2976.12,46091.2,47234.4,1356.37,2.19138
380122,334837,101,198312,174731,87,9311.9,49163.5,14731.5,76369.1,5455.45,523.734,2960.26,24847.1,39830.6,13487.1,2.19843
437922,378081,95,265492,232279,89,8303.02,48143.5,5776.95,82701.9,6440.61,2212.82,2675.21,25560.2,33398.8,2781.07,2.20245
494170,406169,105,223797,193276,92,8024.79,56649.5,17206.7,21162.5,6148.03,2989,1439.24,43528.1,34508.7,13070.2,2.20849
404787,353107,104,290266,258196,88,9203.84,41833.6,9694.63,71572.2,5769.23,2544.59,3374.11,9465.1,36488.7,756.232,2.2105
268846,253354,84,143914,135949,81,3300.46,25700.6,5854.63,18879.1,1789.23,3376.47,1564.17,17118.6,11717.1,12207.3,2.22257
422657,362317,94,256206,220926,90,10558.7,47676.1,7416.44,127081,4293.08,24766,1971.36,13372.2,29079.8,-33.2363,2.2266
407815,354261,94,227723,198579,89,11168,54242.8,21893.6,52546.5,4414.16,2848.3,2452.44,29224.5,41684.7,6003.79,2.24068
276813,253861,89,120232,110462,82,3924.3,27769.7,6284.05,72659.2,4460.22,1228.5,1275.74,11672.5,17081,9444.23,2.31111
384418,337002,98,209719,184350,87,4424.39,53993.3,9432.71,58550,4183.81,17546.1,917.418,23349.3,21184.2,1057.95,2.33325
386590,352658,90,180962,163636,86,7596.7,35191.1,11188.8,46656.4,5301.01,4512.96,1536.38,17998.1,26848.7,2236.54,2.33627
371837,324533,102,238238,205723,87,10189,39233.8,7477.88,86178.6,4424.98,4592.17,1704.85,23686.3,27227.8,844.314,2.34532
385689,351976,88,219062,199571,86,8004.62,27506.2,10980.8,55557.8,4649.08,4816.73,565.435,17570.8,11386.1,209.253,2.37148
372681,330828,90,241435,212816,88,9233.13,41489.6,20713.6,32646.6,5403.16,-1346.15,4795.95,23373.8,26326.3,823.02,2.3735
328364,300679,87,126531,114252,83,5351.65,33030.6,3730.6,36828.4,1075,969.213,907.746,16168.7,16790,5247.18,2.38154
334791,303202,93,166386,154860,84,6436.3,27987.6,4779.03,13240.7,3453.95,13067.2,-205.274,13955,14247.7,9472.66,2.4892
365929,332492,86,235436,210710,88,12968,31304.1,6298.54,40142.4,4486.38,4664.41,849.569,19853.5,30943.7,782.545,2.51536
355850,320364,90,143589,127402,86,6780.1,50572.8,4495.97,9773.02,850.96,6523.89,1384.71,35692,23305,892.419,2.56064
393336,345047,92,243501,206687,103,7122.71,41035,6061.7,64606.8,4829.51,9715.3,1044.07,24911.2,28313.3,9287.1,2.56265
375297,331223,91,253433,224616,89,8878.74,55693.9,29232.3,25867,2884.68,1374.01,2663.44,40648.7,34847.5,1020.42,2.63308
401638,342704,92,292709,252762,90,8225.45,53159.5,11687.2,118602,3718.37,9337.01,3087.39,28773.8,32406.5,4353.72,2.63509
318019,292226,86,158572,143946,84,7469.16,41120.7,4845.91,15260.4,3223.91,26146.4,219.243,29846.1,17941.4,10185.1,2.63509
306959,286803,84,114414,103347,84,4467.96,33540.8,4045.86,15247.8,2281.19,2875.02,1759.36,24429.3,14525.3,12746.9,2.6361
296814,267564,86,158741,139190,84,5436.86,25614,9428.41,66456.8,2919.72,2744.15,7608.58,5881.44,20141.3,14391.3,2.63811
387304,342861,92,280395,250417,89,9556.97,43774.1,19498.9,9828.93,3705.48,1877.14,625.027,27429.6,28617.3,90.2585,2.64012
321180,292805,86,153993,140515,83,3781.43,33344.7,7627.74,58695.8,4412.66,8358.85,1748.88,14896.4,19030.3,8525.92,2.64214
418544,354915,95,261399,217004,91,11987.7,39180,18046.1,64786.5,5149.46,343.817,2286.99,19323.8,30523.3,377.699,2.69446
373987,325994,93,243003,213673,89,9867.47,46935.8,8781.97,46575.1,5557.97,6990.86,2970.71,44626.4,28735.7,10821.8,2.70854
171774,160491,84,157157,148645,79,4032.32,26085.5,3850.35,31893.8,1674.37,4335.1,1330.56,25385,19847.2,7462.9,2.72162
353113,320009,94,176729,163847,86,7324.92,27509.6,6017.01,60149.1,3831.49,13304.7,3454.07,18491.3,19544.6,4091.93,2.72464
390917,339236,94,246766,214293,88,7830.41,51582.5,12451.4,49739.1,4890.81,8592.35,1418,26139.1,40015.5,1350.99,2.73571
404839,348425,97,240322,207926,90,9427.7,26056,11658,40365.7,7709.87,2149.39,3345.55,10769,26676.9,11099.5,2.74275
379514,330461,98,251276,213001,93,9961.63,41962,4523.99,49654.4,4709.27,4445.55,1568.88,25856.6,30267.5,1620.9,2.75985
353901,321778,90,195493,176842,85,6164.32,46647.9,5868.6,40966.3,3147.94,2564.21,1978.04,35438.5,26525.8,3789.7,2.79809
357603,326450,90,176914,160781,85,7418.05,28318.3,23145.9,18275,5069.55,4594.28,2446.68,17068.9,20161,6504.52,2.80714
328746,300617,87,126840,112834,84,4784.95,29343.1,3700.66,33970.8,2955.34,9668.25,1057.63,13252.3,15799.6,14677.3,2.81016
345007,315411,91,166370,151231,86,5917.42,35698.3,5028.94,56237,4463.03,5613.64,872.542,12567,18803.6,787.598,2.81519
327039,300857,90,177954,166227,83,5005.89,35304.3,7863.48,67336.2,3138.96,12011.6,1138.84,21514.9,18738.1,13025.3,2.81821
383520,334664,90,167356,145929,84,7314.74,31055.6,6578.77,41360.8,3967.5,9519.22,1945.67,17879.3,23375.8,3781.26,2.8494
325287,300181,85,155189,139842,86,5991.5,42079.2,3551.7,44020.3,3939.58,13634,1976.29,28451.7,22739.7,843.572,2.88361
373495,329148,91,231661,204628,90,8625.27,37774.1,12498.3,45557.2,4055.86,3607.09,2983.65,39251.5,44571.8,10761,2.96511
442193,365227,99,252140,208354,90,11140.5,32157.1,4435.52,36215.9,7050.52,-376.965,2553.22,5652.21,39186,3966.78,2.97215
395100,341619,104,287756,251143,92,10138.6,43862.3,6665.46,86039.2,3394.18,4175.04,2180.23,21380.8,29606.1,598.737,2.98221
462008,399244,107,286209,252463,93,10559.3,51165.5,9082.79,79151.9,5033.42,6766.44,1779.99,21152.5,31194.1,403.772,2.98624
391030,345113,91,233062,201893,89,8793.19,26921,4922.58,60479.6,4639.25,5987.46,1918.16,9900.22,24638.5,996.262,3.00636
308066,285175,90,203458,179127,88,2387.65,11443.4,12876.7,26903,3878.48,2464.67,390787,16659.7,12021.9,4937.65,3.01944
382300,279617,97,184264,147597,91,6289.19,39720.7,6576.41,93457.1,3669.79,11896.5,3076.11,19396.4,21073.2,1750.07,3.02145
330885,302950,99,165466,151930,84,4248.78,29496.6,10544.6,46736,3387.66,16284.3,1680.24,23922,18585.6,12377.6,3.04359
424130,368326,104,251974,217988,91,10265.7,70164.4,13095.9,47311.7,6660.17,3180.41,2692.97,39693.8,48238.7,14459.6,3.09792
458370,379970,98,346252,295235,93,19841.2,48694.3,6661.19,56766.3,7919.59,7805.39,2243.72,20408.7,47677.9,420.155,3.11804
379163,341389,91,172390,149719,88,7615.44,14117.7,4018.86,53678.7,2629.5,5744.56,409.036,10289.3,8341.78,411.451,3.15628
436968,386916,93,228209,204008,90,13214.6,64668.4,7159.19,97648.7,4729.61,25415.4,1728.43,20075.9,47626.9,4207.29,3.1764
318881,295053,94,151637,141937,82,6116.02,48720.6,10211.5,29359,2422.86,8883.97,1776.07,21054.3,19668.6,4145.82,3.18042
370273,337620,89,170477,155127,85,8239.47,46532,4860.49,40235.6,5581.29,27344.4,552.365,26623.6,35929.9,939.361,3.20155
427515,363501,95,323045,268330,92,8978.72,54554.9,6483.31,90393.8,5876.76,6459.34,2659.34,44053.3,35726,5588.55,3.21664
454916,396139,95,276960,247559,90,8978.69,36846.8,14171.8,44461.2,5941.37,6596.58,1977.73,17551.7,26561.8,823.589,3.22469
368051,331768,90,289099,263852,86,8749.63,48259.7,4089.05,59335.8,3430.2,2866.46,1372.94,11500.1,28715.9,1717.46,3.22972
661449,448798,120,364766,271098,116,10647.2,49484.6,21681.6,10907.2,10874.4,2282,12050,27897,56684.9,4657.4,3.25085
393441,354496,96,207339,188014,87,6293.76,41087,9570.42,84694.5,2734.32,4914.01,2014.05,19200.8,22920.2,882.248,3.25588
444931,383033,97,297950,254520,91,10376.7,35554,7149.85,69764.1,6304.71,3951.64,1687.79,18864.8,31131.9,9491.02,3.275
394820,347444,89,265356,234085,88,9205.31,36779.2,10247.3,48819.9,5399.07,9338.01,2219.32,35157.5,35192.8,9705.72,3.28104
366127,321128,94,171118,142097,93,8273.74,48269.8,9036.4,20830.3,2558.72,1823.06,982.274,15460,26983.3,479.426,3.29915
369281,305445,93,381664,316684,93,7834.87,46049.9,20331.6,149074,6694.45,20586.7,1814.22,36122.7,27119.3,239.252,3.33235
357361,308075,92,283138,243783,91,10339.4,50392.2,5451.15,99267.1,2166.31,6687.36,3765.67,19962.8,33618,1899.77,3.34442
293611,268232,89,163245,148831,84,4587.42,40550.8,3558.68,28572.9,4636.9,21583.1,1817.48,16584,18938.1,21320.1,3.35851
315084,291740,99,136394,124919,82,5756.01,39158.3,6915.23,26356.7,3401.59,29522.9,-218.479,22650.1,26311.1,21665.8,3.37562
366978,329319,94,187515,167337,86,8034.74,44013.2,12505.5,71894.1,4656.57,2332.75,2379.94,16628.4,28447.8,1201.52,3.40077
395538,349673,90,240412,217696,88,10021.4,36219.6,7643.02,21725.1,4653.37,7395.81,1506.8,24151.2,22061.3,2966.83,3.41385
302105,281122,86,125434,115973,82,5505.73,52560.4,3353.64,37070.4,4249.32,10137.7,1274.97,28839.4,25985.7,8836.15,3.42592
330223,300491,86,166693,152277,85,3125.53,56989.1,9270.62,67510.5,2273.05,15077.3,2738.6,39924.1,13904.6,348.297,3.44101
422692,362592,90,275123,231949,90,13285.1,55397.6,9879.43,81778.1,4425.16,6463.24,3339.4,28065.6,33011.1,-124.71,3.45711
609651,428327,110,273582,199860,102,9278.57,55244.3,9061.52,31908.9,5238.4,5437.04,1161.12,46040.2,32026.9,5792.65,3.4873
387160,341561,89,197614,174420,88,9564.07,58235.9,11301.6,59335.8,5955.59,-109.201,1616.9,35351.1,35987.2,1085.73,3.49937
370532,324724,90,173101,145155,87,7628.52,44250.2,9827.79,24078.2,5832.09,4240.25,751.855,19189.6,25131.3,8794.04,3.5044
368563,320970,92,197870,167305,89,7467.17,58714.6,6889.84,99798.5,1884.52,31007.4,2305.19,28919.7,25259.9,1021.55,3.51245
383295,332831,87,284269,248790,89,9957.87,40619.7,20305.6,68424,4840.78,8630.92,2940.94,18514.6,37382.9,9371.51,3.54062
327788,305433,86,169499,158423,83,7491.85,36959.1,3480.78,22080.5,4980.46,17268.9,2040.35,34672.4,24754.4,2373.15,3.54163
