"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","MCL,BAX AF488-Alexa Fluor™ 488-A","BIM AF647-Alexa Fluor™ 647-A","CD5 APC-CY7-APC-Cy7-A","CD19 BV421-Brilliant Violet 421-A","LD Aqua-Fixable Aqua-A","CD69 BV605-Brilliant Violet 605-A","Ki67_BV711-Brilliant Violet 711-A","Bcl-2 PE-R-PE-A","IgG Rb AF594-AF594-A","CXCR4 PE-CY7-PE-Cy7-A","Time"
388581,353025,87,167146,151010,86,2240.75,344.698,3658.86,91676.8,4969.84,10536.4,659.68,461.88,2764.57,845.791,0.712625
426298,369842,97,247824,214652,88,1819.15,215.869,7581.17,111189,3447.58,26592.2,1398.51,703.778,3505.03,293.366,0.732784
448611,398717,92,254605,229583,88,6223.76,558.647,7037.47,89638,5037.33,18994.4,538.9,-56.2484,13196.3,168.889,0.744879
377345,335410,93,219195,196197,89,2028.54,217.302,9981.58,71383.4,2616.98,17881.6,1032.1,832.492,11468.6,854.622,0.770078
393173,357119,93,189234,173981,87,4700.36,347.227,5079.71,60554,4670.11,14793.5,686.639,320.142,1548.05,533.673,0.797293
465677,404912,91,250471,220948,90,2675.62,1428.86,19867.5,109191,4963.74,5237.98,1451.18,1322.18,1356.26,766.643,0.810396
408942,363742,92,206306,183037,92,1874.64,206.516,8143.53,45498.9,4136.52,7313.04,514.339,1499.93,9476.15,3026.94,0.826524
365123,333355,91,156497,143205,85,1627.71,-95.6044,5645.84,42360.3,3073.72,1683.45,1989.22,616.648,10506.6,486.922,0.832571
437243,382023,100,265059,231897,90,5778.36,-163.706,5996.33,61874.6,4437.49,6567.74,530.938,307.031,3029.4,2894.19,0.844667
375102,340825,93,160410,145089,85,1902.81,-87.3612,6219.83,34915.6,3477.66,9349.93,282.726,-246.257,11984.3,167.046,0.85273
420526,372778,95,242534,215866,89,6265.88,465.968,5496.46,56753.3,3884.25,4545.82,1370.16,-1.32533,5351.64,5554.22,0.856762
